COUNTY AREA TOTAL DEM REP DEM IND DEM REP IND LBT IRP IND DEM UPA IND IND REP REP None DEM REP
COUNTY AREA TOTAL Kelly McSally Arif Beckett Chilton Davida Decker Dorchester Glenn Haupt Kapadia Rodriguez Rodriguez1 Saenz Schiess Simmons Stevens Stewart Thomas
Coconino "FLAGSTAFF 16" 0 60 98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 17" 0 39 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 18" 0 37 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 19" 0 53 128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 2" 0 76 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 20" 0 92 62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 21" 0 83 133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 22" 0 91 199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 23" 0 113 109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 24" 0 106 140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 25" 0 59 109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 26" 0 56 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 3" 0 63 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 4" 0 30 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 5" 0 35 92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 6" 0 69 120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 7" 0 76 81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 8" 0 17 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FLAGSTAFF 9" 0 162 117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FOREST LAKES 53" 0 3 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FORT VALLEY EAST 55" 0 1 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FORT VALLEY WEST 56" 0 16 63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FREDONIA 58" 0 23 170 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "GRAND CANYON 59" 0 84 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "HAVASUPAI 60" 0 27 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "INSCRIPTION HOUSE 61" 0 94 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "KAIBAB NORTH 64" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "KAIBAB WEST 66" 0 22 116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "KAIBETO 65" 0 197 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "LECHEE 67" 0 229 102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "LEUPP 69" 0 190 82 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "MOENKOPI 70" 0 77 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "MORMON LAKE 63" 0 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "MOUNTAIN VIEW 86" 0 4 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "NAVAJO MOUNTAIN 71" 0 22 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PAGE CENTRAL 72" 0 70 115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PAGE EAST 73" 0 53 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PAGE SOUTH 74" 0 76 86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PAGE WEST 75" 0 54 125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PARKS 79" 0 16 213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PINEWOOD 80" 0 37 108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PUMPHOUSE WASH 62" 0 157 252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "RANCHES 84" 0 16 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "SCHULTZ 51" 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "SEDONA NORTH 82" 0 25 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "SEDONA SOUTH 83" 0 50 104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "SUNSET CRATER 85" 0 57 215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TIMBERLINE FERNWOOD 52" 0 54 194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TOLANI LAKE 88" 0 85 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TONALEA 90" 0 229 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TUBA CITY NORTHEAST 93" 0 88 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TUBA CITY NORTHWEST 94" 0 96 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TUBA CITY SOUTH 95" 0 330 104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TUSAYAN 97" 0 39 91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "WILLIAMS NORTHSIDE 98" 0 47 345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "WILLIAMS SOUTHSIDE 99" 0 48 145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "WINONA 92" 0 75 203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Canyon Day" 0 174 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila Carrizo 0 11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Central Heights" 0 19 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Claypool #1" 0 23 98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Claypool #2" 0 44 97 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Claypool #3" 0 29 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Copper Basin" 0 46 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "East Globe" 0 28 95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila Gisela 0 10 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #1" 0 17 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #11" 0 23 92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #2" 0 9 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #3" 0 6 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #4" 0 31 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #6" 0 26 96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #7" 0 13 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #8" 0 28 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Miami #1" 0 11 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Miami #3" 0 28 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #1" 0 29 113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #2" 0 25 167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #3" 0 19 160 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #4" 0 19 93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #5" 0 17 153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #6" 0 15 94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #7" 0 22 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #8" 0 18 118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Pinal Creek" 0 3 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Pine-Strawberry East" 0 9 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Pine Strawberry West" 0 32 253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
