DIST COUNTY AREA TOTAL DEM REP LIB OTH1 OTH2
DIST COUNTY AREA TOTAL DEM REP LIB OTH1 OTH2
9 "Fort Bend" 1572050 0 1672 0 15 21 75
9 "Fort Bend" 1572051 0 1246 0 7 18 51
9 "Fort Bend" 1572052 0 1251 0 12 14 29
9 "Fort Bend" 1572055 0 539 0 3 9 6
9 "Fort Bend" 1572056 0 274 0 9 20 7
9 "Fort Bend" 1572059 0 1183 0 15 17 48
9 "Fort Bend" 1572066 0 1833 0 71 59 54
9 "Fort Bend" 1572070 0 472 0 31 61 41
9 "Fort Bend" 1572075 0 959 0 13 16 37
9 "Fort Bend" 1572077 0 968 0 26 17 55
9 "Fort Bend" 1572081 0 517 0 31 46 29
9 "Fort Bend" 1572088 0 1021 0 63 80 63
9 "Fort Bend" 1572089 0 748 0 5 8 30
9 "Fort Bend" 1572090 0 245 0 65 36 22
9 "Fort Bend" 1572091 0 281 0 26 36 22
9 "Fort Bend" 1572092 0 322 0 33 38 26
9 "Fort Bend" 1572093 0 170 0 10 7 14
9 "Fort Bend" 1572099 0 1280 0 117 88 50
9 "Fort Bend" 1572100 0 910 0 85 66 44
9 "Fort Bend" 1572101 0 1318 0 80 72 45
9 "Fort Bend" 1572106 0 1648 0 72 105 56
9 "Fort Bend" 1572108 0 2402 0 170 132 98
9 "Fort Bend" 1572115 0 710 0 52 40 42
9 "Fort Bend" 1572116 0 1153 0 13 19 40
9 "Fort Bend" 1572123 0 928 0 3 13 23
9 "Fort Bend" 1572136 0 120 0 14 19 9
9 "Fort Bend" 1572138A 0 190 0 6 11 6
9 "Fort Bend" 1572138B 0 2 0 0 0 0
9 "Fort Bend" 1572139A 0 26 0 0 3 1
9 "Fort Bend" 1573032 0 989 0 88 72 40
9 "Fort Bend" 1573113 0 2280 0 64 73 52
9 "Fort Bend" 1574028 0 789 0 170 109 78
9 "Fort Bend" 1574030 0 841 0 241 151 75
9 "Fort Bend" 1574062 0 1398 0 215 146 92
9 "Fort Bend" 1574071 0 166 0 24 16 10
9 Harris 2010022 0 963 0 43 34 31
9 Harris 2010036 0 973 0 25 62 20
9 Harris 2010068 0 1299 0 10 22 47
9 Harris 2010131 0 833 0 23 58 36
9 Harris 2010132 0 1052 0 2 5 27
9 Harris 2010158 0 1123 0 5 6 36
9 Harris 2010216 0 775 0 10 23 23
9 Harris 2010223 0 1627 0 118 85 57
9 Harris 2010239 0 740 0 5 10 20
9 Harris 2010240 0 1010 0 7 5 21
9 Harris 2010243 0 252 0 0 0 1
9 Harris 2010271 0 1299 0 5 6 20
9 Harris 2010276 0 1020 0 6 7 19
9 Harris 2010284 0 1162 0 117 70 65
9 Harris 2010285 0 1201 0 13 26 28
9 Harris 2010286 0 1794 0 22 59 41
9 Harris 2010288 0 979 0 5 6 16
9 Harris 2010291 0 450 0 84 33 20
9 Harris 2010292 0 556 0 14 19 14
9 Harris 2010293 0 747 0 89 59 51
9 Harris 2010294 0 816 0 2 5 19
9 Harris 2010295 0 298 0 2 3 6
9 Harris 2010296 0 518 0 83 55 72
9 Harris 2010297 0 578 0 56 51 30
9 Harris 2010311 0 745 0 95 64 58
9 Harris 2010318 0 1795 0 17 54 48
9 Harris 2010319 0 974 0 7 37 23
9 Harris 2010332 0 1568 0 26 52 24
9 Harris 2010336 0 2690 0 59 75 90
9 Harris 2010337 0 387 0 7 7 12
9 Harris 2010338 0 1348 0 62 71 48
9 Harris 2010355 0 816 0 19 31 31
9 Harris 2010359 0 852 0 17 30 28
9 Harris 2010372 0 536 0 9 10 22
9 Harris 2010379 0 918 0 13 20 18
9 Harris 2010384 0 1056 0 54 34 43
9 Harris 2010392 0 633 0 0 4 12
9 Harris 2010402 0 945 0 9 12 21
9 Harris 2010422 0 1433 0 12 9 24
9 Harris 2010425 0 227 0 13 9 7
9 Harris 2010426 0 364 0 44 34 46
9 Harris 2010427 0 340 0 35 12 28
9 Harris 2010428 0 1583 0 35 61 34
9 Harris 2010429 0 856 0 29 39 25
9 Harris 2010433 0 158 0 12 12 4
9 Harris 2010453 0 748 0 34 51 22
9 Harris 2010458 0 950 0 6 31 16
9 Harris 2010462 0 1429 0 104 76 71
9 Harris 2010487 0 1121 0 38 72 33
9 Harris 2010488 0 850 0 39 51 28
9 Harris 2010489 0 836 0 40 45 30
9 Harris 2010490 0 855 0 83 53 47
9 Harris 2010506 0 1666 0 53 58 80
9 Harris 2010507 0 527 0 13 23 11
9 Harris 2010508 0 1433 0 84 76 37
9 Harris 2010524 0 1295 0 79 86 46
9 Harris 2010525 0 1413 0 79 32 52
9 Harris 2010540 0 1079 0 108 62 42
9 Harris 2010541 0 2143 0 87 78 100
9 Harris 2010542 0 1218 0 7 35 23
9 Harris 2010554 0 577 0 17 23 24
9 Harris 2010555 0 658 0 14 15 18
9 Harris 2010556 0 767 0 27 33 20
9 Harris 2010557 0 839 0 28 55 33
9 Harris 2010558 0 1586 0 106 95 77
9 Harris 2010559 0 1756 0 129 78 76
9 Harris 2010564 0 1495 0 110 94 71
9 Harris 2010565 0 300 0 10 7 7
9 Harris 2010566 0 1026 0 81 51 57
9 Harris 2010600 0 1468 0 103 92 56
9 Harris 2010607 0 205 0 4 2 9
9 Harris 2010620 0 996 0 204 100 73
9 Harris 2010627 0 994 0 51 59 47
9 Harris 2010630 0 2781 0 51 69 80
9 Harris 2010632 0 2 0 0 0 0
9 Harris 2010638 0 847 0 12 20 23
9 Harris 2010646 0 836 0 47 37 22
9 Harris 2010647 0 1205 0 35 32 34
9 Harris 2010649 0 1588 0 65 81 43
9 Harris 2010652 0 1316 0 11 35 32
9 Harris 2010685 0 50 0 19 10 5
9 Harris 2010693 0 294 0 18 12 8
9 Harris 2010706 0 951 0 94 62 42
9 Harris 2010722 0 1944 0 26 71 35
9 Harris 2010749 0 100 0 2 4 1
9 Harris 2010754 0 375 0 1 8 16
9 Harris 2010765 0 1804 0 143 81 75
9 Harris 2010773 0 1518 0 55 80 47
9 Harris 2010781 0 1062 0 76 90 43
9 Harris 2010798 0 227 0 16 23 8
9 Harris 2010807 0 740 0 31 31 32
9 Harris 2010814 0 1823 0 81 65 57
9 Harris 2010829 0 48 0 7 4 0
9 Harris 2010830 0 0 0 0 0 0
9 Harris 2010837 0 3 0 0 0 0
9 Harris 2010863 0 177 0 2 1 3
9 Harris 2010869 0 137 0 7 3 2
9 Harris 2010893 0 0 0 0 0 0
9 Harris 2010943 0 158 0 5 9 6
9 Harris 2010944 0 1 0 0 0 0
9 Harris 2010969 0 315 0 2 1 4
9 Harris 2010984 0 82 0 2 6 3
9 Harris 2010985 0 126 0 21 14 5
9 Harris 2010986 0 135 0 3 7 9
9 Harris 2010994 0 70 0 5 6 2
9 Harris 2010995 0 819 0 18 27 33
9 Harris 2011000 0 120 0 0 8 2
9 Harris 2011001 0 534 0 9 29 25
9 Harris 2011002 0 469 0 16 17 26
9 Harris 2011010 0 381 0 7 18 26
10 Austin 0150101 0 124 582 10 0 0
10 Austin 0150102 0 152 626 14 0 0
10 Austin 0150103 0 109 792 18 0 0
10 Austin 0150104 0 78 392 5 0 0
10 Austin 0150205 0 183 933 14 0 0
10 Austin 0150206 0 50 303 3 0 0
10 Austin 0150207 0 23 208 5 0 0
10 Austin 0150208 0 58 373 4 0 0
10 Austin 0150209 0 73 321 6 0 0
10 Austin 0150210 0 59 386 4 0 0
10 Austin 0150211 0 26 200 2 0 0
10 Austin 0150312 0 28 357 4 0 0
10 Austin 0150313 0 250 229 7 0 0
10 Austin 0150314 0 291 1093 30 0 0
10 Austin 0150415 0 186 525 13 0 0
10 Austin 0150416 0 144 515 14 0 0
10 Austin 0150417 0 100 232 7 0 0
10 Austin 0150418 0 113 696 14 0 0
10 Bastrop 0211001 0 752 1144 64 0 0
10 Bastrop 0211002 0 679 662 45 0 0
10 Bastrop 0211004 0 550 592 47 0 0
10 Bastrop 0212005 0 675 859 41 0 0
10 Bastrop 0212006 0 295 560 20 0 0
10 Bastrop 0212009 0 284 408 47 0 0
10 Bastrop 0212010 0 236 541 30 0 0
10 Bastrop 0212011 0 567 889 61 0 0
10 Bastrop 0214017 0 826 599 43 0 0
10 Bastrop 0214019 0 613 810 50 0 0
10 Bastrop 0214020 0 1031 906 73 0 0
10 Bastrop 0214021 0 255 484 36 0 0
10 Colorado 0890101 0 313 854 18 0 0
10 Colorado 0890102 0 30 129 8 0 0
10 Colorado 0890103 0 48 317 6 0 0
10 Colorado 0890201 0 341 1329 20 0 0
10 Colorado 0890202 0 42 272 9 0 0
10 Colorado 0890302 0 100 612 5 0 0
10 Colorado 0890303 0 44 346 4 0 0
10 Colorado 0890304 0 41 272 7 0 0
10 Colorado 0890305 0 204 795 16 0 0
10 Colorado 0890401 0 73 153 3 0 0
10 Colorado 0890402 0 494 625 14 0 0
10 Fayette 1490002 0 29 101 1 0 0
10 Fayette 1490003 0 39 222 2 0 0
10 Fayette 1490004 0 96 431 2 0 0
10 Fayette 1490005 0 14 150 1 0 0
10 Fayette 1490006 0 62 249 7 0 0
10 Fayette 1490007 0 76 347 6 0 0
10 Fayette 1490008 0 37 217 3 0 0
10 Fayette 1490009 0 42 136 2 0 0
10 Fayette 1490010 0 48 351 6 0 0
10 Fayette 1490011 0 38 240 2 0 0
10 Fayette 1490012 0 54 193 3 0 0
10 Fayette 1490013 0 82 302 11 0 0
10 Fayette 1490014 0 21 145 6 0 0
10 Fayette 1490015 0 37 190 2 0 0
10 Fayette 1490016 0 232 685 17 0 0
10 Fayette 1490017 0 34 245 1 0 0
10 Fayette 149001E 0 83 442 5 0 0
10 Fayette 149001N 0 342 901 25 0 0
10 Fayette 149001W 0 94 365 4 0 0
10 Fayette 1490020 0 74 410 2 0 0
10 Fayette 1490021 0 25 138 4 0 0
10 Fayette 1490022 0 28 99 2 0 0
10 Fayette 1490023 0 27 135 2 0 0
10 Fayette 1490024 0 27 144 1 0 0
10 Fayette 1490025 0 326 1053 15 0 0
10 Fayette 1490026 0 62 291 1 0 0
10 Harris 2010049 0 835 1360 43 0 0
10 Harris 2010111 0 1185 2114 76 0 0
10 Harris 2010114 0 748 1764 56 0 0
10 Harris 2010119 0 731 2160 81 0 0
10 Harris 2010121 0 186 307 7 0 0
10 Harris 2010124 0 733 2096 52 0 0
10 Harris 2010126 0 375 1882 32 0 0
10 Harris 2010127 0 260 662 16 0 0
10 Harris 2010143 0 1754 2219 50 0 0
10 Harris 2010149 0 1966 1932 61 0 0
10 Harris 2010173 0 789 1958 49 0 0
10 Harris 2010300 0 1076 2620 76 0 0
10 Harris 2010331 0 704 828 28 0 0
10 Harris 2010362 0 1078 1987 58 0 0
10 Harris 2010370 0 1046 2063 50 0 0
10 Harris 2010405 0 838 2230 47 0 0
10 Harris 2010442 0 648 2132 53 0 0
10 Harris 2010480 0 619 1121 30 0 0
10 Harris 2010481 0 606 1396 41 0 0
10 Harris 2010503 0 412 1043 34 0 0
10 Harris 2010511 0 1132 1380 36 0 0
10 Harris 2010519 0 576 1035 32 0 0
10 Harris 2010529 0 362 1780 53 0 0
10 Harris 2010547 0 506 908 39 0 0
10 Harris 2010552 0 597 1967 42 0 0
10 Harris 2010598 0 1901 767 42 0 0
10 Harris 2010602 0 297 555 9 0 0
10 Harris 2010603 0 1300 1331 47 0 0
10 Harris 2010618 0 1210 697 30 0 0
10 Harris 2010624 0 123 312 5 0 0
10 Harris 2010639 0 353 1058 25 0 0
10 Harris 2010641 0 908 1097 30 0 0
10 Harris 2010688 0 661 1994 45 0 0
10 Harris 2010690 0 680 1705 41 0 0
10 Harris 2010691 0 633 1805 34 0 0
10 Harris 2010720 0 1046 1681 64 0 0
10 Harris 2010726 0 185 1211 19 0 0
10 Harris 2010731 0 1428 855 30 0 0
10 Harris 2010734 0 841 1337 38 0 0
10 Harris 2010751 0 1583 2022 64 0 0
10 Harris 2010768 0 450 1171 30 0 0
10 Harris 2010785 0 1088 864 38 0 0
10 Harris 2010796 0 1015 564 26 0 0
10 Harris 2010805 0 450 1377 42 0 0
10 Harris 2010806 0 762 1110 35 0 0
10 Harris 2010813 0 1283 731 28 0 0
10 Harris 2010817 0 951 1841 39 0 0
10 Harris 2010828 0 325 964 23 0 0
10 Harris 2010901 0 0 0 0 0 0
10 Harris 2010923 0 725 1717 31 0 0
10 Harris 2010982 0 860 2007 63 0 0
10 Lee 2870101 0 230 614 16 0 0
10 Lee 2870102 0 60 71 0 0 0
10 Lee 2870103 0 14 121 0 0 0
10 Lee 2870201 0 26 350 0 0 0
10 Lee 2870202 0 142 778 13 0 0
10 Lee 2870203 0 29 202 1 0 0
10 Lee 2870304 0 30 110 1 0 0
10 Lee 2870401 0 103 291 4 0 0
10 Lee 2870402 0 32 44 2 0 0
10 Lee 2870403 0 33 136 0 0 0
10 Lee 2870404 0 122 290 6 0 0
10 Travis 4530103 0 691 255 28 0 0
10 Travis 4530104 0 551 230 25 0 0
10 Travis 4530105 0 3966 1148 151 0 0
10 Travis 4530106 0 1233 907 70 0 0
10 Travis 4530108 0 808 142 33 0 0
10 Travis 4530114 0 101 54 6 0 0
10 Travis 4530118 0 327 29 7 0 0
10 Travis 4530123 0 2529 1419 135 0 0
10 Travis 4530125 0 0 0 0 0 0
10 Travis 4530127 0 1 0 0 0 0
10 Travis 4530131 0 1 0 0 0 0
10 Travis 4530136 0 1138 798 64 0 0
10 Travis 4530138 0 0 0 0 0 0
10 Travis 4530140 0 949 171 34 0 0
10 Travis 4530141 0 237 47 9 0 0
10 Travis 4530142 0 668 62 22 0 0
10 Travis 4530146 0 1148 720 62 0 0
10 Travis 4530149 0 1266 120 31 0 0
10 Travis 4530150 0 733 684 50 0 0
10 Travis 4530153 0 2554 690 108 0 0
10 Travis 4530154 0 1737 494 63 0 0
10 Travis 4530156 0 3252 453 107 0 0
10 Travis 4530200 0 3662 390 112 0 0
10 Travis 4530203 0 474 170 21 0 0
10 Travis 4530211 0 937 253 34 0 0
10 Travis 4530212 0 1441 1701 51 0 0
10 Travis 4530217 0 1145 259 43 0 0
10 Travis 4530218 0 3106 833 138 0 0
10 Travis 4530222 0 1385 366 60 0 0
10 Travis 4530227 0 362 137 9 0 0
10 Travis 4530228 0 978 437 43 0 0
10 Travis 4530235 0 2132 292 67 0 0
10 Travis 4530236 0 2143 354 63 0 0
10 Travis 4530237 0 1113 585 30 0 0
10 Travis 4530239 0 1591 364 43 0 0
10 Travis 4530240 0 600 208 34 0 0
10 Travis 4530241 0 1350 210 48 0 0
10 Travis 4530242 0 3978 604 118 0 0
10 Travis 4530243 0 1171 323 46 0 0
10 Travis 4530245 0 445 363 22 0 0
10 Travis 4530246 0 977 425 35 0 0
10 Travis 4530248 0 1499 310 41 0 0
10 Travis 4530249 0 1613 660 60 0 0
10 Travis 4530252 0 1547 435 66 0 0
10 Travis 4530253 0 1403 899 53 0 0
10 Travis 4530258 0 1249 481 58 0 0
10 Travis 4530260 0 584 118 22 0 0
10 Travis 4530262 0 2464 920 94 0 0
10 Travis 4530266 0 210 198 4 0 0
10 Travis 4530268 0 612 171 31 0 0
10 Travis 4530273 0 1881 451 68 0 0
10 Travis 4530321 0 359 206 3 0 0
10 Travis 4530323 0 1103 248 40 0 0
10 Travis 4530326 0 1039 495 27 0 0
10 Travis 4530327 0 1345 869 54 0 0
10 Travis 4530331 0 1267 665 43 0 0
10 Travis 4530333 0 1271 768 51 0 0
10 Travis 4530334 0 1126 972 42 0 0
10 Travis 4530335 0 1059 607 30 0 0
10 Travis 4530336 0 982 589 43 0 0
10 Travis 4530337 0 1895 1038 87 0 0
10 Travis 4530343 0 1115 488 61 0 0
10 Travis 4530374 0 2094 2191 114 0 0
10 Travis 4530375 0 267 381 29 0 0
10 Waller 4730101 0 264 701 12 0 0
10 Waller 4730102 0 370 435 5 0 0
10 Waller 4730103 0 276 353 6 0 0
10 Waller 4730104 0 114 230 6 0 0
10 Waller 4730105 0 74 394 7 0 0
10 Waller 4730206 0 235 1306 22 0 0
10 Waller 4730207 0 227 1573 37 0 0
10 Waller 4730208 0 223 524 12 0 0
10 Waller 4730309 0 1631 27 12 0 0
10 Waller 4730310 0 727 151 14 0 0
10 Waller 4730311 0 126 312 8 0 0
10 Waller 4730312 0 160 812 11 0 0
10 Waller 4730313 0 92 189 8 0 0
10 Waller 4730414 0 112 89 3 0 0
10 Waller 4730415 0 200 619 21 0 0
10 Waller 4730416 0 309 304 12 0 0
10 Waller 4730417 0 358 176 3 0 0
10 Waller 4730418 0 321 1221 29 0 0
10 Waller 4730419 0 34 116 5 0 0
10 Waller 4730420A 0 195 687 8 0 0
10 Waller 4730420B 0 0 0 0 0 0
10 Washington 4770101 0 234 457 11 0 0
10 Washington 4770104 0 577 221 10 0 0
10 Washington 4770109 0 104 528 9 0 0
10 Washington 4770115 0 113 408 5 0 0
10 Washington 4770117 0 16 4 0 0 0
10 Washington 4770121 0 15 27 1 0 0
10 Washington 4770202 0 44 73 0 0 0
10 Washington 4770203 0 206 873 19 0 0
10 Washington 4770205 0 304 1160 26 0 0
10 Washington 4770208 0 97 832 15 0 0
10 Washington 4770307 0 183 637 12 0 0
10 Washington 4770311 0 106 568 19 0 0
10 Washington 4770312 0 93 635 8 0 0
10 Washington 4770316 0 30 97 3 0 0
10 Washington 4770320 0 135 1070 11 0 0
10 Washington 4770406 0 227 654 24 0 0
10 Washington 4770410 0 107 625 5 0 0
10 Washington 4770413 0 77 469 9 0 0
10 Washington 4770414 0 58 468 6 0 0
10 Washington 4770418 0 96 231 10 0 0
10 Washington 4770419 0 90 225 3 0 0
11 Andrews 0030001 0 170 733 10 0 0
11 Andrews 0030002 0 168 1296 24 0 0
11 Andrews 0030003 0 159 817 9 0 0
11 Andrews 0030004 0 159 573 5 0 0
11 Brown 0490101 0 175 1214 9 0 0
11 Brown 0490105 0 112 859 11 0 0
11 Brown 0490109 0 9 167 1 0 0
11 Brown 0490113 0 118 904 22 0 0
11 Brown 0490202 0 112 425 10 0 0
11 Brown 0490204 0 113 329 10 0 0
11 Brown 0490212 0 46 447 2 0 0
11 Brown 0490214 0 48 363 4 0 0
11 Brown 0490215 0 8 156 1 0 0
11 Brown 0490303 0 97 503 10 0 0
11 Brown 0490306 0 97 916 14 0 0
11 Brown 0490307 0 40 365 8 0 0
11 Brown 0490308 0 19 313 5 0 0
11 Brown 0490316 0 9 139 2 0 0
11 Brown 0490318 0 94 834 19 0 0
11 Brown 0490410 0 122 1204 15 0 0
11 Brown 0490411 0 121 416 14 0 0
11 Brown 0490417 0 108 1001 14 0 0
11 Callahan 0590001 0 157 1046 13 0 0
11 Callahan 0590002 0 104 918 14 0 0
11 Callahan 0590003 0 120 976 15 0 0
11 Callahan 0590004 0 49 801 10 0 0
11 Callahan 0590005 0 6 75 0 0 0
11 Callahan 0590006 0 51 359 4 0 0
11 Callahan 0590007 0 32 241 3 0 0
11 Coke 0810001 0 23 304 13 0 0
11 Coke 0810002 0 25 353 3 0 0
11 Coke 0810003 0 31 301 0 0 0
11 Coke 0810004 0 30 226 3 0 0
11 Coleman 0830001 0 67 707 5 0 0
11 Coleman 0830002 0 83 520 8 0 0
11 Coleman 0830003 0 68 569 7 0 0
11 Coleman 0830004 0 82 759 10 0 0
11 Coleman 083002E 0 26 208 0 0 0
11 Comanche 0930001 0 104 679 8 0 0
11 Comanche 0930002 0 112 654 10 0 0
11 Comanche 0930004 0 10 47 1 0 0
11 Comanche 0930005 0 41 303 2 0 0
11 Comanche 0930006 0 29 206 1 0 0
11 Comanche 0930007 0 22 139 2 0 0
11 Comanche 0930009 0 13 100 0 0 0
11 Comanche 0930010 0 37 186 1 0 0
11 Comanche 0930011 0 57 249 6 0 0
11 Comanche 0930012 0 182 835 10 0 0
11 Comanche 0930013 0 21 111 4 0 0
11 Comanche 0930014 0 15 59 1 0 0
11 Comanche 0930015 0 27 241 4 0 0
11 Comanche 0930016 0 1 59 1 0 0
11 Concho 0950101 0 30 229 1 0 0
11 Concho 0950102 0 9 51 3 0 0
11 Concho 0950203 0 2 91 2 0 0
11 Concho 0950204 0 11 52 0 0 0
11 Concho 0950205 0 12 74 0 0 0
11 Concho 0950306 0 37 150 1 0 0
11 Concho 0950407 0 0 62 0 0 0
11 Concho 0950408 0 31 123 3 0 0
11 Dawson 1150001 0 138 383 3 0 0
11 Dawson 1150002 0 187 442 4 0 0
11 Dawson 1150003 0 166 632 5 0 0
11 Dawson 1150004 0 156 558 13 0 0
11 Dawson 1150005 0 12 71 2 0 0
11 Dawson 1150011 0 10 68 0 0 0
11 Dawson 1150012 0 3 28 2 0 0
11 Dawson 1150013 0 3 53 1 0 0
11 Dawson 1150017 0 3 42 0 0 0
11 Eastland 1330001 0 171 1253 18 0 0
11 Eastland 1330002 0 23 171 1 0 0
11 Eastland 1330003 0 126 620 8 0 0
11 Eastland 1330004 0 15 184 1 0 0
11 Eastland 1330005 0 43 292 2 0 0
11 Eastland 1330006 0 25 182 0 0 0
11 Eastland 1330007 0 112 1051 8 0 0
11 Eastland 1330008 0 205 1308 17 0 0
11 Eastland 1330009 0 31 326 4 0 0
11 Ector 1350101 0 416 1223 23 0 0
11 Ector 1350102 0 336 711 20 0 0
11 Ector 1350103 0 160 417 11 0 0
11 Ector 1350104 0 24 95 3 0 0
11 Ector 1350106 0 124 510 8 0 0
11 Ector 1350107 0 60 334 9 0 0
11 Ector 1350108 0 212 1015 15 0 0
11 Ector 1350109 0 15 102 0 0 0
11 Ector 1350110 0 387 1373 27 0 0
11 Ector 1350111 0 82 167 1 0 0
11 Ector 1350201 0 524 2840 50 0 0
11 Ector 1350202 0 244 1296 21 0 0
11 Ector 1350203 0 253 1211 24 0 0
11 Ector 1350204 0 154 628 8 0 0
11 Ector 1350205 0 191 826 19 0 0
11 Ector 1350206 0 50 329 5 0 0
11 Ector 1350207 0 65 927 13 0 0
11 Ector 1350208 0 365 1574 31 0 0
11 Ector 1350209 0 138 433 12 0 0
11 Ector 1350301 0 359 669 16 0 0
11 Ector 1350302 0 131 319 8 0 0
11 Ector 1350303 0 213 453 14 0 0
11 Ector 1350304 0 72 105 4 0 0
11 Ector 1350305 0 93 79 4 0 0
11 Ector 1350306 0 157 216 1 0 0
11 Ector 1350307 0 275 473 14 0 0
11 Ector 1350308 0 109 321 4 0 0
11 Ector 1350309 0 166 429 8 0 0
11 Ector 1350311 0 146 301 7 0 0
11 Ector 1350312 0 153 516 10 0 0
11 Ector 1350401 0 99 214 7 0 0
11 Ector 1350402 0 351 198 12 0 0
11 Ector 1350403 0 540 229 8 0 0
11 Ector 1350404 0 178 316 9 0 0
11 Ector 1350405 0 194 86 3 0 0
11 Ector 1350406 0 394 403 9 0 0
11 Ector 1350407 0 94 267 5 0 0
11 Ector 1350408 0 113 85 1 0 0
11 Ector 1350409 0 159 236 10 0 0
11 Ector 1350412 0 108 114 4 0 0
11 Erath 1430011 0 66 142 4 0 0
11 Erath 1430020 0 112 534 7 0 0
11 Erath 1430021 0 114 581 7 0 0
11 Erath 1430023 0 51 204 4 0 0
11 Erath 1430025 0 49 385 6 0 0
11 Erath 1430030 0 42 352 2 0 0
11 Erath 1430032 0 139 690 18 0 0
11 Erath 1430033 0 140 274 16 0 0
11 Erath 1430034 0 79 610 7 0 0
11 Erath 1430041 0 45 396 3 0 0
11 Erath 1430044 0 135 1057 9 0 0
11 Erath 1430046 0 98 259 5 0 0
11 Glasscock 1730001 0 3 165 1 0 0
11 Glasscock 1730002 0 13 105 1 0 0
11 Glasscock 1730003 0 5 112 0 0 0
11 Glasscock 1730004 0 7 142 0 0 0
11 Hood 2210001 0 121 555 8 0 0
11 Hood 2210002 0 352 1634 29 0 0
11 Hood 2210003 0 283 1360 26 0 0
11 Hood 2210004 0 244 1133 15 0 0
11 Hood 2210005 0 238 1255 15 0 0
11 Hood 2210007 0 99 559 3 0 0
11 Hood 2210008 0 283 1306 19 0 0
11 Hood 2210009 0 401 2047 38 0 0
11 Hood 2210010 0 470 2428 41 0 0
11 Hood 2210011 0 166 833 13 0 0
11 Hood 2210012 0 168 771 8 0 0
11 Hood 2210013 0 347 1570 27 0 0
11 Hood 2210014 0 373 1631 24 0 0
11 Hood 2210015 0 43 221 5 0 0
11 Hood 2210016 0 539 2858 54 0 0
11 Irion 2350100 0 19 163 3 0 0
11 Irion 2350200 0 19 152 5 0 0
11 Irion 2350300 0 16 130 2 0 0
11 Irion 2350400 0 24 199 1 0 0
11 Kimble 2670001 0 39 379 5 0 0
11 Kimble 2670002 0 22 170 0 0 0
11 Kimble 2670003 0 14 141 3 0 0
11 Kimble 2670004 0 21 181 3 0 0
11 Kimble 2670006 0 18 177 1 0 0
11 Kimble 2670007 0 20 212 3 0 0
11 Kimble 2670009 0 36 260 5 0 0
11 Llano 2990101 0 45 171 3 0 0
11 Llano 2990102 0 68 322 1 0 0
11 Llano 2990108 0 151 484 9 0 0
11 Llano 2990109 0 395 1955 17 0 0
11 Llano 2990203 0 241 1068 20 0 0
11 Llano 2990204 0 129 428 8 0 0
11 Llano 2990205 0 94 335 9 0 0
11 Llano 2990307 0 382 1390 26 0 0
11 Llano 2990410 0 423 1900 34 0 0
11 McCulloch 3070101 0 84 665 6 0 0
11 McCulloch 3070102 0 12 77 1 0 0
11 McCulloch 3070201 0 90 237 4 0 0
11 McCulloch 3070202 0 14 98 0 0 0
11 McCulloch 3070301 0 68 511 10 0 0
11 McCulloch 3070302 0 7 145 2 0 0
11 McCulloch 3070401 0 47 280 0 0 0
11 McCulloch 3070402 0 20 190 2 0 0
11 McCulloch 3070403 0 11 90 1 0 0
11 Martin 3170001A 0 54 286 4 0 0
11 Martin 3170001B 0 0 0 0 0 0
11 Martin 3170002 0 65 210 6 0 0
11 Martin 3170003A 0 30 311 6 0 0
11 Martin 3170003B 0 0 0 0 0 0
11 Martin 3170004 0 42 266 3 0 0
11 Martin 317003A 0 9 128 1 0 0
11 Martin 317004A 0 1 108 0 0 0
11 Mason 3190101 0 95 384 1 0 0
11 Mason 3190210 0 81 280 6 0 0
11 Mason 3190302 0 99 490 2 0 0
11 Mason 3190405 0 89 425 4 0 0
11 Menard 3270001 0 39 110 2 0 0
11 Menard 3270002 0 26 153 0 0 0
11 Menard 3270003 0 27 181 1 0 0
11 Menard 3270004 0 21 115 2 0 0
11 Menard 3270005 0 3 38 0 0 0
11 Menard 3270006 0 7 57 1 0 0
11 Midland 3290101A 0 38 310 1 0 0
11 Midland 3290101B 0 0 0 0 0 0
11 Midland 3290102 0 377 1285 31 0 0
11 Midland 3290103 0 264 998 37 0 0
11 Midland 3290104 0 111 188 8 0 0
11 Midland 3290105 0 208 485 12 0 0
11 Midland 3290106A 0 0 0 0 0 0
11 Midland 3290106B 0 385 1103 29 0 0
11 Midland 3290107 0 232 1293 39 0 0
11 Midland 3290108A 0 8 36 2 0 0
11 Midland 3290108B 0 0 0 0 0 0
11 Midland 3290108C 0 0 0 0 0 0
11 Midland 3290109A 0 116 169 7 0 0
11 Midland 3290109B 0 0 0 0 0 0
11 Midland 3290110 0 186 1671 25 0 0
11 Midland 3290201 0 162 1011 29 0 0
11 Midland 3290202 0 237 2503 49 0 0
11 Midland 3290203 0 56 314 6 0 0
11 Midland 3290204 0 190 1494 30 0 0
11 Midland 3290205 0 87 601 30 0 0
11 Midland 3290206 0 126 994 31 0 0
11 Midland 3290207 0 247 1362 40 0 0
11 Midland 3290208 0 113 276 15 0 0
11 Midland 3290210 0 153 665 21 0 0
11 Midland 3290211 0 253 1097 32 0 0
11 Midland 3290212 0 208 652 19 0 0
11 Midland 3290302 0 251 933 30 0 0
11 Midland 3290303 0 40 55 6 0 0
11 Midland 3290304 0 210 175 2 0 0
11 Midland 3290305 0 252 117 14 0 0
11 Midland 3290306 0 405 240 12 0 0
11 Midland 3290307 0 169 418 21 0 0
11 Midland 3290308 0 890 610 30 0 0
