COUNTY AREA TOTAL DEM REP DEM IND DEM REP IND LBT IRP IND DEM UPA IND IND REP REP None DEM REP
COUNTY AREA TOTAL Kelly McSally Arif Beckett Chilton Davida Decker Dorchester Glenn Haupt Kapadia Rodriguez Rodriguez1 Saenz Schiess Simmons Stevens Stewart Thomas
Coconino "FOREST LAKES 53" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FORT VALLEY EAST 55" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FORT VALLEY WEST 56" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "FREDONIA 58" 0 6 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "GRAND CANYON 59" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "HAVASUPAI 60" 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "INSCRIPTION HOUSE 61" 0 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "KAIBAB NORTH 64" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "KAIBAB WEST 66" 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "KAIBETO 65" 0 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "LECHEE 67" 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "LEUPP 69" 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "MOENKOPI 70" 0 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "MORMON LAKE 63" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "MOUNTAIN VIEW 86" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "NAVAJO MOUNTAIN 71" 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PAGE CENTRAL 72" 0 8 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PAGE EAST 73" 0 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PAGE SOUTH 74" 0 12 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PAGE WEST 75" 0 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PARKS 79" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PINEWOOD 80" 0 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "PUMPHOUSE WASH 62" 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "RANCHES 84" 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "SCHULTZ 51" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "SEDONA NORTH 82" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "SEDONA SOUTH 83" 0 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "SUNSET CRATER 85" 0 3 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TIMBERLINE FERNWOOD 52" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TOLANI LAKE 88" 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TONALEA 90" 0 19 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TUBA CITY NORTHEAST 93" 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TUBA CITY NORTHWEST 94" 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TUBA CITY SOUTH 95" 0 15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "TUSAYAN 97" 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "WILLIAMS NORTHSIDE 98" 0 5 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "WILLIAMS SOUTHSIDE 99" 0 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Coconino "WINONA 92" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Canyon Day" 0 26 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila Carrizo 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Central Heights" 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Claypool #1" 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Claypool #2" 0 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Claypool #3" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Copper Basin" 0 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "East Globe" 0 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila Gisela 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #1" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #2" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #4" 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #6" 0 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #7" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Globe #8" 0 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Miami #1" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Miami #3" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #1" 0 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #2" 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #3" 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #4" 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #5" 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #6" 0 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #7" 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Payson #8" 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Pinal Creek" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Pine-Strawberry East" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Pine Strawberry West" 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila Roosevelt 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "San Carlos" 0 16 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Sierra Ancha" 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Star Valley" 0 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
