COUNTY AREA TOTAL DEM REP Other
Calhoun 202 1067 628 328 111
Calhoun 301 1459 702 509 248
Calhoun 302 673 365 241 67
Calhoun 401 244 189 35 20
Calhoun 401C 536 424 64 48
Calhoun 402 71 42 26 3
Calhoun 501 547 318 169 60
Calhoun 501C 335 173 128 34
Calhoun 502 224 137 60 27
Calhoun 503 494 255 176 63
Charlotte 1 497 131 211 155
Charlotte 10 1186 375 391 420
Charlotte 11 1926 460 918 548
Charlotte 12 2611 723 1140 748
Charlotte 13 1833 414 896 523
Charlotte 14 2154 559 985 610
Charlotte 15 2506 733 1022 751
Charlotte 16 1306 469 371 466
Charlotte 17 1971 720 689 562
Charlotte 18 1928 544 860 524
Charlotte 19 985 291 416 278
Charlotte 2 675 175 333 167
Charlotte 20 1989 520 812 657
Charlotte 21 1247 409 508 330
Charlotte 22 3749 1198 1464 1087
Charlotte 23 1035 223 578 234
Charlotte 24 1846 618 669 559
Charlotte 25 1914 638 734 542
Charlotte 26 1061 338 422 301
Charlotte 27 3103 865 1439 799
Charlotte 28 2116 435 1162 519
Charlotte 29 3566 740 1950 876
Charlotte 3 665 274 185 206
Charlotte 30 1067 284 500 283
Charlotte 31 2720 624 1443 653
Charlotte 32 554 87 313 154
Charlotte 33 1824 490 779 555
Charlotte 34 1681 348 947 386
Charlotte 35 1064 271 500 293
Charlotte 36 2331 805 807 719
Charlotte 38 2345 823 811 711
Charlotte 39 2551 821 973 757
Charlotte 4 386 79 219 88
Charlotte 41 1879 351 1112 416
Charlotte 42 3282 752 1627 903
Charlotte 43 2577 813 1006 758
Charlotte 44 3884 997 1823 1064
Charlotte 45 2700 773 1156 771
Charlotte 46 3120 843 1470 807
Charlotte 47 5783 1448 2847 1488
Charlotte 48 2512 828 989 695
Charlotte 49 1349 402 544 403
Charlotte 5 2024 570 911 543
Charlotte 52 3470 1088 1339 1043
Charlotte 53 2070 553 851 666
Charlotte 54 1232 367 561 304
Charlotte 55 2827 625 1573 629
Charlotte 56 2031 692 734 605
Charlotte 57 575 107 342 126
Charlotte 58 2913 809 1255 849
Charlotte 6 2664 625 1359 680
Charlotte 60 574 140 300 134
Charlotte 61 1479 336 720 423
Charlotte 63 5149 1526 2254 1369
Charlotte 64 3360 625 1967 768
Charlotte 66 1141 375 411 355
Charlotte 67 317 86 129 102
Charlotte 68 1315 240 737 338
Charlotte 69 612 164 286 162
Charlotte 7 2758 696 1325 737
Charlotte 75 2925 953 1228 744
Charlotte 76 786 270 262 254
Charlotte 77 4083 925 2129 1029
Charlotte 78 350 42 247 61
Charlotte 8 1125 341 497 287
Charlotte 80 2160 594 893 673
Charlotte 9 1127 287 505 335
Citrus 100 2768 663 1460 645
Citrus 101 3267 829 1564 874
Citrus 102 990 345 443 202
Citrus 103 2419 675 1126 618
Citrus 104 2194 598 974 622
Citrus 105 2247 653 1071 523
Citrus 107 2741 754 1348 639
Citrus 108 3238 749 1754 735
Citrus 109 3353 718 1851 784
Citrus 110 5000 1294 2335 1371
Citrus 200 2902 817 1328 757
Citrus 201 3314 920 1514 880
Citrus 202 5897 1387 3185 1325
Citrus 203 2846 869 1303 674
Citrus 204 3384 807 1809 768
Citrus 205 2174 645 820 709
Citrus 206 2353 761 848 744
Citrus 208 1685 426 825 434
Citrus 300 2575 680 1175 720
Citrus 301 6401 1727 2993 1681
Citrus 302 5344 1475 2505 1364
Citrus 305 5131 1484 2132 1515
Citrus 307 8714 2137 4531 2046
Citrus 400 2192 540 1130 522
Citrus 402 4090 1189 1843 1058
Citrus 403 4959 1624 2155 1180
Citrus 404 2824 738 1443 643
Citrus 405 6237 1826 3001 1410
Citrus 406 2803 746 1395 662
Citrus 407 2438 713 1149 576
Citrus 408 2908 819 1412 677
Clay 100 3010 437 1989 584
Clay 102 3677 630 2085 962
Clay 106 4305 645 2562 1098
Clay 110 2637 507 1546 584
Clay 112 5999 1437 3091 1471
Clay 113 8573 3024 2985 2564
Clay 115 5395 1791 2020 1584
Clay 116 4930 1839 1760 1331
Clay 118 4203 899 2256 1048
Clay 122 4223 1106 2026 1091
Clay 124 2220 439 1381 400
Clay 128 2699 952 931 816
Clay 202 3469 982 1494 993
Clay 204 2807 731 1262 814
Clay 206 1658 520 785 353
Clay 208 1543 392 821 330
Clay 210 3268 771 1737 760
Clay 216 4081 794 2450 837
Clay 218 3241 652 1803 786
Clay 302 4638 1066 2301 1271
Clay 304 4109 959 2110 1040
Clay 308 2955 706 1486 763
Clay 310 2950 482 1870 598
Clay 400 2704 435 1775 494
Clay 406 2503 420 1528 555
Clay 408 4436 661 2846 929
Clay 410 7299 1430 4129 1740
Clay 412 3480 473 2397 610
Clay 414 2871 529 1719 623
Clay 500 3707 842 1813 1052
Clay 503 1535 260 932 343
Clay 504 2483 277 1833 373
Clay 506 1742 247 1088 407
Clay 508 3661 502 2389 770
Clay 600 5220 966 2986 1268
Clay 601 830 149 508 173
Clay 602 1132 226 671 235
Clay 604 2801 397 1813 591
Clay 606 6807 1845 2889 2073
Clay 610 1074 139 712 223
Clay 612 835 156 495 184
Clay 700 326 42 260 24
Clay 702 2749 528 1714 507
Clay 704 1748 390 1038 320
Clay 706 3481 698 2057 726
Clay 708 2044 307 1298 439
Clay 710 1061 325 586 150
Collier 101 3805 1067 1782 956
Collier 102 105 31 40 34
Collier 103 2020 574 862 584
Collier 135 4522 1273 2061 1188
Collier 139 2555 753 1136 666
Collier 141 2953 719 1495 739
Collier 142 1508 271 875 362
Collier 144 4096 976 1985 1135
Collier 155 6366 1387 3391 1588
Collier 156 4378 1551 1570 1257
Collier 159 2055 334 1289 432
Collier 189 276 73 132 71
Collier 190 3467 609 2185 673
Collier 193 5647 918 3484 1245
Collier 194 3632 518 2427 687
Collier 202 5974 1377 3055 1542
Collier 203 6333 1186 3635 1512
Collier 222 4063 784 2436 843
Collier 223 6859 1655 3397 1807
Collier 242 1094 245 585 264
Collier 251 6681 1577 3308 1796
Collier 252 2472 418 1566 488
Collier 255 5560 917 3536 1107
Collier 257 3152 628 1824 700
Collier 258 5590 1270 2895 1425
Collier 303 6620 1116 3873 1631
Collier 310 5620 1191 2947 1482
Collier 313 4402 1085 2081 1236
Collier 315 2471 589 1316 566
Collier 317 3124 573 1876 675
Collier 322 3480 654 1908 918
Collier 323 4900 2114 1134 1652
Collier 324 4519 1624 1560 1335
Collier 332 5726 1525 2614 1587
Collier 414 2556 692 1154 710
Collier 416 820 100 606 114
Collier 418 6057 1283 3281 1493
Collier 428 2376 524 1171 681
Collier 430 3266 897 1399 970
Collier 431 1799 470 886 443
Collier 434 4326 1297 1800 1229
Collier 438 2415 550 1215 650
Collier 440 3645 813 1807 1025
Collier 450 145 53 53 39
Collier 462 3316 449 2214 653
Collier 464 3873 627 2447 799
Collier 472 630 273 202 155
Collier 475 1140 158 740 242
Collier 477 3868 582 2457 829
Collier 479 2086 410 1204 472
Collier 502 624 125 343 156
Collier 550 1680 342 848 490
Collier 551 5951 1251 3144 1556
Collier 552 3905 890 1873 1142
Collier 554 3789 944 1568 1277
Collier 590 6594 1574 3298 1722
Collier 591 5114 1473 2018 1623
Collier 593 2770 514 1598 658
Collier 594 4894 2984 656 1254
Columbia 10 1523 1170 174 179
Columbia 12 598 468 57 73
Columbia 13 80 24 48 8
Columbia 14 388 180 133 75
Columbia 15 623 271 274 78
Columbia 16 2087 917 768 402
Columbia 17 1536 779 463 294
Columbia 21 1654 518 819 317
Columbia 22 2056 603 1077 376
Columbia 23 5513 1599 2672 1242
Columbia 31 3170 866 1784 520
Columbia 32 469 180 197 92
Columbia 33 4615 1401 2403 811
Columbia 34 1037 420 395 222
Columbia 41 2639 953 1198 488
Columbia 42 312 91 186 35
Columbia 43 2108 665 1112 331
Columbia 44 1933 566 953 414
Columbia 51 2602 836 1320 446
Columbia 52 2675 721 1503 451
Columbia 53 1697 673 619 405
Columbia 54 1060 389 493 178
Miami-Dade 0010 636 182 198 256
Miami-Dade 0020 1483 510 404 569
Miami-Dade 0030 2371 808 670 893
Miami-Dade 0040 2274 810 517 947
Miami-Dade 0050 2700 881 729 1090
Miami-Dade 0060 1855 495 653 707
Miami-Dade 0070 1905 853 404 648
Miami-Dade 0080 1143 496 213 434
Miami-Dade 0090 3416 1284 882 1250
Miami-Dade 0100 51 3 23 25
Miami-Dade 0110 1955 855 414 686
Miami-Dade 0130 2460 1071 448 941
Miami-Dade 0140 2914 1283 567 1064
Miami-Dade 0150 918 392 193 333
Miami-Dade 0160 1560 662 284 614
Miami-Dade 0170 2514 1133 437 944
Miami-Dade 0180 2560 1207 382 971
Miami-Dade 0190 879 384 181 314
Miami-Dade 0200 1833 682 464 687
Miami-Dade 0230 3079 1004 964 1111
Miami-Dade 0240 1631 720 429 482
Miami-Dade 0250 1540 467 511 562
Miami-Dade 0280 1572 643 424 505
Miami-Dade 0290 1555 604 430 521
Miami-Dade 0300 3056 1457 607 992
Miami-Dade 0310 1256 551 268 437
Miami-Dade 0320 2515 868 722 925
Miami-Dade 0330 1793 847 296 650
Miami-Dade 0360 3028 1396 461 1171
Miami-Dade 0370 1093 444 158 491
Miami-Dade 0380 446 155 141 150
Miami-Dade 0400 1835 783 352 700
Miami-Dade 0410 3585 1701 582 1302
Miami-Dade 0420 1964 892 330 742
Miami-Dade 0430 987 463 175 349
Miami-Dade 0470 370 91 134 145
Miami-Dade 0480 2922 1004 839 1079
Miami-Dade 0510 7157 1902 2362 2893
Miami-Dade 0520 19 12 3 4
Miami-Dade 0670 1606 482 493 631
Miami-Dade 0680 1 0 0 1
Miami-Dade 0690 605 340 61 204
Miami-Dade 0990 1523 513 480 530
Miami-Dade 1000 7479 3742 1395 2342
Miami-Dade 1010 2424 1092 527 805
Miami-Dade 1020 3614 1276 898 1440
Miami-Dade 1030 3088 1329 616 1143
Miami-Dade 1040 215 106 28 81
Miami-Dade 1050 1574 686 312 576
Miami-Dade 1060 1424 606 256 562
Miami-Dade 1070 949 478 148 323
Miami-Dade 1080 2444 1203 376 865
Miami-Dade 1090 2352 878 487 987
Miami-Dade 1100 1633 787 274 572
Miami-Dade 1110 3305 1476 577 1252
Miami-Dade 1120 548 271 87 190
Miami-Dade 1130 1145 561 251 333
Miami-Dade 1140 2017 748 536 733
Miami-Dade 1150 3347 1737 483 1127
Miami-Dade 1160 976 411 244 321
Miami-Dade 1170 2604 1766 183 655
Miami-Dade 1180 1177 656 176 345
Miami-Dade 1190 2173 1108 468 597
Miami-Dade 1200 734 336 200 198
Miami-Dade 1210 1219 681 146 392
Miami-Dade 1220 8 5 2 1
Miami-Dade 1230 3800 2217 420 1163
Miami-Dade 1240 3289 1277 813 1199
Miami-Dade 1250 565 295 76 194
Miami-Dade 1260 1929 1327 132 470
Miami-Dade 1270 3472 2476 217 779
Miami-Dade 1280 2384 1617 174 593
Miami-Dade 1290 2764 1892 168 704
Miami-Dade 1300 3755 2624 280 851
Miami-Dade 1310 2750 1791 287 672
Miami-Dade 1330 1676 1136 141 399
Miami-Dade 1340 2161 1609 127 425
Miami-Dade 1350 2677 1987 179 511
Miami-Dade 1360 2957 2086 189 682
Miami-Dade 1370 377 244 29 104
Miami-Dade 1380 1834 1270 117 447
Miami-Dade 1390 1267 931 74 262
Miami-Dade 1400 2934 2084 165 685
Miami-Dade 1410 2048 1477 117 454
Miami-Dade 1420 3464 2327 276 861
Miami-Dade 1430 3405 2151 274 980
Miami-Dade 1440 265 199 12 54
Miami-Dade 1450 642 473 22 147
Miami-Dade 1460 2979 1303 674 1002
Miami-Dade 1480 2594 1172 521 901
Miami-Dade 1490 2157 1056 460 641
Miami-Dade 1500 716 459 51 206
Miami-Dade 1510 483 259 77 147
Miami-Dade 1520 1782 1134 166 482
Miami-Dade 1530 105 77 1 27
Miami-Dade 1540 1603 934 182 487
Miami-Dade 1550 1501 848 200 453
Miami-Dade 1560 1644 838 343 463
Miami-Dade 1570 1476 628 381 467
Miami-Dade 1580 349 174 76 99
Miami-Dade 1590 1597 1072 133 392
Miami-Dade 1600 1128 781 103 244
Miami-Dade 1610 1716 1179 124 413
Miami-Dade 1620 1684 1247 95 342
Miami-Dade 1630 1293 945 74 274
Miami-Dade 1640 1803 1204 129 470
Miami-Dade 1650 340 196 26 118
Miami-Dade 1660 409 281 36 92
Miami-Dade 1670 507 218 100 189
Miami-Dade 1680 3014 1432 484 1098
Miami-Dade 1690 540 299 54 187
Miami-Dade 1700 30 19 4 7
Miami-Dade 1710 124 61 25 38
Miami-Dade 1720 185 147 3 35
Miami-Dade 1730 247 213 5 29
Miami-Dade 1740 165 125 4 36
Miami-Dade 1750 286 169 40 77
Miami-Dade 1760 507 304 64 139
Miami-Dade 1770 1596 802 264 530
Miami-Dade 1780 1121 824 74 223
Miami-Dade 1790 600 253 134 213
Miami-Dade 1810 258 109 72 77
Miami-Dade 1820 1010 651 112 247
Miami-Dade 1840 2680 1051 617 1012
Miami-Dade 1870 262 196 24 42
Miami-Dade 1910 1016 362 326 328
Miami-Dade 1960 2847 2237 106 504
Miami-Dade 1980 1548 567 359 622
Miami-Dade 1990 1078 624 98 356
Miami-Dade 2000 2484 841 695 948
Miami-Dade 2010 2369 982 517 870
Miami-Dade 2020 2190 1260 389 541
Miami-Dade 2030 2908 2413 74 421
Miami-Dade 2050 2040 1587 55 398
Miami-Dade 2060 2365 1844 90 431
Miami-Dade 2070 3192 2031 258 903
Miami-Dade 2080 2789 1519 328 942
Miami-Dade 2090 3643 2398 270 975
Miami-Dade 2100 1872 1243 173 456
Miami-Dade 2120 2441 1808 127 506
Miami-Dade 2130 2915 2221 104 590
Miami-Dade 2140 2953 2250 122 581
Miami-Dade 2150 2751 2109 136 506
Miami-Dade 2160 2996 2346 85 565
Miami-Dade 2170 2223 1779 72 372
Miami-Dade 2180 1524 1269 40 215
Miami-Dade 2190 1217 976 52 189
Miami-Dade 2210 2447 1963 87 397
Miami-Dade 2220 2564 2106 76 382
Miami-Dade 2230 2294 1759 106 429
Miami-Dade 2240 2175 1577 150 448
Miami-Dade 2250 2828 2127 142 559
Miami-Dade 2260 2030 1601 87 342
Miami-Dade 2270 2541 1829 163 549
Miami-Dade 2280 2734 2095 123 516
Miami-Dade 2290 2540 1539 305 696
Miami-Dade 2300 2636 1240 602 794
Miami-Dade 2310 2247 924 619 704
Miami-Dade 2320 2295 1191 453 651
Miami-Dade 2330 2630 1588 309 733
Miami-Dade 2340 892 646 56 190
Miami-Dade 2350 817 447 115 255
Miami-Dade 2360 1872 1376 132 364
Miami-Dade 2370 1430 1063 78 289
Miami-Dade 2380 1255 961 64 230
Miami-Dade 2390 2978 2238 145 595
Miami-Dade 2400 2778 2125 140 513
Miami-Dade 2410 2723 1894 257 572
Miami-Dade 2420 2982 2188 213 581
Miami-Dade 2430 1035 821 42 172
Miami-Dade 2440 2602 1934 167 501
Miami-Dade 2450 1786 1323 109 354
Miami-Dade 2460 2818 1210 700 908
Miami-Dade 2470 1417 775 235 407
Miami-Dade 2480 2887 1767 390 730
Miami-Dade 2490 2215 1669 161 385
Miami-Dade 2500 2565 2074 102 389
Miami-Dade 2510 2690 2181 99 410
Miami-Dade 2530 1358 1106 69 183
Miami-Dade 2540 2229 1763 105 361
Miami-Dade 2560 2238 1585 178 475
Miami-Dade 2570 2091 1717 50 324
Miami-Dade 2580 1132 896 34 202
Miami-Dade 2590 1610 1188 113 309
Miami-Dade 2600 860 666 38 156
Miami-Dade 2610 2321 1895 95 331
Miami-Dade 2620 1788 1368 115 305
Miami-Dade 2640 1420 1055 87 278
Miami-Dade 2650 89 62 9 18
Miami-Dade 2660 97 69 13 15
Miami-Dade 2670 1447 926 176 345
Miami-Dade 2690 1600 1276 58 266
Miami-Dade 2700 2505 1939 104 462
Miami-Dade 2720 2264 934 548 782
Miami-Dade 2740 1495 953 196 346
Miami-Dade 2750 367 283 16 68
Miami-Dade 2760 1627 1166 107 354
Miami-Dade 2780 202 86 40 76
Miami-Dade 2800 1201 930 31 240
Miami-Dade 2810 355 141 80 134
Miami-Dade 2820 2631 1996 154 481
Miami-Dade 2840 1415 573 369 473
Miami-Dade 2850 213 75 69 69
Miami-Dade 2880 11 5 3 3
Miami-Dade 2890 58 13 22 23
Miami-Dade 2910 2494 1544 405 545
Miami-Dade 2950 3196 2611 115 470
Miami-Dade 2960 2756 1753 332 671
Miami-Dade 2970 2872 872 1035 965
Miami-Dade 2980 2250 714 804 732
Miami-Dade 2990 1757 522 560 675
Miami-Dade 3000 4017 1525 960 1532
Miami-Dade 3010 1638 401 749 488
Miami-Dade 3020 1893 466 789 638
Miami-Dade 3030 3350 1227 1049 1074
Miami-Dade 3040 3393 1355 634 1404
Miami-Dade 3050 2996 881 1131 984
Miami-Dade 3060 2169 686 782 701
Miami-Dade 3070 2210 552 1062 596
Miami-Dade 3080 1359 346 634 379
Miami-Dade 3090 2842 844 1033 965
Miami-Dade 3100 2395 609 1015 771
Miami-Dade 3110 3428 1001 1228 1199
Miami-Dade 3120 2240 674 772 794
Miami-Dade 3140 217 50 92 75
Miami-Dade 3150 2095 496 923 676
Miami-Dade 3160 1769 411 807 551
Miami-Dade 3170 1540 333 751 456
Miami-Dade 3180 3207 784 1437 986
Miami-Dade 3190 1431 327 672 432
Miami-Dade 3200 3173 866 1230 1077
Miami-Dade 3210 3630 1091 1273 1266
Miami-Dade 3220 2480 857 654 969
Miami-Dade 3230 1926 551 734 641
Miami-Dade 3240 1776 478 673 625
Miami-Dade 3250 1266 293 617 356
Miami-Dade 3260 1155 238 589 328
Miami-Dade 3270 2804 922 782 1100
Miami-Dade 3280 3051 735 1369 947
Miami-Dade 3290 27 21 1 5
Miami-Dade 3300 2771 682 1172 917
Miami-Dade 3310 3253 818 1433 1002
Miami-Dade 3320 2058 572 745 741
Miami-Dade 3330 1898 553 722 623
Miami-Dade 3340 130 49 48 33
Miami-Dade 3350 1622 559 539 524
Miami-Dade 3360 833 229 335 269
Miami-Dade 3370 3112 823 1287 1002
Miami-Dade 3380 1472 386 613 473
Miami-Dade 3390 3439 964 1398 1077
Miami-Dade 3400 4203 1346 1389 1468
Miami-Dade 3410 26 7 8 11
Miami-Dade 3420 1938 543 778 617
Miami-Dade 3430 2714 845 904 965
Miami-Dade 3440 2081 677 801 603
Miami-Dade 3450 4 1 2 1
Miami-Dade 3460 1902 560 763 579
Miami-Dade 3470 1451 497 481 473
Miami-Dade 3480 693 158 251 284
Miami-Dade 3490 2452 806 807 839
Miami-Dade 3500 1689 792 397 500
Miami-Dade 3510 3724 1675 708 1341
Miami-Dade 3520 3346 756 1724 866
Miami-Dade 3530 2362 558 925 879
Miami-Dade 3540 1258 258 608 392
Miami-Dade 3550 3893 1679 810 1404
Miami-Dade 3560 1377 613 220 544
Miami-Dade 3570 1771 459 731 581
Miami-Dade 3580 1803 479 613 711
Miami-Dade 3590 2170 689 662 819
Miami-Dade 3600 4292 1245 1430 1617
Miami-Dade 3620 2166 606 844 716
Miami-Dade 3630 4382 1413 1196 1773
Miami-Dade 3640 3470 1185 1063 1222
Miami-Dade 3650 3273 1361 783 1129
Miami-Dade 3660 2866 727 647 1492
Miami-Dade 3670 2594 839 705 1050
Miami-Dade 3680 3626 900 1457 1269
Miami-Dade 3690 80 20 39 21
Miami-Dade 3700 2422 832 491 1099
Miami-Dade 3710 3605 997 1058 1550
Miami-Dade 3720 1242 347 501 394
Miami-Dade 3730 2 0 0 2
Miami-Dade 3750 1048 241 469 338
Miami-Dade 3760 3713 783 1709 1221
Miami-Dade 3770 3070 780 1324 966
Miami-Dade 3780 1051 269 447 335
Miami-Dade 3790 2531 635 1102 794
Miami-Dade 3810 1730 470 729 531
Miami-Dade 3820 1679 459 696 524
Miami-Dade 3840 2698 752 955 991
Miami-Dade 3850 3814 906 1677 1231
Miami-Dade 3860 2474 733 921 820
Miami-Dade 3870 1976 653 532 791
Miami-Dade 3880 3678 1106 1172 1400
Miami-Dade 3890 3241 840 1352 1049
Miami-Dade 3900 3356 616 1805 935
Miami-Dade 3960 2126 603 762 761
Miami-Dade 3980 1043 290 361 392
Miami-Dade 3990 927 228 341 358
Miami-Dade 4010 1926 692 411 823
Miami-Dade 4020 2999 580 1464 955
Miami-Dade 4030 1362 452 415 495
Miami-Dade 4050 2035 561 824 650
Miami-Dade 4060 2621 889 745 987
Miami-Dade 4070 1619 389 750 480
Miami-Dade 4080 1944 696 453 795
Miami-Dade 4090 2547 837 730 980
Miami-Dade 4100 2497 673 932 892
Miami-Dade 4110 2154 727 539 888
Miami-Dade 4120 2340 434 1208 698
Miami-Dade 4130 3231 568 1776 887
Miami-Dade 4140 2046 469 906 671
Miami-Dade 4150 3707 1072 1333 1302
Miami-Dade 4160 2184 585 772 827
Miami-Dade 4170 2220 583 959 678
Miami-Dade 4180 902 223 414 265
Miami-Dade 4190 1393 264 716 413
Miami-Dade 4200 2305 480 1155 670
Miami-Dade 4210 2257 497 1118 642
Miami-Dade 4220 1388 341 620 427
Miami-Dade 4230 1944 466 912 566
Miami-Dade 4240 2751 638 1170 943
Miami-Dade 4250 1095 309 451 335
Miami-Dade 4260 3689 953 1654 1082
Miami-Dade 4270 1248 376 497 375
Miami-Dade 4280 1821 495 727 599
Miami-Dade 4290 1786 470 823 493
Miami-Dade 4300 2426 621 1101 704
Miami-Dade 4310 1541 445 630 466
Miami-Dade 4320 1905 530 754 621
Miami-Dade 4330 2102 474 1007 621
Miami-Dade 4340 2088 543 964 581
Miami-Dade 4350 2401 600 971 830
Miami-Dade 4360 2259 589 996 674
Miami-Dade 4370 2084 450 993 641
Miami-Dade 4380 2678 625 1218 835
Miami-Dade 4390 2004 395 1047 562
Miami-Dade 4400 1894 401 908 585
Miami-Dade 4410 2490 588 1102 800
Miami-Dade 4420 1588 442 616 530
Miami-Dade 4430 2277 760 662 855
Miami-Dade 4440 2445 646 939 860
Miami-Dade 4450 2 1 1 0
Miami-Dade 4460 25 11 4 10
Miami-Dade 4470 2551 814 709 1028
Miami-Dade 4480 2239 721 683 835
Miami-Dade 4490 1474 299 691 484
Miami-Dade 4500 2040 578 512 950
Miami-Dade 4510 2934 544 1538 852
Miami-Dade 4520 2675 844 520 1311
Miami-Dade 4530 65 41 6 18
Miami-Dade 4540 1729 557 428 744
Miami-Dade 4550 2501 796 731 974
Miami-Dade 4560 4 2 1 1
Miami-Dade 4570 1710 384 743 583
Miami-Dade 4580 1440 725 212 503
Miami-Dade 4590 858 160 444 254
Miami-Dade 4600 45 10 25 10
Miami-Dade 4610 3155 827 1185 1143
Miami-Dade 4620 3621 1098 678 1845
Miami-Dade 4640 1192 252 578 362
Miami-Dade 4650 1854 460 876 518
Miami-Dade 4660 1546 478 494 574
Miami-Dade 4670 2184 489 974 721
Miami-Dade 4680 1523 451 303 769
Miami-Dade 4690 3795 1031 1331 1433
Miami-Dade 4700 2415 838 640 937
Miami-Dade 4710 1921 432 866 623
Miami-Dade 4720 1843 354 945 544
Miami-Dade 4870 68 16 15 37
Miami-Dade 4880 3667 1185 1034 1448
Miami-Dade 4980 2180 1569 136 475
Miami-Dade 4990 42 32 1 9
Miami-Dade 5000 1455 345 697 413
Miami-Dade 5010 1583 1198 78 307
Miami-Dade 5020 2384 1298 318 768
Miami-Dade 5030 1049 377 376 296
Miami-Dade 5040 1941 1053 222 666
Miami-Dade 5050 1658 1319 59 280
Miami-Dade 5060 1265 990 56 219
Miami-Dade 5070 1309 1050 55 204
Miami-Dade 5080 1959 1598 37 324
Miami-Dade 5090 1836 574 665 597
Miami-Dade 5100 1008 285 354 369
Miami-Dade 5110 1673 1337 48 288
Miami-Dade 5120 1651 1320 47 284
Miami-Dade 5140 1719 1306 101 312
Miami-Dade 5150 1815 1238 122 455
Miami-Dade 5160 1450 697 291 462
Miami-Dade 5170 1234 780 104 350
Miami-Dade 5180 1749 1202 115 432
Miami-Dade 5190 2003 1494 82 427
Miami-Dade 5200 2738 2193 103 442
Miami-Dade 5210 2132 1726 78 328
Miami-Dade 5220 2859 2193 152 514
Miami-Dade 5230 1268 736 154 378
Miami-Dade 5240 1698 632 435 631
Miami-Dade 5260 592 207 189 196
Miami-Dade 5270 348 137 76 135
Miami-Dade 5280 1316 631 275 410
Miami-Dade 5290 3380 1830 464 1086
Miami-Dade 5300 356 170 71 115
Miami-Dade 5310 2493 1534 259 700
Miami-Dade 5320 724 392 114 218
Miami-Dade 5330 3109 2364 126 619
Miami-Dade 5340 1829 779 314 736
Miami-Dade 5350 1278 707 178 393
Miami-Dade 5360 871 429 100 342
Miami-Dade 5370 769 415 94 260
Miami-Dade 5380 4327 2154 507 1666
Miami-Dade 5400 15 5 1 9
Miami-Dade 5410 3897 1296 889 1712
Miami-Dade 5420 1 0 0 1
Miami-Dade 5430 2996 1256 703 1037
Miami-Dade 5440 3087 1301 538 1248
Miami-Dade 5450 3295 1161 971 1163
Miami-Dade 5460 1402 635 310 457
Miami-Dade 5470 615 225 193 197
Miami-Dade 5480 1842 532 731 579
Miami-Dade 5490 1817 592 640 585
Miami-Dade 5500 2169 645 786 738
Miami-Dade 5510 2080 751 605 724
Miami-Dade 5520 1181 311 484 386
Miami-Dade 5530 1760 452 742 566
Miami-Dade 5540 1720 430 739 551
Miami-Dade 5560 2482 721 913 848
Miami-Dade 5570 3002 844 1282 876
Miami-Dade 5580 1496 458 562 476
Miami-Dade 5590 1485 397 630 458
Miami-Dade 5600 1370 418 486 466
Miami-Dade 5610 3403 1167 1065 1171
Miami-Dade 5630 1926 770 425 731
Miami-Dade 5640 2240 900 569 771
Miami-Dade 5650 1927 735 498 694
Miami-Dade 5660 2828 1221 613 994
Miami-Dade 5670 2133 668 781 684
Miami-Dade 5690 4196 1396 1111 1689
Miami-Dade 5700 2004 662 651 691
Miami-Dade 5710 420 166 109 145
Miami-Dade 5720 1477 438 513 526
Miami-Dade 5730 2281 710 876 695
Miami-Dade 5740 2313 684 842 787
Miami-Dade 5750 3135 948 1187 1000
Miami-Dade 5760 2981 921 1097 963
Miami-Dade 5770 2642 994 733 915
Miami-Dade 5780 2113 683 684 746
Miami-Dade 5790 3197 1052 1092 1053
Miami-Dade 5800 205 140 20 45
Miami-Dade 5810 2022 780 540 702
Miami-Dade 5820 3730 1447 1138 1145
Miami-Dade 5830 1823 834 312 677
Miami-Dade 5840 1844 1128 253 463
Miami-Dade 5850 858 671 42 145
Miami-Dade 5860 1811 805 396 610
Miami-Dade 5870 2375 1050 533 792
Miami-Dade 5880 6 2 0 4
Miami-Dade 5890 141 58 22 61
Miami-Dade 5910 2204 1096 413 695
Miami-Dade 5920 1713 662 434 617
Miami-Dade 5930 2643 1052 670 921
Miami-Dade 5940 1177 516 272 389
Miami-Dade 5950 620 275 164 181
Miami-Dade 5960 2506 785 809 912
Miami-Dade 5980 498 256 110 132
Miami-Dade 5990 896 419 135 342
Miami-Dade 6010 1739 559 689 491
Miami-Dade 6020 1417 455 580 382
Miami-Dade 6030 377 143 110 124
Miami-Dade 6040 2383 905 637 841
Miami-Dade 6060 2446 1088 635 723
Miami-Dade 6070 1922 641 729 552
Miami-Dade 6080 1985 577 894 514
Miami-Dade 6090 1653 575 532 546
Miami-Dade 6110 1937 505 938 494
Miami-Dade 6120 1328 477 419 432
Miami-Dade 6130 1596 479 594 523
Miami-Dade 6140 1259 367 521 371
Miami-Dade 6150 1573 484 671 418
Miami-Dade 6160 1401 485 507 409
Miami-Dade 6170 3153 847 1472 834
Miami-Dade 6180 1190 336 526 328
Miami-Dade 6210 2565 1452 411 702
Miami-Dade 6220 149 52 64 33
Miami-Dade 6230 657 252 223 182
Miami-Dade 6240 1309 455 336 518
Miami-Dade 6250 2170 875 621 674
Miami-Dade 6260 580 175 247 158
Miami-Dade 6270 2039 697 743 599
Miami-Dade 6280 1252 387 498 367
Miami-Dade 6300 1615 507 647 461
Miami-Dade 6310 835 291 335 209
