COUNTY AREA TOTAL DEM REP None ACN Green LBT PSL None
COUNTY AREA TOTAL Biden Trump Boddie Cummings Hawkins Jorgensen LaRiva Simmons
Maricopa "0145 COUNTRY GABLES" 0 461 490 0 0 0 24 0 0
Maricopa "0146 COUNTRY MEADOWS" 0 323 316 0 0 0 7 0 0
Maricopa "0147 COVINA" 0 977 1469 0 0 0 43 0 0
Maricopa "0148 COYOTE BASIN" 0 1139 1191 0 0 0 35 0 0
Maricopa "0149 COYOTE HILLS" 0 1119 2343 0 0 0 48 0 0
Maricopa "0150 COYOTE LAKES" 0 756 1176 0 0 0 27 0 0
Maricopa "0151 CREEDANCE" 0 1411 2082 0 0 0 59 0 0
Maricopa "0152 CREIGHTON" 0 1744 561 0 0 0 29 0 0
Maricopa "0153 CRESCENT" 0 407 641 0 0 0 5 0 0
Maricopa "0154 CRISMON" 0 2090 1657 0 0 0 99 0 0
Maricopa "0155 CROCUS" 0 582 897 0 0 0 33 0 0
Maricopa "0156 CROSBY" 0 474 612 0 0 0 7 0 0
Maricopa "0157 CROSSROADS PARK" 0 2125 2465 0 0 0 74 0 0
Maricopa "0158 CRYSTAL GARDENS" 0 2290 1377 0 0 0 73 0 0
Maricopa "0159 CULLUMBER" 0 1066 888 0 0 0 41 0 0
Maricopa "0160 CULVER" 0 832 213 0 0 0 13 0 0
Maricopa "0161 DAHLIA" 0 596 772 0 0 0 29 0 0
Maricopa "0162 DAISY" 0 730 731 0 0 0 32 0 0
Maricopa "0163 DALLAS" 0 1276 1860 0 0 0 53 0 0
Maricopa "0164 DANBURY" 0 1015 1375 0 0 0 38 0 0
Maricopa "0165 DANYELL" 0 1657 744 0 0 0 45 0 0
Maricopa "0166 DARROW" 0 1125 382 0 0 0 37 0 0
Maricopa "0167 DC RANCH" 0 2903 3286 0 0 0 42 0 0
Maricopa "0168 DEADMAN WASH" 0 1001 3083 0 0 0 44 0 0
Maricopa "0169 DEER VALLEY" 0 897 1384 0 0 0 35 0 0
Maricopa "0170 DEERVIEW" 0 452 380 0 0 0 15 0 0
Maricopa "0171 DEL JOYA" 0 1463 1582 0 0 0 21 0 0
Maricopa "0172 DEL RIO" 0 1708 953 0 0 0 41 0 0
Maricopa "0173 DESERT BELL" 0 1690 1152 0 0 0 68 0 0
Maricopa "0174 DESERT BLOSSOM" 0 673 957 0 0 0 25 0 0
Maricopa "0175 DESERT COVE" 0 1183 674 0 0 0 25 0 0
Maricopa "0176 DESERT EDGE" 0 1814 1591 0 0 0 59 0 0
Maricopa "0177 DESERT HARBOR" 0 1587 2130 0 0 0 58 0 0
Maricopa "0178 DESERT HAVEN" 0 1863 2709 0 0 0 72 0 0
Maricopa "0179 DESERT HIGHLANDS" 0 983 1700 0 0 0 26 0 0
Maricopa "0180 DESERT HILLS" 0 874 2415 0 0 0 31 0 0
Maricopa "0181 DESERT MIRAGE" 0 1107 894 0 0 0 25 0 0
Maricopa "0182 DESERT OASIS" 0 2093 4753 0 0 0 96 0 0
Maricopa "0183 DESERT SAGE" 0 2193 3149 0 0 0 58 0 0
Maricopa "0184 DESERT SKY" 0 1469 369 0 0 0 39 0 0
Maricopa "0185 DESERT THUNDER" 0 2209 1945 0 0 0 95 0 0
Maricopa "0186 DESERT VISTA" 0 870 819 0 0 0 21 0 0
Maricopa "0187 DESOTO" 0 787 686 0 0 0 49 0 0
Maricopa "0188 DESSIE" 0 1187 338 0 0 0 26 0 0
Maricopa "0189 DEVONSHIRE" 0 2253 1667 0 0 0 47 0 0
Maricopa "0190 DIABLO" 0 920 498 0 0 0 24 0 0
Maricopa "0191 DIXILETA" 0 2318 3232 0 0 0 49 0 0
Maricopa "0192 DOBBINS RANCH" 0 3471 1427 0 0 0 70 0 0
Maricopa "0193 DOBSON PARK" 0 803 761 0 0 0 18 0 0
Maricopa "0194 DOBSON RANCH" 0 2350 1653 0 0 0 84 0 0
Maricopa "0195 DOUBLETREE" 0 1127 1397 0 0 0 32 0 0
Maricopa "0196 DOVE VALLEY" 0 961 1378 0 0 0 30 0 0
Maricopa "0197 DOVER" 0 818 394 0 0 0 22 0 0
Maricopa "0198 DREAMLAND VILLA" 0 1857 2375 0 0 0 56 0 0
Maricopa "0199 DREAMY DRAW" 0 1059 518 0 0 0 28 0 0
Maricopa "0200 DREYFUS" 0 1130 1098 0 0 0 32 0 0
Maricopa "0201 DRIFTWOOD" 0 1669 2256 0 0 0 69 0 0
Maricopa "0202 DUBLIN" 0 1367 941 0 0 0 56 0 0
Maricopa "0203 DUKE" 0 1295 820 0 0 0 32 0 0
Maricopa "0204 DUNBAR" 0 969 203 0 0 0 20 0 0
Maricopa "0205 DURANGO" 0 1097 1120 0 0 0 41 0 0
Maricopa "0206 DUSTY TRAIL" 0 2341 4908 0 0 0 82 0 0
Maricopa "0207 DWIGHT" 0 1563 563 0 0 0 37 0 0
Maricopa "0208 DYNAMITE" 0 1431 1762 0 0 0 34 0 0
Maricopa "0209 DYSART" 0 451 558 0 0 0 18 0 0
Maricopa "0210 EASTMARK" 0 1018 1171 0 0 0 49 0 0
Maricopa "0211 EASTRIDGE" 0 1064 1300 0 0 0 54 0 0
Maricopa "0212 ECHO" 0 736 470 0 0 0 27 0 0
Maricopa "0213 EDISON" 0 1161 211 0 0 0 15 0 0
Maricopa "0214 EL CARO" 0 2181 1009 0 0 0 65 0 0
Maricopa "0215 EL DOMINGO" 0 1256 644 0 0 0 35 0 0
Maricopa "0216 EL MIRAGE" 0 1847 1332 0 0 0 62 0 0
Maricopa "0217 ELLSWORTH PARK" 0 757 657 0 0 0 36 0 0
Maricopa "0218 ELWOOD" 0 2030 571 0 0 0 53 0 0
Maricopa "0219 EMERALD" 0 894 1215 0 0 0 12 0 0
Maricopa "0220 EMMETT" 0 1859 1385 0 0 0 52 0 0
Maricopa "0221 ENCANTO" 0 1944 496 0 0 0 32 0 0
Maricopa "0222 ENID PARK" 0 1154 1706 0 0 0 36 0 0
Maricopa "0223 ENTZ" 0 922 1664 0 0 0 38 0 0
Maricopa "0224 ESCALANTE" 0 2201 583 0 0 0 69 0 0
Maricopa "0225 ESCOBAR" 0 658 448 0 0 0 22 0 0
Maricopa "0226 ESCONDIDO" 0 2101 2748 0 0 0 100 0 0
Maricopa "0227 ESQUIRE" 0 2050 869 0 0 0 97 0 0
Maricopa "0228 ESTRELLA FOOTHILLS" 0 2484 2899 0 0 0 90 0 0
Maricopa "0229 EUCLID" 0 2256 848 0 0 0 62 0 0
Maricopa "0230 EVANS" 0 656 663 0 0 0 23 0 0
Maricopa "0231 FAIRWAY" 0 1054 788 0 0 0 45 0 0
Maricopa "0232 FALCON HILL" 0 1848 3008 0 0 0 76 0 0
Maricopa "0233 FENIMORE" 0 1515 3115 0 0 0 84 0 0
Maricopa "0234 FESTIVAL" 0 1893 3061 0 0 0 37 0 0
Maricopa "0235 FIESTA RANCH" 0 1811 1476 0 0 0 59 0 0
Maricopa "0236 FOLLEY" 0 3000 1922 0 0 0 77 0 0
Maricopa "0237 FOOTHILLS" 0 2375 1984 0 0 0 59 0 0
Maricopa "0238 FORT MCDOWELL" 0 112 36 0 0 0 3 0 0
Maricopa "0239 FOUNTAIN HILLS" 0 1093 1435 0 0 0 20 0 0
Maricopa "0240 FOUR PEAKS" 0 1482 2133 0 0 0 57 0 0
Maricopa "0241 FOX CROSSING" 0 1832 1316 0 0 0 63 0 0
Maricopa "0242 FOXWOOD" 0 821 780 0 0 0 28 0 0
Maricopa "0243 FREMONT" 0 828 1350 0 0 0 33 0 0
Maricopa "0244 FRONTIER" 0 1895 2796 0 0 0 61 0 0
Maricopa "0245 FULTON RANCH" 0 3244 3327 0 0 0 65 0 0
Maricopa "0246 GALVESTON" 0 3098 1851 0 0 0 89 0 0
Maricopa "0247 GARDEN GROVES" 0 1742 776 0 0 0 52 0 0
Maricopa "0248 GARDENS" 0 732 137 0 0 0 20 0 0
Maricopa "0249 GATEWAY" 0 1599 292 0 0 0 27 0 0
Maricopa "0250 GAVILAN PEAK" 0 1189 1914 0 0 0 43 0 0
Maricopa "0251 GEMINI" 0 1212 1185 0 0 0 35 0 0
Maricopa "0252 GENE AUTRY" 0 943 1429 0 0 0 45 0 0
Maricopa "0253 GERMANN" 0 2068 1561 0 0 0 54 0 0
Maricopa "0254 GERONIMO" 0 780 508 0 0 0 29 0 0
Maricopa "0255 GILA" 0 1966 1252 0 0 0 71 0 0
Maricopa "0256 GILA BEND" 0 163 177 0 0 0 1 0 0
Maricopa "0257 GILBERT" 0 1328 1377 0 0 0 46 0 0
Maricopa "0258 GILBERT GARDENS" 0 1981 1855 0 0 0 79 0 0
Maricopa "0259 GLENCROFT" 0 1110 861 0 0 0 37 0 0
Maricopa "0260 GLENN" 0 1127 685 0 0 0 16 0 0
Maricopa "0261 GLENROSA" 0 1234 606 0 0 0 20 0 0
Maricopa "0262 GLENVIEW" 0 1007 1957 0 0 0 47 0 0
Maricopa "0263 GOLD DUST" 0 707 629 0 0 0 30 0 0
Maricopa "0264 GOLDEN EAGLE" 0 1422 2219 0 0 0 36 0 0
Maricopa "0265 GOLDEN HILLS" 0 1764 1747 0 0 0 75 0 0
Maricopa "0266 GOLDFIELD RANCH" 0 59 156 0 0 0 3 0 0
Maricopa "0267 GOODYEAR" 0 651 372 0 0 0 22 0 0
Maricopa "0268 GRANADA" 0 1466 454 0 0 0 32 0 0
Maricopa "0269 GRAND" 0 1962 2555 0 0 0 16 0 0
Maricopa "0270 GRANITE FALLS" 0 1582 2143 0 0 0 38 0 0
Maricopa "0271 GRANITE MOUNTAIN" 0 1283 2552 0 0 0 32 0 0
Maricopa "0272 GRAYHAWK" 0 900 1246 0 0 0 16 0 0
Maricopa "0273 GREENBRIAR" 0 808 1468 0 0 0 32 0 0
Maricopa "0274 GREENFIELD" 0 1396 296 0 0 0 16 0 0
Maricopa "0275 GREENFIELD PARK" 0 1959 2374 0 0 0 112 0 0
Maricopa "0276 GREENWAY" 0 1464 1391 0 0 0 38 0 0
Maricopa "0277 GREYSTONE" 0 489 743 0 0 0 7 0 0
Maricopa "0278 GROVERS" 0 1246 1048 0 0 0 51 0 0
Maricopa "0279 GROVES" 0 1538 2223 0 0 0 65 0 0
Maricopa "0280 GUADALUPE" 0 1371 163 0 0 0 25 0 0
Maricopa "0281 GUERRERO" 0 1400 663 0 0 0 35 0 0
Maricopa "0282 HADLEY" 0 1108 431 0 0 0 26 0 0
Maricopa "0283 HALL" 0 1978 921 0 0 0 40 0 0
Maricopa "0284 HAPPY TRAILS" 0 239 501 0 0 0 5 0 0
Maricopa "0285 HAPPY VALLEY" 0 864 1635 0 0 0 23 0 0
Maricopa "0286 HARMONT" 0 1739 1099 0 0 0 58 0 0
Maricopa "0287 HARMONY PARK" 0 1506 1884 0 0 0 68 0 0
Maricopa "0288 HARQUAHALA" 0 40 57 0 0 0 0 0 0
Maricopa "0289 HARRIS" 0 455 329 0 0 0 31 0 0
Maricopa "0290 HARRISON" 0 717 136 0 0 0 12 0 0
Maricopa "0291 HASSAYAMPA" 0 55 78 0 0 0 2 0 0
Maricopa "0292 HASTINGS" 0 1109 1729 0 0 0 43 0 0
Maricopa "0293 HATCHER" 0 1227 737 0 0 0 30 0 0
Maricopa "0294 HAWES" 0 832 1289 0 0 0 43 0 0
Maricopa "0295 HAYDEN HIGH" 0 968 157 0 0 0 15 0 0
Maricopa "0296 HERITAGE" 0 1506 887 0 0 0 53 0 0
Maricopa "0297 HERMOSA" 0 2238 343 0 0 0 36 0 0
Maricopa "0298 HERMOSA VISTA" 0 1746 3005 0 0 0 61 0 0
Maricopa "0299 HICKIWAN" 0 9 0 0 0 0 0 0 0
Maricopa "0300 HIDALGO" 0 2273 612 0 0 0 63 0 0
Maricopa "0301 HIGHLAND" 0 2105 3036 0 0 0 74 0 0
Maricopa "0302 HIGLEY" 0 2222 2864 0 0 0 74 0 0
Maricopa "0303 HILLCREST" 0 920 1240 0 0 0 6 0 0
Maricopa "0304 HILLERY" 0 978 1165 0 0 0 23 0 0
Maricopa "0305 HILLVIEW" 0 1333 1441 0 0 0 34 0 0
Maricopa "0306 HILTON" 0 456 123 0 0 0 8 0 0
Maricopa "0307 HOHOKAM PARK" 0 1248 838 0 0 0 58 0 0
Maricopa "0308 HOLIDAY GARDENS" 0 592 166 0 0 0 14 0 0
Maricopa "0309 HOLIDAY PARK" 0 1820 535 0 0 0 27 0 0
Maricopa "0310 HOLLIS" 0 1648 675 0 0 0 47 0 0
Maricopa "0311 HOLLY" 0 925 268 0 0 0 24 0 0
Maricopa "0312 HOLLYHOCK" 0 1429 330 0 0 0 34 0 0
Maricopa "0313 HOLMES" 0 1733 443 0 0 0 19 0 0
Maricopa "0314 HONDA" 0 1224 371 0 0 0 25 0 0
Maricopa "0315 HOPE" 0 2038 433 0 0 0 29 0 0
Maricopa "0316 HOPEVILLE" 0 1334 1651 0 0 0 61 0 0
Maricopa "0317 HOPI" 0 1211 1190 0 0 0 21 0 0
Maricopa "0318 HORIZON" 0 2013 2088 0 0 0 49 0 0
Maricopa "0319 HUALAPAI" 0 1928 2226 0 0 0 26 0 0
Maricopa "0320 HUBBELL" 0 914 625 0 0 0 29 0 0
Maricopa "0321 HUDSON" 0 1747 484 0 0 0 49 0 0
Maricopa "0322 INDEPENDENCE" 0 1597 932 0 0 0 43 0 0
Maricopa "0323 INDIAN BEND" 0 1218 994 0 0 0 39 0 0
Maricopa "0324 INDIAN SPRINGS" 0 2172 822 0 0 0 93 0 0
Maricopa "0325 INDIAN WELLS" 0 1004 1692 0 0 0 31 0 0
Maricopa "0326 ISAAC" 0 607 141 0 0 0 10 0 0
Maricopa "0327 IVANHOE" 0 2849 2970 0 0 0 101 0 0
Maricopa "0328 JACKRABBIT" 0 1446 1458 0 0 0 24 0 0
Maricopa "0329 JANICE" 0 1054 779 0 0 0 22 0 0
Maricopa "0330 JASMINE" 0 437 766 0 0 0 7 0 0
Maricopa "0331 JASPER" 0 1443 1013 0 0 0 40 0 0
Maricopa "0332 JENTILLY" 0 1827 676 0 0 0 56 0 0
Maricopa "0333 JOHN CABOT" 0 1203 1637 0 0 0 38 0 0
Maricopa "0334 JULIE" 0 1534 1661 0 0 0 65 0 0
Maricopa "0335 JUNIPER" 0 491 714 0 0 0 22 0 0
Maricopa "0336 JUPITER" 0 1886 1143 0 0 0 42 0 0
Maricopa "0337 JUSTINE" 0 1224 1318 0 0 0 18 0 0
Maricopa "0338 KACHINA" 0 1830 1010 0 0 0 34 0 0
Maricopa "0339 KAIBAB" 0 974 994 0 0 0 22 0 0
Maricopa "0340 KALER" 0 1879 1323 0 0 0 48 0 0
Maricopa "0341 KEIM" 0 1426 727 0 0 0 33 0 0
Maricopa "0342 KENLY FARMS" 0 2123 2822 0 0 0 64 0 0
Maricopa "0343 KIMBERLY" 0 499 803 0 0 0 22 0 0
Maricopa "0344 KINGS" 0 1219 1391 0 0 0 65 0 0
Maricopa "0345 KIVA" 0 421 522 0 0 0 3 0 0
Maricopa "0346 KLEINMAN" 0 2083 1050 0 0 0 76 0 0
Maricopa "0347 KODIAK" 0 459 670 0 0 0 7 0 0
Maricopa "0348 KOKOPELLI" 0 2638 1381 0 0 0 57 0 0
Maricopa "0349 KOMATKE" 0 205 18 0 0 0 3 0 0
Maricopa "0350 LA REATA" 0 874 708 0 0 0 22 0 0
Maricopa "0351 LA SOLANA" 0 1670 2430 0 0 0 11 0 0
Maricopa "0352 LAKE PLEASANT" 0 1962 3569 0 0 0 49 0 0
Maricopa "0353 LAKEVIEW" 0 509 725 0 0 0 5 0 0
Maricopa "0354 LAKEWOOD" 0 2145 1411 0 0 0 38 0 0
Maricopa "0355 LAMAR" 0 856 617 0 0 0 20 0 0
Maricopa "0356 LANTANA CANYON" 0 2588 2329 0 0 0 65 0 0
Maricopa "0357 LAREDO" 0 1626 1441 0 0 0 54 0 0
Maricopa "0358 LAS COLINAS" 0 1491 2105 0 0 0 79 0 0
Maricopa "0359 LAS SENDAS" 0 1798 2650 0 0 0 49 0 0
Maricopa "0360 LASSEN" 0 1718 527 0 0 0 27 0 0
Maricopa "0361 LAUREL" 0 682 802 0 0 0 12 0 0
Maricopa "0362 LAVEEN" 0 1415 371 0 0 0 20 0 0
Maricopa "0363 LAVEEN MEADOWS" 0 3297 1132 0 0 0 64 0 0
Maricopa "0364 LAYTON LAKES" 0 248 239 0 0 0 4 0 0
Maricopa "0365 LEHI" 0 653 1079 0 0 0 32 0 0
Maricopa "0366 LEISURE WORLD" 0 868 1298 0 0 0 11 0 0
Maricopa "0367 LEWIS" 0 722 186 0 0 0 15 0 0
Maricopa "0368 LIBBY" 0 728 993 0 0 0 36 0 0
Maricopa "0369 LIBERTY" 0 895 1215 0 0 0 31 0 0
Maricopa "0370 LINDNER" 0 962 1325 0 0 0 37 0 0
Maricopa "0371 LITCHFIELD" 0 789 781 0 0 0 27 0 0
Maricopa "0372 LOBO" 0 1095 1513 0 0 0 41 0 0
Maricopa "0373 LOLA" 0 1278 1116 0 0 0 43 0 0
Maricopa "0374 LOMA LINDA" 0 2058 752 0 0 0 38 0 0
Maricopa "0375 LOMA VERDES" 0 674 1150 0 0 0 12 0 0
Maricopa "0376 LONE BUTTE" 0 11 5 0 0 0 0 0 0
Maricopa "0377 LONE MOUNTAIN" 0 2423 3794 0 0 0 59 0 0
Maricopa "0378 LONESOME" 0 1413 378 0 0 0 30 0 0
Maricopa "0379 LONGBOW" 0 753 1495 0 0 0 34 0 0
Maricopa "0380 LONGHORN" 0 2043 1515 0 0 0 42 0 0
Maricopa "0381 LONGMORE" 0 745 328 0 0 0 26 0 0
Maricopa "0382 LOOKOUT RIDGE" 0 1323 1133 0 0 0 16 0 0
Maricopa "0383 LOS ALAMOS" 0 849 1513 0 0 0 58 0 0
Maricopa "0384 LOS GATOS" 0 1469 2056 0 0 0 40 0 0
Maricopa "0385 LOWELL" 0 721 186 0 0 0 7 0 0
Maricopa "0386 LUDDEN" 0 2360 3028 0 0 0 81 0 0
Maricopa "0387 LUKE" 0 1582 668 0 0 0 33 0 0
Maricopa "0388 LUKE FIELD" 0 1076 853 0 0 0 36 0 0
Maricopa "0389 LYNWOOD" 0 1132 207 0 0 0 19 0 0
Maricopa "0390 MADISON HEIGHTS" 0 992 734 0 0 0 17 0 0
Maricopa "0391 MADISON PARK" 0 2520 732 0 0 0 66 0 0
Maricopa "0392 MADRID" 0 1233 300 0 0 0 37 0 0
Maricopa "0393 MAGGIE" 0 711 874 0 0 0 33 0 0
Maricopa "0394 MAGIC STONE" 0 2825 1714 0 0 0 83 0 0
Maricopa "0395 MAJESTY" 0 1210 1875 0 0 0 42 0 0
Maricopa "0396 MANDALAY" 0 1119 1124 0 0 0 47 0 0
Maricopa "0397 MANISTEE" 0 1024 480 0 0 0 19 0 0
Maricopa "0398 MANZANITA" 0 716 503 0 0 0 27 0 0
Maricopa "0399 MARICOPA" 0 1354 943 0 0 0 41 0 0
Maricopa "0400 MARIGOLD" 0 813 654 0 0 0 30 0 0
Maricopa "0401 MARIPOSA" 0 1238 687 0 0 0 27 0 0
Maricopa "0402 MARIVUE" 0 1732 459 0 0 0 32 0 0
Maricopa "0403 MARLETTE" 0 2233 939 0 0 0 47 0 0
Maricopa "0404 MARLEY PARK" 0 1308 1487 0 0 0 43 0 0
Maricopa "0405 MARTIN" 0 227 392 0 0 0 15 0 0
Maricopa "0406 MARYLAND" 0 938 375 0 0 0 23 0 0
Maricopa "0407 MARYVALE" 0 1347 414 0 0 0 23 0 0
Maricopa "0408 MAYFLOWER" 0 2216 1034 0 0 0 36 0 0
Maricopa "0409 MCAFEE PLACE" 0 533 320 0 0 0 35 0 0
Maricopa "0410 MCCORMICK RANCH" 0 2719 2429 0 0 0 56 0 0
Maricopa "0411 MCDONALD" 0 468 358 0 0 0 8 0 0
Maricopa "0412 MCDOWELL" 0 1475 250 0 0 0 19 0 0
Maricopa "0413 SUPAI" 0 1652 1079 0 0 0 52 0 0
Maricopa "0414 MCKEMY" 0 1794 1175 0 0 0 54 0 0
Maricopa "0415 MCQUEEN" 0 3106 3414 0 0 0 71 0 0
Maricopa "0416 MEGAN" 0 2501 2822 0 0 0 130 0 0
Maricopa "0417 MESA GRAND" 0 431 613 0 0 0 34 0 0
Maricopa "0418 MESA LINDA" 0 974 761 0 0 0 37 0 0
Maricopa "0419 MESA VISTA" 0 1338 1344 0 0 0 65 0 0
Maricopa "0420 MESQUITE" 0 2359 3713 0 0 0 94 0 0
Maricopa "0421 METRO" 0 848 459 0 0 0 29 0 0
Maricopa "0422 MICHELLE" 0 537 602 0 0 0 23 0 0
Maricopa "0423 MIMOSA" 0 1230 1899 0 0 0 21 0 0
Maricopa "0424 MINNEZONA" 0 748 228 0 0 0 17 0 0
Maricopa "0425 MIRADA" 0 2186 1936 0 0 0 47 0 0
Maricopa "0426 MISSION" 0 1562 1212 0 0 0 66 0 0
Maricopa "0427 MITCHELL PARK" 0 1400 309 0 0 0 29 0 0
Maricopa "0428 MOBILE" 0 13 24 0 0 0 1 0 0
Maricopa "0429 MOHAVE" 0 1631 1283 0 0 0 44 0 0
Maricopa "0430 MOHAWK" 0 713 948 0 0 0 18 0 0
Maricopa "0431 MONROE" 0 1695 478 0 0 0 37 0 0
Maricopa "0432 MONTE CRISTO" 0 2063 1732 0 0 0 50 0 0
Maricopa "0433 MONTE VISTA" 0 766 189 0 0 0 14 0 0
Maricopa "0434 MONTEBELLO" 0 834 309 0 0 0 20 0 0
Maricopa "0435 MONTOYA" 0 1362 2337 0 0 0 34 0 0
Maricopa "0436 MOON VALLEY" 0 1134 1222 0 0 0 25 0 0
Maricopa "0437 MORRISTOWN" 0 166 441 0 0 0 11 0 0
Maricopa "0438 MOUNTAIN SKY" 0 1864 1447 0 0 0 48 0 0
Maricopa "0439 MOUNTAIN VISTA" 0 1537 3108 0 0 0 43 0 0
Maricopa "0440 MUMMY MOUNTAIN" 0 1873 1398 0 0 0 43 0 0
Maricopa "0441 MUSKET" 0 2953 2067 0 0 0 81 0 0
Maricopa "0442 MUSTANG" 0 1781 1753 0 0 0 37 0 0
Maricopa "0443 MYSTIC" 0 1754 1723 0 0 0 50 0 0
Maricopa "0444 NEW RIVER" 0 1031 2614 0 0 0 45 0 0
Maricopa "0445 NICOLET" 0 1041 688 0 0 0 35 0 0
Maricopa "0446 NIGHTINGALE" 0 1381 1303 0 0 0 42 0 0
Maricopa "0447 NORTERRA" 0 3064 3663 0 0 0 93 0 0
Maricopa "0448 NORTH HIGH" 0 1939 462 0 0 0 30 0 0
Maricopa "0449 NORTON" 0 259 172 0 0 0 4 0 0
Maricopa "0450 OAK PARK" 0 480 233 0 0 0 17 0 0
Maricopa "0451 OAKGROVE" 0 877 558 0 0 0 24 0 0
Maricopa "0452 OAKHURST" 0 402 500 0 0 0 17 0 0
Maricopa "0453 OAKTREE" 0 2183 1551 0 0 0 43 0 0
Maricopa "0454 OAKWOOD COUNTRY CLUB" 0 1739 2595 0 0 0 24 0 0
Maricopa "0455 OASIS" 0 2117 3282 0 0 0 68 0 0
Maricopa "0456 OCOTILLO" 0 712 345 0 0 0 15 0 0
Maricopa "0457 OLD WEST" 0 1278 1124 0 0 0 67 0 0
Maricopa "0458 OLIVE" 0 893 1240 0 0 0 14 0 0
Maricopa "0459 OLNEY" 0 1695 789 0 0 0 39 0 0
Maricopa "0460 ONYX" 0 1217 795 0 0 0 30 0 0
Maricopa "0461 OPTIMIST" 0 1911 1033 0 0 0 50 0 0
Maricopa "0462 ORANGE TREE" 0 516 659 0 0 0 7 0 0
Maricopa "0463 ORANGEWOOD" 0 1118 546 0 0 0 22 0 0
Maricopa "0464 ORANGEWOOD FARMS" 0 2675 2815 0 0 0 92 0 0
Maricopa "0465 ORME" 0 2128 992 0 0 0 64 0 0
Maricopa "0466 OSUNA PARK" 0 1483 1149 0 0 0 49 0 0
Maricopa "0467 OVAL" 0 1592 2209 0 0 0 58 0 0
Maricopa "0468 PAINTED MOUNTAIN" 0 858 1192 0 0 0 31 0 0
Maricopa "0469 PAIUTE" 0 2114 1206 0 0 0 49 0 0
Maricopa "0470 PALISADES" 0 1081 1525 0 0 0 24 0 0
Maricopa "0471 PALM GARDENS" 0 155 119 0 0 0 4 0 0
Maricopa "0472 PALM VALLEY" 0 930 1026 0 0 0 27 0 0
Maricopa "0473 PALMAIRE" 0 787 451 0 0 0 17 0 0
Maricopa "0474 PALMBROOK" 0 1826 1300 0 0 0 57 0 0
Maricopa "0475 PALMDALE" 0 1400 297 0 0 0 26 0 0
Maricopa "0476 PALMER" 0 1749 720 0 0 0 64 0 0
Maricopa "0477 PALO BLANCO" 0 1256 1345 0 0 0 38 0 0
Maricopa "0478 PALO CRISTI" 0 962 1168 0 0 0 13 0 0
Maricopa "0479 PALO VERDE" 0 2084 1730 0 0 0 80 0 0
Maricopa "0480 PALOMINO" 0 1623 1097 0 0 0 39 0 0
Maricopa "0481 PAPAGO PARK" 0 1033 336 0 0 0 31 0 0
Maricopa "0482 PARADA" 0 1608 389 0 0 0 31 0 0
Maricopa "0483 PARADISE" 0 496 633 0 0 0 24 0 0
Maricopa "0484 PARADISE PARK" 0 1011 984 0 0 0 37 0 0
Maricopa "0485 PARK CENTRAL" 0 3604 886 0 0 0 57 0 0
Maricopa "0486 PARK MEADOWS" 0 551 671 0 0 0 14 0 0
Maricopa "0487 PARKRIDGE" 0 1565 2240 0 0 0 51 0 0
Maricopa "0488 PARKWOOD" 0 1299 2348 0 0 0 65 0 0
Maricopa "0489 PEAK VIEW" 0 862 1489 0 0 0 14 0 0
Maricopa "0490 PEBBLE CREEK" 0 3128 4297 0 0 0 35 0 0
Maricopa "0491 PECK" 0 711 266 0 0 0 13 0 0
Maricopa "0492 PECOS" 0 2367 1905 0 0 0 51 0 0
Maricopa "0493 PEE-POSH" 0 110 15 0 0 0 1 0 0
Maricopa "0494 PEGASUS" 0 805 1137 0 0 0 41 0 0
Maricopa "0495 PENA" 0 1257 396 0 0 0 20 0 0
Maricopa "0496 PENNY LANE" 0 557 258 0 0 0 19 0 0
Maricopa "0497 PEORIA HEIGHTS" 0 1083 717 0 0 0 43 0 0
Maricopa "0498 PEPPERWOOD" 0 1817 635 0 0 0 63 0 0
Maricopa "0499 PERRY PARK" 0 1179 396 0 0 0 32 0 0
Maricopa "0500 PHELPS" 0 720 1128 0 0 0 38 0 0
Maricopa "0501 PICADILLY" 0 1148 776 0 0 0 36 0 0
Maricopa "0502 PIERCE" 0 1081 453 0 0 0 37 0 0
Maricopa "0503 PILGRIM" 0 2087 2129 0 0 0 56 0 0
Maricopa "0504 PIMA" 0 1298 1070 0 0 0 34 0 0
Maricopa "0505 PINE VALLEY" 0 1395 1561 0 0 0 28 0 0
Maricopa "0506 PINNACLE PEAK" 0 2311 3912 0 0 0 34 0 0
Maricopa "0507 PINNACLE WEST" 0 1254 1629 0 0 0 16 0 0
Maricopa "0508 PINON" 0 1878 1658 0 0 0 73 0 0
Maricopa "0509 PINTO" 0 1527 1331 0 0 0 44 0 0
Maricopa "0510 PIONEER" 0 573 841 0 0 0 25 0 0
Maricopa "0511 POCO BUENO" 0 1615 1751 0 0 0 50 0 0
Maricopa "0512 POINCIANA" 0 803 1400 0 0 0 21 0 0
Maricopa "0513 POINSETTIA" 0 413 404 0 0 0 7 0 0
Maricopa "0514 PONDEROSA" 0 798 701 0 0 0 32 0 0
Maricopa "0515 PORT ROYALE" 0 1069 812 0 0 0 35 0 0
Maricopa "0516 PORTER" 0 903 1067 0 0 0 59 0 0
Maricopa "0517 PORTOBELLO" 0 1636 2183 0 0 0 66 0 0
Maricopa "0518 POWER RANCH" 0 2093 2308 0 0 0 71 0 0
Maricopa "0519 PUEBLO" 0 2219 1409 0 0 0 54 0 0
