COUNTY AREA TOTAL DEM REP LIB GRN Writein
COUNTY AREA TOTAL Hegar Cornyn McKennon Collins Writein
Harris 723 0 975 310 26 15 0
Harris 724 0 404 579 15 6 0
Harris 725 0 793 543 21 14 0
Harris 726 0 237 1464 30 6 0
Harris 727 0 1204 375 29 15 0
Harris 728 0 267 319 10 8 0
Harris 729 0 175 163 4 4 0
Harris 730 0 780 1094 32 10 0
Harris 731 0 1881 1282 86 29 0
Harris 732 0 657 779 40 10 0
Harris 733 0 108 50 1 1 0
Harris 734 0 1419 2208 70 19 0
Harris 735 0 244 300 11 5 0
Harris 736 0 10 3 0 0 0
Harris 737 0 9 14 0 0 0
Harris 738 0 573 158 12 16 0
Harris 739 0 887 660 38 16 0
Harris 740 0 254 287 11 3 0
Harris 741 0 893 474 26 21 0
Harris 742 0 1099 1654 39 18 0
Harris 743 0 66 36 3 1 0
Harris 744 0 745 832 41 13 0
Harris 745 0 836 994 45 12 0
Harris 746 0 258 215 8 7 0
Harris 747 0 2037 1235 69 31 0
Harris 748 0 554 412 34 10 0
Harris 749 0 131 43 10 0 0
Harris 750 0 241 254 16 7 0
Harris 751 0 2218 2750 108 43 0
Harris 752 0 356 641 21 4 0
Harris 753 0 233 120 10 4 0
Harris 754 0 577 59 22 9 0
Harris 755 0 2095 1408 62 43 0
Harris 756 0 758 390 23 16 0
Harris 757 0 2804 653 76 48 0
Harris 758 0 1001 2550 48 19 0
Harris 759 0 948 1097 39 16 0
Harris 760 0 392 1265 23 5 0
Harris 761 0 489 977 15 7 0
Harris 762 0 1311 1129 34 19 0
Harris 763 0 395 267 16 9 0
Harris 764 0 1703 2046 63 15 0
Harris 765 0 2302 1008 69 39 0
Harris 766 0 164 60 4 3 0
Harris 767 0 24 26 1 0 0
Harris 768 0 624 1467 37 8 0
Harris 769 0 89 14 2 1 0
Harris 770 0 127 74 5 1 0
Harris 771 0 519 368 22 13 0
Harris 772 0 1243 2390 53 10 0
Harris 773 0 1753 1098 39 25 0
Harris 774 0 267 86 6 3 0
Harris 775 0 53 7 1 0 0
Harris 776 0 1037 1093 61 15 0
Harris 777 0 192 90 8 7 0
Harris 778 0 0 0 0 0 0
Harris 779 0 268 135 1 7 0
Harris 780 0 203 113 6 3 0
Harris 781 0 1239 915 39 23 0
Harris 782 0 698 964 38 9 0
Harris 783 0 437 75 9 3 0
Harris 784 0 484 33 7 7 0
Harris 785 0 1887 1762 78 25 0
Harris 786 0 405 224 9 8 0
Harris 787 0 183 88 11 7 0
Harris 788 0 3 1 0 0 0
Harris 789 0 1004 1094 33 23 0
Harris 790 0 1181 639 35 21 0
Harris 791 0 14 1 0 0 0
Harris 792 0 747 328 24 8 0
Harris 793 0 746 788 26 9 0
Harris 794 0 944 168 31 17 0
Harris 795 0 391 239 16 9 0
Harris 796 0 1303 856 38 26 0
Harris 797 0 0 0 0 0 0
Harris 798 0 251 148 17 7 0
Harris 799 0 84 25 1 1 0
Harris 800 0 1235 1554 77 19 0
Harris 801 0 116 54 3 4 0
Harris 802 0 11 3 0 0 0
Harris 803 0 1379 2224 53 15 0
Harris 804 0 2441 2129 81 40 0
Harris 805 0 602 1591 44 14 0
Harris 806 0 890 1319 46 13 0
Harris 807 0 880 215 24 14 0
Harris 808 0 366 120 8 5 0
Harris 809 0 18 29 0 0 0
Harris 810 0 48 21 0 1 0
Harris 811 0 98 47 1 0 0
Harris 812 0 1 0 0 0 0
Harris 813 0 1709 1192 61 41 0
Harris 814 0 2437 844 63 29 1
Harris 815 0 0 0 0 0 0
Harris 816 0 14 7 1 0 0
Harris 817 0 1388 2765 77 24 0
Harris 818 0 241 87 7 4 0
Harris 819 0 67 79 1 0 0
Harris 820 0 1 0 0 0 0
Harris 821 0 434 111 18 9 0
Harris 822 0 734 77 9 10 0
Harris 823 0 1004 1128 46 23 0
Harris 824 0 1230 404 35 19 0
Harris 825 0 10 5 1 0 0
Harris 826 0 171 137 1 0 0
Harris 827 0 259 188 10 8 1
Harris 828 0 405 1175 27 9 0
Harris 829 0 33 28 1 0 0
Harris 830 0 58 24 1 0 0
Harris 831 0 9 3 0 0 0
Harris 832 0 139 51 6 2 0
Harris 833 0 10 1 0 1 0
Harris 834 0 206 24 3 1 0
Harris 835 0 109 58 4 3 0
Harris 836 0 141 22 3 1 0
Harris 837 0 45 28 2 0 0
Harris 838 0 0 0 0 0 0
Harris 839 0 508 173 12 9 0
Harris 840 0 761 436 25 11 0
Harris 841 0 1833 613 41 32 0
Harris 842 0 1178 797 41 25 0
Harris 843 0 758 224 18 12 0
Harris 844 0 3 0 1 0 0
Harris 845 0 84 127 1 1 0
Harris 846 0 103 24 3 1 0
Harris 847 0 1228 430 28 19 0
Harris 848 0 863 370 19 11 0
Harris 849 0 908 528 25 25 0
Harris 850 0 95 61 3 2 0
Harris 851 0 1203 1785 71 20 0
Harris 852 0 0 0 0 0 0
Harris 853 0 746 1584 40 8 0
Harris 854 0 68 11 1 0 0
Harris 855 0 3 6 0 0 0
Harris 856 0 0 0 0 0 0
Harris 857 0 0 0 0 0 0
Harris 858 0 180 6 4 5 0
Harris 859 0 445 137 16 9 0
Harris 860 0 1 0 0 0 0
Harris 861 0 889 238 21 13 0
Harris 862 0 1314 1670 47 21 0
Harris 863 0 275 27 5 4 0
Harris 864 0 983 395 26 20 0
Harris 865 0 10 0 0 0 0
Harris 866 0 0 0 0 0 0
Harris 867 0 0 0 0 0 0
Harris 868 0 925 451 27 14 0
Harris 869 0 168 50 2 2 0
Harris 870 0 0 0 0 0 0
Harris 871 0 4 1 0 0 0
Harris 872 0 11 13 0 1 0
Harris 873 0 370 166 15 5 0
Harris 874 0 804 1644 42 9 0
Harris 875 0 1678 1541 55 31 0
Harris 876 0 1492 2510 71 26 0
Harris 877 0 2427 1377 73 41 0
Harris 878 0 351 882 22 3 0
Harris 879 0 1104 894 34 16 0
Harris 880 0 729 1554 23 6 0
Harris 881 0 3847 1459 99 55 0
Harris 882 0 2123 1200 60 34 0
Harris 883 0 2690 736 54 37 0
Harris 884 0 177 46 5 2 0
Harris 885 0 1158 1263 43 17 0
Harris 886 0 409 285 16 2 0
Harris 887 0 229 139 13 2 0
Harris 888 0 1090 512 34 13 0
Harris 889 0 114 24 7 1 0
Harris 890 0 792 538 30 6 0
Harris 891 0 650 375 11 4 0
Harris 892 0 726 249 26 6 0
Harris 893 0 2 0 0 0 0
Harris 894 0 1262 243 35 19 0
Harris 895 0 469 241 12 6 0
Harris 896 0 960 443 13 7 0
Harris 897 0 816 672 40 14 0
Harris 898 0 885 502 40 17 0
Harris 899 0 465 609 12 4 0
Harris 900 0 6 4 0 0 0
Harris 901 0 0 0 0 0 0
Harris 902 0 1381 1180 53 19 0
Harris 903 0 591 1480 40 9 0
Harris 904 0 2 1 0 0 0
Harris 905 0 294 251 13 3 0
Harris 906 0 11 18 0 0 0
Harris 907 0 104 14 3 0 0
Harris 908 0 1 0 0 0 0
Harris 909 0 12 1 1 1 0
Harris 910 0 64 38 9 2 0
Harris 911 0 131 211 6 5 0
Harris 912 0 497 546 27 13 1
Harris 913 0 135 47 1 3 0
Harris 914 0 40 20 1 0 0
Harris 915 0 0 0 0 0 0
Harris 916 0 816 2133 72 13 0
Harris 917 0 25 4 0 1 0
Harris 918 0 2 2 0 0 0
Harris 919 0 0 0 0 0 0
Harris 920 0 27 40 2 0 0
Harris 921 0 39 5 0 0 0
Harris 922 0 0 0 0 0 0
Harris 923 0 1042 2320 50 11 0
Harris 924 0 0 0 0 0 0
Harris 925 0 0 0 0 0 0
Harris 926 0 335 621 17 3 0
Harris 927 0 810 724 35 5 0
Harris 928 0 6 0 0 0 0
Harris 929 0 0 0 0 0 0
Harris 930 0 262 46 2 8 0
Harris 931 0 52 50 0 0 0
Harris 932 0 0 0 0 0 0
Harris 933 0 405 142 12 3 0
Harris 934 0 22 3 0 1 0
Harris 935 0 16 9 0 0 0
Harris 936 0 37 14 2 2 0
Harris 937 0 0 0 0 0 0
Harris 938 0 93 27 6 3 0
Harris 939 0 1 0 0 0 0
Harris 940 0 12 0 0 0 0
Harris 941 0 359 263 19 6 1
Harris 942 0 43 106 2 0 0
Harris 943 0 203 107 4 9 0
Harris 944 0 0 0 0 0 0
Harris 945 0 8 3 0 1 0
Harris 946 0 4 5 0 0 0
Harris 947 0 382 280 12 5 0
Harris 948 0 0 0 0 0 0
Harris 949 0 80 70 0 2 0
Harris 950 0 0 0 0 0 0
Harris 951 0 151 65 5 8 0
Harris 952 0 25 33 2 0 0
Harris 953 0 2 3 0 0 0
Harris 954 0 0 0 0 0 0
Harris 955 0 2172 4252 95 17 0
Harris 956 0 0 0 0 0 0
Harris 957 0 329 61 13 1 0
Harris 958 0 543 166 16 6 0
Harris 959 0 0 0 0 0 0
Harris 960 0 1059 277 24 10 0
Harris 961 0 1018 318 27 18 0
Harris 962 0 59 7 2 0 0
Harris 963 0 311 228 12 7 0
Harris 964 0 2136 2121 60 21 0
Harris 965 0 60 122 4 1 0
Harris 966 0 487 178 19 6 0
Harris 967 0 85 26 8 0 0
Harris 968 0 1417 353 35 13 0
Harris 969 0 391 11 12 2 0
Harris 970 0 316 49 8 9 0
Harris 971 0 0 0 0 0 0
Harris 972 0 0 0 0 0 0
Harris 973 0 379 490 8 3 0
Harris 974 0 0 0 0 0 0
Harris 975 0 75 62 4 2 0
Harris 976 0 196 185 14 5 0
Harris 977 0 241 204 8 5 0
Harris 978 0 0 0 0 0 0
Harris 979 0 0 0 0 0 0
Harris 980 0 353 736 10 9 0
Harris 981 0 12 2 0 0 0
Harris 982 0 1398 3481 86 20 0
Harris 983 0 88 51 3 0 0
Harris 984 0 100 16 0 2 0
Harris 985 0 130 113 4 0 0
Harris 986 0 215 43 1 3 0
Harris 987 0 584 80 12 3 0
Harris 988 0 8 72 0 0 0
Harris 989 0 0 0 0 0 0
Harris 990 0 15 23 0 0 0
Harris 991 0 1 3 0 0 0
Harris 992 0 366 323 10 10 0
Harris 993 0 0 0 0 0 0
Harris 994 0 158 61 2 2 0
Harris 995 0 1179 166 27 11 0
Harris 996 0 250 271 15 3 0
Harris 997 0 724 124 23 16 0
Harris 998 0 21 40 3 0 0
Harris 999 0 0 0 0 0 0
Harris 1000 0 159 45 2 5 0
Harris 1001 0 638 258 16 12 0
Harris 1002 0 573 183 17 17 0
Harris 1003 0 1 0 0 0 0
Harris 1004 0 312 252 16 2 0
Harris 1005 0 0 0 0 0 0
Harris 1006 0 0 0 0 0 0
Harris 1007 0 962 314 39 9 0
Harris 1008 0 214 756 10 6 0
Harris 1009 0 0 0 0 0 0
Harris 1010 0 594 175 8 8 0
Harris 1011 0 6 11 1 0 0
Harris 1012 0 667 376 29 14 0
Maverick 1A 0 207 113 7 10 0
Maverick 1B 0 693 512 19 13 0
Maverick 1C 0 1236 848 42 55 1
Maverick 2A 0 206 117 5 15 0
Maverick 2B 0 826 580 24 47 1
Maverick 2C 0 547 395 23 41 1
Maverick 2D 0 30 43 1 1 0
Maverick 3A 0 930 673 30 33 1
Maverick 3B 0 1093 786 44 48 2
Maverick 3C 0 112 204 7 2 0
Maverick 4A 0 235 149 12 11 0
Maverick 4B 0 956 704 26 21 0
Maverick 4C 0 311 213 11 15 1
Maverick 4D 0 568 2570 18 37 0
