DIST COUNTY AREA TOTAL DEM REP GRN LIB OTHER
DIST COUNTY AREA TOTAL Dem Rep Grn Lib Other
0 Dallas 1719-02 0 217 123 2 3 1
0 Dallas 1719-03 0 0 0 0 0 0
0 Dallas 1719-04 0 0 0 0 0 0
0 Dallas 1719-05 0 0 0 0 0 0
0 Dallas 1720-01 0 710 524 5 12 0
0 Dallas 1720-02 0 0 0 0 0 0
0 Dallas 1720-03 0 0 0 0 0 0
0 Dallas 1721-01 0 493 468 0 2 2
0 Dallas 1721-02 0 35 56 0 2 0
0 Dallas 1721-03 0 11 10 0 0 0
0 Dallas 1721-04 0 0 0 0 0 0
0 Dallas 1721-05 0 0 0 0 0 0
0 Dallas 1721-06 0 0 0 0 0 0
0 Dallas 1721-07 0 0 0 0 0 0
0 Dallas 1721-08 0 0 0 0 0 0
0 Dallas 1722-01 0 715 370 5 9 0
0 Dallas 1722-02 0 0 0 0 0 0
0 Dallas 1722-03 0 0 0 0 0 0
0 Dallas 1722-04 0 0 0 0 0 0
0 Dallas 1722-05 0 0 0 0 0 0
0 Dallas 1723-01 0 33 20 0 1 0
0 Dallas 1724-01 0 0 0 0 0 0
0 Dallas 1724-02 0 36 16 1 0 0
0 Dallas 1724-03 0 0 0 0 0 0
0 Dallas 1725-01 0 125 172 1 2 0
0 Dallas 1726-01 0 467 300 4 9 2
0 Dallas 1726-02 0 0 0 0 0 0
0 Dallas 1727-01 0 61 35 0 0 0
0 Dallas 1728-01 0 311 262 2 6 0
0 Dallas 1728-02 0 0 0 0 0 0
0 Dallas 1729-01 0 364 210 4 2 2
0 Dallas 1729-02 0 0 0 0 0 0
0 Dallas 1730-01 0 0 0 0 0 0
0 Dallas 1730-02 0 0 0 0 0 0
0 Dallas 1731-01 0 0 0 0 0 0
0 Dallas 1732-01 0 277 225 1 4 2
0 Dallas 1732-02 0 0 0 0 0 0
0 Dallas 1733-01 0 607 456 0 6 0
0 Dallas 1733-02 0 215 211 0 7 0
0 Dallas 1734-01 0 329 367 1 1 1
0 Dallas 1734-02 0 9 6 0 0 0
0 Dallas 1735-01 0 967 1031 5 17 1
0 Dallas 1735-02 0 247 227 2 4 0
0 Dallas 1735-03 0 0 0 0 0 0
0 Dallas 1736-01 0 429 678 2 9 3
0 Dallas 1736-02 0 0 0 0 0 0
0 Dallas 1736-03 0 0 0 0 0 0
0 Dallas 1736-04 0 0 0 0 0 0
0 Dallas 1737-01 0 1177 1805 8 28 4
0 Dallas 1737-03 0 0 0 0 0 0
0 Dallas 1738-01 0 659 517 6 8 0
0 Dallas 1738-02 0 0 0 0 0 0
0 Dallas 1739-01 0 756 610 3 9 0
0 Dallas 1740-01 0 1097 787 10 20 2
0 Dallas 1740-02 0 0 0 0 0 0
0 Dallas 1740-03 0 0 0 0 0 0
0 Dallas 1741-01 0 855 772 9 16 0
0 Dallas 1741-02 0 0 0 0 0 0
0 Dallas 1741-03 0 319 183 3 2 2
0 Dallas 1742-01 0 1027 628 6 15 1
0 Dallas 1742-02 0 0 0 0 0 0
0 Dallas 1742-03 0 181 120 2 5 1
0 Dallas 1743-01 0 1133 778 10 16 2
0 Dallas 1743-02 0 0 0 0 0 0
0 Dallas 1743-03 0 0 0 0 0 0
0 Dallas 1744-01 0 2 10 0 0 0
0 Dallas 1744-02 0 13 11 0 0 0
0 Dallas 1744-03 0 0 0 0 0 0
0 Dallas 1745-01 0 618 523 10 7 2
0 Dallas 1745-02 0 0 0 0 0 0
0 Dallas 1746-01 0 430 286 2 7 2
0 Dallas 1746-02 0 0 0 0 0 0
0 Dallas 1747-01 0 709 569 5 5 0
0 Dallas 1747-02 0 0 0 0 0 0
0 Dallas 1747-03 0 0 0 0 0 0
0 Dallas 1748-01 0 579 296 3 17 0
0 Dallas 1748-02 0 0 0 0 0 0
0 Dallas 1749-01 0 962 603 7 17 1
0 Dallas 1749-02 0 0 0 0 0 0
0 Dallas 1749-03 0 0 0 0 0 0
0 Dallas 1750-01 0 722 683 2 11 2
0 Dallas 1750-02 0 0 0 0 0 0
0 Dallas 1751-01 0 331 242 3 9 1
0 Dallas 1751-02 0 695 704 2 14 0
0 Dallas 1751-03 0 509 272 4 8 0
0 Dallas 1751-04 0 2 0 0 0 0
0 Dallas 1751-05 0 7 10 0 0 0
0 Dallas 1751-06 0 0 0 0 0 0
0 Dallas 1752-01 0 741 520 4 10 1
0 Dallas 1752-02 0 269 186 3 5 0
0 Dallas 1752-03 0 0 0 0 0 0
0 Dallas 1752-04 0 0 0 0 0 0
0 Dallas 1752-05 0 0 0 0 0 0
0 Dallas 2000-01 0 1 4 0 0 0
0 Dallas 2001-01 0 11 4 1 0 0
0 Dallas 2002-01 0 523 292 0 12 0
0 Dallas 2003-01 0 911 882 3 12 2
0 Dallas 2004-01 0 691 757 2 14 2
0 Dallas 2005-01 0 400 302 3 8 0
0 Dallas 2006-01 0 565 501 2 8 0
0 Dallas 2007-01 0 937 1157 6 29 1
0 Dallas 2008-01 0 195 246 2 7 2
0 Dallas 2008-02 0 250 266 1 7 1
0 Dallas 2009-01 0 787 633 4 17 0
0 Dallas 2010-01 0 510 499 1 8 2
0 Dallas 2010-02 0 0 0 0 0 0
0 Dallas 2011-01 0 631 763 1 21 0
0 Dallas 2015-01 0 340 298 2 9 3
0 Dallas 2016-01 0 914 1268 3 20 3
0 Dallas 2016-02 0 62 91 0 0 0
0 Dallas 2017-01 0 504 215 3 11 3
0 Dallas 2018-01 0 302 323 2 5 0
0 Dallas 2019-01 0 593 641 2 15 2
0 Dallas 2019-02 0 0 0 0 0 0
0 Dallas 2020-01 0 923 616 1 16 4
0 Dallas 2020-02 0 0 0 0 0 0
0 Dallas 2020-03 0 0 0 0 0 0
0 Dallas 2020-04 0 0 0 0 0 0
0 Dallas 2021-01 0 986 1461 2 29 3
0 Dallas 2022-01 0 281 260 0 8 1
0 Dallas 2023-01 0 452 391 3 10 0
0 Dallas 2024-01 0 598 491 1 9 2
0 Dallas 2025-01 0 771 1112 3 15 1
0 Dallas 2025-02 0 0 0 0 0 0
0 Dallas 2026-01 0 780 1303 1 18 0
0 Dallas 2026-02 0 0 0 0 0 0
0 Dallas 2026-03 0 0 0 0 0 0
0 Dallas 2027-01 0 450 694 1 11 0
0 Dallas 2028-01 0 1 0 0 0 0
0 Dallas 2030-01 0 206 593 2 5 0
0 Dallas 2030-02 0 205 472 2 9 1
0 Dallas 2030-03 0 8 18 0 0 0
0 Dallas 2030-04 0 0 0 0 0 0
0 Dallas 2031-01 0 1225 657 4 17 4
0 Dallas 2031-02 0 0 0 0 0 0
0 Dallas 2032-01 0 759 362 0 12 1
0 Dallas 2032-02 0 0 0 0 0 0
0 Dallas 2033-01 0 737 487 2 7 1
0 Dallas 2033-02 0 0 0 0 0 0
0 Dallas 2033-03 0 0 0 0 0 0
0 Dallas 2033-04 0 0 0 0 0 0
0 Dallas 2035-01 0 556 333 1 1 0
0 Dallas 2035-02 0 109 48 0 3 0
0 Dallas 2035-03 0 0 0 0 0 0
0 Dallas 2035-04 0 0 0 0 0 0
0 Dallas 2035-05 0 0 0 0 0 0
0 Dallas 2037-01 0 398 429 1 6 1
0 Dallas 2038-01 0 1232 836 3 20 1
0 Dallas 2038-02 0 0 0 0 0 0
0 Dallas 2039-01 0 1161 600 2 23 4
0 Dallas 2040-01 0 705 490 0 24 1
0 Dallas 2041-01 0 1179 1469 5 12 0
0 Dallas 2041-02 0 18 31 0 0 0
0 Dallas 2042-01 0 1197 811 6 19 0
0 Dallas 2043-01 0 805 596 1 18 1
0 Dallas 2044-01 0 338 284 0 5 1
0 Dallas 2044-02 0 23 13 2 0 0
0 Dallas 2045-01 0 766 538 5 9 1
0 Dallas 2046-01 0 608 592 0 7 4
0 Dallas 2047-01 0 818 726 3 21 5
0 Dallas 2048-01 0 1268 675 11 10 3
0 Dallas 2048-02 0 0 0 0 0 0
0 Dallas 2049-01 0 375 314 0 8 3
0 Dallas 2049-02 0 182 126 0 3 3
0 Dallas 2050-01 0 288 234 0 6 1
0 Dallas 2050-02 0 241 217 4 4 2
0 Dallas 2051-01 0 859 773 3 17 3
0 Dallas 2052-01 0 338 511 4 6 2
0 Dallas 2052-02 0 48 63 1 0 0
0 Dallas 2052-03 0 0 0 0 0 0
0 Dallas 2053-01 0 827 295 3 13 1
0 Dallas 2053-02 0 0 0 0 0 0
0 Dallas 2054-01 0 757 287 4 7 1
0 Dallas 2054-02 0 0 0 0 0 0
0 Dallas 2055-01 0 351 174 1 1 1
0 Dallas 2055-02 0 4 3 0 0 0
0 Dallas 2055-03 0 0 0 0 0 0
0 Dallas 2056-01 0 215 268 1 8 0
0 Dallas 2056-02 0 193 238 1 2 0
0 Dallas 2056-03 0 0 0 0 0 0
0 Dallas 2057-01 0 126 171 0 4 1
0 Dallas 2057-02 0 38 48 0 0 0
0 Dallas 2058-01 0 331 265 1 2 1
0 Dallas 2058-02 0 35 13 0 2 0
0 Dallas 2058-03 0 0 0 0 0 0
0 Dallas 2074-01 0 373 171 1 3 0
0 Dallas 2074-02 0 0 0 0 0 0
0 Dallas 2074-03 0 6 3 0 0 0
0 Dallas 2076-01 0 0 1 0 0 0
0 Dallas 2077-01 0 398 423 1 7 1
0 Dallas 2079-01 0 552 143 3 4 0
0 Dallas 2080-01 0 69 32 0 0 0
0 Dallas 2081-01 0 211 23 1 0 1
0 Dallas 2081-02 0 38 8 0 0 1
0 Dallas 2081-03 0 1 0 0 0 0
0 Dallas 2082-01 0 333 76 3 2 0
0 Dallas 2082-02 0 616 159 1 9 1
0 Dallas 2082-03 0 0 0 0 0 0
0 Dallas 2083-01 0 593 268 2 14 1
0 Dallas 2084-01 0 152 28 1 4 0
0 Dallas 2085-01 0 108 42 0 2 0
0 Dallas 2086-01 0 1186 501 2 14 0
0 Dallas 2087-01 0 1176 394 5 23 1
0 Dallas 2090-01 0 15 7 0 0 0
0 Dallas 2091-01 0 177 120 4 3 0
0 Dallas 2091-02 0 75 94 0 3 0
0 Dallas 2091-03 0 38 75 0 0 0
0 Dallas 2092-01 0 0 0 0 0 0
0 Dallas 2094-01 0 162 99 0 2 0
0 Dallas 2094-02 0 84 23 0 0 0
0 Dallas 2094-03 0 0 0 0 0 0
0 Dallas 2094-04 0 0 0 0 0 0
0 Dallas 2095-01 0 0 0 0 0 0
0 Dallas 2095-02 0 0 0 0 0 0
0 Dallas 2096-01 0 0 0 0 0 0
0 Dallas 2097-01 0 0 0 0 0 0
0 Dallas 2098-01 0 603 381 0 5 1
0 Dallas 2098-02 0 0 1 0 0 0
0 Dallas 2099-01 0 1575 506 5 13 1
0 Dallas 2099-02 0 13 3 0 2 0
0 Dallas 2099-03 0 0 0 0 0 0
0 Dallas 20A8-01 0 0 0 0 0 0
0 Dallas 2100-01 0 726 135 1 6 2
0 Dallas 2100-02 0 819 214 3 4 1
0 Dallas 2101-01 0 595 414 1 13 1
0 Dallas 2102-01 0 758 507 1 13 0
0 Dallas 2102-02 0 618 367 1 13 1
0 Dallas 2103-01 0 258 51 1 4 0
0 Dallas 2103-02 0 60 22 1 0 0
0 Dallas 2103-03 0 0 0 0 0 0
0 Dallas 2103-04 0 2 0 0 0 0
0 Dallas 2103-05 0 0 0 0 0 0
0 Dallas 2104-01 0 88 65 2 1 2
0 Dallas 2105-01 0 1090 347 3 22 1
0 Dallas 2106-01 0 766 130 3 13 1
0 Dallas 2106-02 0 0 0 0 0 0
0 Dallas 2107-01 0 2 0 0 0 0
0 Dallas 2107-02 0 20 3 0 0 0
0 Dallas 2108-01 0 144 147 2 1 1
0 Dallas 2108-02 0 58 18 2 1 0
0 Dallas 2109-01 0 0 0 0 0 0
0 Dallas 2110-01 0 133 23 1 2 0
0 Dallas 2110-02 0 0 0 0 0 0
0 Dallas 2111-01 0 8 4 0 0 0
0 Dallas 2112-01 0 51 8 0 0 0
0 Dallas 2113-01 0 0 0 0 0 0
0 Dallas 2114-01 0 864 660 0 13 1
0 Dallas 2114-02 0 144 77 0 0 0
0 Dallas 2114-03 0 7 9 0 0 0
0 Dallas 2115-01 0 88 74 0 1 0
0 Dallas 2116-01 0 9 15 0 0 0
0 Dallas 2116-02 0 44 19 0 0 0
