COUNTY AREA TOTAL DEM REP None ACN Green LBT PSL None
COUNTY AREA TOTAL Biden Trump Boddie Cummings Hawkins Jorgensen LaRiva Simmons
Maricopa "0148 COYOTE BASIN" 0 52 133 0 0 0 4 0 0
Maricopa "0149 COYOTE HILLS" 0 48 233 0 0 0 7 0 0
Maricopa "0150 COYOTE LAKES" 0 45 148 0 0 0 4 0 0
Maricopa "0151 CREEDANCE" 0 54 230 0 0 0 1 0 0
Maricopa "0152 CREIGHTON" 0 150 104 0 0 0 5 0 0
Maricopa "0153 CRESCENT" 0 3 19 0 0 0 0 0 0
Maricopa "0154 CRISMON" 0 130 207 0 0 0 17 0 0
Maricopa "0155 CROCUS" 0 17 111 0 0 0 3 0 0
Maricopa "0156 CROSBY" 0 8 49 0 0 0 0 0 0
Maricopa "0157 CROSSROADS PARK" 0 128 335 0 0 0 21 0 0
Maricopa "0158 CRYSTAL GARDENS" 0 226 241 0 0 0 7 0 0
Maricopa "0159 CULLUMBER" 0 71 136 0 0 0 8 0 0
Maricopa "0160 CULVER" 0 125 51 0 0 0 3 0 0
Maricopa "0161 DAHLIA" 0 45 98 0 0 0 0 0 0
Maricopa "0162 DAISY" 0 51 89 0 0 0 6 0 0
Maricopa "0163 DALLAS" 0 70 288 0 0 0 7 0 0
Maricopa "0164 DANBURY" 0 62 173 0 0 0 2 0 0
Maricopa "0165 DANYELL" 0 183 117 0 0 0 5 0 0
Maricopa "0166 DARROW" 0 103 76 0 0 0 9 0 0
Maricopa "0167 DC RANCH" 0 88 300 0 0 0 6 0 0
Maricopa "0168 DEADMAN WASH" 0 36 345 0 0 0 2 0 0
Maricopa "0169 DEER VALLEY" 0 62 173 0 0 0 4 0 0
Maricopa "0170 DEERVIEW" 0 28 59 0 0 0 0 0 0
Maricopa "0171 DEL JOYA" 0 22 101 0 0 0 2 0 0
Maricopa "0172 DEL RIO" 0 67 130 0 0 0 12 0 0
Maricopa "0173 DESERT BELL" 0 138 211 0 0 0 10 0 0
Maricopa "0174 DESERT BLOSSOM" 0 30 106 0 0 0 0 0 0
Maricopa "0175 DESERT COVE" 0 57 85 0 0 0 4 0 0
Maricopa "0176 DESERT EDGE" 0 100 205 0 0 0 7 0 0
Maricopa "0177 DESERT HARBOR" 0 47 207 0 0 0 6 0 0
Maricopa "0178 DESERT HAVEN" 0 77 263 0 0 0 8 0 0
Maricopa "0179 DESERT HIGHLANDS" 0 9 114 0 0 0 0 0 0
Maricopa "0180 DESERT HILLS" 0 40 347 0 0 0 9 0 0
Maricopa "0181 DESERT MIRAGE" 0 89 132 0 0 0 5 0 0
Maricopa "0182 DESERT OASIS" 0 103 530 0 0 0 14 0 0
Maricopa "0183 DESERT SAGE" 0 65 275 0 0 0 5 0 0
Maricopa "0184 DESERT SKY" 0 237 102 0 0 0 10 0 0
Maricopa "0185 DESERT THUNDER" 0 190 273 0 0 0 9 0 0
Maricopa "0186 DESERT VISTA" 0 43 113 0 0 0 1 0 0
Maricopa "0187 DESOTO" 0 51 110 0 0 0 1 0 0
Maricopa "0188 DESSIE" 0 156 106 0 0 0 10 0 0
Maricopa "0189 DEVONSHIRE" 0 167 213 0 0 0 11 0 0
Maricopa "0190 DIABLO" 0 61 58 0 0 0 2 0 0
Maricopa "0191 DIXILETA" 0 86 337 0 0 0 6 0 0
Maricopa "0192 DOBBINS RANCH" 0 252 182 0 0 0 14 0 0
Maricopa "0193 DOBSON PARK" 0 19 52 0 0 0 2 0 0
Maricopa "0194 DOBSON RANCH" 0 123 186 0 0 0 4 0 0
Maricopa "0195 DOUBLETREE" 0 18 86 0 0 0 4 0 0
Maricopa "0196 DOVE VALLEY" 0 25 149 0 0 0 1 0 0
Maricopa "0197 DOVER" 0 16 29 0 0 0 3 0 0
Maricopa "0198 DREAMLAND VILLA" 0 42 190 0 0 0 5 0 0
Maricopa "0199 DREAMY DRAW" 0 84 97 0 0 0 7 0 0
Maricopa "0200 DREYFUS" 0 34 117 0 0 0 4 0 0
Maricopa "0201 DRIFTWOOD" 0 112 326 0 0 0 9 0 0
Maricopa "0202 DUBLIN" 0 120 151 0 0 0 5 0 0
Maricopa "0203 DUKE" 0 59 101 0 0 0 7 0 0
Maricopa "0204 DUNBAR" 0 107 51 0 0 0 9 0 0
Maricopa "0205 DURANGO" 0 96 183 0 0 0 4 0 0
Maricopa "0206 DUSTY TRAIL" 0 57 392 0 0 0 5 0 0
Maricopa "0207 DWIGHT" 0 110 88 0 0 0 4 0 0
Maricopa "0208 DYNAMITE" 0 43 200 0 0 0 4 0 0
Maricopa "0209 DYSART" 0 29 66 0 0 0 2 0 0
Maricopa "0210 EASTMARK" 0 39 116 0 0 0 2 0 0
Maricopa "0211 EASTRIDGE" 0 66 201 0 0 0 5 0 0
Maricopa "0212 ECHO" 0 87 61 0 0 0 2 0 0
Maricopa "0213 EDISON" 0 137 47 0 0 0 2 0 0
Maricopa "0214 EL CARO" 0 224 180 0 0 0 8 0 0
Maricopa "0215 EL DOMINGO" 0 69 84 0 0 0 3 0 0
Maricopa "0216 EL MIRAGE" 0 166 233 0 0 0 8 0 0
Maricopa "0217 ELLSWORTH PARK" 0 63 97 0 0 0 6 0 0
Maricopa "0218 ELWOOD" 0 181 94 0 0 0 3 0 0
Maricopa "0219 EMERALD" 0 12 80 0 0 0 1 0 0
Maricopa "0220 EMMETT" 0 87 207 0 0 0 3 0 0
Maricopa "0221 ENCANTO" 0 49 71 0 0 0 1 0 0
Maricopa "0222 ENID PARK" 0 48 131 0 0 0 6 0 0
Maricopa "0223 ENTZ" 0 29 181 0 0 0 5 0 0
Maricopa "0224 ESCALANTE" 0 250 161 0 0 0 8 0 0
Maricopa "0225 ESCOBAR" 0 39 93 0 0 0 4 0 0
Maricopa "0226 ESCONDIDO" 0 125 389 0 0 0 9 0 0
Maricopa "0227 ESQUIRE" 0 233 185 0 0 0 13 0 0
Maricopa "0228 ESTRELLA FOOTHILLS" 0 120 343 0 0 0 6 0 0
Maricopa "0229 EUCLID" 0 79 66 0 0 0 2 0 0
Maricopa "0230 EVANS" 0 18 56 0 0 0 1 0 0
Maricopa "0231 FAIRWAY" 0 88 116 0 0 0 9 0 0
Maricopa "0232 FALCON HILL" 0 73 328 0 0 0 7 0 0
Maricopa "0233 FENIMORE" 0 73 407 0 0 0 4 0 0
Maricopa "0234 FESTIVAL" 0 28 129 0 0 0 3 0 0
Maricopa "0235 FIESTA RANCH" 0 117 243 0 0 0 13 0 0
Maricopa "0236 FOLLEY" 0 214 297 0 0 0 7 0 0
Maricopa "0237 FOOTHILLS" 0 84 184 0 0 0 3 0 0
Maricopa "0238 FORT MCDOWELL" 0 146 62 0 0 0 2 0 0
Maricopa "0239 FOUNTAIN HILLS" 0 25 123 0 0 0 3 0 0
Maricopa "0240 FOUR PEAKS" 0 47 204 0 0 0 7 0 0
Maricopa "0241 FOX CROSSING" 0 70 223 0 0 0 4 0 0
Maricopa "0242 FOXWOOD" 0 32 92 0 0 0 5 0 0
Maricopa "0243 FREMONT" 0 33 111 0 0 0 6 0 0
Maricopa "0244 FRONTIER" 0 63 306 0 0 0 4 0 0
Maricopa "0245 FULTON RANCH" 0 99 252 0 0 0 11 0 0
Maricopa "0246 GALVESTON" 0 160 264 0 0 0 15 0 0
Maricopa "0247 GARDEN GROVES" 0 175 102 0 0 0 7 0 0
Maricopa "0248 GARDENS" 0 102 40 0 0 0 6 0 0
Maricopa "0249 GATEWAY" 0 189 61 0 0 0 8 0 0
Maricopa "0250 GAVILAN PEAK" 0 61 209 0 0 0 3 0 0
Maricopa "0251 GEMINI" 0 55 162 0 0 0 4 0 0
Maricopa "0252 GENE AUTRY" 0 48 149 0 0 0 4 0 0
Maricopa "0253 GERMANN" 0 131 187 0 0 0 14 0 0
Maricopa "0254 GERONIMO" 0 32 96 0 0 0 5 0 0
Maricopa "0255 GILA" 0 152 236 0 0 0 11 0 0
Maricopa "0256 GILA BEND" 0 49 128 0 0 0 3 0 0
Maricopa "0257 GILBERT" 0 73 219 0 0 0 9 0 0
Maricopa "0258 GILBERT GARDENS" 0 138 336 0 0 0 11 0 0
Maricopa "0259 GLENCROFT" 0 115 122 0 0 0 5 0 0
Maricopa "0260 GLENN" 0 23 58 0 0 0 2 0 0
Maricopa "0261 GLENROSA" 0 53 46 0 0 0 3 0 0
Maricopa "0262 GLENVIEW" 0 35 163 0 0 0 3 0 0
Maricopa "0263 GOLD DUST" 0 17 55 0 0 0 2 0 0
Maricopa "0264 GOLDEN EAGLE" 0 22 110 0 0 0 2 0 0
Maricopa "0265 GOLDEN HILLS" 0 102 228 0 0 0 3 0 0
Maricopa "0266 GOLDFIELD RANCH" 0 2 8 0 0 0 1 0 0
Maricopa "0267 GOODYEAR" 0 74 83 0 0 0 3 0 0
Maricopa "0268 GRANADA" 0 203 76 0 0 0 2 0 0
Maricopa "0269 GRAND" 0 11 32 0 0 0 0 0 0
Maricopa "0270 GRANITE FALLS" 0 38 161 0 0 0 7 0 0
Maricopa "0271 GRANITE MOUNTAIN" 0 14 145 0 0 0 1 0 0
Maricopa "0272 GRAYHAWK" 0 29 98 0 0 0 3 0 0
Maricopa "0273 GREENBRIAR" 0 35 131 0 0 0 1 0 0
Maricopa "0274 GREENFIELD" 0 123 69 0 0 0 8 0 0
Maricopa "0275 GREENFIELD PARK" 0 105 285 0 0 0 12 0 0
Maricopa "0276 GREENWAY" 0 81 162 0 0 0 5 0 0
Maricopa "0277 GREYSTONE" 0 4 26 0 0 0 0 0 0
Maricopa "0278 GROVERS" 0 118 194 0 0 0 14 0 0
Maricopa "0279 GROVES" 0 61 220 0 0 0 6 0 0
Maricopa "0280 GUADALUPE" 0 250 59 0 0 0 3 0 0
Maricopa "0281 GUERRERO" 0 134 121 0 0 0 7 0 0
Maricopa "0282 HADLEY" 0 95 86 0 0 0 3 0 0
Maricopa "0283 HALL" 0 59 99 0 0 0 4 0 0
Maricopa "0284 HAPPY TRAILS" 0 3 8 0 0 0 0 0 0
Maricopa "0285 HAPPY VALLEY" 0 24 133 0 0 0 2 0 0
Maricopa "0286 HARMONT" 0 161 147 0 0 0 8 0 0
Maricopa "0287 HARMONY PARK" 0 114 255 0 0 0 9 0 0
Maricopa "0288 HARQUAHALA" 0 3 12 0 0 0 0 0 0
Maricopa "0289 HARRIS" 0 44 94 0 0 0 2 0 0
Maricopa "0290 HARRISON" 0 125 33 0 0 0 1 0 0
Maricopa "0291 HASSAYAMPA" 0 7 9 0 0 0 0 0 0
Maricopa "0292 HASTINGS" 0 52 191 0 0 0 4 0 0
Maricopa "0293 HATCHER" 0 82 121 0 0 0 6 0 0
Maricopa "0294 HAWES" 0 65 173 0 0 0 6 0 0
Maricopa "0295 HAYDEN HIGH" 0 146 46 0 0 0 2 0 0
Maricopa "0296 HERITAGE" 0 180 173 0 0 0 10 0 0
Maricopa "0297 HERMOSA" 0 183 83 0 0 0 8 0 0
Maricopa "0298 HERMOSA VISTA" 0 43 224 0 0 0 7 0 0
Maricopa "0299 HICKIWAN" 0 4 0 0 0 0 1 0 0
Maricopa "0300 HIDALGO" 0 178 98 0 0 0 5 0 0
Maricopa "0301 HIGHLAND" 0 127 354 0 0 0 10 0 0
Maricopa "0302 HIGLEY" 0 133 402 0 0 0 9 0 0
Maricopa "0303 HILLCREST" 0 9 54 0 0 0 0 0 0
Maricopa "0304 HILLERY" 0 19 125 0 0 0 2 0 0
Maricopa "0305 HILLVIEW" 0 43 146 0 0 0 3 0 0
Maricopa "0306 HILTON" 0 41 25 0 0 0 2 0 0
Maricopa "0307 HOHOKAM PARK" 0 94 154 0 0 0 8 0 0
Maricopa "0308 HOLIDAY GARDENS" 0 104 39 0 0 0 4 0 0
Maricopa "0309 HOLIDAY PARK" 0 191 85 0 0 0 1 0 0
Maricopa "0310 HOLLIS" 0 109 109 0 0 0 11 0 0
Maricopa "0311 HOLLY" 0 67 38 0 0 0 3 0 0
Maricopa "0312 HOLLYHOCK" 0 236 92 0 0 0 10 0 0
Maricopa "0313 HOLMES" 0 199 73 0 0 0 4 0 0
Maricopa "0314 HONDA" 0 384 107 0 0 0 9 0 0
Maricopa "0315 HOPE" 0 175 61 0 0 0 3 0 0
Maricopa "0316 HOPEVILLE" 0 141 226 0 0 0 8 0 0
Maricopa "0317 HOPI" 0 28 109 0 0 0 1 0 0
Maricopa "0318 HORIZON" 0 70 209 0 0 0 7 0 0
Maricopa "0319 HUALAPAI" 0 76 210 0 0 0 7 0 0
Maricopa "0320 HUBBELL" 0 36 99 0 0 0 4 0 0
Maricopa "0321 HUDSON" 0 278 153 0 0 0 17 0 0
Maricopa "0322 INDEPENDENCE" 0 167 138 0 0 0 3 0 0
Maricopa "0323 INDIAN BEND" 0 65 141 0 0 0 8 0 0
Maricopa "0324 INDIAN SPRINGS" 0 238 188 0 0 0 20 0 0
Maricopa "0325 INDIAN WELLS" 0 28 155 0 0 0 3 0 0
Maricopa "0326 ISAAC" 0 88 51 0 0 0 2 0 0
Maricopa "0327 IVANHOE" 0 186 445 0 0 0 20 0 0
Maricopa "0328 JACKRABBIT" 0 51 169 0 0 0 5 0 0
Maricopa "0329 JANICE" 0 70 132 0 0 0 3 0 0
Maricopa "0330 JASMINE" 0 7 29 0 0 0 0 0 0
Maricopa "0331 JASPER" 0 109 137 0 0 0 10 0 0
Maricopa "0332 JENTILLY" 0 152 109 0 0 0 11 0 0
Maricopa "0333 JOHN CABOT" 0 46 200 0 0 0 6 0 0
Maricopa "0334 JULIE" 0 86 271 0 0 0 5 0 0
Maricopa "0335 JUNIPER" 0 30 79 0 0 0 3 0 0
Maricopa "0336 JUPITER" 0 88 154 0 0 0 7 0 0
Maricopa "0337 JUSTINE" 0 27 99 0 0 0 1 0 0
Maricopa "0338 KACHINA" 0 81 127 0 0 0 7 0 0
Maricopa "0339 KAIBAB" 0 22 53 0 0 0 1 0 0
Maricopa "0340 KALER" 0 147 170 0 0 0 13 0 0
Maricopa "0341 KEIM" 0 142 109 0 0 0 8 0 0
Maricopa "0342 KENLY FARMS" 0 125 348 0 0 0 9 0 0
Maricopa "0343 KIMBERLY" 0 30 77 0 0 0 2 0 0
Maricopa "0344 KINGS" 0 74 188 0 0 0 10 0 0
Maricopa "0345 KIVA" 0 8 40 0 0 0 1 0 0
Maricopa "0346 KLEINMAN" 0 285 211 0 0 0 13 0 0
Maricopa "0347 KODIAK" 0 3 26 0 0 0 1 0 0
Maricopa "0348 KOKOPELLI" 0 217 209 0 0 0 20 0 0
Maricopa "0349 KOMATKE" 0 184 19 0 0 0 3 0 0
Maricopa "0350 LA REATA" 0 58 84 0 0 0 2 0 0
Maricopa "0351 LA SOLANA" 0 7 42 0 0 0 0 0 0
Maricopa "0352 LAKE PLEASANT" 0 67 377 0 0 0 3 0 0
Maricopa "0353 LAKEVIEW" 0 6 33 0 0 0 0 0 0
Maricopa "0354 LAKEWOOD" 0 93 176 0 0 0 3 0 0
Maricopa "0355 LAMAR" 0 20 58 0 0 0 6 0 0
Maricopa "0356 LANTANA CANYON" 0 106 256 0 0 0 3 0 0
Maricopa "0357 LAREDO" 0 60 169 0 0 0 2 0 0
Maricopa "0358 LAS COLINAS" 0 86 241 0 0 0 12 0 0
Maricopa "0359 LAS SENDAS" 0 33 201 0 0 0 4 0 0
Maricopa "0360 LASSEN" 0 170 60 0 0 0 5 0 0
Maricopa "0361 LAUREL" 0 30 68 0 0 0 1 0 0
Maricopa "0362 LAVEEN" 0 142 75 0 0 0 2 0 0
Maricopa "0363 LAVEEN MEADOWS" 0 324 201 0 0 0 7 0 0
Maricopa "0364 LAYTON LAKES" 0 5 14 0 0 0 0 0 0
Maricopa "0365 LEHI" 0 65 155 0 0 0 5 0 0
Maricopa "0366 LEISURE WORLD" 0 6 28 0 0 0 1 0 0
Maricopa "0367 LEWIS" 0 72 23 0 0 0 3 0 0
Maricopa "0368 LIBBY" 0 29 120 0 0 0 5 0 0
Maricopa "0369 LIBERTY" 0 75 189 0 0 0 5 0 0
Maricopa "0370 LINDNER" 0 54 134 0 0 0 4 0 0
Maricopa "0371 LITCHFIELD" 0 63 88 0 0 0 4 0 0
Maricopa "0372 LOBO" 0 59 169 0 0 0 4 0 0
Maricopa "0373 LOLA" 0 59 155 0 0 0 6 0 0
Maricopa "0374 LOMA LINDA" 0 125 107 0 0 0 4 0 0
Maricopa "0375 LOMA VERDES" 0 16 88 0 0 0 0 0 0
Maricopa "0376 LONE BUTTE" 0 2 0 0 0 0 0 0 0
Maricopa "0377 LONE MOUNTAIN" 0 42 350 0 0 0 4 0 0
Maricopa "0378 LONESOME" 0 179 93 0 0 0 5 0 0
Maricopa "0379 LONGBOW" 0 28 145 0 0 0 3 0 0
Maricopa "0380 LONGHORN" 0 83 140 0 0 0 8 0 0
Maricopa "0381 LONGMORE" 0 77 74 0 0 0 8 0 0
Maricopa "0382 LOOKOUT RIDGE" 0 42 79 0 0 0 1 0 0
Maricopa "0383 LOS ALAMOS" 0 47 159 0 0 0 4 0 0
Maricopa "0384 LOS GATOS" 0 35 186 0 0 0 5 0 0
Maricopa "0385 LOWELL" 0 48 28 0 0 0 1 0 0
Maricopa "0386 LUDDEN" 0 126 350 0 0 0 5 0 0
Maricopa "0387 LUKE" 0 142 78 0 0 0 10 0 0
Maricopa "0388 LUKE FIELD" 0 95 155 0 0 0 7 0 0
Maricopa "0389 LYNWOOD" 0 142 51 0 0 0 3 0 0
Maricopa "0390 MADISON HEIGHTS" 0 16 53 0 0 0 1 0 0
Maricopa "0391 MADISON PARK" 0 161 109 0 0 0 8 0 0
Maricopa "0392 MADRID" 0 174 53 0 0 0 6 0 0
Maricopa "0393 MAGGIE" 0 39 123 0 0 0 6 0 0
Maricopa "0394 MAGIC STONE" 0 175 250 0 0 0 4 0 0
Maricopa "0395 MAJESTY" 0 46 201 0 0 0 4 0 0
Maricopa "0396 MANDALAY" 0 92 174 0 0 0 9 0 0
Maricopa "0397 MANISTEE" 0 104 106 0 0 0 6 0 0
Maricopa "0398 MANZANITA" 0 47 85 0 0 0 7 0 0
Maricopa "0399 MARICOPA" 0 61 138 0 0 0 8 0 0
Maricopa "0400 MARIGOLD" 0 68 109 0 0 0 8 0 0
Maricopa "0401 MARIPOSA" 0 151 104 0 0 0 3 0 0
Maricopa "0402 MARIVUE" 0 244 74 0 0 0 7 0 0
Maricopa "0403 MARLETTE" 0 136 124 0 0 0 12 0 0
Maricopa "0404 MARLEY PARK" 0 56 161 0 0 0 6 0 0
Maricopa "0405 MARTIN" 0 34 102 0 0 0 3 0 0
Maricopa "0406 MARYLAND" 0 75 35 0 0 0 2 0 0
Maricopa "0407 MARYVALE" 0 168 77 0 0 0 5 0 0
Maricopa "0408 MAYFLOWER" 0 100 137 0 0 0 7 0 0
Maricopa "0409 MCAFEE PLACE" 0 47 42 0 0 0 5 0 0
Maricopa "0410 MCCORMICK RANCH" 0 67 206 0 0 0 2 0 0
Maricopa "0411 MCDONALD" 0 16 24 0 0 0 3 0 0
Maricopa "0412 MCDOWELL" 0 77 42 0 0 0 4 0 0
Maricopa "0413 SUPAI" 0 129 195 0 0 0 6 0 0
Maricopa "0414 MCKEMY" 0 65 152 0 0 0 4 0 0
Maricopa "0415 MCQUEEN" 0 101 311 0 0 0 10 0 0
Maricopa "0416 MEGAN" 0 151 386 0 0 0 18 0 0
Maricopa "0417 MESA GRAND" 0 35 68 0 0 0 2 0 0
Maricopa "0418 MESA LINDA" 0 116 105 0 0 0 2 0 0
Maricopa "0419 MESA VISTA" 0 74 163 0 0 0 11 0 0
Maricopa "0420 MESQUITE" 0 97 377 0 0 0 12 0 0
Maricopa "0421 METRO" 0 73 102 0 0 0 3 0 0
Maricopa "0422 MICHELLE" 0 31 84 0 0 0 1 0 0
Maricopa "0423 MIMOSA" 0 10 72 0 0 0 0 0 0
Maricopa "0424 MINNEZONA" 0 115 44 0 0 0 3 0 0
Maricopa "0425 MIRADA" 0 100 253 0 0 0 10 0 0
Maricopa "0426 MISSION" 0 86 185 0 0 0 15 0 0
Maricopa "0427 MITCHELL PARK" 0 65 62 0 0 0 5 0 0
Maricopa "0428 MOBILE" 0 0 9 0 0 0 0 0 0
Maricopa "0429 MOHAVE" 0 56 148 0 0 0 3 0 0
Maricopa "0430 MOHAWK" 0 35 138 0 0 0 4 0 0
Maricopa "0431 MONROE" 0 162 96 0 0 0 10 0 0
Maricopa "0432 MONTE CRISTO" 0 54 169 0 0 0 8 0 0
Maricopa "0433 MONTE VISTA" 0 154 40 0 0 0 3 0 0
Maricopa "0434 MONTEBELLO" 0 128 78 0 0 0 6 0 0
Maricopa "0435 MONTOYA" 0 47 211 0 0 0 2 0 0
Maricopa "0436 MOON VALLEY" 0 24 84 0 0 0 2 0 0
Maricopa "0437 MORRISTOWN" 0 9 132 0 0 0 0 0 0
Maricopa "0438 MOUNTAIN SKY" 0 91 164 0 0 0 10 0 0
Maricopa "0439 MOUNTAIN VISTA" 0 50 263 0 0 0 7 0 0
Maricopa "0440 MUMMY MOUNTAIN" 0 66 142 0 0 0 3 0 0
Maricopa "0441 MUSKET" 0 167 222 0 0 0 10 0 0
Maricopa "0442 MUSTANG" 0 53 162 0 0 0 7 0 0
Maricopa "0443 MYSTIC" 0 71 214 0 0 0 4 0 0
Maricopa "0444 NEW RIVER" 0 41 372 0 0 0 4 0 0
Maricopa "0445 NICOLET" 0 85 96 0 0 0 6 0 0
Maricopa "0446 NIGHTINGALE" 0 41 125 0 0 0 0 0 0
Maricopa "0447 NORTERRA" 0 120 404 0 0 0 7 0 0
Maricopa "0448 NORTH HIGH" 0 54 44 0 0 0 4 0 0
Maricopa "0449 NORTON" 0 9 15 0 0 0 0 0 0
Maricopa "0450 OAK PARK" 0 69 65 0 0 0 4 0 0
Maricopa "0451 OAKGROVE" 0 52 96 0 0 0 2 0 0
Maricopa "0452 OAKHURST" 0 15 40 0 0 0 3 0 0
Maricopa "0453 OAKTREE" 0 68 138 0 0 0 5 0 0
Maricopa "0454 OAKWOOD COUNTRY CLUB" 0 13 73 0 0 0 0 0 0
Maricopa "0455 OASIS" 0 78 235 0 0 0 11 0 0
Maricopa "0456 OCOTILLO" 0 83 56 0 0 0 2 0 0
Maricopa "0457 OLD WEST" 0 81 191 0 0 0 13 0 0
Maricopa "0458 OLIVE" 0 14 75 0 0 0 0 0 0
Maricopa "0459 OLNEY" 0 89 111 0 0 0 2 0 0
Maricopa "0460 ONYX" 0 22 58 0 0 0 0 0 0
Maricopa "0461 OPTIMIST" 0 89 158 0 0 0 10 0 0
Maricopa "0462 ORANGE TREE" 0 11 36 0 0 0 3 0 0
Maricopa "0463 ORANGEWOOD" 0 61 66 0 0 0 2 0 0
Maricopa "0464 ORANGEWOOD FARMS" 0 269 436 0 0 0 11 0 0
Maricopa "0465 ORME" 0 201 211 0 0 0 9 0 0
Maricopa "0466 OSUNA PARK" 0 130 165 0 0 0 8 0 0
Maricopa "0467 OVAL" 0 34 166 0 0 0 3 0 0
Maricopa "0468 PAINTED MOUNTAIN" 0 44 140 0 0 0 6 0 0
Maricopa "0469 PAIUTE" 0 181 236 0 0 0 16 0 0
Maricopa "0470 PALISADES" 0 32 102 0 0 0 3 0 0
Maricopa "0471 PALM GARDENS" 0 22 18 0 0 0 3 0 0
Maricopa "0472 PALM VALLEY" 0 63 77 0 0 0 3 0 0
Maricopa "0473 PALMAIRE" 0 27 41 0 0 0 2 0 0
Maricopa "0474 PALMBROOK" 0 145 156 0 0 0 7 0 0
Maricopa "0475 PALMDALE" 0 172 71 0 0 0 2 0 0
Maricopa "0476 PALMER" 0 172 120 0 0 0 8 0 0
Maricopa "0477 PALO BLANCO" 0 54 157 0 0 0 6 0 0
Maricopa "0478 PALO CRISTI" 0 15 56 0 0 0 1 0 0
Maricopa "0479 PALO VERDE" 0 131 248 0 0 0 5 0 0
Maricopa "0480 PALOMINO" 0 183 178 0 0 0 11 0 0
Maricopa "0481 PAPAGO PARK" 0 104 83 0 0 0 10 0 0
Maricopa "0482 PARADA" 0 99 60 0 0 0 4 0 0
Maricopa "0483 PARADISE" 0 28 88 0 0 0 3 0 0
Maricopa "0484 PARADISE PARK" 0 72 130 0 0 0 2 0 0
Maricopa "0485 PARK CENTRAL" 0 163 132 0 0 0 7 0 0
Maricopa "0486 PARK MEADOWS" 0 16 61 0 0 0 2 0 0
Maricopa "0487 PARKRIDGE" 0 64 238 0 0 0 5 0 0
Maricopa "0488 PARKWOOD" 0 61 223 0 0 0 8 0 0
Maricopa "0489 PEAK VIEW" 0 28 110 0 0 0 2 0 0
Maricopa "0490 PEBBLE CREEK" 0 38 87 0 0 0 2 0 0
Maricopa "0491 PECK" 0 104 60 0 0 0 3 0 0
Maricopa "0492 PECOS" 0 51 154 0 0 0 6 0 0
Maricopa "0493 PEE-POSH" 0 83 14 0 0 0 2 0 0
Maricopa "0494 PEGASUS" 0 41 109 0 0 0 5 0 0
Maricopa "0495 PENA" 0 197 61 0 0 0 6 0 0
Maricopa "0496 PENNY LANE" 0 68 52 0 0 0 4 0 0
Maricopa "0497 PEORIA HEIGHTS" 0 105 125 0 0 0 5 0 0
Maricopa "0498 PEPPERWOOD" 0 167 121 0 0 0 2 0 0
Maricopa "0499 PERRY PARK" 0 104 84 0 0 0 5 0 0
Maricopa "0500 PHELPS" 0 44 153 0 0 0 3 0 0
Maricopa "0501 PICADILLY" 0 56 94 0 0 0 3 0 0
Maricopa "0502 PIERCE" 0 81 86 0 0 0 6 0 0
Maricopa "0503 PILGRIM" 0 144 225 0 0 0 15 0 0
Maricopa "0504 PIMA" 0 57 107 0 0 0 5 0 0
Maricopa "0505 PINE VALLEY" 0 47 166 0 0 0 2 0 0
Maricopa "0506 PINNACLE PEAK" 0 41 265 0 0 0 5 0 0
Maricopa "0507 PINNACLE WEST" 0 37 139 0 0 0 1 0 0
Maricopa "0508 PINON" 0 131 248 0 0 0 15 0 0
Maricopa "0509 PINTO" 0 45 105 0 0 0 2 0 0
Maricopa "0510 PIONEER" 0 28 90 0 0 0 0 0 0
Maricopa "0511 POCO BUENO" 0 75 251 0 0 0 8 0 0
Maricopa "0512 POINCIANA" 0 44 126 0 0 0 4 0 0
Maricopa "0513 POINSETTIA" 0 13 56 0 0 0 0 0 0
Maricopa "0514 PONDEROSA" 0 71 106 0 0 0 6 0 0
Maricopa "0515 PORT ROYALE" 0 104 104 0 0 0 7 0 0
Maricopa "0516 PORTER" 0 81 112 0 0 0 7 0 0
Maricopa "0517 PORTOBELLO" 0 82 219 0 0 0 8 0 0
Maricopa "0518 POWER RANCH" 0 133 347 0 0 0 12 0 0
Maricopa "0519 PUEBLO" 0 152 260 0 0 0 9 0 0
Maricopa "0520 PURPLE SAGE" 0 159 177 0 0 0 6 0 0
Maricopa "0521 PYRAMID PEAK" 0 83 318 0 0 0 7 0 0
Maricopa "0522 QUAIL RUN" 0 59 197 0 0 0 8 0 0
Maricopa "0523 QUEEN CREEK" 0 47 265 0 0 0 3 0 0
Maricopa "0524 RAINBOW VALLEY" 0 95 200 0 0 0 4 0 0
Maricopa "0525 RANCHO" 0 117 112 0 0 0 10 0 0
Maricopa "0526 RANCHO MIRAGE" 0 166 261 0 0 0 12 0 0
Maricopa "0527 RANCHO PALOMA" 0 27 172 0 0 0 8 0 0
Maricopa "0528 READE" 0 94 55 0 0 0 3 0 0
Maricopa "0529 RED MOUNTAIN" 0 44 189 0 0 0 10 0 0
Maricopa "0530 REDDEN" 0 31 63 0 0 0 5 0 0
Maricopa "0531 REDWING" 0 75 124 0 0 0 5 0 0
Maricopa "0532 REED PARK" 0 77 85 0 0 0 6 0 0
Maricopa "0533 REEMS" 0 111 308 0 0 0 12 0 0
Maricopa "0534 RHODES" 0 51 100 0 0 0 4 0 0
Maricopa "0535 RIATA" 0 68 179 0 0 0 7 0 0
