DIST COUNTY AREA TOTAL DEM REP GRN LIB OTHER
DIST COUNTY AREA TOTAL Dem Rep Grn Lib Other
NA Bexar 1102 0 284 296 3 8 0
NA Bexar 1103 0 252 270 11 19 0
NA Bexar 1104 0 1296 779 37 44 0
NA Bexar 1105 0 252 137 4 17 0
NA Bexar 1106 0 0 0 0 0 0
NA Bexar 1107 0 901 710 23 33 0
NA Bexar 1108 0 1777 1322 46 67 0
NA Bexar 1109 0 1 2 0 0 0
NA Bexar 1110 0 1141 719 26 53 0
NA Bexar 1111 0 2047 1274 53 70 0
NA Bexar 1112 0 1912 863 60 89 0
NA Bexar 1113 0 1157 673 37 68 0
NA Bexar 1114 0 19 20 1 1 0
NA Bexar 1115 0 51 54 1 1 0
NA Bexar 1116 0 466 417 12 27 0
NA Bexar 1117 0 117 71 3 5 0
NA Bexar 1118 0 1573 1448 57 99 0
NA Bexar 1119 0 51 16 2 0 0
NA Bexar 1120 0 60 16 1 2 0
NA Bexar 1121 0 1356 918 34 74 0
NA Bexar 1122 0 1920 1464 43 91 0
NA Bexar 1123 0 156 176 4 4 0
NA Bexar 1124 0 253 176 7 11 0
NA Bexar 1125 0 802 677 17 46 0
NA Bexar 1126 0 0 0 0 0 0
NA Bexar 1127 0 209 64 4 6 0
NA Bexar 1128 0 558 398 15 23 0
NA Bexar 1129 0 964 645 32 51 0
NA Bexar 1130 0 0 0 0 0 0
NA Bexar 1131 0 0 0 0 0 0
NA Bexar 1132 0 2 0 0 0 0
NA Bexar 1133 0 0 2 0 0 0
NA Bexar 1134 0 0 0 0 0 0
NA Bexar 1135 0 0 0 0 0 0
NA Bexar 1136 0 36 23 2 2 0
NA Bexar 1137 0 0 0 0 0 0
NA Bexar 1138 0 338 141 16 20 0
NA Bexar 1139 0 404 191 9 14 0
NA Bexar 1140 0 456 299 16 28 0
NA Bexar 1141 0 881 647 25 51 0
NA Bexar 1142 0 826 399 19 28 0
NA Bexar 1143 0 1290 1020 35 49 0
NA Bexar 1144 0 890 1300 15 16 0
NA Bexar 1145 0 228 287 4 16 0
NA Bexar 1146 0 51 47 1 3 0
NA Bexar 1147 0 1026 598 32 45 0
NA Bexar 1148 0 323 188 10 15 0
NA Bexar 1149 0 911 479 22 34 0
NA Bexar 1150 0 964 657 31 44 0
NA Bexar 1151 0 918 699 24 47 0
NA Bexar 2001 0 262 69 7 5 0
NA Bexar 2002 0 461 115 6 10 0
NA Bexar 2003 0 721 159 15 15 0
NA Bexar 2004 0 1021 271 26 22 0
NA Bexar 2005 0 460 111 11 14 0
NA Bexar 2006 0 8 1 0 1 0
NA Bexar 2007 0 593 180 7 17 0
NA Bexar 2008 0 396 122 7 10 0
NA Bexar 2009 0 806 314 23 24 0
NA Bexar 2010 0 490 301 13 37 0
NA Bexar 2011 0 710 174 16 12 0
NA Bexar 2012 0 533 128 7 15 0
NA Bexar 2013 0 488 144 11 10 0
NA Bexar 2014 0 487 148 8 7 0
NA Bexar 2015 0 618 168 14 15 0
NA Bexar 2016 0 438 83 3 7 0
NA Bexar 2017 0 350 84 9 4 0
NA Bexar 2018 0 536 153 10 15 0
NA Bexar 2019 0 617 137 6 18 0
NA Bexar 2020 0 1008 215 17 36 0
NA Bexar 2021 0 1019 273 19 19 0
NA Bexar 2022 0 546 148 11 18 0
NA Bexar 2023 0 1051 321 20 24 0
NA Bexar 2024 0 693 247 8 25 0
NA Bexar 2025 0 1135 354 25 34 0
NA Bexar 2026 0 938 446 27 23 0
NA Bexar 2027 0 583 246 14 15 0
NA Bexar 2028 0 1064 418 25 29 0
NA Bexar 2029 0 397 114 8 10 0
NA Bexar 2030 0 536 131 6 3 0
NA Bexar 2031 0 552 117 14 11 0
NA Bexar 2032 0 209 60 11 5 0
NA Bexar 2033 0 250 76 5 8 0
NA Bexar 2034 0 278 82 14 6 0
NA Bexar 2035 0 708 223 30 12 0
NA Bexar 2036 0 806 377 37 26 0
NA Bexar 2037 0 541 484 18 38 0
NA Bexar 2038 0 556 333 16 17 0
NA Bexar 2039 0 685 171 17 14 0
NA Bexar 2040 0 978 420 20 28 0
NA Bexar 2041 0 1180 415 15 14 0
NA Bexar 2042 0 638 191 8 16 0
NA Bexar 2043 0 768 225 15 19 0
NA Bexar 2044 0 783 262 14 22 0
NA Bexar 2045 0 1065 294 33 31 0
NA Bexar 2046 0 1056 369 21 31 0
NA Bexar 2047 0 777 287 14 16 0
NA Bexar 2048 0 675 202 14 26 0
NA Bexar 2049 0 1181 443 28 23 0
NA Bexar 2050 0 797 323 12 18 0
NA Bexar 2051 0 274 104 9 15 0
NA Bexar 2052 0 378 117 6 6 0
NA Bexar 2053 0 520 148 10 10 0
NA Bexar 2054 0 975 261 27 21 0
NA Bexar 2055 0 768 264 44 22 0
NA Bexar 2056 0 580 220 12 14 0
NA Bexar 2057 0 846 281 16 28 0
NA Bexar 2058 0 836 338 22 34 0
NA Bexar 2059 0 866 339 20 21 0
NA Bexar 2060 0 601 218 20 13 0
NA Bexar 2061 0 453 278 13 19 0
NA Bexar 2062 0 516 264 9 13 0
NA Bexar 2063 0 580 901 15 32 0
NA Bexar 2064 0 942 501 27 33 0
NA Bexar 2065 0 1984 1183 45 85 0
NA Bexar 2066 0 1432 1255 35 66 0
NA Bexar 2067 0 132 32 8 4 0
NA Bexar 2068 0 1577 1205 44 59 0
NA Bexar 2069 0 1211 619 38 35 0
NA Bexar 2070 0 761 136 16 14 0
NA Bexar 2071 0 261 75 9 8 0
NA Bexar 2072 0 1192 873 36 61 0
NA Bexar 2073 0 446 204 11 19 0
NA Bexar 2074 0 378 100 6 9 0
NA Bexar 2075 0 390 80 14 6 0
NA Bexar 2076 0 899 692 39 52 0
NA Bexar 2077 0 919 681 20 51 0
NA Bexar 2078 0 979 547 34 47 0
NA Bexar 2079 0 237 36 2 7 0
NA Bexar 2080 0 553 232 16 15 0
