COUNTY AREA TOTAL DEM REP LIB GRN Writein
Armstrong 0110101 0 15 268 0 0 0
Armstrong 0110201 0 14 145 1 0 0
Armstrong 0110202 0 10 61 0 0 0
Armstrong 0110301 0 12 222 0 0 0
Armstrong 0110303 0 6 37 0 0 0
Armstrong 0110401 0 8 144 0 0 0
Armstrong 0110402 0 10 135 1 0 0
Armstrong 0110404 0 0 23 0 0 0
Atascosa 0130001 0 140 451 3 1 0
Atascosa 0130002 0 333 447 6 3 0
Atascosa 0130003 0 333 687 9 3 1
Atascosa 0130004 0 23 80 0 0 0
Atascosa 0130005 0 476 628 4 4 0
Atascosa 0130006 0 5 74 1 0 0
Atascosa 0130007 0 343 670 9 3 0
Atascosa 0130008 0 122 259 4 2 1
Atascosa 0130009 0 12 113 2 0 0
Atascosa 0130010 0 320 547 8 2 0
Atascosa 0130011 0 5 31 0 1 0
Atascosa 0130012 0 274 504 7 2 1
Atascosa 0130013 0 440 1229 6 5 4
Atascosa 0130014 0 79 234 3 2 0
Atascosa 0130015 0 485 723 11 7 3
Atascosa 0130016 0 67 106 1 0 0
Atascosa 0130017 0 614 561 12 3 1
Atascosa 0130018 0 339 756 4 2 2
Atascosa 0130019 0 75 251 1 0 1
Atascosa 0130020 0 622 2106 29 6 2
Atascosa 0130021 0 25 147 4 1 0
Atascosa 0130022 0 102 416 2 1 0
Atascosa 0130023 0 185 265 4 2 0
Atascosa 0130024 0 457 754 13 8 0
Austin 0150101 0 187 751 8 1 0
Austin 0150102 0 217 808 7 4 0
Austin 0150103 0 161 974 16 2 0
Austin 0150104 0 97 512 4 1 0
Austin 0150205 0 293 1140 16 0 0
Austin 0150206 0 78 391 3 1 0
Austin 0150207 0 48 264 2 1 0
Austin 0150208 0 85 499 4 2 0
Austin 0150209 0 102 391 1 0 0
Austin 0150210 0 87 477 0 1 0
Austin 0150211 0 38 258 2 0 0
Austin 0150312 0 40 451 4 1 0
Austin 0150313 0 307 356 9 4 0
Austin 0150314 0 436 1507 22 10 0
Austin 0150415 0 257 756 5 1 0
Austin 0150416 0 216 699 6 1 0
Austin 0150417 0 136 310 3 0 0
Austin 0150418 0 166 903 11 3 0
Bailey 0170001 0 114 440 6 0 0
Bailey 0170002 0 101 607 3 0 0
Bailey 0170003 0 104 255 4 1 1
Bailey 0170004a 0 80 113 1 1 0
Bailey 0170004b 0 10 19 0 0 0
Bandera 0190101 0 286 1109 10 4 0
Bandera 0190102 0 397 1684 24 6 0
Bandera 0190203 0 407 1321 17 0 0
Bandera 0190204 0 324 968 10 3 0
Bandera 0190305 0 340 1551 16 9 1
Bandera 0190306 0 142 971 13 1 0
Bandera 0190407 0 328 1506 21 3 2
Bandera 0190408 0 67 165 3 2 0
Bandera 0190409 0 133 441 3 2 0
Bandera 0190410 0 81 341 3 0 0
Bastrop 0211001 0 1024 1676 46 5 5
Bastrop 0211002 0 917 812 24 4 3
Bastrop 0211003 0 1131 1392 27 12 8
Bastrop 0211004 0 760 869 25 9 5
Bastrop 0211022 0 1049 1502 46 7 11
Bastrop 0212005 0 806 1119 16 7 2
Bastrop 0212006 0 409 804 15 4 2
Bastrop 0212007 0 443 1285 17 6 1
Bastrop 0212008 0 244 541 8 5 3
Bastrop 0212009 0 370 640 16 3 1
Bastrop 0212010 0 338 756 15 6 1
Bastrop 0212011 0 758 1202 29 5 8
Bastrop 0213012 0 187 553 16 2 4
Bastrop 0213013 0 346 801 24 4 5
Bastrop 0213014 0 843 804 20 6 1
Bastrop 0213015 0 1032 697 20 6 6
Bastrop 0213016 0 884 1021 32 7 10
Bastrop 0214017 0 1209 836 38 8 10
Bastrop 0214018 0 171 343 5 1 3
Bastrop 0214019 0 814 1000 27 10 6
Bastrop 0214020 0 1402 1193 49 8 9
Bastrop 0214021 0 337 670 16 3 9
Baylor 0230001 0 35 480 5 0 0
Baylor 0230002 0 43 313 5 0 0
Baylor 0230003 0 46 305 8 0 0
Baylor 0230004 0 59 396 4 1 2
Bee 0250001 0 449 837 14 3 0
Bee 0250002 0 18 164 3 0 0
Bee 0250003 0 335 638 14 6 2
Bee 0250004 0 67 188 1 1 0
Bee 0250005 0 67 163 1 1 0
Bee 0250006 0 208 524 4 0 0
Bee 0250008 0 32 130 1 0 0
Bee 0250009 0 255 192 5 1 1
Bee 0250010 0 385 333 7 5 0
Bee 0250011 0 37 142 0 0 0
Bee 0250012 0 38 155 1 0 0
Bee 0250013 0 346 646 8 3 2
Bee 0250014 0 41 104 0 0 0
Bee 0250016 0 226 453 11 1 0
Bee 0250017 0 302 378 10 3 1
Bee 0250018 0 297 837 10 0 0
Bee 0250019 0 184 122 3 3 0
Bell 0270101 0 1430 3577 69 15 24
Bell 0270102 0 679 1675 35 5 9
Bell 0270103 0 1339 2668 52 17 14
Bell 0270104 0 1579 4279 89 11 23
Bell 0270105 0 187 993 8 6 1
Bell 0270106 0 1999 1022 59 25 15
Bell 0270107 0 92 254 0 1 0
Bell 0270108 0 192 1043 9 3 3
Bell 0270109 0 845 548 27 5 4
Bell 0270110 0 435 468 34 3 4
Bell 0270111 0 1671 2510 51 14 9
Bell 0270113 0 45 195 2 0 0
Bell 0270201 0 1107 1033 32 12 8
Bell 0270202 0 2028 2453 82 12 14
Bell 0270203 0 1291 4789 74 15 14
Bell 0270204 0 905 602 18 3 6
Bell 0270205 0 1781 920 26 16 9
Bell 0270206 0 761 420 16 6 2
Bell 0270207 0 1419 767 52 12 1
Bell 0270208 0 2772 1504 78 14 11
Bell 0270209 0 3129 2543 120 25 25
Bell 0270210 0 2871 1848 67 16 7
Bell 0270301 0 446 2238 44 4 4
Bell 0270302 0 1135 1621 43 10 6
Bell 0270303 0 1417 1597 49 15 6
Bell 0270304 0 141 432 7 1 1
Bell 0270305 0 662 1299 20 7 13
Bell 0270306 0 773 563 13 8 0
Bell 0270307 0 1059 454 21 4 1
Bell 0270308 0 797 723 41 6 3
Bell 0270309 0 81 524 4 0 2
Bell 0270310 0 43 361 4 0 0
Bell 0270311 0 409 1817 24 0 1
Bell 0270312 0 245 1223 13 0 2
Bell 0270313 0 687 1307 24 4 9
Bell 0270314 0 853 984 19 9 2
Bell 0270315 0 1978 3569 133 8 19
Bell 0270317 0 2036 3587 85 18 20
Bell 0270401 0 231 675 21 4 2
Bell 0270402 0 645 1286 25 8 5
Bell 0270404a 0 1714 929 46 14 10
Bell 0270404b 0 0 0 0 0 0
Bell 0270405 0 2315 973 73 12 9
Bell 0270406 0 883 639 19 10 3
Bell 0270408 0 2539 1379 68 17 8
Bell 0270409 0 732 628 20 5 1
Bell 0270410 0 741 421 22 6 1
Bell 0270412 0 2367 847 52 20 16
Bell 0270413 0 3528 1706 90 14 16
Bexar 0291001 0 420 108 9 2 0
Bexar 0291002 0 309 158 7 3 0
Bexar 0291003 0 1106 271 11 0 5
Bexar 0291004 0 395 117 3 1 0
Bexar 0291005 0 342 100 3 4 0
Bexar 0291006 0 859 297 9 4 0
Bexar 0291007 0 592 185 4 0 0
Bexar 0291008 0 1076 208 9 5 1
Bexar 0291009 0 697 473 15 8 2
Bexar 0291010 0 320 74 3 1 0
Bexar 0291011 0 201 79 4 2 0
Bexar 0291012 0 800 433 7 4 1
Bexar 0291013 0 1054 262 11 5 1
Bexar 0291014 0 517 127 6 1 1
Bexar 0291015 0 553 167 4 4 0
Bexar 0291016 0 448 139 3 4 1
Bexar 0291017 0 86 46 2 0 0
Bexar 0291018 0 865 322 6 6 1
Bexar 0291019 0 308 107 5 3 2
Bexar 0291020 0 975 345 12 5 2
Bexar 0291021 0 663 220 8 7 1
Bexar 0291022 0 365 124 2 0 0
Bexar 0291023 0 943 264 8 3 0
Bexar 0291024 0 1299 719 22 15 2
Bexar 0291025 0 223 68 0 3 0
Bexar 0291026 0 451 166 8 4 0
Bexar 0291027 0 175 126 2 1 0
Bexar 0291028 0 378 147 2 1 0
Bexar 0291029 0 801 249 6 4 0
Bexar 0291030 0 23 16 0 2 0
Bexar 0291031 0 586 181 8 6 0
Bexar 0291032 0 899 232 11 6 0
Bexar 0291033 0 656 355 10 4 2
Bexar 0291034 0 1708 1374 48 7 3
Bexar 0291035 0 217 229 15 7 1
Bexar 0291036 0 1334 763 18 8 1
Bexar 0291037 0 905 367 16 7 1
Bexar 0291038 0 1203 627 22 14 4
Bexar 0291039 0 1021 347 11 11 0
Bexar 0291040 0 951 303 8 4 1
Bexar 0291041 0 795 254 11 3 0
Bexar 0291042 0 445 169 6 1 0
Bexar 0291043 0 607 301 10 6 0
Bexar 0291044 0 914 331 11 4 2
Bexar 0291045 0 1342 537 19 10 2
Bexar 0291046 0 823 291 13 4 0
Bexar 0291047 0 651 228 5 6 0
Bexar 0291048 0 869 347 8 10 1
Bexar 0291049 0 959 396 11 5 0
Bexar 0291050 0 543 252 3 5 1
Bexar 0291051 0 692 421 7 8 0
Bexar 0291052 0 860 380 5 2 0
Bexar 0291053 0 88 40 0 0 0
Bexar 0291054 0 1035 462 14 10 1
Bexar 0291055 0 896 487 20 5 0
Bexar 0291056 0 1181 733 21 10 0
Bexar 0291057 0 643 700 7 4 2
Bexar 0291058 0 784 721 5 5 2
Bexar 0291059 0 151 91 1 1 0
Bexar 0291060 0 1157 428 15 6 1
Bexar 0291061 0 975 339 14 8 2
Bexar 0291062 0 34 63 1 0 0
Bexar 0291063 0 564 643 10 4 0
Bexar 0291064a 0 401 310 4 2 1
Bexar 0291064b 0 0 0 0 0 0
Bexar 0291065 0 712 709 9 3 0
Bexar 0291066 0 272 175 4 1 0
Bexar 0291067 0 879 1095 10 5 0
Bexar 0291068 0 702 577 29 2 1
Bexar 0291069 0 198 182 5 0 0
Bexar 0291070 0 415 192 6 5 0
Bexar 0291071 0 783 417 4 4 1
Bexar 0291072 0 883 342 12 3 0
Bexar 0291073a 0 1248 908 30 4 2
Bexar 0291073b 0 160 121 5 0 0
Bexar 0291074 0 6 5 0 0 0
Bexar 0291075 0 822 318 15 4 1
Bexar 0291076 0 1154 616 18 6 0
Bexar 0291077 0 696 221 8 8 0
Bexar 0291078 0 209 61 1 0 0
Bexar 0291079 0 1147 552 27 5 4
Bexar 0291080a 0 2102 815 39 10 2
Bexar 0291080b 0 22 9 0 0 0
Bexar 0291081 0 530 762 16 3 1
Bexar 0291082 0 1823 972 50 12 1
Bexar 0291083 0 1178 704 24 10 0
Bexar 0291084 0 761 320 15 6 1
Bexar 0291085 0 633 271 9 7 1
Bexar 0291086 0 1011 471 9 5 1
Bexar 0291087 0 633 252 9 1 1
Bexar 0291088 0 352 115 7 9 0
Bexar 0291089 0 614 461 12 8 1
Bexar 0291090 0 0 0 0 0 0
Bexar 0291091 0 970 451 12 6 0
Bexar 0291092 0 421 212 6 3 1
Bexar 0291093 0 531 295 11 4 1
Bexar 0291094 0 993 563 21 5 1
Bexar 0291095 0 95 72 4 2 0
Bexar 0291096 0 58 16 2 1 0
Bexar 0291097 0 288 126 5 4 0
Bexar 0291098 0 387 84 0 2 0
Bexar 0291099 0 1304 676 25 8 0
Bexar 0291100 0 1210 663 12 6 0
Bexar 0291101 0 0 0 0 0 0
Bexar 0291102 0 290 324 4 1 4
Bexar 0291103 0 289 276 9 1 0
Bexar 0291104 0 1376 803 30 14 0
Bexar 0291105 0 263 157 5 4 0
Bexar 0291106 0 0 0 0 0 0
Bexar 0291107 0 942 785 15 12 1
Bexar 0291108a 0 1857 1308 47 8 1
Bexar 0291108b 0 13 9 0 0 0
Bexar 0291108c 0 36 26 1 0 0
Bexar 0291109 0 0 3 0 0 0
Bexar 0291110a 0 1200 710 31 5 2
Bexar 0291110b 0 38 23 1 0 0
Bexar 0291111 0 2208 1304 38 10 5
Bexar 0291112 0 2063 909 39 23 2
Bexar 0291113 0 1277 687 32 9 1
Bexar 0291114 0 23 18 0 0 0
Bexar 0291115 0 59 54 1 0 0
Bexar 0291116 0 513 443 11 2 0
Bexar 0291117 0 123 78 1 0 1
Bexar 0291118 0 1742 1466 53 13 1
Bexar 0291119 0 56 19 0 1 0
Bexar 0291120 0 70 17 1 0 0
Bexar 0291121 0 1502 930 35 8 3
Bexar 0291122a 0 2003 1450 38 4 1
Bexar 0291122b 0 22 15 0 0 0
Bexar 0291122c 0 37 27 0 0 0
Bexar 0291123 0 167 183 0 1 0
Bexar 0291124 0 266 191 5 5 0
Bexar 0291125a 0 860 658 17 4 0
Bexar 0291125b 0 2 1 0 0 0
Bexar 0291125c 0 18 13 0 0 0
Bexar 0291126 0 0 0 0 0 0
Bexar 0291127 0 210 83 4 0 0
Bexar 0291128 0 606 402 16 3 1
Bexar 0291129 0 1069 657 18 6 1
Bexar 0291130 0 0 0 0 0 0
Bexar 0291131 0 0 0 0 0 0
Bexar 0291132 0 2 0 0 0 0
Bexar 0291133 0 0 2 0 0 0
Bexar 0291134 0 0 0 0 0 0
Bexar 0291135 0 0 0 0 0 0
Bexar 0291136 0 40 27 0 0 0
Bexar 0291137 0 0 0 0 0 0
Bexar 0291138 0 373 156 4 2 2
Bexar 0291139 0 436 195 6 3 0
Bexar 0291140 0 496 317 14 1 1
Bexar 0291141 0 959 665 29 6 3
Bexar 0291142 0 872 405 21 5 0
Bexar 0291143 0 1406 1035 31 10 0
Bexar 0291144a 0 864 1171 12 4 0
Bexar 0291144b 0 54 75 0 0 0
Bexar 0291144c 0 43 59 0 0 0
Bexar 0291145 0 250 295 2 0 0
Bexar 0291146 0 51 57 1 0 0
Bexar 0291147 0 1113 616 21 9 1
Bexar 0291148 0 343 194 5 4 1
Bexar 0291149 0 981 495 21 9 2
Bexar 0291150 0 1046 689 24 3 1
Bexar 0291151 0 1002 703 29 3 0
Bexar 0292001 0 284 76 3 0 0
Bexar 0292002 0 480 145 1 1 0
Bexar 0292003 0 731 198 4 2 0
Bexar 0292004 0 1072 296 14 7 3
Bexar 0292005 0 471 127 6 7 1
Bexar 0292006 0 9 2 0 0 0
Bexar 0292007 0 617 188 6 2 1
Bexar 0292008 0 412 133 9 3 2
Bexar 0292009 0 894 319 10 4 2
Bexar 0292010 0 534 324 13 2 0
Bexar 0292011 0 734 195 7 7 1
Bexar 0292012 0 544 153 4 4 0
Bexar 0292013 0 518 149 9 3 0
Bexar 0292014 0 502 172 4 0 0
Bexar 0292015 0 644 186 9 6 1
Bexar 0292016 0 459 91 2 2 0
Bexar 0292017 0 365 101 7 0 0
Bexar 0292018 0 559 168 4 1 0
Bexar 0292019 0 647 157 5 0 0
Bexar 0292020 0 1075 241 12 7 1
Bexar 0292021 0 1050 308 10 15 4
Bexar 0292022 0 582 169 3 2 1
Bexar 0292023 0 1112 331 15 11 2
Bexar 0292024 0 707 292 15 3 1
Bexar 0292025 0 1175 382 12 9 0
Bexar 0292026 0 1014 452 11 6 1
Bexar 0292027 0 603 273 5 8 0
Bexar 0292028 0 1106 451 6 3 1
Bexar 0292029 0 420 123 1 4 0
Bexar 0292030 0 549 150 4 5 0
Bexar 0292031 0 565 144 6 5 0
Bexar 0292032 0 228 66 0 4 0
Bexar 0292033 0 278 79 3 4 1
Bexar 0292034 0 284 93 7 3 0
Bexar 0292035 0 774 220 6 2 0
Bexar 0292036 0 894 357 16 3 0
Bexar 0292037 0 576 521 13 5 0
Bexar 0292038 0 599 335 10 4 0
Bexar 0292039 0 727 173 5 8 2
Bexar 0292040 0 1031 437 11 11 1
Bexar 0292041 0 1203 458 9 7 1
Bexar 0292042 0 661 204 10 7 0
Bexar 0292043 0 796 261 9 10 0
Bexar 0292044 0 813 290 9 7 2
Bexar 0292045 0 1133 289 16 11 1
Bexar 0292046 0 1084 408 15 6 0
Bexar 0292047 0 817 300 10 3 1
Bexar 0292048 0 706 226 11 7 0
Bexar 0292049 0 1225 489 13 7 1
Bexar 0292050 0 828 349 8 3 0
Bexar 0292051 0 304 107 6 1 0
Bexar 0292052 0 371 153 5 3 1
Bexar 0292053 0 545 156 11 1 0
Bexar 0292054 0 1039 263 10 8 2
Bexar 0292055 0 880 245 16 8 1
Bexar 0292056 0 603 233 7 5 0
Bexar 0292057 0 896 305 9 5 2
Bexar 0292058 0 888 359 11 8 3
Bexar 0292059 0 905 363 12 6 1
Bexar 0292060 0 639 245 2 5 1
Bexar 0292061 0 501 276 6 5 0
Bexar 0292062 0 536 271 8 3 0
Bexar 0292063a 0 296 423 11 0 0
Bexar 0292063b 0 331 468 12 0 0
Bexar 0292063c 0 11 14 1 0 0
Bexar 0292064 0 996 541 16 5 0
Bexar 0292065 0 2185 1208 43 12 2
Bexar 0292066 0 1530 1296 38 8 0
Bexar 0292067 0 144 35 1 0 0
Bexar 0292068 0 1657 1269 34 7 4
Bexar 0292069 0 1284 657 11 12 2
Bexar 0292070 0 771 177 9 5 0
Bexar 0292071 0 262 93 4 2 1
Bexar 0292072 0 1284 904 34 11 0
Bexar 0292073 0 475 229 7 5 0
Bexar 0292074 0 392 120 2 4 0
Bexar 0292075 0 412 89 2 3 0
Bexar 0292076 0 983 716 26 6 3
Bexar 0292077 0 1010 687 24 8 0
Bexar 0292078 0 1041 591 23 6 1
Bexar 0292079 0 251 41 4 1 0
Bexar 0292080 0 576 247 9 7 0
Bexar 0292081 0 404 154 4 2 1
Bexar 0292082 0 623 290 12 3 1
Bexar 0292083 0 408 127 6 4 0
Bexar 0292084 0 1265 1262 29 3 1
Bexar 0292085 0 607 264 12 2 0
Bexar 0292086 0 1477 936 36 15 0
Bexar 0292087 0 726 622 17 4 1
Bexar 0292088 0 1684 919 31 12 2
Bexar 0292089 0 201 49 0 0 1
Bexar 0292090 0 926 360 20 8 0
Bexar 0292091 0 1285 469 22 12 1
Bexar 0292092 0 172 118 4 2 0
Bexar 0292093 0 613 393 11 3 0
Bexar 0292094 0 68 60 2 0 0
Bexar 0292095a 0 605 787 19 3 0
Bexar 0292095b 0 215 284 5 1 0
Bexar 0292095c 0 0 0 0 0 0
Bexar 0292096 0 1060 452 25 6 2
Bexar 0292097 0 1082 566 27 8 1
Bexar 0292098 0 573 299 13 3 0
Bexar 0292099 0 604 493 17 7 0
Bexar 0292100 0 542 269 11 3 0
Bexar 0292101 0 556 574 12 6 0
Bexar 0292102 0 1076 783 12 5 0
Bexar 0292103 0 105 32 4 1 0
Bexar 0292104 0 132 38 0 0 1
Bexar 0292105 0 235 73 1 2 0
Bexar 0292106 0 224 94 4 1 1
Bexar 0292107 0 1464 897 35 8 3
Bexar 0292108 0 456 446 13 3 1
Bexar 0292109 0 1 0 0 0 0
Bexar 0292110 0 477 336 5 6 0
Bexar 0292111 0 442 216 9 3 2
Bexar 0292112 0 758 460 11 7 2
Bexar 0292113 0 39 15 0 0 0
Bexar 0292114 0 893 426 8 7 1
Bexar 0292115 0 2682 2221 75 11 1
Bexar 0292116 0 0 0 0 0 0
Bexar 0292117 0 290 70 4 3 0
Bexar 0292118 0 13 1 1 0 0
Bexar 0292119 0 142 38 0 0 0
Bexar 0292120 0 953 718 22 4 2
Bexar 0292121 0 207 111 3 1 0
Bexar 0292122 0 686 268 14 7 0
Bexar 0292123 0 819 737 18 4 1
Bexar 0292124 0 296 177 4 2 1
Bexar 0292125 0 1238 994 27 7 2
Bexar 0292126 0 598 340 7 5 1
Bexar 0292127 0 1067 738 25 8 3
Bexar 0292128 0 905 314 9 5 2
Bexar 0292129 0 0 0 0 0 0
Bexar 0292130 0 970 556 10 3 0
Bexar 0292131 0 182 94 4 3 0
Bexar 0292132 0 0 0 0 0 0
Bexar 0292133 0 157 105 3 0 0
Bexar 0292134 0 531 237 17 8 1
Bexar 0292135 0 314 140 7 4 0
Bexar 0292136 0 1711 1311 47 9 3
Bexar 0292137 0 504 282 6 4 0
Bexar 0292138 0 396 248 9 3 0
Bexar 0292139 0 768 609 18 3 1
Bexar 0292140 0 764 318 13 5 2
Bexar 0292141 0 616 404 16 4 0
Bexar 0292142 0 258 111 2 3 0
Bexar 0292143 0 814 580 16 6 1
Bexar 0292144 0 873 437 26 3 0
Bexar 0292145 0 164 109 3 0 0
Bexar 0292146 0 40 14 1 0 0
Bexar 0292147 0 244 158 6 1 0
Bexar 0292148a 0 1619 655 40 11 3
Bexar 0292148b 0 0 0 0 0 0
Bexar 0292149 0 901 388 11 9 2
Bexar 0292150 0 7 1 0 0 0
Bexar 0292151 0 11 6 0 0 0
Bexar 0292152 0 234 76 3 2 0
Bexar 0292153 0 135 71 2 2 1
Bexar 0292154a 0 1050 738 29 12 0
Bexar 0292154b 0 422 294 11 4 0
Bexar 0292154c 0 68 45 2 0 0
Bexar 0292154d 0 104 73 3 1 0
Bexar 0292155 0 1 0 0 0 0
Bexar 0292156 0 610 247 7 1 0
Bexar 0292157 0 0 0 0 0 0
Bexar 0292158 0 0 0 0 0 0
Bexar 0292159 0 83 66 4 2 0
Bexar 0292160 0 3 1 0 0 0
Bexar 0293001 0 1305 1337 25 5 5
Bexar 0293002 0 908 775 22 4 3
Bexar 0293003 0 21 33 1 0 0
Bexar 0293004 0 0 0 0 0 0
Bexar 0293005 0 908 1569 19 5 2
Bexar 0293006 0 422 434 14 5 0
Bexar 0293007 0 1227 1111 32 2 0
Bexar 0293008 0 35 46 0 0 0
Bexar 0293009 0 0 11 0 0 1
Bexar 0293010 0 293 124 5 0 0
Bexar 0293011 0 427 380 5 1 0
Bexar 0293012 0 378 625 13 1 0
Bexar 0293013 0 804 554 24 4 0
Bexar 0293014 0 198 186 8 1 0
Bexar 0293015 0 463 322 7 5 1
Bexar 0293016 0 86 77 0 0 0
Bexar 0293017a 0 661 1348 23 1 0
Bexar 0293017b 0 26 53 1 0 0
Bexar 0293018 0 769 726 16 3 0
Bexar 0293019 0 346 151 9 6 2
Bexar 0293020 0 1209 851 31 5 1
Bexar 0293021 0 673 1320 21 2 0
Bexar 0293022 0 717 603 10 1 0
Bexar 0293023 0 1051 698 29 9 1
Bexar 0293024 0 0 0 0 0 0
Bexar 0293025 0 702 674 12 1 0
Bexar 0293026 0 616 621 12 3 0
Bexar 0293027 0 590 596 17 2 1
Bexar 0293028 0 753 729 9 5 0
Bexar 0293029 0 549 388 18 5 0
Bexar 0293030 0 852 954 14 5 2
Bexar 0293031 0 12 6 0 0 0
Bexar 0293032 0 952 537 23 8 1
Bexar 0293033 0 662 1012 8 2 0
Bexar 0293034 0 562 1554 14 2 0
Bexar 0293035 0 350 272 3 4 0
Bexar 0293036 0 1865 1011 37 10 2
Bexar 0293037 0 1243 898 25 2 0
Bexar 0293038 0 487 422 11 4 0
Bexar 0293039 0 1266 1966 42 3 2
Bexar 0293040 0 850 759 20 2 0
Bexar 0293041 0 218 222 2 1 0
Bexar 0293042 0 854 999 22 4 1
Bexar 0293043 0 829 1498 29 4 2
Bexar 0293044 0 595 530 11 0 0
Bexar 0293045 0 544 705 10 2 0
Bexar 0293046 0 670 521 13 3 2
Bexar 0293047 0 802 670 15 4 1
Bexar 0293048 0 741 518 18 4 0
Bexar 0293049 0 834 917 17 1 0
Bexar 0293050 0 450 432 9 4 0
Bexar 0293051 0 113 190 6 0 0
Bexar 0293052 0 1750 1859 31 9 2
Bexar 0293053 0 772 688 16 2 0
Bexar 0293054 0 759 520 15 5 0
Bexar 0293055 0 825 1785 32 1 0
Bexar 0293056 0 901 499 18 6 2
Bexar 0293057 0 221 216 3 1 0
Bexar 0293058 0 1554 872 47 10 1
Bexar 0293059 0 688 741 14 4 1
Bexar 0293060 0 808 621 16 5 1
Bexar 0293061 0 769 564 18 7 1
Bexar 0293062 0 13 9 0 0 0
Bexar 0293063 0 807 655 13 3 0
Bexar 0293064 0 193 150 3 0 0
Bexar 0293065 0 20 10 0 0 0
Bexar 0293066 0 787 653 11 5 0
Bexar 0293067 0 649 577 16 7 0
Bexar 0293068 0 1145 524 26 13 3
Bexar 0293069 0 1382 1116 33 4 0
Bexar 0293070 0 1017 934 21 5 0
Bexar 0293071 0 1095 693 16 10 3
Bexar 0293072 0 1460 1794 42 7 2
Bexar 0293073 0 716 509 18 6 0
Bexar 0293074 0 1007 1030 27 5 0
Bexar 0293075 0 1044 1519 30 7 1
Bexar 0293076 0 480 640 11 3 0
