DIST COUNTY AREA TOTAL DEM REP GRN LIB OTHER
NA Alachua "38-Senior Recreation Center" 0 1821 926 3 31 16
NA Alachua "39-Hilton UF Conf. Center" 0 1720 438 16 23 5
NA Alachua "4-Newberry United Methodist Church" 0 990 1749 4 37 10
NA Alachua "40-University City Church Of Christ" 0 1254 697 13 29 7
NA Alachua "41-Oak Dale Baptist Church" 0 1149 1247 1 22 19
NA Alachua "42-Tower Road Branch Library" 0 1448 1042 5 28 5
NA Alachua "43-Grace United Methodist Church" 0 1655 789 6 28 13
NA Alachua "44-Phillips Center for the Perf. Arts" 0 3389 714 17 69 30
NA Alachua "45-Trinity United Methodist Church" 0 3043 1902 4 33 34
NA Alachua "46-Westside Baptist Church" 0 2021 1464 4 31 13
NA Alachua "47-The Family Church" 0 1941 1545 2 15 8
NA Alachua "48-Freedom Comm. Center at Kanapaha" 0 1464 681 6 18 10
NA Alachua "49-First Baptist Church" 0 868 1133 2 19 11
NA Alachua "5-First Lutheran Church" 0 1789 624 12 36 18
NA Alachua "50-Westminster Presbyterian Church" 0 1170 422 0 17 9
NA Alachua "51-Faith Presbyterian Church" 0 1609 979 3 20 12
NA Alachua "52-Freedom Comm. Center at Kanapaha" 0 1174 387 8 18 11
NA Alachua "53-Hathcock Community Center" 0 1320 1151 3 12 15
NA Alachua "54-Florida Museum of Natural History" 0 1973 595 5 33 12
NA Alachua "55-Gateway Christian Center" 0 838 155 0 4 6
NA Alachua "56-Covenant Presbyterian Church" 0 1369 965 4 28 12
NA Alachua "57-Creekside Community Church" 0 1575 736 7 22 5
NA Alachua "58-Gainesville Shrine Club" 0 2412 1611 7 49 10
NA Alachua "59-Wyndham Garden Hotel" 0 3513 1064 13 52 23
NA Alachua "6-Newberry Municipal Building" 0 1107 1607 2 20 9
NA Alachua "60-Fellowship Church of High Springs" 0 828 2187 3 27 14
NA Alachua "61-Millhopper Branch Library" 0 1244 560 8 5 5
NA Alachua "62-North Central Baptist Church" 0 1375 599 6 21 9
NA Alachua "63-CSI Academy of Florida" 0 1103 1114 5 28 9
NA Alachua "7-Ignite Life Center" 0 1430 282 10 18 8
NA Alachua "8-Hawthorne Community Center" 0 734 850 7 17 1
NA Alachua "9-Island Grove Baptist Church" 0 138 329 1 1 1
NA Baker "Baxter 4A" 0 8 173 0 1 1
NA Baker "Cuyler 4D" 0 61 806 0 5 4
NA Baker "Glen St. Mary 5A" 0 221 2807 5 23 17
NA Baker "Macedonia 4C" 0 170 1682 0 10 9
NA Baker "North Macclenny 3A" 0 397 2386 0 19 10
NA Baker "Olustee 6A" 0 70 151 0 1 1
NA Baker "Sanderson 1A" 0 567 1304 1 14 25
NA Baker "South Macclenny 2A" 0 508 2116 4 15 16
NA Baker "Taylor 4B" 0 35 486 0 5 0
NA Bay "PCT 1" 0 220 1330 1 11 9
NA Bay "PCT 10" 0 975 2867 9 35 21
NA Bay "PCT 11" 0 1343 3237 8 41 22
NA Bay "PCT 12" 0 1031 3035 6 43 29
NA Bay "PCT 13" 0 526 1702 6 21 11
NA Bay "PCT 14" 0 892 2556 3 53 22
NA Bay "PCT 15" 0 549 2128 3 16 19
NA Bay "PCT 16" 0 210 1144 1 10 4
NA Bay "PCT 17" 0 774 2468 4 56 22
NA Bay "PCT 18" 0 415 1565 4 19 12
NA Bay "PCT 19" 0 542 954 4 21 11
NA Bay "PCT 2" 0 132 859 1 4 6
NA Bay "PCT 20" 0 338 1057 2 16 13
NA Bay "PCT 21" 0 784 2737 6 35 21
NA Bay "PCT 22" 0 862 2314 1 37 15
NA Bay "PCT 23" 0 1117 2534 12 41 37
NA Bay "PCT 24" 0 384 885 1 22 8
NA Bay "PCT 25" 0 465 1328 2 16 20
NA Bay "PCT 26" 0 522 1583 4 32 24
NA Bay "PCT 27" 0 687 1754 2 31 20
NA Bay "PCT 28" 0 548 975 3 24 13
NA Bay "PCT 29" 0 839 1188 3 31 18
NA Bay "PCT 3" 0 90 479 0 10 2
NA Bay "PCT 30" 0 388 538 2 18 4
NA Bay "PCT 31" 0 1128 1866 5 32 28
NA Bay "PCT 32" 0 1010 138 1 4 9
NA Bay "PCT 33" 0 802 443 2 5 13
NA Bay "PCT 34" 0 290 591 2 10 6
NA Bay "PCT 35" 0 539 1137 3 41 19
NA Bay "PCT 36" 0 260 376 2 3 9
NA Bay "PCT 37" 0 910 1305 5 22 27
NA Bay "PCT 38" 0 383 826 2 14 5
NA Bay "PCT 39" 0 788 2000 2 32 19
NA Bay "PCT 4" 0 362 2130 3 23 15
NA Bay "PCT 40" 0 537 925 2 23 18
NA Bay "PCT 41" 0 631 1180 7 28 17
NA Bay "PCT 42" 0 298 773 1 18 7
NA Bay "PCT 43" 0 458 861 1 12 14
NA Bay "PCT 44" 0 205 591 0 9 6
NA Bay "PCT 5" 0 324 2286 5 16 8
NA Bay "PCT 6" 0 497 2799 2 26 15
NA Bay "PCT 7" 0 75 400 0 2 1
NA Bay "PCT 8" 0 688 2167 5 15 10
NA Bay "PCT 9" 0 796 2086 4 26 18
NA Bradford "Precinct 1" 0 128 1258 1 9 1
NA Bradford "Precinct 10" 0 81 741 2 1 2
NA Bradford "Precinct 11" 0 172 825 1 9 6
NA Bradford "Precinct 12" 0 431 1181 1 10 5
NA Bradford "Precinct 13" 0 43 393 0 5 0
NA Bradford "Precinct 14" 0 109 530 0 3 1
NA Bradford "Precinct 2" 0 298 303 2 3 3
NA Bradford "Precinct 3" 0 58 461 1 2 1
NA Bradford "Precinct 4" 0 177 929 0 8 1
NA Bradford "Precinct 5" 0 469 916 0 20 3
NA Bradford "Precinct 6" 0 72 599 0 3 1
NA Bradford "Precinct 7" 0 474 385 1 8 7
NA Bradford "Precinct 8" 0 327 1122 0 23 3
NA Bradford "Precinct 9" 0 321 691 2 6 1
NA Brevard "Precinct 100" 0 509 1265 1 15 4
NA Brevard "Precinct 102" 0 293 462 0 6 2
NA Brevard "Precinct 103" 0 876 2077 1 16 14
NA Brevard "Precinct 104" 0 979 2786 2 11 5
NA Brevard "Precinct 105" 0 1688 2831 7 53 13
NA Brevard "Precinct 106" 0 392 1686 3 6 3
NA Brevard "Precinct 107" 0 674 1040 3 17 11
NA Brevard "Precinct 108" 0 2048 1611 5 31 23
NA Brevard "Precinct 109" 0 1630 2661 4 41 15
NA Brevard "Precinct 111" 0 818 1276 6 18 11
NA Brevard "Precinct 112" 0 861 1595 5 40 5
NA Brevard "Precinct 113" 0 852 1614 7 35 14
NA Brevard "Precinct 114" 0 1802 2717 4 56 13
NA Brevard "Precinct 115" 0 1114 1807 10 30 12
NA Brevard "Precinct 116" 0 1063 2513 3 21 12
NA Brevard "Precinct 118" 0 1315 3297 5 39 14
NA Brevard "Precinct 120" 0 717 111 1 2 3
NA Brevard "Precinct 121" 0 537 1316 3 19 8
NA Brevard "Precinct 122" 0 614 1291 1 24 13
NA Brevard "Precinct 123" 0 923 1588 8 35 8
NA Brevard "Precinct 124" 0 1161 1835 8 22 15
NA Brevard "Precinct 125" 0 1013 2056 8 28 14
NA Brevard "Precinct 126" 0 0 0 0 0 0
NA Brevard "Precinct 127" 0 311 512 1 4 3
NA Brevard "Precinct 128" 0 0 4 0 0 0
NA Brevard "Precinct 129" 0 10 23 0 0 0
NA Brevard "Precinct 130" 0 0 0 0 0 0
NA Brevard "Precinct 131" 0 478 797 0 13 4
NA Brevard "Precinct 132" 0 0 0 0 0 0
NA Brevard "Precinct 133" 0 0 0 0 0 0
NA Brevard "Precinct 135" 0 492 1140 3 11 5
NA Brevard "Precinct 136" 0 0 0 0 0 0
NA Brevard "Precinct 200" 0 741 867 1 5 8
NA Brevard "Precinct 201" 0 948 1729 6 23 11
NA Brevard "Precinct 202" 0 860 1500 5 18 3
NA Brevard "Precinct 203" 0 1200 1989 7 32 8
NA Brevard "Precinct 204" 0 1584 2108 8 26 18
NA Brevard "Precinct 205" 0 1949 4029 9 47 23
NA Brevard "Precinct 206" 0 772 1433 3 13 8
NA Brevard "Precinct 207" 0 736 1228 5 23 5
NA Brevard "Precinct 208" 0 748 1021 2 19 4
NA Brevard "Precinct 209" 0 1009 1165 5 20 8
NA Brevard "Precinct 211" 0 1273 1468 7 37 13
NA Brevard "Precinct 212" 0 777 574 5 11 9
NA Brevard "Precinct 213" 0 405 181 1 3 5
NA Brevard "Precinct 214" 0 1078 906 2 13 6
NA Brevard "Precinct 215" 0 437 722 1 6 7
NA Brevard "Precinct 216" 0 2114 3231 4 35 21
NA Brevard "Precinct 217" 0 1039 2029 3 31 12
NA Brevard "Precinct 218" 0 212 297 1 4 1
NA Brevard "Precinct 219" 0 1924 1656 3 32 21
NA Brevard "Precinct 220" 0 263 389 1 5 3
NA Brevard "Precinct 221" 0 1097 1532 2 19 14
NA Brevard "Precinct 222" 0 1308 1542 4 23 11
NA Brevard "Precinct 223" 0 266 338 2 15 2
NA Brevard "Precinct 224" 0 1921 2320 4 46 26
NA Brevard "Precinct 225" 0 7 4 0 0 0
NA Brevard "Precinct 226" 0 1103 1454 4 21 12
NA Brevard "Precinct 227" 0 77 84 0 3 1
NA Brevard "Precinct 228" 0 394 500 3 16 1
NA Brevard "Precinct 229" 0 146 280 0 4 2
NA Brevard "Precinct 230" 0 4 5 0 1 0
NA Brevard "Precinct 231" 0 542 224 3 16 7
NA Brevard "Precinct 233" 0 458 81 0 1 5
NA Brevard "Precinct 234" 0 105 134 2 2 3
NA Brevard "Precinct 235" 0 727 1383 3 26 6
NA Brevard "Precinct 236" 0 211 338 0 1 3
NA Brevard "Precinct 237" 0 13 39 0 1 0
NA Brevard "Precinct 238" 0 15 25 0 0 0
NA Brevard "Precinct 239" 0 2 0 0 0 0
NA Brevard "Precinct 240" 0 364 735 0 10 4
NA Brevard "Precinct 300" 0 1247 649 3 13 11
NA Brevard "Precinct 301" 0 122 326 0 1 4
NA Brevard "Precinct 302" 0 890 2386 6 18 8
NA Brevard "Precinct 303" 0 2671 2564 14 46 21
NA Brevard "Precinct 304" 0 1481 2476 4 10 10
NA Brevard "Precinct 305" 0 1027 1355 2 21 19
NA Brevard "Precinct 306" 0 895 289 0 2 3
NA Brevard "Precinct 307" 0 504 814 2 10 5
NA Brevard "Precinct 308" 0 1249 1690 7 35 23
NA Brevard "Precinct 309" 0 4396 5179 14 105 28
NA Brevard "Precinct 310" 0 944 1138 2 26 6
NA Brevard "Precinct 311" 0 960 1348 3 11 10
NA Brevard "Precinct 312" 0 705 1286 3 6 5
NA Brevard "Precinct 313" 0 3300 3652 18 57 21
NA Brevard "Precinct 314" 0 1387 1550 3 34 8
NA Brevard "Precinct 315" 0 1847 1682 4 34 17
NA Brevard "Precinct 316" 0 1457 1675 6 22 21
NA Brevard "Precinct 317" 0 2447 2272 9 48 27
NA Brevard "Precinct 318" 0 1202 1753 1 16 13
NA Brevard "Precinct 319" 0 5 2 0 0 0
NA Brevard "Precinct 320" 0 32 55 0 0 1
NA Brevard "Precinct 321" 0 186 131 1 3 1
NA Brevard "Precinct 322" 0 2093 2039 9 39 18
NA Brevard "Precinct 323" 0 151 133 2 8 1
NA Brevard "Precinct 324" 0 282 438 1 5 0
NA Brevard "Precinct 325" 0 117 241 0 1 3
NA Brevard "Precinct 326" 0 103 302 1 3 0
NA Brevard "Precinct 327" 0 154 303 0 5 3
NA Brevard "Precinct 328" 0 134 257 0 5 1
NA Brevard "Precinct 400" 0 1757 1914 8 46 15
NA Brevard "Precinct 402" 0 1379 1955 3 39 14
NA Brevard "Precinct 403" 0 367 664 5 10 6
NA Brevard "Precinct 404" 0 1961 3051 8 46 20
NA Brevard "Precinct 405" 0 1728 2559 4 42 29
NA Brevard "Precinct 406" 0 2228 3036 7 47 16
NA Brevard "Precinct 407" 0 120 254 0 7 1
NA Brevard "Precinct 408" 0 522 626 3 14 9
NA Brevard "Precinct 409" 0 2157 3073 9 59 23
NA Brevard "Precinct 410" 0 294 464 0 7 2
NA Brevard "Precinct 411" 0 412 513 4 8 3
NA Brevard "Precinct 412" 0 438 555 0 10 4
NA Brevard "Precinct 414" 0 1652 2063 5 36 26
NA Brevard "Precinct 415" 0 1124 1676 5 32 9
NA Brevard "Precinct 416" 0 606 1130 0 15 7
NA Brevard "Precinct 417" 0 1842 2505 6 30 25
NA Brevard "Precinct 418" 0 1069 1752 0 17 9
NA Brevard "Precinct 419" 0 796 1330 1 9 6
NA Brevard "Precinct 420" 0 1127 1642 1 18 6
NA Brevard "Precinct 421" 0 1491 2380 1 22 20
NA Brevard "Precinct 422" 0 1988 3186 9 53 27
NA Brevard "Precinct 424" 0 1651 2140 5 29 16
NA Brevard "Precinct 425" 0 265 355 0 3 3
NA Brevard "Precinct 426" 0 484 1121 0 10 3
NA Brevard "Precinct 427" 0 1446 2333 6 29 15
NA Brevard "Precinct 428" 0 1868 2564 4 28 27
NA Brevard "Precinct 429" 0 913 1341 4 10 5
NA Brevard "Precinct 430" 0 281 584 1 2 4
NA Brevard "Precinct 431" 0 533 729 3 12 11
NA Brevard "Precinct 432" 0 53 96 0 1 0
NA Brevard "Precinct 433" 0 6 23 0 0 0
NA Brevard "Precinct 434" 0 1 5 0 0 0
NA Brevard "Precinct 435" 0 24 47 0 1 0
NA Brevard "Precinct 436" 0 0 0 0 0 0
NA Brevard "Precinct 437" 0 214 320 0 4 2
NA Brevard "Precinct 438" 0 0 0 0 0 0
NA Brevard "Precinct 439" 0 0 0 0 0 0
NA Brevard "Precinct 440" 0 20 22 0 1 0
NA Brevard "Precinct 441" 0 1314 1770 4 26 9
NA Brevard "Precinct 442" 0 0 8 0 0 0
NA Brevard "Precinct 443" 0 0 0 0 0 0
NA Brevard "Precinct 500" 0 588 725 2 8 2
NA Brevard "Precinct 501" 0 245 256 1 10 6
NA Brevard "Precinct 502" 0 1003 1479 6 35 13
NA Brevard "Precinct 503" 0 1165 1586 2 22 10
NA Brevard "Precinct 504" 0 262 435 2 0 2
NA Brevard "Precinct 505" 0 1252 1889 6 29 10
NA Brevard "Precinct 506" 0 956 1264 6 18 5
NA Brevard "Precinct 507" 0 1522 2228 8 36 17
NA Brevard "Precinct 508" 0 678 1077 3 16 14
NA Brevard "Precinct 509" 0 274 282 0 5 2
NA Brevard "Precinct 510" 0 3197 3726 14 70 31
NA Brevard "Precinct 511" 0 677 1527 3 9 8
NA Brevard "Precinct 512" 0 776 1791 5 17 5
NA Brevard "Precinct 513" 0 182 322 1 1 4
NA Brevard "Precinct 515" 0 1225 1670 2 15 17
NA Brevard "Precinct 516" 0 2797 2697 16 58 25
NA Brevard "Precinct 517" 0 2372 2349 7 48 20
NA Brevard "Precinct 518" 0 1157 1736 6 33 14
NA Brevard "Precinct 519" 0 2579 2510 6 43 31
NA Brevard "Precinct 520" 0 1922 2155 8 48 17
NA Brevard "Precinct 521" 0 1883 2032 4 50 9
NA Brevard "Precinct 522" 0 131 240 0 2 1
NA Brevard "Precinct 523" 0 344 468 5 15 4
NA Brevard "Precinct 525" 0 769 1149 3 12 5
NA Brevard "Precinct 527" 0 876 1134 5 22 5
NA Brevard "Precinct 528" 0 456 437 1 19 3
NA Brevard "Precinct 529" 0 555 710 4 14 12
NA Brevard "Precinct 530" 0 284 494 1 9 2
NA Brevard "Precinct 531" 0 0 3 0 0 0
NA Brevard "Precinct 999" 0 304 290 0 6 1
NA Broward "0001 A001" 0 1454 2129 6 16 12
NA Broward "0002 A002" 0 577 478 1 4 4
NA Broward "0003 A003" 0 741 787 1 2 1
NA Broward "0004 A004" 0 649 568 2 8 4
NA Broward "0005 A005" 0 577 794 2 6 2
NA Broward "0006 A006" 0 1083 580 4 3 6
NA Broward "0007 A007" 0 786 680 3 7 4
NA Broward "0008 A008" 0 363 59 2 0 2
NA Broward "0009 A009" 0 1413 1228 2 3 4
NA Broward "0010 A010" 0 424 516 1 2 0
NA Broward "0011 A011" 0 1423 71 4 3 5
NA Broward "0012 A012" 0 948 687 3 2 7
NA Broward "0013 A013" 0 1411 1290 1 11 6
NA Broward "0014 A014" 0 1583 1106 4 6 9
NA Broward "0015 A015" 0 1346 144 1 6 3
NA Broward "0016 A016" 0 904 673 0 4 3
NA Broward "0017 A017" 0 270 203 0 3 3
NA Broward "0018 A018" 0 825 179 2 2 8
NA Broward "0019 A019" 0 758 630 3 2 7
NA Broward "0020 A020" 0 1111 743 3 7 8
NA Broward "0021 A021" 0 929 354 2 6 3
NA Broward "0022 A022" 0 946 156 7 4 5
NA Broward "0023 A023" 0 511 113 2 4 3
NA Broward "0024 A024" 0 744 172 2 4 4
NA Broward "0025 B001" 0 269 761 0 4 2
NA Broward "0026 B002" 0 539 1040 2 1 5
NA Broward "0027 B003" 0 413 712 2 4 3
NA Broward "0028 B004" 0 657 1452 1 5 3
NA Broward "0029 B005" 0 290 392 0 4 0
NA Broward "0030 B006" 0 266 392 0 3 0
NA Broward "0031 C001" 0 1117 1384 2 10 4
NA Broward "0032 C002" 0 314 521 1 1 0
NA Broward "0033 C003" 0 422 450 1 3 5
NA Broward "0034 C004" 0 560 717 3 0 1
NA Broward "0035 C005" 0 3203 137 2 9 5
NA Broward "0036 C006" 0 4296 369 0 3 12
NA Broward "0037 C007" 0 188 248 0 5 2
NA Broward "0038 C008" 0 421 528 1 5 4
NA Broward "0039 C009" 0 483 222 1 1 2
NA Broward "0040 C010" 0 1020 917 2 10 11
NA Broward "0041 C011" 0 673 824 1 5 6
NA Broward "0042 C012" 0 644 754 0 3 3
NA Broward "0043 C013" 0 490 522 2 0 6
NA Broward "0044 C014" 0 419 582 0 8 2
NA Broward "0045 C015" 0 3218 315 1 1 5
NA Broward "0046 C016" 0 1182 1408 4 18 3
NA Broward "0047 C017" 0 376 606 2 3 6
NA Broward "0048 C018" 0 580 783 1 3 3
NA Broward "0049 C019" 0 489 806 1 5 6
NA Broward "0050 C020" 0 1217 240 1 1 1
NA Broward "0051 C021" 0 1715 1218 1 7 6
NA Broward "0052 C022" 0 511 815 2 9 3
NA Broward "0053 C023" 0 2918 1771 6 12 10
NA Broward "0054 C024" 0 1437 882 1 6 11
NA Broward "0055 C025" 0 950 136 0 1 2
NA Broward "0056 C026" 0 339 166 1 4 1
NA Broward "0057 C027" 0 621 191 1 1 1
NA Broward "0058 C028" 0 3866 202 8 4 12
NA Broward "0059 C029" 0 725 609 0 0 2
NA Broward "0060 C030" 0 912 776 0 10 6
NA Broward "0061 C031" 0 1024 671 4 2 8
NA Broward "0062 C032" 0 247 70 0 2 1
NA Broward "0063 C033" 0 392 272 1 3 2
NA Broward "0064 C034" 0 1196 786 3 14 6
NA Broward "0065 C035" 0 1819 290 0 3 0
NA Broward "0066 C036" 0 230 69 0 2 2
NA Broward "0067 C037" 0 442 395 2 1 2
NA Broward "0068 C038" 0 70 84 0 0 0
NA Broward "0069 D001" 0 738 521 0 6 5
NA Broward "0070 D002" 0 1026 454 1 3 3
NA Broward "0071 D003" 0 941 566 2 9 6
NA Broward "0072 D004" 0 823 353 1 5 5
NA Broward "0073 D005" 0 1418 358 4 11 8
NA Broward "0074 D006" 0 921 431 3 6 7
NA Broward "0075 D007" 0 1566 265 2 1 4
NA Broward "0076 D008" 0 809 425 2 6 6
NA Broward "0077 D009" 0 3610 668 5 7 5
NA Broward "0078 D010" 0 478 136 0 1 1
NA Broward "0079 D011" 0 164 49 0 0 1
NA Broward "0080 D012" 0 759 108 1 2 3
NA Broward "0081 D013" 0 1635 432 0 2 6
NA Broward "0082 D014" 0 752 387 3 8 3
NA Broward "0083 D015" 0 1051 622 1 6 7
NA Broward "0084 D016" 0 1500 995 6 12 5
NA Broward "0085 E001" 0 358 71 1 0 1
NA Broward "0086 E002" 0 1408 559 4 11 7
NA Broward "0087 E003" 0 906 779 2 3 10
NA Broward "0088 E004" 0 2032 919 5 10 10
NA Broward "0089 E005" 0 1279 645 3 8 6
NA Broward "0090 E006" 0 2432 1580 5 19 7
NA Broward "0091 E007" 0 2030 1117 5 10 16
NA Broward "0092 E008" 0 1571 855 2 6 9
NA Broward "0093 E009" 0 818 560 3 6 6
NA Broward "0094 E010" 0 2137 1221 6 15 14
NA Broward "0095 E011" 0 1751 1044 4 15 13
NA Broward "0096 E012" 0 841 421 1 5 4
NA Broward "0097 E013" 0 1220 757 2 9 12
NA Broward "0098 E014" 0 1742 1331 9 15 4
NA Broward "0099 E015" 0 675 556 1 5 2
NA Broward "0100 E016" 0 900 578 0 8 7
NA Broward "0101 E017" 0 1611 990 4 4 6
NA Broward "0102 E018" 0 505 443 5 2 2
NA Broward "0103 E019" 0 1069 448 2 10 5
NA Broward "0104 E020" 0 1825 986 3 7 13
NA Broward "0105 E021" 0 945 614 1 6 7
NA Broward "0106 E022" 0 1472 1100 4 11 7
NA Broward "0107 E023" 0 983 724 2 7 0
NA Broward "0108 E024" 0 1921 1095 8 12 12
NA Broward "0109 E025" 0 623 353 0 3 4
NA Broward "0110 E026" 0 988 517 0 5 6
NA Broward "0111 E027" 0 1844 1034 4 18 10
NA Broward "0112 E028" 0 900 443 1 5 2
NA Broward "0113 E029" 0 806 238 1 3 3
NA Broward "0114 E030" 0 400 89 0 0 4
NA Broward "0115 E031" 0 1090 754 0 3 5
NA Broward "0116 E032" 0 1174 747 1 3 7
NA Broward "0117 E033" 0 1099 699 6 6 6
NA Broward "0118 E034" 0 462 357 0 5 4
NA Broward "0119 F001" 0 986 766 1 6 10
NA Broward "0120 F002" 0 838 485 3 8 3
NA Broward "0121 F003" 0 750 425 1 4 4
NA Broward "0122 F004" 0 2612 1457 3 6 6
NA Broward "0123 F005" 0 2053 1424 3 18 14
NA Broward "0124 F006" 0 1343 642 4 5 7
NA Broward "0125 F007" 0 1501 825 3 7 3
NA Broward "0126 F008" 0 1299 633 5 9 5
NA Broward "0127 F009" 0 1174 578 3 6 3
NA Broward "0128 F010" 0 1518 945 5 9 8
NA Broward "0129 F011" 0 588 545 0 3 2
NA Broward "0130 F012" 0 1957 1540 4 19 11
NA Broward "0131 F013" 0 669 360 3 3 2
NA Broward "0132 F014" 0 838 415 1 3 6
NA Broward "0133 G001" 0 1213 406 3 2 6
NA Broward "0134 G002" 0 1477 954 2 10 7
NA Broward "0135 G003" 0 1381 758 1 8 4
NA Broward "0136 G004" 0 1534 904 5 6 6
NA Broward "0137 G005" 0 1041 435 2 2 3
NA Broward "0138 G006" 0 1602 872 2 10 8
NA Broward "0139 G007" 0 328 165 0 3 0
NA Broward "0140 G008" 0 1932 540 4 3 6
NA Broward "0141 G009" 0 565 135 2 2 2
NA Broward "0142 G010" 0 1011 782 1 11 6
NA Broward "0143 G011" 0 1455 802 1 5 6
NA Broward "0144 G012" 0 982 520 1 4 9
NA Broward "0145 G013" 0 625 148 0 1 0
NA Broward "0146 G014" 0 1212 621 3 5 7
NA Broward "0147 G015" 0 1032 596 3 3 6
NA Broward "0148 G016" 0 1919 956 2 16 7
NA Broward "0149 H001" 0 3582 576 4 5 6
NA Broward "0150 H002" 0 1450 177 0 2 2
NA Broward "0151 H003" 0 4511 617 6 10 13
NA Broward "0152 H004" 0 1730 345 1 3 3
NA Broward "0153 H005" 0 3983 556 2 7 4
NA Broward "0154 H006" 0 2342 538 4 5 6
NA Broward "0155 H007" 0 2902 521 2 7 8
NA Broward "0156 H008" 0 2309 382 4 1 5
NA Broward "0157 H009" 0 1344 222 1 3 3
NA Broward "0158 H010" 0 386 86 1 0 2
NA Broward "0159 H011" 0 3248 910 3 6 5
NA Broward "0160 J001" 0 1923 704 1 1 2
NA Broward "0161 J002" 0 1891 984 0 7 11
NA Broward "0162 J003" 0 1868 1059 1 2 5
NA Broward "0163 J004" 0 2548 909 5 4 2
NA Broward "0164 J005" 0 2122 817 6 10 4
NA Broward "0165 J006" 0 764 405 1 1 0
NA Broward "0166 J007" 0 2655 689 0 3 5
NA Broward "0167 J008" 0 536 231 0 0 1
NA Broward "0168 J009" 0 1881 800 1 1 5
NA Broward "0169 J010" 0 1849 805 0 7 5
NA Broward "0170 J011" 0 3667 1437 3 9 4
NA Broward "0171 J012" 0 5557 2049 4 5 10
NA Broward "0172 J013" 0 2619 833 6 1 8
NA Broward "0173 J014" 0 2179 921 0 4 4
NA Broward "0174 J015" 0 2105 892 5 2 1
NA Broward "0175 J016" 0 869 322 2 2 2
NA Broward "0176 J017" 0 2423 467 4 6 4
NA Broward "0177 J018" 0 2521 949 1 8 6
NA Broward "0178 J019" 0 4332 1830 2 5 14
NA Broward "0179 J020" 0 2129 540 0 3 9
NA Broward "0180 J021" 0 2706 1330 1 8 6
NA Broward "0181 J022" 0 2494 917 0 1 1
NA Broward "0182 J023" 0 1623 861 0 9 4
NA Broward "0183 J024" 0 1393 493 0 1 1
NA Broward "0184 K001" 0 1996 140 1 0 0
NA Broward "0185 K002" 0 2334 195 0 4 4
NA Broward "0186 K003" 0 4125 263 1 2 3
NA Broward "0187 K004" 0 2920 198 3 3 2
NA Broward "0188 K005" 0 2165 135 1 2 2
NA Broward "0189 K006" 0 2553 183 3 6 4
NA Broward "0190 K007" 0 2654 132 0 3 3
NA Broward "0191 K008" 0 2230 251 0 3 1
NA Broward "0192 K009" 0 2476 332 0 1 3
NA Broward "0193 K010" 0 907 118 0 2 2
NA Broward "0194 K011" 0 2449 259 1 3 5
NA Broward "0195 L001" 0 6193 1498 6 20 12
NA Broward "0196 L002" 0 1838 96 0 4 7
NA Broward "0197 L003" 0 1752 183 0 0 1
NA Broward "0198 L004" 0 7136 356 7 16 15
NA Broward "0199 L005" 0 2368 171 2 3 3
NA Broward "0200 L006" 0 4797 335 1 2 7
NA Broward "0201 L007" 0 1667 239 2 3 3
