COUNTY AREA TOTAL DEM REP LIB
COUNTY AREA TOTAL Valdez Abbott Tippetts
Dallas 1132013 0 268 620 21
Dallas 1132014 0 93 283 4
Dallas 1132015 0 318 379 14
Dallas 1132016 0 784 1655 40
Dallas 1132017 0 554 328 29
Dallas 1132018 0 215 412 12
Dallas 1132019 0 471 789 30
Dallas 1132020 0 929 852 34
Dallas 1132021 0 762 1874 53
Dallas 1132022 0 195 331 11
Dallas 1132023 0 390 496 19
Dallas 1132024 0 482 560 22
Dallas 1132025 0 568 1293 42
Dallas 1132026 0 581 1584 26
Dallas 1132027 0 332 859 18
Dallas 1132028a 0 0 0 0
Dallas 1132028b 0 0 0 0
Dallas 1132029 0 299 942 22
Dallas 1132030 0 261 1138 20
Dallas 1132031 0 1253 919 59
Dallas 1132032 0 666 430 51
Dallas 1132033 0 676 646 31
Dallas 1132034 0 397 736 19
Dallas 1132035 0 541 449 24
Dallas 1132036 0 690 997 34
Dallas 1132037 0 288 369 15
Dallas 1132038 0 1147 1053 76
Dallas 1132039 0 1028 862 60
Dallas 1132040 0 533 687 38
Dallas 1132041 0 1096 1794 49
Dallas 1132042 0 1027 1095 44
Dallas 1132043 0 713 819 40
Dallas 1132044 0 297 400 14
Dallas 1132045 0 650 686 25
Dallas 1132046 0 484 825 32
Dallas 1132047 0 692 947 42
Dallas 1132048 0 1258 941 44
Dallas 1132049 0 518 573 26
Dallas 1132050 0 487 613 28
Dallas 1132051 0 689 1037 47
Dallas 1132052 0 276 730 25
Dallas 1132053 0 877 416 30
Dallas 1132054 0 953 392 36
Dallas 1132055 0 448 218 15
Dallas 1132056 0 336 605 13
Dallas 1132057 0 128 241 7
Dallas 1132058 0 367 385 16
Dallas 1132059 0 330 530 22
Dallas 1132060 0 641 1261 49
Dallas 1132061 0 826 1142 68
Dallas 1132062 0 659 889 54
Dallas 1132063 0 194 350 11
Dallas 1132064 0 663 658 52
Dallas 1132065 0 968 740 47
Dallas 1132066 0 369 733 24
Dallas 1132067 0 464 467 22
Dallas 1132068 0 902 689 39
Dallas 1132069 0 953 1120 68
Dallas 1132070 0 447 549 27
Dallas 1132071 0 619 849 39
Dallas 1132072 0 1010 1051 70
Dallas 1132073 0 420 317 24
Dallas 1132074 0 180 81 5
Dallas 1132076 0 0 0 0
Dallas 1132077 0 368 513 16
Dallas 1132078 0 0 0 0
Dallas 1132079 0 666 226 34
Dallas 1132200 0 309 1053 26
Dallas 1132201 0 322 964 18
Dallas 1132202 0 328 1072 12
Dallas 1132203 0 307 819 26
Dallas 1132220 0 211 1081 12
Dallas 1132221 0 461 2031 27
Dallas 1132222 0 418 1669 51
Dallas 1132223 0 345 798 28
Dallas 1132224 0 537 632 38
Dallas 1132225 0 286 916 20
Dallas 1132226 0 453 1463 40
Dallas 1132300 0 505 282 18
Dallas 1132301 0 548 1055 31
Dallas 1132302 0 651 224 18
Dallas 1132303 0 781 696 36
Dallas 1132305 0 1073 1107 60
Dallas 1132306 0 422 428 15
Dallas 1132307 0 218 215 9
Dallas 1132308 0 116 61 1
Dallas 1132309 0 312 183 13
Dallas 1132310 0 574 790 47
Dallas 1132311 0 133 80 2
Dallas 1132312 0 23 7 0
Dallas 1132400 0 22 69 0
Dallas 1132401 0 949 1177 51
Dallas 1132402 0 926 924 34
Dallas 1132403 0 0 2 0
Dallas 1132404 0 624 423 29
Dallas 1132405 0 977 1261 49
Dallas 1132406 0 1063 835 33
Dallas 1132407 0 1178 941 36
Dallas 1132408 0 483 295 23
Dallas 1132409 0 782 374 27
Dallas 1132410 0 542 375 24
Dallas 1132411 0 257 98 5
Dallas 1132500 0 942 745 46
Dallas 1132501 0 357 636 30
Dallas 1132502 0 378 978 42
Dallas 1132503 0 633 1298 47
Dallas 1132504 0 378 487 26
Dallas 1132505 0 936 831 53
Dallas 1132506 0 618 904 35
Dallas 1132507 0 615 887 49
Dallas 1132508 0 1042 678 49
Dallas 1132509 0 813 1168 42
Dallas 1132510 0 532 536 27
Dallas 1132511 0 599 662 31
Dallas 1132512 0 426 521 16
Dallas 1132513 0 903 753 46
Dallas 1132514 0 777 895 38
Dallas 1132601 0 732 375 15
Dallas 1132602 0 1063 572 27
Dallas 1132603 0 1171 635 40
Dallas 1132604 0 1021 586 43
Dallas 1132605 0 957 496 13
Dallas 1132606 0 0 0 0
Dallas 1132700 0 1012 883 50
Dallas 1132701 0 1130 1416 53
Dallas 1132702 0 1021 2247 46
Dallas 1132703 0 340 271 12
Dallas 1132704 0 1048 703 40
Dallas 1132705 0 678 418 26
Dallas 1132706 0 699 876 32
Dallas 1132707 0 914 857 46
Dallas 1132708 0 1162 1436 55
Dallas 1132709 0 325 458 11
Dallas 1132710 0 707 679 27
Dallas 1132711 0 705 701 19
Dallas 1132712 0 1261 933 42
Dallas 1132713 0 360 853 21
Dallas 1132714 0 1350 1210 44
Dallas 1132715 0 827 770 40
Dallas 1132716 0 515 343 17
Dallas 1132717 0 0 2 0
Dallas 1132800 0 0 0 0
Dallas 1132801 0 757 1468 54
Dallas 1132802 0 1047 1789 64
Dallas 1132803 0 252 685 24
Dallas 1132804 0 582 981 33
Dallas 1132805 0 1070 1613 55
Dallas 1132806 0 640 995 24
Dallas 1132807a 0 613 907 30
Dallas 1132807b 0 0 0 0
Dallas 1132808 0 720 1182 31
Dallas 1132809 0 824 879 41
Dallas 1132810a 0 2 13 0
Dallas 1132810b 0 0 0 0
Dallas 1132900 0 785 1131 46
Dallas 1132901 0 523 262 26
Dallas 1132902 0 704 413 35
Dallas 1132903 0 705 568 41
Dallas 1132904 0 1 2 0
Dallas 1132905 0 105 240 7
Dallas 1132910 0 10 14 0
Dallas 1132911 0 63 75 2
Dallas 1132920 0 958 1077 33
Dallas 1132921 0 1070 1472 32
Dallas 1132922 0 1381 1910 65
Dallas 1132923 0 870 1164 37
Dallas 1132924 0 531 624 31
Dallas 1132925 0 663 1364 34
Dallas 1132926 0 505 649 34
Dallas 1132927 0 1426 1680 58
Dallas 1132928 0 518 1377 35
Dallas 1132929 0 317 444 19
Dallas 1132940 0 249 722 16
Dallas 1132941 0 1037 1689 53
Dallas 1132942 0 1005 1845 54
Dallas 1133000 0 1114 1015 59
Dallas 1133001 0 166 21 0
Dallas 1133002 0 561 81 9
Dallas 1133003 0 872 134 12
Dallas 1133004 0 982 231 40
Dallas 1133005 0 153 101 15
Dallas 1133006 0 1015 1136 64
Dallas 1133007 0 335 405 23
Dallas 1133008a 0 2504 1120 124
Dallas 1133008b 0 0 0 0
Dallas 1133009 0 1019 476 71
Dallas 1133010 0 98 114 5
Dallas 1133011 0 673 159 34
Dallas 1133012 0 47 16 0
Dallas 1133013 0 223 67 6
Dallas 1133014 0 492 284 16
Dallas 1133015 0 57 50 0
Dallas 1133016a 0 670 177 31
Dallas 1133016b 0 0 0 0
Dallas 1133017 0 277 20 3
Dallas 1133018 0 657 49 10
Dallas 1133019 0 251 17 3
Dallas 1133020 0 108 15 8
Dallas 1133021 0 302 17 9
Dallas 1133022 0 521 34 7
Dallas 1133023 0 474 28 14
Dallas 1133024 0 509 31 10
Dallas 1133025 0 50 2 3
Dallas 1133026 0 270 17 2
Dallas 1133027 0 495 24 5
Dallas 1133028 0 392 18 15
Dallas 1133029 0 292 14 5
Dallas 1133030 0 6 3 0
Dallas 1133031 0 184 78 6
Dallas 1133032 0 457 61 8
Dallas 1133033 0 127 12 1
Dallas 1133034 0 524 37 17
Dallas 1133035 0 470 55 7
Dallas 1133036 0 3 3 0
Dallas 1133037 0 152 16 4
Dallas 1133038 0 368 24 11
Dallas 1133039 0 896 65 14
Dallas 1133040 0 407 26 4
Dallas 1133041 0 37 4 1
Dallas 1133042 0 521 27 10
Dallas 1133043 0 682 40 9
Dallas 1133044 0 845 58 6
Dallas 1133045 0 238 18 6
Dallas 1133046 0 980 196 33
Dallas 1133047 0 494 244 17
Dallas 1133048 0 1054 63 21
Dallas 1133049 0 781 58 12
Dallas 1133050 0 648 58 9
Dallas 1133051 0 305 22 4
Dallas 1133052 0 881 57 13
Dallas 1133053 0 865 100 19
Dallas 1133054 0 1316 154 30
Dallas 1133055 0 1239 176 38
Dallas 1133056 0 1228 137 30
Dallas 1133057 0 1108 132 18
Dallas 1133058 0 1017 56 19
Dallas 1133059 0 642 31 13
Dallas 1133060 0 680 46 10
Dallas 1133061 0 521 26 8
Dallas 1133062 0 888 57 10
Dallas 1133063 0 1487 142 28
Dallas 1133064 0 1188 83 22
Dallas 1133065 0 984 60 14
Dallas 1133066 0 756 73 12
Dallas 1133067 0 856 62 14
Dallas 1133068 0 1538 142 32
Dallas 1133069 0 681 41 17
Dallas 1133070 0 1258 78 23
Dallas 1133071 0 1054 64 16
Dallas 1133072 0 18 3 0
Dallas 1133073 0 62 6 3
Dallas 1133074 0 225 40 4
Dallas 1133075 0 68 16 1
Dallas 1133076 0 0 0 0
Dallas 1133077 0 1362 457 42
Dallas 1133078 0 1031 221 30
Dallas 1133079 0 155 89 5
Dallas 1133080 0 354 179 5
Dallas 1133081 0 530 453 23
Dallas 1133082 0 913 88 6
Dallas 1133083 0 441 179 18
Dallas 1133084 0 561 132 19
Dallas 1133086 0 1100 940 54
Dallas 1133087 0 0 0 0
Dallas 1133088 0 24 8 1
Dallas 1133089 0 8 6 2
Dallas 1133090 0 652 232 34
Dallas 1133091 0 0 0 0
Dallas 1133092 0 622 64 12
Dallas 1133093 0 8 1 0
Dallas 1133094 0 0 0 0
Dallas 1133095 0 0 0 0
Dallas 1133096 0 0 0 0
Dallas 1133097 0 76 0 2
Dallas 1133098 0 97 6 1
Dallas 1133099 0 113 13 1
Dallas 1133100 0 953 367 35
Dallas 1133101 0 334 152 6
Dallas 1133102 0 1146 297 32
Dallas 1133103 0 1397 371 41
Dallas 1133104 0 2117 706 55
Dallas 1133105 0 991 480 32
Dallas 1133106 0 1527 404 44
Dallas 1133107 0 1196 246 34
Dallas 1133108 0 681 707 36
Dallas 1133109 0 1082 1135 41
Dallas 1133110 0 1397 318 26
Dallas 1133111 0 19 5 1
Dallas 1133112 0 12 4 0
Dallas 1133113 0 4 0 0
Dallas 1133200 0 679 758 27
Dallas 1133201 0 526 518 20
Dallas 1133202 0 894 365 29
Dallas 1133203 0 799 405 22
Dallas 1133204 0 817 523 35
Dallas 1133205 0 821 139 15
Dallas 1133206 0 744 783 16
Dallas 1133207 0 818 675 24
Dallas 1133208 0 628 335 12
Dallas 1133209 0 53 70 1
Dallas 1133210 0 627 515 26
Dallas 1133211 0 427 165 16
Dallas 1133300 0 739 849 19
Dallas 1133301 0 703 849 31
Dallas 1133302 0 403 416 19
Dallas 1133303 0 903 472 22
Dallas 1133304 0 724 783 28
Dallas 1133305 0 1150 1064 25
Dallas 1133306 0 426 325 22
Dallas 1133307 0 547 337 19
Dallas 1133308 0 525 400 24
Dallas 1133309 0 630 583 12
Dallas 1133310 0 608 655 26
Dallas 1133311 0 567 621 14
Dallas 1133312 0 990 851 29
Dallas 1133313 0 1869 1011 66
Dallas 1133314 0 1387 747 32
Dallas 1133315 0 409 266 11
Dallas 1133316 0 816 689 24
Dallas 1133317 0 633 347 12
Dallas 1133318 0 520 373 12
Dallas 1133400 0 244 62 6
Dallas 1133401 0 1 1 0
Dallas 1133402 0 130 46 2
Dallas 1133404 0 644 296 14
Dallas 1133405 0 928 431 32
Dallas 1133406 0 3 14 0
Dallas 1133407 0 84 92 1
Dallas 1133408 0 633 230 13
Dallas 1133409 0 183 88 7
Dallas 1133410 0 93 43 2
Dallas 1133411 0 1 1 0
Dallas 1133500 0 882 2290 58
Dallas 1133501 0 1 5 0
Dallas 1133600 0 980 287 20
Dallas 1133601 0 1002 346 26
Dallas 1133602 0 308 108 15
Dallas 1133603 0 130 68 3
Dallas 1133604 0 1256 409 30
Dallas 1133605 0 1361 326 37
Dallas 1133606 0 1205 211 36
Dallas 1133607 0 2139 470 41
Dallas 1133608 0 1606 208 31
Dallas 1133609 0 1503 377 38
Dallas 1133610 0 211 106 6
Dallas 1133611 0 431 226 19
Dallas 1133612 0 1553 332 39
Dallas 1133613 0 249 126 6
Dallas 1133614 0 410 68 12
Dallas 1133615 0 1215 214 29
Dallas 1133616 0 294 60 10
Dallas 1133617 0 1254 141 26
Dallas 1133618 0 195 38 0
Dallas 1133619 0 70 29 1
Dallas 1133620 0 570 101 14
Dallas 1133621 0 0 0 0
Dallas 1133700 0 1303 934 36
Dallas 1133701 0 1193 1035 45
Dallas 1133702 0 701 625 20
Dallas 1133703 0 7 23 4
Dallas 1133800 0 2154 230 56
Dallas 1133801 0 140 33 0
Dallas 1133802 0 1817 301 37
Dallas 1133803 0 1674 212 44
Dallas 1133805 0 2339 260 65
Dallas 1133806 0 466 51 11
Dallas 1133807 0 1075 229 26
Dallas 1133808 0 1411 749 50
Dallas 1133809 0 145 40 3
Dallas 1133900 0 2455 548 81
Dallas 1133920 0 445 731 23
Dallas 1133921 0 1029 1020 28
Dallas 1133922 0 32 7 0
Dallas 1133940a 0 611 309 21
Dallas 1133940b 0 0 0 0
Dallas 1133950 0 646 229 14
Dallas 1134000a 0 142 62 1
Dallas 1134000b 0 0 0 0
Dallas 1134000c 0 0 0 0
Dallas 1134001a 0 467 124 10
Dallas 1134001b 0 0 0 0
Dallas 1134001c 0 0 0 0
Dallas 1134002 0 365 280 16
Dallas 1134003a 0 105 18 1
Dallas 1134003b 0 0 0 0
Dallas 1134004 0 642 248 19
Dallas 1134005 0 307 194 14
Dallas 1134006a 0 475 300 15
Dallas 1134006b 0 0 0 0
Dallas 1134007 0 67 65 2
Dallas 1134008 0 192 31 6
Dallas 1134009 0 628 82 12
Dallas 1134010 0 479 352 15
Dallas 1134011 0 327 103 6
Dallas 1134012 0 29 19 1
Dallas 1134013 0 102 128 7
Dallas 1134014 0 488 826 36
Dallas 1134015 0 716 207 22
Dallas 1134016 0 782 229 17
Dallas 1134017 0 198 91 7
Dallas 1134018 0 441 320 13
Dallas 1134019 0 1080 243 35
Dallas 1134020 0 401 115 2
Dallas 1134021 0 2030 446 52
Dallas 1134022 0 1243 244 31
Dallas 1134023 0 0 1 0
Dallas 1134024 0 699 115 18
Dallas 1134025 0 120 14 2
Dallas 1134026 0 57 9 1
Dallas 1134027 0 108 20 0
Dallas 1134028 0 349 31 5
Dallas 1134029 0 2 2 0
Dallas 1134030 0 25 1 1
Dallas 1134031 0 739 85 25
Dallas 1134032 0 1430 446 42
Dallas 1134033 0 842 326 40
Dallas 1134035 0 493 113 16
Dallas 1134036 0 319 34 6
Dallas 1134037 0 78 13 1
Dallas 1134038 0 886 107 18
Dallas 1134039 0 216 16 5
Dallas 1134040 0 282 24 6
Dallas 1134041 0 290 26 4
Dallas 1134043 0 537 69 10
Dallas 1134044 0 419 26 5
Dallas 1134046 0 449 35 8
Dallas 1134047 0 325 25 7
Dallas 1134048 0 1 10 2
Dallas 1134049 0 0 0 0
Dallas 1134050 0 1693 638 50
Dallas 1134051 0 0 0 0
Dallas 1134052 0 1661 632 53
Dallas 1134053 0 158 52 4
Dallas 1134054 0 178 30 0
Dallas 1134055 0 887 244 22
Dallas 1134056 0 999 146 19
Dallas 1134057 0 625 132 11
Dallas 1134058 0 391 74 3
Dallas 1134059 0 152 30 4
Dallas 1134060 0 798 144 12
Dallas 1134061 0 850 180 6
Dallas 1134062 0 660 132 10
Dallas 1134063 0 1242 254 23
Dallas 1134065 0 352 84 13
Dallas 1134066 0 329 96 8
Dallas 1134067 0 741 160 19
Dallas 1134068 0 711 164 14
Dallas 1134069 0 1171 257 26
Dallas 1134070 0 593 100 12
Dallas 1134071 0 149 21 6
Dallas 1134072 0 99 15 2
Dallas 1134073 0 693 203 21
Dallas 1134074 0 1272 334 28
Dallas 1134075 0 385 70 8
Dallas 1134076 0 951 236 26
Dallas 1134077 0 486 121 13
Dallas 1134078 0 698 136 19
Dallas 1134079 0 1958 803 73
Dallas 1134080 0 304 197 16
Dallas 1134081 0 1107 206 13
Dallas 1134082 0 364 57 6
Dallas 1134083 0 499 118 15
Dallas 1134084 0 223 34 1
Dallas 1134085 0 366 63 8
Dallas 1134086 0 971 178 9
Dallas 1134087a 0 319 52 2
Dallas 1134087b 0 0 0 0
Dallas 1134088 0 138 14 4
Dallas 1134090 0 19 13 1
Dallas 1134091a 0 0 0 0
Dallas 1134091b 0 0 0 0
Dallas 1134091c 0 0 0 0
Dallas 1134092 0 70 29 3
Dallas 1134093 0 24 4 3
Dallas 1134094 0 198 92 4
Dallas 1134095 0 16 11 1
Dallas 1134096 0 2 3 0
Dallas 1134097a 0 376 163 14
Dallas 1134097b 0 0 0 0
Dallas 1134098 0 19 16 1
Dallas 1134099 0 276 426 13
Dallas 1134100 0 11 4 0
Dallas 1134101 0 33 3 1
Dallas 1134102 0 89 91 5
Dallas 1134103 0 68 21 2
Dallas 1134104 0 8 5 1
Dallas 1134105 0 7 1 0
Dallas 1134106 0 52 47 2
Dallas 1134107 0 26 0 0
Dallas 1134108 0 22 0 1
Dallas 1134109 0 18 1 0
Dallas 1134110 0 376 24 4
Dallas 1134111 0 98 33 1
Dallas 1134112 0 14 50 1
Dallas 1134113 0 733 155 17
Dallas 1134114 0 626 100 12
Dallas 1134115 0 151 83 7
Dallas 1134116 0 0 0 0
Dallas 1134117 0 11 3 0
Dallas 1134118 0 5 1 0
Dallas 1134119 0 1 1 0
Dallas 1134120 0 203 25 6
Dallas 1134121 0 0 0 0
Dallas 1134122 0 0 0 0
Dallas 1134123 0 0 0 0
Dallas 1134124 0 0 0 0
Dallas 1134125 0 0 0 0
Dallas 1134300 0 520 153 9
Dallas 1134500 0 779 564 23
Dallas 1134501 0 661 563 12
Dallas 1134502 0 1192 731 29
Dallas 1134503 0 1483 684 38
Dallas 1134504 0 426 288 14
Dallas 1134505 0 557 465 15
Dallas 1134506 0 381 291 3
Dallas 1134507 0 400 60 8
Dallas 1134508 0 181 88 6
Dallas 1134509 0 337 414 9
Dallas 1134510 0 594 316 12
Dallas 1134511 0 455 327 14
Dallas 1134512 0 272 325 12
Dallas 1134513 0 685 351 17
Dallas 1134514 0 311 356 12
Dallas 1134515 0 595 232 11
Dallas 1134516 0 9 3 0
Dallas 1134517 0 737 1101 44
Dallas 1134518a 0 528 376 9
Dallas 1134518b 0 0 0 0
Dallas 1134519 0 1045 853 29
Dallas 1134520 0 288 132 6
Dallas 1134521 0 1186 1084 39
Dallas 1134522 0 1042 677 30
Dallas 1134523 0 187 139 7
Dallas 1134525 0 436 230 7
Dallas 1134527 0 478 196 14
Dallas 1134528 0 0 0 0
Dallas 1134529 0 236 184 12
Dallas 1134530 0 86 15 1
Dallas 1134531 0 130 163 4
Dallas 1134532 0 83 65 1
Dallas 1134533 0 338 180 13
Dallas 1134534 0 32 10 0
Dallas 1134535 0 250 109 3
Dallas 1134536 0 15 11 0
Dallas 1134537 0 3 2 0
Dallas 1134538 0 270 123 8
Dallas 1134539 0 0 0 0
Dallas 1134540 0 0 0 0
Dallas 1134541 0 0 0 0
Dallas 1134542 0 0 0 0
Dallas 1134600 0 589 643 33
Dallas 1134601 0 935 1084 32
Dallas 1134602 0 555 487 20
Dallas 1134603 0 17 7 0
Dallas 1134604 0 770 675 24
Dallas 1134605 0 630 600 21
Dallas 1134606 0 774 652 36
Dallas 1134607 0 506 286 20
Dallas 1134608a 0 1000 634 28
Dallas 1134608b 0 0 0 0
Dallas 1134609 0 622 216 7
Dallas 1134610 0 572 682 10
Dallas 1134611 0 433 391 16
Dallas 1134612 0 81 102 4
Dallas 1134613a 0 233 82 6
Dallas 1134613b 0 0 0 0
Dallas 1134614 0 92 219 2
Dallas 1134615 0 74 37 4
Dallas 1134616 0 334 210 14
Dallas 1134617 0 46 58 1
Dallas 1134618 0 140 114 6
Dallas 1134619 0 312 453 18
Dallas 1134620 0 443 436 25
Dallas 1134621 0 1371 443 43
Dallas 1134622 0 597 445 28
Dallas 1134623 0 747 493 11
Dallas 1134624 0 458 454 15
Dallas 1134625 0 557 688 22
Dallas 1134626 0 688 902 36
Dallas 1134627a 0 1337 1077 58
Dallas 1134627b 0 0 0 0
Dallas 1134628 0 661 197 21
Dallas 1134629 0 408 211 13
Dallas 1134630 0 422 484 11
Dallas 1134631 0 360 392 13
Dallas 1134632 0 654 266 10
Dallas 1134633 0 282 122 8
Dallas 1134634 0 874 910 29
Dallas 1134635 0 541 266 13
Dallas 1134636 0 6 0 0
Dallas 1134637 0 1180 783 36
Dallas 1134639 0 205 92 7
Dallas 1134640 0 875 400 34
Dallas 1134641 0 161 122 6
Dallas 1134642 0 40 31 3
Dallas 1134644 0 120 44 1
Dallas 1134645 0 2 3 0
Dallas 1134646 0 107 116 7
Dallas 1134647 0 1035 1118 45
Dallas 1134648 0 649 255 16
Dallas 1134649 0 35 10 1
Dallas 1134650 0 0 0 0
Dallas 1134651 0 19 3 0
Dallas 1134652 0 256 120 7
Dallas 1134653 0 14 9 0
Dallas 1134654 0 316 208 9
Dallas 1134655 0 5 35 0
Dallas 1134656 0 40 13 1
Dallas 1134657 0 32 5 1
Dallas 1134658 0 22 18 0
Dallas 1134659 0 82 48 3
Dallas 1134660 0 15 9 1
Dallas 1134661 0 284 115 4
Dallas 1134662 0 79 40 1
Dallas 1134663 0 0 0 0
Dallas 1134664 0 595 456 20
Dawson 1150001 0 155 375 4
Dawson 1150002 0 197 437 3
Dawson 1150003 0 184 618 6
Dawson 1150004 0 163 552 11
Dawson 1150005 0 16 70 1
Dawson 1150011 0 10 67 1
Dawson 1150012 0 3 29 1
Dawson 1150013 0 5 50 3
Dawson 1150017 0 6 42 0
"Deaf Smith" 1170001 0 179 447 2
"Deaf Smith" 1170002 0 240 437 5
"Deaf Smith" 1170003 0 289 1405 15
"Deaf Smith" 1170004 0 249 499 6
Delta 1190001 0 54 397 6
Delta 1190003 0 56 163 3
Delta 1190004 0 44 236 8
Delta 1190005 0 65 352 6
Delta 1190007 0 17 128 2
Delta 1190009 0 14 154 1
Delta 1190010 0 51 176 3
Denton 1211000 0 248 1475 19
Denton 1211001 0 163 712 10
Denton 1211002 0 147 501 15
Denton 1211003 0 352 1577 22
Denton 1211004a 0 835 1263 49
Denton 1211004b 0 0 0 0
Denton 1211005 0 265 1174 23
Denton 1211006 0 921 1483 67
Denton 1211007 0 1011 1523 61
Denton 1211008 0 158 658 20
Denton 1211009 0 717 739 31
Denton 1211010 0 634 924 45
Denton 1211011 0 906 697 45
Denton 1211012 0 936 915 40
Denton 1211013 0 696 866 46
Denton 1211014 0 95 33 7
Denton 1211015 0 733 1040 28
Denton 1211016 0 682 1174 49
Denton 1211017 0 305 579 14
Denton 1211018 0 1170 1701 75
Denton 1211019 0 721 771 33
Denton 1211020 0 781 1936 65
Denton 1211021 0 637 1352 44
Denton 1211022 0 693 1270 47
Denton 1211023 0 662 1462 46
Denton 1211024a 0 330 1062 21
Denton 1211024b 0 2 6 0
Denton 1211025a 0 662 1610 55
Denton 1211025b 0 0 0 0
Denton 1211026a 0 1354 1097 72
Denton 1211026b 0 4 3 0
Denton 1211027 0 229 211 3
Denton 1211028 0 654 631 33
Denton 1211029 0 916 1244 35
Denton 1211030 0 837 1864 53
Denton 1211031 0 494 1052 30
Denton 1211032a 0 1059 1869 49
Denton 1211032b 0 9 16 0
Denton 1211033 0 1048 1285 37
Denton 1211034 0 1048 1637 40
Denton 1211035 0 640 1326 27
Denton 1211036 0 768 2130 33
Denton 1211037 0 97 354 11
Denton 1211038 0 104 83 5
Denton 1211039 0 0 4 0
Denton 1211040 0 516 1171 22
Denton 1211041 0 757 792 32
Denton 1211042 0 10 83 0
Denton 1211043 0 40 93 3
Denton 1211044 0 920 1274 38
Denton 1211045 0 137 793 16
Denton 1211046 0 948 1367 54
Denton 1211047 0 118 218 13
Denton 1211048 0 93 365 9
Denton 1211049 0 65 65 4
Denton 1211050 0 490 894 28
Denton 1211051 0 433 912 20
Denton 1211052 0 631 1027 26
Denton 1211053 0 416 1406 30
Denton 1211054 0 319 258 14
Denton 1211055 0 297 402 10
Denton 1211056 0 255 527 10
Denton 1211057 0 320 897 15
Denton 1212000 0 1245 494 45
Denton 1212001 0 1216 540 47
Denton 1212002 0 1500 860 58
Denton 1212003 0 625 515 33
Denton 1212004 0 1099 883 47
Denton 1212005 0 1124 1560 70
Denton 1212006 0 858 1076 41
Denton 1212007 0 1216 827 35
Denton 1212008 0 1053 981 44
Denton 1212009 0 646 792 39
Denton 1212010 0 1110 1405 78
Denton 1212011 0 873 950 57
Denton 1212012 0 337 842 21
Denton 1212013 0 424 646 36
Denton 1212014 0 646 1068 37
Denton 1212015 0 968 1223 46
Denton 1212016 0 970 1117 66
Denton 1212017 0 1004 2044 65
Denton 1212018 0 924 718 56
Denton 1212019 0 0 0 0
Denton 1212020a 0 289 690 12
Denton 1212020b 0 544 1297 31
Denton 1212021 0 1008 1130 48
Denton 1212022 0 604 1097 38
Denton 1212023 0 974 1139 53
Denton 1212024 0 514 659 37
Denton 1212025 0 477 708 39
Denton 1212026 0 757 1361 59
Denton 1212027 0 746 1352 33
Denton 1212028 0 1033 1018 32
Denton 1212029 0 584 657 31
Denton 1212030 0 1370 1408 52
Denton 1212031 0 955 1103 56
Denton 1212032 0 614 789 38
Denton 1212033 0 972 763 31
Denton 1212034 0 703 503 21
Denton 1212035 0 822 854 30
Denton 1212036 0 156 318 11
Denton 1212096 0 0 0 0
Denton 1212097 0 0 0 0
Denton 1212099 0 0 0 0
Denton 1213000 0 830 1555 52
Denton 1213001 0 559 1506 49
Denton 1213002 0 806 2114 67
Denton 1213003 0 505 1116 34
Denton 1213004 0 560 1497 43
Denton 1213005 0 363 1017 34
Denton 1213006 0 873 1397 66
Denton 1213007 0 1161 1240 52
Denton 1213008 0 633 1157 35
Denton 1213009 0 583 896 41
Denton 1213010 0 1143 1276 53
Denton 1213011 0 1206 977 59
Denton 1213012 0 453 632 23
Denton 1213013 0 620 851 35
Denton 1213014 0 559 687 31
Denton 1213015 0 659 614 40
Denton 1213016a 0 605 427 26
Denton 1213016b 0 0 0 0
Denton 1213017 0 1114 489 55
Denton 1213018 0 309 275 14
Denton 1213019 0 1346 1049 40
Denton 1213020 0 188 128 9
Denton 1213021 0 1101 1285 51
Denton 1213022 0 44 85 3
Denton 1213023 0 107 152 4
Denton 1213024 0 703 1316 32
Denton 1213025 0 790 1651 68
Denton 1213026 0 572 1041 32
Denton 1213027 0 925 1793 66
Denton 1213028 0 902 1769 52
Denton 1213029 0 560 933 41
Denton 1213030 0 507 1039 36
Denton 1213031 0 660 1445 35
Denton 1213032 0 582 315 14
Denton 1213033 0 458 910 36
Denton 1213098 0 0 0 0
Denton 1213099 0 0 0 0
Denton 1214000 0 523 1973 42
Denton 1214001 0 177 695 11
Denton 1214002 0 383 1760 31
Denton 1214003 0 599 2696 38
Denton 1214004 0 909 220 36
Denton 1214005 0 785 785 42
Denton 1214006 0 939 555 41
Denton 1214007 0 1189 475 48
Denton 1214008 0 764 256 29
Denton 1214009 0 1407 552 59
Denton 1214010 0 637 468 28
Denton 1214011 0 1848 778 75
Denton 1214012 0 626 847 32
Denton 1214013 0 177 51 5
Denton 1214014 0 825 138 36
Denton 1214015 0 285 126 7
Denton 1214016 0 1 1 0
Denton 1214017 0 433 2254 41
Denton 1214018 0 328 1074 25
Denton 1214019 0 39 110 5
Denton 1214020 0 118 537 12
Denton 1214021 0 185 972 21
Denton 1214022 0 361 1356 27
Denton 1214023a 0 502 1570 46
Denton 1214023b 0 0 0 0
Denton 1214024 0 576 1402 53
Denton 1214025 0 819 1370 36
Denton 1214026 0 374 640 30
Denton 1214027 0 867 1582 33
Denton 1214028 0 617 2097 36
Denton 1214029 0 120 415 9
Denton 1214030 0 83 222 3
Denton 1214031 0 601 2148 49
Denton 1214032 0 768 2485 42
