DIST COUNTY AREA TOTAL DEM REP GRN LIB OTHER
DIST COUNTY AREA TOTAL Dem Rep Grn Lib Other
2 Hunt "212 CGR1 SGR4" 0 15 27 0 0 0
2 Hunt "212 CGR3 SGR2" 0 38 69 0 0 0
2 Hunt "212 CGR3 SGR4" 0 73 184 0 0 0
2 Hunt 213 0 20 111 0 0 0
2 Hunt "213 SBH" 0 0 1 0 0 0
2 Hunt "213 SCM" 0 45 349 0 0 0
2 Hunt "213 SGR3" 0 15 161 0 0 0
2 Hunt 214 0 228 1312 0 0 0
2 Hunt "214 CQL" 0 66 380 0 0 0
2 Hunt "214 SBH" 0 16 40 0 0 0
2 Hunt "214 SCM" 0 4 11 0 0 0
2 Hunt "214 SRC" 0 16 188 0 0 0
2 Hunt 215 0 15 50 0 0 0
2 Hunt "215 CCM SCM" 0 89 544 0 0 0
2 Hunt "215 CJO" 0 1 18 0 0 0
2 Hunt "215 SCM" 0 326 2152 0 0 0
2 Hunt "215 SGR2" 0 1 14 0 0 0
2 Hunt "215 SRC" 0 352 931 0 0 0
2 Hunt 216 0 69 444 0 0 0
2 Hunt "216 SRC" 0 192 949 0 0 0
2 Hunt 217 0 86 465 0 0 0
2 Hunt "217 SRC" 0 3 24 0 0 0
2 Hunt "217 TPT" 0 84 482 0 0 0
2 Hunt 318 0 47 374 0 0 0
2 Hunt "318 SGR3" 0 1 6 0 0 0
2 Hunt "318 SGR5" 0 1 9 0 0 0
2 Hunt "318 SLO" 0 9 61 0 0 0
2 Hunt 319 0 1 6 0 0 0
2 Hunt "319 SLO" 0 157 1091 0 0 0
2 Hunt 320 0 162 696 0 0 0
2 Hunt "320 CHC" 0 2 7 0 0 0
2 Hunt "320 CQL" 0 0 1 0 0 0
2 Hunt "320 CWT" 0 95 509 0 0 0
2 Hunt 321 0 150 787 0 0 0
2 Hunt 322 0 85 557 0 0 0
2 Hunt "322 CQL" 0 3 16 0 0 0
2 Hunt 323 0 88 548 0 0 0
2 Hunt "323 CQL" 0 0 5 0 0 0
2 Hunt "323 CQL SLO" 0 0 3 0 0 0
2 Hunt "323 SBH" 0 33 134 0 0 0
2 Hunt "323 SGR3" 0 49 193 0 0 0
2 Hunt "323 SLO" 0 106 769 0 0 0
2 Hunt 324 0 1 5 0 0 0
2 Hunt "324 CGR1 SGR3" 0 231 682 0 0 0
2 Hunt "324 SGR3" 0 66 396 0 0 0
2 Hunt "324 SLO" 0 4 23 0 0 0
2 Hunt 325 0 13 15 0 0 0
2 Hunt "325 CGR1 SGR3" 0 11 43 0 0 0
2 Hunt "325 CGR1 SGR4" 0 178 508 0 0 0
2 Hunt "325 CGR2 SGR5" 0 92 262 0 0 0
2 Hunt "325 CGR4 SGR4" 0 0 2 0 0 0
2 Hunt "325 CGR4 SGR5" 0 2 2 0 0 0
2 Hunt "325 SGR3" 0 72 437 0 0 0
2 Hunt "325 SGR4" 0 0 2 0 0 0
2 Hunt "325 SGR5" 0 23 123 0 0 0
2 Hunt "325 SLO" 0 13 142 0 0 0
2 Hunt 426 0 68 236 0 0 0
2 Hunt "426 SWC" 0 4 22 0 0 0
2 Hunt 427 0 713 856 0 0 0
2 Hunt 428 0 445 764 0 0 0
2 Hunt 429 0 62 244 0 0 0
2 Hunt 430 0 9 59 0 0 0
2 Hunt "430 CGR4" 0 8 7 0 0 0
2 Hunt "430 CGR4 SGR5" 0 42 81 0 0 0
2 Hunt "430 SGR5" 0 65 125 0 0 0
2 Hunt 431 0 35 55 0 0 0
2 Hunt "431 SGR5" 0 61 168 0 0 0
2 Hunt "431 SWC" 0 2 27 0 0 0
2 Hunt 432 0 9 47 0 0 0
2 Hunt "432 SGR5" 0 0 14 0 0 0
2 Hunt "432 SWC" 0 50 434 0 0 0
2 Hunt 433 0 13 9 0 0 0
2 Hunt "433 CGR2" 0 0 1 0 0 0
2 Hunt "433 CGR4" 0 105 58 0 0 0
2 Hunt "433 CGR5" 0 74 40 0 0 0
2 Hunt "433 CGR5 SGR2" 0 30 30 0 0 0
2 Hunt "433 CGR6" 0 472 224 0 0 0
2 Hunt 434 0 50 362 0 0 0
2 Hunt "434 CCA" 0 44 225 0 0 0
2 Hunt "434 CGR4 SGR5" 0 2 15 0 0 0
2 Hunt "434 SGR3" 0 0 2 0 0 0
2 Hunt "434 SGR5" 0 30 228 0 0 0
2 "Van Zandt" "Precinct 1A" 0 139 1096 0 0 0
2 "Van Zandt" "Precinct 1B" 0 261 1784 0 0 0
2 "Van Zandt" "Precinct 1C" 0 88 943 0 0 0
2 "Van Zandt" "Precinct 1D" 0 105 854 0 0 0
2 "Van Zandt" "Precinct 1E" 0 122 471 0 0 0
2 "Van Zandt" "Precinct 2A" 0 298 2070 0 0 0
2 "Van Zandt" "Precinct 2B" 0 111 1042 0 0 0
2 "Van Zandt" "Precinct 2C" 0 171 1539 0 0 0
2 "Van Zandt" "Precinct 2D" 0 172 1220 0 0 0
2 "Van Zandt" "Precinct 3A" 0 100 684 0 0 0
2 "Van Zandt" "Precinct 3B" 0 264 845 0 0 0
2 "Van Zandt" "Precinct 3C" 0 402 1766 0 0 0
2 "Van Zandt" "Precinct 3D" 0 208 1783 0 0 0
2 "Van Zandt" "Precinct 4A" 0 123 824 0 0 0
2 "Van Zandt" "Precinct 4B" 0 146 1150 0 0 0
2 "Van Zandt" "Precinct 4C" 0 156 1047 0 0 0
2 "Van Zandt" "Precinct 4D" 0 391 2007 0 0 0
2 "Van Zandt" "Precinct 4E" 0 119 769 0 0 0
3 Montgomery "Precinct 11" 0 0 0 0 0 1409
3 Montgomery "Precinct 13" 0 0 0 0 0 4301
3 Montgomery "Precinct 14" 0 0 0 0 0 2893
3 Montgomery "Precinct 15" 0 0 0 0 0 3759
3 Montgomery "Precinct 18" 0 0 0 0 0 3502
3 Montgomery "Precinct 25" 0 0 0 0 0 2159
3 Montgomery "Precinct 26" 0 0 0 0 0 1479
3 Montgomery "Precinct 28" 0 0 0 0 0 2328
3 Montgomery "Precinct 29" 0 0 0 0 0 3792
3 Montgomery "Precinct 30" 0 0 0 0 0 2182
3 Montgomery "Precinct 36" 0 0 0 0 0 2093
3 Montgomery "Precinct 37" 0 0 0 0 0 1945
3 Montgomery "Precinct 39" 0 0 0 0 0 3814
3 Montgomery "Precinct 64" 0 0 0 0 0 1214
3 Montgomery "Precinct 65" 0 0 0 0 0 3948
3 Montgomery "Precinct 66" 0 0 0 0 0 2793
3 Montgomery "Precinct 74" 0 0 0 0 0 1747
3 Montgomery "Precinct 82" 0 0 0 0 0 4270
3 Montgomery "Precinct 89" 0 0 0 0 0 3571
3 Montgomery "Precinct 90" 0 0 0 0 0 5066
3 Montgomery "Precinct 91" 0 0 0 0 0 1503
3 Montgomery "Precinct 93" 0 0 0 0 0 2766
3 Montgomery "Precinct 94" 0 0 0 0 0 1162
3 Montgomery "Precinct 95" 0 0 0 0 0 2740
3 Montgomery "Precinct 97" 0 0 0 0 0 2676
3 Waller "101 - 01" 0 100 524 0 0 0
3 Waller "101 - 02" 0 274 380 0 0 0
3 Waller "102 - 01" 0 76 205 0 0 0
3 Waller "102 - 02" 0 382 171 0 0 0
3 Waller "102 - 03" 0 41 209 0 0 0
3 Waller "103 - 01" 0 62 277 0 0 0
3 Waller "103 - 02" 0 293 214 0 0 0
3 Waller "103 - 03" 0 1 7 0 0 0
3 Waller "104 - 01" 0 158 316 0 0 0
3 Waller "104 - 02" 0 1 0 0 0 0
3 Waller "105 - 01" 0 20 120 0 0 0
3 Waller "105 - 02" 0 81 375 0 0 0
3 Waller "206 - 01" 0 316 1734 0 0 0
3 Waller "207 - 01" 0 315 2218 0 0 0
3 Waller "208 - 01" 0 274 709 0 0 0
3 Waller "208 - 02" 0 3 0 0 0 0
3 Waller "309 - 02" 0 1428 64 0 0 0
3 Waller "310 - 01" 0 59 148 0 0 0
3 Waller "310 - 02" 0 612 104 0 0 0
3 Waller "311 - 01" 0 138 303 0 0 0
3 Waller "311 - 02" 0 19 76 0 0 0
3 Waller "312 - 01" 0 4 22 0 0 0
3 Waller "312 - 02" 0 184 1015 0 0 0
3 Waller "313 - 01" 0 171 316 0 0 0
3 Waller "414 - 01" 0 131 122 0 0 0
3 Waller "415 - 01" 0 239 742 0 0 0
3 Waller "416 - 01" 0 65 184 0 0 0
3 Waller "416 - 02" 0 4 10 0 0 0
3 Waller "416 - 03" 0 408 234 0 0 0
3 Waller "416 - 04" 0 0 0 0 0 0
3 Waller "417 - 01" 0 28 48 0 0 0
3 Waller "417 - 02" 0 423 205 0 0 0
3 Waller "417 - 03" 0 0 0 0 0 0
3 Waller "417 - 04" 0 0 0 0 0 0
3 Waller "418 - 01" 0 28 29 0 0 0
3 Waller "418 - 02" 0 121 631 0 0 0
3 Waller "418 - 03" 0 0 0 0 0 0
3 Waller "418 - 04" 0 0 0 0 0 0
3 Waller "418 - 05" 0 387 1064 0 0 0
3 Waller "419 - 01" 0 186 524 0 0 0
3 Waller "420 - 01" 0 349 1098 0 0 0
3 Waller "420 - 02" 0 22 44 0 0 0
4 Henderson 1A 0 0 0 0 0 0
4 Henderson 1CR 0 0 1659 0 178 0
4 Henderson 1M 0 0 0 0 0 0
4 Henderson 1MN 0 0 736 0 141 0
4 Henderson 1T 0 0 0 0 0 0
4 Henderson 1TC 0 0 0 0 0 0
4 Henderson 2 0 0 356 0 63 0
4 Henderson "2 PSN" 0 0 1807 0 257 0
4 Henderson 2E 0 0 1219 0 176 0
4 Henderson 2GBN 0 0 1928 0 318 0
4 Henderson 2GBS 0 0 1294 0 173 0
4 Henderson 2PSS 0 0 853 0 109 0
4 Henderson 3 0 0 363 0 262 0
4 Henderson 3B 0 0 1746 0 190 0
4 Henderson 3C 0 0 2625 0 345 0
4 Henderson 3M 0 0 951 0 107 0
4 Henderson 3N 0 0 1147 0 131 0
4 Henderson 3WS 0 0 916 0 128 0
4 Henderson 4 0 0 1778 0 345 0
4 Henderson 4A 0 0 376 0 132 0
4 Henderson 4BV 0 0 521 0 71 0
4 Henderson 4CC 0 0 983 0 187 0
4 Henderson 4MS 0 0 191 0 113 0
4 Henderson 4NYL 0 0 725 0 59 0
4 Henderson 4PF 0 0 296 0 42 0
4 Henderson 4SE 0 0 2085 0 279 0
4 Henderson 4W 0 0 678 0 83 0
4 Kaufman "Precinct 1" 0 0 1430 0 461 0
4 Kaufman "Precinct 10" 0 0 1566 0 201 0
4 Kaufman "Precinct 11" 0 0 1091 0 326 0
4 Kaufman "Precinct 12" 0 0 1179 0 161 0
4 Kaufman "Precinct 13" 0 0 1600 0 923 0
4 Kaufman "Precinct 14" 0 0 2289 0 1370 0
4 Kaufman "Precinct 15" 0 0 1642 0 215 0
4 Kaufman "Precinct 16" 0 0 1808 0 209 0
4 Kaufman "Precinct 17" 0 0 1187 0 161 0
4 Kaufman "Precinct 18" 0 0 1503 0 241 0
4 Kaufman "Precinct 19" 0 0 1263 0 329 0
4 Kaufman "Precinct 2" 0 0 805 0 139 0
4 Kaufman "Precinct 20" 0 0 831 0 182 0
4 Kaufman "Precinct 21" 0 0 1381 0 222 0
4 Kaufman "Precinct 22" 0 0 788 0 93 0
4 Kaufman "Precinct 23" 0 0 716 0 177 0
4 Kaufman "Precinct 24" 0 0 751 0 189 0
4 Kaufman "Precinct 25" 0 0 421 0 150 0
4 Kaufman "Precinct 26" 0 0 317 0 480 0
4 Kaufman "Precinct 27" 0 0 2306 0 783 0
4 Kaufman "Precinct 28" 0 0 897 0 153 0
4 Kaufman "Precinct 29" 0 0 1619 0 1427 0
4 Kaufman "Precinct 3" 0 0 2820 0 979 0
4 Kaufman "Precinct 30" 0 0 1104 0 209 0
4 Kaufman "Precinct 4" 0 0 2757 0 641 0
4 Kaufman "Precinct 5" 0 0 554 0 605 0
4 Kaufman "Precinct 6" 0 0 1275 0 195 0
4 Kaufman "Precinct 7" 0 0 2829 0 1771 0
4 Kaufman "Precinct 8" 0 0 868 0 369 0
4 Kaufman "Precinct 9" 0 0 1073 0 187 0
5 Camp 1001 0 321 925 0 0 0
5 Camp 2002 0 259 1207 0 0 0
5 Camp 3003 0 415 602 0 0 0
5 Camp 4004 0 289 950 0 0 0
5 Morris "Precinct 101" 0 278 99 0 0 0
5 Morris "Precinct 102" 0 154 102 0 0 0
5 Morris "Precinct 103" 0 156 338 0 0 0
5 Morris "Precinct 202" 0 125 603 0 0 0
5 Morris "Precinct 203" 0 178 415 0 0 0
5 Morris "Precinct 302" 0 205 500 0 0 0
5 Morris "Precinct 303" 0 131 647 0 0 0
5 Morris "Precinct 401" 0 375 1056 0 0 0
5 Rains 101 0 70 855 0 0 0
5 Rains 102 0 98 457 0 0 0
5 Rains 203 0 122 982 0 0 0
5 Rains 204 0 59 400 0 0 0
5 Rains 305 0 96 570 0 0 0
5 Rains 306 0 148 575 0 0 0
5 Rains 407 0 89 671 0 0 0
5 Rains 408 0 88 554 0 0 0
5 Smith 10 0 976 1049 0 0 0
5 Smith 14 0 410 818 0 0 0
5 Smith 15 0 440 3181 0 0 0
5 Smith 17 0 75 640 0 0 0
5 Smith 19 0 498 3042 0 0 0
5 Smith 26 0 317 1640 0 0 0
5 Smith 29 0 328 1075 0 0 0
5 Smith 4 0 484 578 0 0 0
5 Smith 45 0 91 903 0 0 0
5 Smith 46 0 194 554 0 0 0
5 Smith 47 0 105 186 0 0 0
5 Smith 5 0 434 2799 0 0 0
5 Smith 52 0 254 1376 0 0 0
5 Smith 6 0 97 597 0 0 0
5 Smith 7 0 309 956 0 0 0
5 Smith 8 0 202 794 0 0 0
5 Titus 1 0 235 81 0 0 0
5 Titus 10 0 73 583 0 0 0
5 Titus 11 0 30 89 0 0 0
5 Titus 12 0 31 163 0 0 0
5 Titus 14 0 392 607 0 0 0
5 Titus 15 0 77 447 0 0 0
5 Titus 16 0 361 1242 0 0 0
5 Titus 17 0 167 117 0 0 0
5 Titus 18 0 32 110 0 0 0
5 Titus 19 0 160 310 0 0 0
5 Titus 2 0 134 271 0 0 0
5 Titus 20 0 266 636 0 0 0
5 Titus 3 0 86 360 0 0 0
5 Titus 4 0 89 420 0 0 0
5 Titus 5 0 26 194 0 0 0
5 Titus 6 0 113 735 0 0 0
5 Titus 7 0 143 641 0 0 0
5 Titus 8 0 300 276 0 0 0
5 Titus 9 0 70 212 0 0 0
