DIST COUNTY AREA TOTAL DEM REP GRN LIB OTHER
DIST COUNTY AREA TOTAL Dem Rep Grn Lib Other
NA Dallas 2602-5660 0 0 0 0 0 2235
NA Dallas 2603-5661 0 0 0 0 0 1234
NA Dallas 2603-5662 0 0 0 0 0 1141
NA Dallas 2604-5663 0 0 0 0 0 2066
NA Dallas 2604-5664 0 0 0 0 0 0
NA Dallas 2605-5665 0 0 0 0 0 2120
NA Dallas 2605-5666 0 0 0 0 0 5
NA Dallas 2606-5667 0 0 0 0 0 0
NA Dallas 2700-5668 0 0 0 0 0 1708
NA Dallas 2700-5669 0 0 0 0 0 649
NA Dallas 2701-5670 0 0 0 0 0 742
NA Dallas 2701-5671 0 0 0 0 0 1780
NA Dallas 2701-5672 0 0 0 0 0 1169
NA Dallas 2701-5673 0 0 0 0 0 1
NA Dallas 2701-5674 0 0 0 0 0 17
NA Dallas 2701-5675 0 0 0 0 0 0
NA Dallas 2702-5676 0 0 0 0 0 3923
NA Dallas 2702-5677 0 0 0 0 0 2
NA Dallas 2703-5678 0 0 0 0 0 888
NA Dallas 2704-5679 0 0 0 0 0 2457
NA Dallas 2705-5680 0 0 0 0 0 1377
NA Dallas 2706-5681 0 0 0 0 0 2049
NA Dallas 2707-5682 0 0 0 0 0 2338
NA Dallas 2708-5684 0 0 0 0 0 2753
NA Dallas 2708-5685 0 0 0 0 0 623
NA Dallas 2709-5686 0 0 0 0 0 984
NA Dallas 2709-5687 0 0 0 0 0 28
NA Dallas 2710-5688 0 0 0 0 0 1764
NA Dallas 2711-5689 0 0 0 0 0 1969
NA Dallas 2711-5690 0 0 0 0 0 0
NA Dallas 2712-5691 0 0 0 0 0 2935
NA Dallas 2713-5692 0 0 0 0 0 1426
NA Dallas 2713-5693 0 0 0 0 0 1
NA Dallas 2714-5694 0 0 0 0 0 2426
NA Dallas 2714-5695 0 0 0 0 0 0
NA Dallas 2714-5696 0 0 0 0 0 868
NA Dallas 2715-5697 0 0 0 0 0 2091
NA Dallas 2716-5698 0 0 0 0 0 1121
NA Dallas 2717-5699 0 0 0 0 0 0
NA Dallas 2717-5701 0 0 0 0 0 0
NA Dallas 2717-5702 0 0 0 0 0 4
NA Dallas 2717-5703 0 0 0 0 0 0
NA Dallas 2800-5704 0 0 0 0 0 0
NA Dallas 2800-5705 0 0 0 0 0 0
NA Dallas 2801-5706 0 0 0 0 0 2718
NA Dallas 2802-5707 0 0 0 0 0 3568
NA Dallas 2803-5708 0 0 0 0 0 1110
NA Dallas 2804-5709 0 0 0 0 0 1978
NA Dallas 2804-5711 0 0 0 0 0 22
NA Dallas 2804-5712 0 0 0 0 0 0
NA Dallas 2804-5714 0 0 0 0 0 0
NA Dallas 2805-5715 0 0 0 0 0 3400
NA Dallas 2806-5716 0 0 0 0 0 1982
NA Dallas 2807-5717 0 0 0 0 0 1957
NA Dallas 2807-5718 0 0 0 0 0 28
NA Dallas 2807-5719 0 0 0 0 0 0
NA Dallas 2807-5720 0 0 0 0 0 0
NA Dallas 2807-5721 0 0 0 0 0 0
NA Dallas 2808-5722 0 0 0 0 0 2594
NA Dallas 2808-5723 0 0 0 0 0 0
NA Dallas 2809-5724 0 0 0 0 0 2256
NA Dallas 2809-5726 0 0 0 0 0 0
NA Dallas 2810-5728 0 0 0 0 0 22
NA Dallas 2810-5729 0 0 0 0 0 0
NA Dallas 2810-5730 0 0 0 0 0 0
NA Dallas 2810-5731 0 0 0 0 0 0
NA Dallas 2900-5733 0 0 0 0 0 2441
NA Dallas 2901-5734 0 0 0 0 0 1140
NA Dallas 2901-5735 0 0 0 0 0 3
NA Dallas 2902-5737 0 0 0 0 0 1298
NA Dallas 2902-5738 0 0 0 0 0 43
NA Dallas 2903-5739 0 0 0 0 0 2087
NA Dallas 2904-5740 0 0 0 0 0 5
NA Dallas 2904-5741 0 0 0 0 0 0
NA Dallas 2905-5742 0 0 0 0 0 409
NA Dallas 2910-5743 0 0 0 0 0 29
NA Dallas 2911-5744 0 0 0 0 0 208
NA Dallas 2920-5745 0 0 0 0 0 2592
NA Dallas 2921-5746 0 0 0 0 0 3451
NA Dallas 2921-5747 0 0 0 0 0 0
NA Dallas 2922-5748 0 0 0 0 0 4220
NA Dallas 2922-5749 0 0 0 0 0 221
NA Dallas 2922-5752 0 0 0 0 0 0
NA Dallas 2923-5754 0 0 0 0 0 2709
NA Dallas 2924-5755 0 0 0 0 0 1553
NA Dallas 2924-5756 0 0 0 0 0 0
NA Dallas 2925-5757 0 0 0 0 0 1
NA Dallas 2925-5758 0 0 0 0 0 2618
NA Dallas 2926-5759 0 0 0 0 0 2025
NA Dallas 2927-5760 0 0 0 0 0 4361
NA Dallas 2927-5761 0 0 0 0 0 0
NA Dallas 2928-5762 0 0 0 0 0 2254
NA Dallas 2928-5763 0 0 0 0 0 0
NA Dallas 2929-5764 0 0 0 0 0 995
NA Dallas 2940-5765 0 0 0 0 0 1228
NA Dallas 2941-5766 0 0 0 0 0 3644
NA Dallas 2942-5767 0 0 0 0 0 3355
NA Dallas 2942-5768 0 0 0 0 0 362
NA Dallas 2942-5769 0 0 0 0 0 337
NA Dallas 2942-5771 0 0 0 0 0 0
NA Dallas 2942-5772 0 0 0 0 0 0
NA Dallas 3000-5774 0 0 0 0 0 3034
NA Dallas 3001-5775 0 0 0 0 0 193
NA Dallas 3001-5776 0 0 0 0 0 81
NA Dallas 3002-5777 0 0 0 0 0 858
NA Dallas 3003-5778 0 0 0 0 0 1224
NA Dallas 3004-5779 0 0 0 0 0 1468
NA Dallas 3005-5780 0 0 0 0 0 486
NA Dallas 3006-5781 0 0 0 0 0 3287
NA Dallas 3007-5783 0 0 0 0 0 1168
NA Dallas 3008-5784 0 0 0 0 0 5019
NA Dallas 3008-5788 0 0 0 0 0 27
NA Dallas 3009-5790 0 0 0 0 0 1855
NA Dallas 3010-5791 0 0 0 0 0 267
NA Dallas 3011-5793 0 0 0 0 0 1313
NA Dallas 3011-5794 0 0 0 0 0 53
NA Dallas 3012-5795 0 0 0 0 0 87
NA Dallas 3013-5797 0 0 0 0 0 471
NA Dallas 3014-5799 0 0 0 0 0 692
NA Dallas 3014-5800 0 0 0 0 0 677
NA Dallas 3015-5803 0 0 0 0 0 147
NA Dallas 3015-5804 0 0 0 0 0 2
NA Dallas 3016-5805 0 0 0 0 0 1148
NA Dallas 3017-5809 0 0 0 0 0 384
NA Dallas 3018-5810 0 0 0 0 0 929
NA Dallas 3019-5811 0 0 0 0 0 379
NA Dallas 3020-5813 0 0 0 0 0 163
NA Dallas 3020-5814 0 0 0 0 0 9
NA Dallas 3021-5816 0 0 0 0 0 458
NA Dallas 3022-5817 0 0 0 0 0 844
NA Dallas 3023-5818 0 0 0 0 0 626
NA Dallas 3024-5819 0 0 0 0 0 685
NA Dallas 3025-5820 0 0 0 0 0 99
NA Dallas 3026-5821 0 0 0 0 0 370
NA Dallas 3027-5822 0 0 0 0 0 658
NA Dallas 3028-5823 0 0 0 0 0 497
NA Dallas 3029-5824 0 0 0 0 0 457
NA Dallas 3030-5825 0 0 0 0 0 9
NA Dallas 3031-5826 0 0 0 0 0 406
NA Dallas 3032-5827 0 0 0 0 0 622
NA Dallas 3033-5828 0 0 0 0 0 186
NA Dallas 3033-5829 0 0 0 0 0 0
NA Dallas 3034-5830 0 0 0 0 0 756
NA Dallas 3035-5831 0 0 0 0 0 734
NA Dallas 3036-5832 0 0 0 0 0 11
NA Dallas 3037-5834 0 0 0 0 0 200
NA Dallas 3038-5835 0 0 0 0 0 508
NA Dallas 3039-5836 0 0 0 0 0 1172
NA Dallas 3040-5837 0 0 0 0 0 612
NA Dallas 3041-5841 0 0 0 0 0 82
NA Dallas 3042-5842 0 0 0 0 0 697
NA Dallas 3043-5843 0 0 0 0 0 985
NA Dallas 3044-5844 0 0 0 0 0 1268
NA Dallas 3045-5845 0 0 0 0 0 349
NA Dallas 3046-5848 0 0 0 0 0 1479
NA Dallas 3047-5849 0 0 0 0 0 1017
NA Dallas 3048-5850 0 0 0 0 0 1347
NA Dallas 3049-5851 0 0 0 0 0 1090
NA Dallas 3050-5852 0 0 0 0 0 899
NA Dallas 3051-5854 0 0 0 0 0 414
NA Dallas 3052-5856 0 0 0 0 0 1274
NA Dallas 3053-5857 0 0 0 0 0 1423
NA Dallas 3053-5859 0 0 0 0 0 1
NA Dallas 3053-5860 0 0 0 0 0 0
NA Dallas 3054-5861 0 0 0 0 0 1737
NA Dallas 3055-5863 0 0 0 0 0 1603
NA Dallas 3056-5864 0 0 0 0 0 1576
NA Dallas 3057-5866 0 0 0 0 0 1471
NA Dallas 3058-5868 0 0 0 0 0 1307
NA Dallas 3059-5870 0 0 0 0 0 802
NA Dallas 3060-5871 0 0 0 0 0 898
NA Dallas 3061-5873 0 0 0 0 0 831
NA Dallas 3062-5875 0 0 0 0 0 1348
NA Dallas 3063-5876 0 0 0 0 0 2126
NA Dallas 3063-5878 0 0 0 0 0 0
NA Dallas 3064-5879 0 0 0 0 0 1606
NA Dallas 3065-5880 0 0 0 0 0 1283
NA Dallas 3066-5881 0 0 0 0 0 1171
NA Dallas 3067-5882 0 0 0 0 0 551
NA Dallas 3067-5883 0 0 0 0 0 861
NA Dallas 3068-5884 0 0 0 0 0 2302
NA Dallas 3068-5885 0 0 0 0 0 8
NA Dallas 3068-5886 0 0 0 0 0 0
NA Dallas 3069-5887 0 0 0 0 0 998
NA Dallas 3070-5888 0 0 0 0 0 1758
NA Dallas 3071-5889 0 0 0 0 0 1404
NA Dallas 3072-5890 0 0 0 0 0 28
NA Dallas 3073-5893 0 0 0 0 0 102
NA Dallas 3074-5894 0 0 0 0 0 366
NA Dallas 3075-5895 0 0 0 0 0 99
NA Dallas 3075-5896 0 0 0 0 0 4
NA Dallas 3076-5897 0 0 0 0 0 0
NA Dallas 3076-5898 0 0 0 0 0 0
NA Dallas 3076-5899 0 0 0 0 0 0
NA Dallas 3077-5900 0 0 0 0 0 2133
NA Dallas 3077-5901 0 0 0 0 0 0
NA Dallas 3078-5902 0 0 0 0 0 1335
NA Dallas 3078-5903 0 0 0 0 0 512
NA Dallas 3079-5904 0 0 0 0 0 115
NA Dallas 3079-5905 0 0 0 0 0 197
NA Dallas 3080-5906 0 0 0 0 0 724
NA Dallas 3081-5907 0 0 0 0 0 1275
NA Dallas 3082-5908 0 0 0 0 0 1442
NA Dallas 3083-5911 0 0 0 0 0 917
NA Dallas 3084-5913 0 0 0 0 0 884
NA Dallas 3086-5914 0 0 0 0 0 2915
NA Dallas 3087-5915 0 0 0 0 0 0
NA Dallas 3088-5916 0 0 0 0 0 34
NA Dallas 3089-5917 0 0 0 0 0 60
NA Dallas 3090-5919 0 0 0 0 0 1137
NA Dallas 3091-5921 0 0 0 0 0 0
NA Dallas 3092-5922 0 0 0 0 0 869
NA Dallas 3092-5923 0 0 0 0 0 4
NA Dallas 3093-5924 0 0 0 0 0 7
NA Dallas 3094-5925 0 0 0 0 0 1
NA Dallas 3095-5926 0 0 0 0 0 0
NA Dallas 3096-5927 0 0 0 0 0 0
NA Dallas 3097-5929 0 0 0 0 0 99
NA Dallas 3098-5930 0 0 0 0 0 148
NA Dallas 3099-5932 0 0 0 0 0 156
NA Dallas 3100-5933 0 0 0 0 0 1705
NA Dallas 3101-5935 0 0 0 0 0 453
NA Dallas 3101-5936 0 0 0 0 0 172
NA Dallas 3101-5938 0 0 0 0 0 0
NA Dallas 3102-5940 0 0 0 0 0 1922
NA Dallas 3103-5941 0 0 0 0 0 1593
NA Dallas 3103-5942 0 0 0 0 0 569
NA Dallas 3104-5943 0 0 0 0 0 3409
NA Dallas 3104-5944 0 0 0 0 0 89
NA Dallas 3105-5946 0 0 0 0 0 1751
NA Dallas 3105-5947 0 0 0 0 0 66
NA Dallas 3106-5950 0 0 0 0 0 2486
NA Dallas 3107-5951 0 0 0 0 0 1851
NA Dallas 3108-5952 0 0 0 0 0 1766
NA Dallas 3109-5953 0 0 0 0 0 2802
NA Dallas 3109-5954 0 0 0 0 0 0
NA Dallas 3110-5955 0 0 0 0 0 2191
NA Dallas 3111-5956 0 0 0 0 0 7
NA Dallas 3111-5957 0 0 0 0 0 0
NA Dallas 3112-5960 0 0 0 0 0 25
NA Dallas 3113-5961 0 0 0 0 0 5
NA Dallas 3114-5962 0 0 0 0 0 4
NA Dallas 3200-5963 0 0 0 0 0 1650
NA Dallas 3200-5964 0 0 0 0 0 64
NA Dallas 3201-5966 0 0 0 0 0 1007
NA Dallas 3201-5967 0 0 0 0 0 247
NA Dallas 3201-5968 0 0 0 0 0 0
NA Dallas 3202-5971 0 0 0 0 0 1511
NA Dallas 3202-5972 0 0 0 0 0 15
NA Dallas 3202-5973 0 0 0 0 0 3
NA Dallas 3202-5974 0 0 0 0 0 0
NA Dallas 3203-5975 0 0 0 0 0 1186
NA Dallas 3203-5976 0 0 0 0 0 213
NA Dallas 3204-5977 0 0 0 0 0 1361
NA Dallas 3204-5978 0 0 0 0 0 302
NA Dallas 3205-5979 0 0 0 0 0 1281
NA Dallas 3206-5980 0 0 0 0 0 1771
NA Dallas 3207-5981 0 0 0 0 0 1483
NA Dallas 3207-5982 0 0 0 0 0 346
NA Dallas 3208-5983 0 0 0 0 0 1172
NA Dallas 3208-5985 0 0 0 0 0 0
NA Dallas 3209-5986 0 0 0 0 0 138
NA Dallas 3210-5987 0 0 0 0 0 1470
NA Dallas 3210-5988 0 0 0 0 0 0
NA Dallas 3211-5989 0 0 0 0 0 759
NA Dallas 3300-5990 0 0 0 0 0 1994
NA Dallas 3300-5991 0 0 0 0 0 24
NA Dallas 3300-5992 0 0 0 0 0 0
NA Dallas 3301-5993 0 0 0 0 0 1821
NA Dallas 3302-5995 0 0 0 0 0 992
NA Dallas 3303-5996 0 0 0 0 0 1803
NA Dallas 3304-5998 0 0 0 0 0 1945
NA Dallas 3305-6003 0 0 0 0 0 2841
NA Dallas 3306-6006 0 0 0 0 0 1029
NA Dallas 3307-6008 0 0 0 0 0 1148
NA Dallas 3308-6010 0 0 0 0 0 1268
NA Dallas 3309-6011 0 0 0 0 0 1428
NA Dallas 3310-6013 0 0 0 0 0 1722
NA Dallas 3311-6016 0 0 0 0 0 1495
NA Dallas 3312-6017 0 0 0 0 0 2215
NA Dallas 3313-6018 0 0 0 0 0 3732
NA Dallas 3314-6020 0 0 0 0 0 2423
NA Dallas 3314-6021 0 0 0 0 0 20
NA Dallas 3314-6022 0 0 0 0 0 253
NA Dallas 3315-6024 0 0 0 0 0 859
NA Dallas 3316-6026 0 0 0 0 0 1937
NA Dallas 3317-6028 0 0 0 0 0 1428
NA Dallas 3318-6033 0 0 0 0 0 1104
NA Dallas 3400-6035 0 0 0 0 0 447
NA Dallas 3400-6036 0 0 0 0 0 0
NA Dallas 3401-6037 0 0 0 0 0 4
NA Dallas 3401-6038 0 0 0 0 0 0
NA Dallas 3402-6039 0 0 0 0 0 27
NA Dallas 3402-6040 0 0 0 0 0 209
NA Dallas 3404-6041 0 0 0 0 0 382
NA Dallas 3404-6042 0 0 0 0 0 285
NA Dallas 3404-6043 0 0 0 0 0 647
NA Dallas 3404-6044 0 0 0 0 0 1
NA Dallas 3405-6045 0 0 0 0 0 373
NA Dallas 3405-6046 0 0 0 0 0 1492
NA Dallas 3405-6047 0 0 0 0 0 0
NA Dallas 3405-6050 0 0 0 0 0 0
NA Dallas 3406-6051 0 0 0 0 0 20
NA Dallas 3406-6052 0 0 0 0 0 0
NA Dallas 3407-6053 0 0 0 0 0 0
NA Dallas 3407-6054 0 0 0 0 0 218
NA Dallas 3408-6055 0 0 0 0 0 140
NA Dallas 3408-6056 0 0 0 0 0 458
NA Dallas 3408-6057 0 0 0 0 0 284
NA Dallas 3408-6058 0 0 0 0 0 187
NA Dallas 3409-6059 0 0 0 0 0 231
NA Dallas 3409-6060 0 0 0 0 0 127
NA Dallas 3409-6061 0 0 0 0 0 0
NA Dallas 3410-6062 0 0 0 0 0 184
NA Dallas 3411-6063 0 0 0 0 0 2
NA Dallas 3500-6064 0 0 0 0 0 4388
NA Dallas 3501-6068 0 0 0 0 0 8
NA Dallas 3501-6070 0 0 0 0 0 0
NA Dallas 3600-6071 0 0 0 0 0 1139
NA Dallas 3600-6072 0 0 0 0 0 409
NA Dallas 3600-6073 0 0 0 0 0 97
NA Dallas 3600-6074 0 0 0 0 0 6
NA Dallas 3601-6075 0 0 0 0 0 1589
NA Dallas 3601-6076 0 0 0 0 0 28
NA Dallas 3602-6077 0 0 0 0 0 509
NA Dallas 3603-6078 0 0 0 0 0 192
NA Dallas 3603-6079 0 0 0 0 0 20
NA Dallas 3604-6080 0 0 0 0 0 2021
NA Dallas 3605-6081 0 0 0 0 0 2094
NA Dallas 3606-6082 0 0 0 0 0 1699
NA Dallas 3606-6083 0 0 0 0 0 25
NA Dallas 3607-6084 0 0 0 0 0 3057
NA Dallas 3608-6085 0 0 0 0 0 2478
NA Dallas 3609-6086 0 0 0 0 0 2384
NA Dallas 3610-6087 0 0 0 0 0 385
NA Dallas 3611-6088 0 0 0 0 0 814
NA Dallas 3612-6089 0 0 0 0 0 2300
NA Dallas 3613-6090 0 0 0 0 0 480
NA Dallas 3614-6091 0 0 0 0 0 668
NA Dallas 3615-6092 0 0 0 0 0 1854
NA Dallas 3616-6093 0 0 0 0 0 457
NA Dallas 3617-6094 0 0 0 0 0 1777
NA Dallas 3617-6095 0 0 0 0 0 37
NA Dallas 3618-6096 0 0 0 0 0 417
NA Dallas 3619-6097 0 0 0 0 0 162
NA Dallas 3620-6098 0 0 0 0 0 1015
NA Dallas 3621-6099 0 0 0 0 0 0
NA Dallas 3700-6100 0 0 0 0 0 2572
NA Dallas 3700-6101 0 0 0 0 0 0
NA Dallas 3700-6102 0 0 0 0 0 476
NA Dallas 3701-6103 0 0 0 0 0 2811
NA Dallas 3702-6104 0 0 0 0 0 4
NA Dallas 3702-6105 0 0 0 0 0 1862
NA Dallas 3702-6106 0 0 0 0 0 0
NA Dallas 3702-6107 0 0 0 0 0 0
NA Dallas 3703-6108 0 0 0 0 0 33
NA Dallas 3703-6109 0 0 0 0 0 17
NA Dallas 3800-6111 0 0 0 0 0 74
NA Dallas 3800-6112 0 0 0 0 0 1696
NA Dallas 3800-6113 0 0 0 0 0 1439
NA Dallas 3800-6114 0 0 0 0 0 12
NA Dallas 3800-6115 0 0 0 0 0 28
NA Dallas 3801-6117 0 0 0 0 0 6
NA Dallas 3801-6118 0 0 0 0 0 239
NA Dallas 3801-6119 0 0 0 0 0 0
NA Dallas 3801-6123 0 0 0 0 0 0
NA Dallas 3802-6124 0 0 0 0 0 1144
NA Dallas 3802-6125 0 0 0 0 0 833
NA Dallas 3802-6126 0 0 0 0 0 306
NA Dallas 3802-6127 0 0 0 0 0 315
NA Dallas 3803-6128 0 0 0 0 0 488
NA Dallas 3803-6129 0 0 0 0 0 1503
NA Dallas 3803-6130 0 0 0 0 0 387
NA Dallas 3803-6131 0 0 0 0 0 16
NA Dallas 3803-6132 0 0 0 0 0 0
NA Dallas 3805-6133 0 0 0 0 0 2557
NA Dallas 3805-6135 0 0 0 0 0 856
NA Dallas 3805-6136 0 0 0 0 0 1
NA Dallas 3805-6137 0 0 0 0 0 0
NA Dallas 3806-6138 0 0 0 0 0 713
NA Dallas 3807-6140 0 0 0 0 0 734
NA Dallas 3807-6141 0 0 0 0 0 1027
NA Dallas 3808-6144 0 0 0 0 0 2231
NA Dallas 3808-6148 0 0 0 0 0 545
NA Dallas 3808-6151 0 0 0 0 0 1
NA Dallas 3809-6154 0 0 0 0 0 180
NA Dallas 3809-6155 0 0 0 0 0 47
NA Dallas 3809-6157 0 0 0 0 0 0
NA Dallas 3809-6158 0 0 0 0 0 0
NA Dallas 3900-6159 0 0 0 0 0 4170
NA Dallas 3900-6160 0 0 0 0 0 101
NA Dallas 3920-6161 0 0 0 0 0 1514
NA Dallas 3921-6164 0 0 0 0 0 2293
NA Dallas 3921-6165 0 0 0 0 0 670
NA Dallas 3922-6168 0 0 0 0 0 49
NA Dallas 3940-6171 0 0 0 0 0 144
NA Dallas 3940-6172 0 0 0 0 0 1057
NA Dallas 3940-6173 0 0 0 0 0 40
NA Dallas 3940-6175 0 0 0 0 0 52
NA Dallas 3940-6178 0 0 0 0 0 0
NA Dallas 3940-6180 0 0 0 0 0 0
NA Dallas 3940-6183 0 0 0 0 0 0
NA Dallas 3950-6186 0 0 0 0 0 1253
NA Dallas 3950-6187 0 0 0 0 0 14
NA Dallas 3950-6188 0 0 0 0 0 0
NA Dallas 3950-6190 0 0 0 0 0 0
NA Dallas 4000-6191 0 0 0 0 0 252
NA Dallas 4000-6192 0 0 0 0 0 9
NA Dallas 4000-6193 0 0 0 0 0 0
NA Dallas 4001-6194 0 0 0 0 0 338
NA Dallas 4001-6195 0 0 0 0 0 407
NA Dallas 4001-6198 0 0 0 0 0 0
NA Dallas 4002-6199 0 0 0 0 0 792
NA Dallas 4003-6200 0 0 0 0 0 190
NA Dallas 4003-6201 0 0 0 0 0 0
NA Dallas 4004-6203 0 0 0 0 0 733
NA Dallas 4004-6204 0 0 0 0 0 370
NA Dallas 4004-6205 0 0 0 0 0 0
NA Dallas 4005-6206 0 0 0 0 0 603
NA Dallas 4006-6207 0 0 0 0 0 933
NA Dallas 4007-6208 0 0 0 0 0 175
NA Dallas 4008-6209 0 0 0 0 0 305
NA Dallas 4009-6210 0 0 0 0 0 872
NA Dallas 4010-6212 0 0 0 0 0 995
NA Dallas 4010-6213 0 0 0 0 0 74
NA Dallas 4011-6215 0 0 0 0 0 505
NA Dallas 4011-6217 0 0 0 0 0 0
NA Dallas 4012-6218 0 0 0 0 0 40
NA Dallas 4012-6219 0 0 0 0 0 23
NA Dallas 4013-6220 0 0 0 0 0 263
NA Dallas 4014-6221 0 0 0 0 0 1597
NA Dallas 4015-6222 0 0 0 0 0 1147
NA Dallas 4016-6223 0 0 0 0 0 1154
NA Dallas 4017-6224 0 0 0 0 0 381
NA Dallas 4018-6225 0 0 0 0 0 852
NA Dallas 4019-6228 0 0 0 0 0 1775
NA Dallas 4020-6229 0 0 0 0 0 499
NA Dallas 4020-6230 0 0 0 0 0 186
NA Dallas 4021-6231 0 0 0 0 0 2303
NA Dallas 4021-6232 0 0 0 0 0 505
NA Dallas 4021-6233 0 0 0 0 0 221
NA Dallas 4022-6234 0 0 0 0 0 1935
NA Dallas 4023-6235 0 0 0 0 0 1
NA Dallas 4023-6236 0 0 0 0 0 1
NA Dallas 4024-6237 0 0 0 0 0 1188
NA Dallas 4025-6238 0 0 0 0 0 214
NA Dallas 4025-6239 0 0 0 0 0 0
NA Dallas 4026-6240 0 0 0 0 0 22
NA Dallas 4026-6241 0 0 0 0 0 65
NA Dallas 4027-6243 0 0 0 0 0 176
NA Dallas 4028-6244 0 0 0 0 0 481
NA Dallas 4028-6245 0 0 0 0 0 65
NA Dallas 4029-6246 0 0 0 0 0 6
NA Dallas 4030-6247 0 0 0 0 0 15
NA Dallas 4031-6248 0 0 0 0 0 1209
NA Dallas 4032-6249 0 0 0 0 0 1253
NA Dallas 4032-6250 0 0 0 0 0 1436
NA Dallas 4033-6253 0 0 0 0 0 1494
NA Dallas 4035-6255 0 0 0 0 0 474
NA Dallas 4035-6256 0 0 0 0 0 315
NA Dallas 4036-6257 0 0 0 0 0 497
NA Dallas 4037-6259 0 0 0 0 0 118
NA Dallas 4038-6260 0 0 0 0 0 1155
NA Dallas 4039-6261 0 0 0 0 0 309
NA Dallas 4040-6262 0 0 0 0 0 399
NA Dallas 4041-6263 0 0 0 0 0 413
NA Dallas 4043-6264 0 0 0 0 0 705
NA Dallas 4044-6265 0 0 0 0 0 581
NA Dallas 4046-6266 0 0 0 0 0 665
NA Dallas 4047-6267 0 0 0 0 0 447
NA Dallas 4048-6268 0 0 0 0 0 8
NA Dallas 4049-6269 0 0 0 0 0 0
NA Dallas 4049-6270 0 0 0 0 0 0
NA Dallas 4050-6271 0 0 0 0 0 2999
NA Dallas 4051-6272 0 0 0 0 0 1
NA Dallas 4051-6273 0 0 0 0 0 0
NA Dallas 4051-6274 0 0 0 0 0 0
NA Dallas 4052-6275 0 0 0 0 0 3138
NA Dallas 4052-6276 0 0 0 0 0 0
NA Dallas 4052-6277 0 0 0 0 0 0
NA Dallas 4053-6279 0 0 0 0 0 281
NA Dallas 4054-6282 0 0 0 0 0 303
NA Dallas 4055-6283 0 0 0 0 0 1181
NA Dallas 4055-6284 0 0 0 0 0 329
NA Dallas 4056-6285 0 0 0 0 0 1566
NA Dallas 4057-6287 0 0 0 0 0 971
NA Dallas 4058-6288 0 0 0 0 0 574
NA Dallas 4059-6289 0 0 0 0 0 232
NA Dallas 4059-6290 0 0 0 0 0 0
NA Dallas 4060-6292 0 0 0 0 0 1288
NA Dallas 4060-6293 0 0 0 0 0 0
NA Dallas 4061-6296 0 0 0 0 0 1312
NA Dallas 4062-6297 0 0 0 0 0 1034
NA Dallas 4063-6298 0 0 0 0 0 1838
NA Dallas 4065-6300 0 0 0 0 0 554
NA Dallas 4065-6302 0 0 0 0 0 0
NA Dallas 4066-6303 0 0 0 0 0 601
NA Dallas 4067-6305 0 0 0 0 0 1142
NA Dallas 4068-6306 0 0 0 0 0 1128
NA Dallas 4069-6307 0 0 0 0 0 1793
NA Dallas 4070-6308 0 0 0 0 0 864
NA Dallas 4071-6309 0 0 0 0 0 194
NA Dallas 4072-6310 0 0 0 0 0 166
NA Dallas 4073-6311 0 0 0 0 0 1062
NA Dallas 4074-6312 0 0 0 0 0 1912
NA Dallas 4075-6313 0 0 0 0 0 646
NA Dallas 4076-6314 0 0 0 0 0 1667
NA Dallas 4077-6318 0 0 0 0 0 745
NA Dallas 4078-6319 0 0 0 0 0 1330
NA Dallas 4079-6320 0 0 0 0 0 3293
NA Dallas 4080-6321 0 0 0 0 0 585
NA Dallas 4081-6322 0 0 0 0 0 1400
NA Dallas 4081-6323 0 0 0 0 0 293
NA Dallas 4081-6324 0 0 0 0 0 0
NA Dallas 4082-6325 0 0 0 0 0 1171
NA Dallas 4083-6326 0 0 0 0 0 927
NA Dallas 4084-6327 0 0 0 0 0 330
NA Dallas 4085-6328 0 0 0 0 0 502
NA Dallas 4086-6329 0 0 0 0 0 1672
NA Dallas 4086-6331 0 0 0 0 0 0
NA Dallas 4087-6332 0 0 0 0 0 461
NA Dallas 4088-6334 0 0 0 0 0 212
NA Dallas 4090-6335 0 0 0 0 0 54
NA Dallas 4091-6336 0 0 0 0 0 0
NA Dallas 4091-6338 0 0 0 0 0 0
NA Dallas 4092-6340 0 0 0 0 0 65
NA Dallas 4092-6341 0 0 0 0 0 55
NA Dallas 4093-6342 0 0 0 0 0 56
NA Dallas 4093-6343 0 0 0 0 0 0
NA Dallas 4094-6344 0 0 0 0 0 235
NA Dallas 4094-6345 0 0 0 0 0 98
NA Dallas 4095-6346 0 0 0 0 0 32
NA Dallas 4096-6347 0 0 0 0 0 10
NA Dallas 4097-6348 0 0 0 0 0 373
NA Dallas 4097-6349 0 0 0 0 0 269
NA Dallas 4098-6350 0 0 0 0 0 38
NA Dallas 4099-6351 0 0 0 0 0 1027
NA Dallas 4100-6352 0 0 0 0 0 17
NA Dallas 4100-6353 0 0 0 0 0 0
NA Dallas 4101-6354 0 0 0 0 0 59
NA Dallas 4102-6355 0 0 0 0 0 215
NA Dallas 4103-6357 0 0 0 0 0 98
NA Dallas 4104-6358 0 0 0 0 0 25
NA Dallas 4105-6359 0 0 0 0 0 0
NA Dallas 4106-6360 0 0 0 0 0 32
NA Dallas 4106-6361 0 0 0 0 0 75
NA Dallas 4107-6362 0 0 0 0 0 74
NA Dallas 4108-6364 0 0 0 0 0 29
NA Dallas 4109-6365 0 0 0 0 0 35
NA Dallas 4110-6366 0 0 0 0 0 509
