COUNTY AREA TOTAL DEM REP None ACN Green LBT PSL None
COUNTY AREA TOTAL Biden Trump Boddie Cummings Hawkins Jorgensen LaRiva Simmons
Maricopa "0150 COYOTE LAKES" 0 802 1327 0 0 0 31 0 0
Maricopa "0151 CREEDANCE" 0 1466 2320 0 0 0 60 0 0
Maricopa "0152 CREIGHTON" 0 1901 667 0 0 0 34 0 0
Maricopa "0153 CRESCENT" 0 411 661 0 0 0 5 0 0
Maricopa "0154 CRISMON" 0 2221 1867 0 0 0 116 0 0
Maricopa "0155 CROCUS" 0 600 1008 0 0 0 36 0 0
Maricopa "0156 CROSBY" 0 482 661 0 0 0 7 0 0
Maricopa "0157 CROSSROADS PARK" 0 2257 2804 0 0 0 95 0 0
Maricopa "0158 CRYSTAL GARDENS" 0 2522 1626 0 0 0 80 0 0
Maricopa "0159 CULLUMBER" 0 1142 1029 0 0 0 49 0 0
Maricopa "0160 CULVER" 0 961 265 0 0 0 16 0 0
Maricopa "0161 DAHLIA" 0 646 875 0 0 0 30 0 0
Maricopa "0162 DAISY" 0 782 821 0 0 0 38 0 0
Maricopa "0163 DALLAS" 0 1350 2157 0 0 0 60 0 0
Maricopa "0164 DANBURY" 0 1080 1559 0 0 0 40 0 0
Maricopa "0165 DANYELL" 0 1845 867 0 0 0 50 0 0
Maricopa "0166 DARROW" 0 1229 460 0 0 0 46 0 0
Maricopa "0167 DC RANCH" 0 2997 3595 0 0 0 48 0 0
Maricopa "0168 DEADMAN WASH" 0 1038 3440 0 0 0 46 0 0
Maricopa "0169 DEER VALLEY" 0 960 1565 0 0 0 39 0 0
Maricopa "0170 DEERVIEW" 0 480 440 0 0 0 15 0 0
Maricopa "0171 DEL JOYA" 0 1487 1688 0 0 0 23 0 0
Maricopa "0172 DEL RIO" 0 1775 1085 0 0 0 53 0 0
Maricopa "0173 DESERT BELL" 0 1840 1368 0 0 0 78 0 0
Maricopa "0174 DESERT BLOSSOM" 0 704 1065 0 0 0 25 0 0
Maricopa "0175 DESERT COVE" 0 1243 762 0 0 0 29 0 0
Maricopa "0176 DESERT EDGE" 0 1917 1796 0 0 0 66 0 0
Maricopa "0177 DESERT HARBOR" 0 1638 2341 0 0 0 64 0 0
Maricopa "0178 DESERT HAVEN" 0 1941 2981 0 0 0 80 0 0
Maricopa "0179 DESERT HIGHLANDS" 0 992 1818 0 0 0 26 0 0
Maricopa "0180 DESERT HILLS" 0 917 2770 0 0 0 40 0 0
Maricopa "0181 DESERT MIRAGE" 0 1200 1030 0 0 0 30 0 0
Maricopa "0182 DESERT OASIS" 0 2206 5300 0 0 0 110 0 0
Maricopa "0183 DESERT SAGE" 0 2263 3432 0 0 0 63 0 0
Maricopa "0184 DESERT SKY" 0 1721 476 0 0 0 49 0 0
Maricopa "0185 DESERT THUNDER" 0 2410 2226 0 0 0 104 0 0
Maricopa "0186 DESERT VISTA" 0 916 933 0 0 0 22 0 0
Maricopa "0187 DESOTO" 0 838 797 0 0 0 50 0 0
Maricopa "0188 DESSIE" 0 1350 451 0 0 0 36 0 0
Maricopa "0189 DEVONSHIRE" 0 2426 1884 0 0 0 58 0 0
Maricopa "0190 DIABLO" 0 984 558 0 0 0 26 0 0
Maricopa "0191 DIXILETA" 0 2406 3576 0 0 0 55 0 0
Maricopa "0192 DOBBINS RANCH" 0 3733 1616 0 0 0 84 0 0
Maricopa "0193 DOBSON PARK" 0 823 813 0 0 0 20 0 0
Maricopa "0194 DOBSON RANCH" 0 2478 1842 0 0 0 89 0 0
Maricopa "0195 DOUBLETREE" 0 1145 1484 0 0 0 36 0 0
Maricopa "0196 DOVE VALLEY" 0 988 1528 0 0 0 31 0 0
Maricopa "0197 DOVER" 0 836 423 0 0 0 25 0 0
Maricopa "0198 DREAMLAND VILLA" 0 1903 2579 0 0 0 63 0 0
Maricopa "0199 DREAMY DRAW" 0 1145 615 0 0 0 35 0 0
Maricopa "0200 DREYFUS" 0 1167 1221 0 0 0 36 0 0
Maricopa "0201 DRIFTWOOD" 0 1783 2587 0 0 0 78 0 0
Maricopa "0202 DUBLIN" 0 1493 1092 0 0 0 62 0 0
Maricopa "0203 DUKE" 0 1360 923 0 0 0 40 0 0
Maricopa "0204 DUNBAR" 0 1089 264 0 0 0 29 0 0
Maricopa "0205 DURANGO" 0 1201 1313 0 0 0 45 0 0
Maricopa "0206 DUSTY TRAIL" 0 2401 5314 0 0 0 87 0 0
Maricopa "0207 DWIGHT" 0 1686 655 0 0 0 42 0 0
Maricopa "0208 DYNAMITE" 0 1475 1968 0 0 0 38 0 0
Maricopa "0209 DYSART" 0 482 625 0 0 0 20 0 0
Maricopa "0210 EASTMARK" 0 1059 1292 0 0 0 51 0 0
Maricopa "0211 EASTRIDGE" 0 1131 1505 0 0 0 59 0 0
Maricopa "0212 ECHO" 0 825 531 0 0 0 29 0 0
Maricopa "0213 EDISON" 0 1306 259 0 0 0 17 0 0
Maricopa "0214 EL CARO" 0 2417 1195 0 0 0 75 0 0
Maricopa "0215 EL DOMINGO" 0 1325 730 0 0 0 38 0 0
Maricopa "0216 EL MIRAGE" 0 2019 1574 0 0 0 70 0 0
Maricopa "0217 ELLSWORTH PARK" 0 821 757 0 0 0 42 0 0
Maricopa "0218 ELWOOD" 0 2217 665 0 0 0 58 0 0
Maricopa "0219 EMERALD" 0 906 1296 0 0 0 13 0 0
Maricopa "0220 EMMETT" 0 1947 1597 0 0 0 55 0 0
Maricopa "0221 ENCANTO" 0 1997 573 0 0 0 33 0 0
Maricopa "0222 ENID PARK" 0 1206 1840 0 0 0 42 0 0
Maricopa "0223 ENTZ" 0 951 1847 0 0 0 43 0 0
Maricopa "0224 ESCALANTE" 0 2480 757 0 0 0 79 0 0
Maricopa "0225 ESCOBAR" 0 698 543 0 0 0 26 0 0
Maricopa "0226 ESCONDIDO" 0 2235 3156 0 0 0 110 0 0
Maricopa "0227 ESQUIRE" 0 2291 1064 0 0 0 111 0 0
Maricopa "0228 ESTRELLA FOOTHILLS" 0 2610 3259 0 0 0 96 0 0
Maricopa "0229 EUCLID" 0 2341 918 0 0 0 64 0 0
Maricopa "0230 EVANS" 0 674 719 0 0 0 24 0 0
Maricopa "0231 FAIRWAY" 0 1147 907 0 0 0 54 0 0
Maricopa "0232 FALCON HILL" 0 1923 3342 0 0 0 83 0 0
Maricopa "0233 FENIMORE" 0 1589 3531 0 0 0 88 0 0
Maricopa "0234 FESTIVAL" 0 1924 3194 0 0 0 40 0 0
Maricopa "0235 FIESTA RANCH" 0 1930 1721 0 0 0 73 0 0
Maricopa "0236 FOLLEY" 0 3219 2221 0 0 0 84 0 0
Maricopa "0237 FOOTHILLS" 0 2460 2170 0 0 0 63 0 0
Maricopa "0238 FORT MCDOWELL" 0 259 98 0 0 0 5 0 0
Maricopa "0239 FOUNTAIN HILLS" 0 1121 1561 0 0 0 23 0 0
Maricopa "0240 FOUR PEAKS" 0 1531 2341 0 0 0 64 0 0
Maricopa "0241 FOX CROSSING" 0 1906 1544 0 0 0 67 0 0
Maricopa "0242 FOXWOOD" 0 853 874 0 0 0 33 0 0
Maricopa "0243 FREMONT" 0 862 1470 0 0 0 39 0 0
Maricopa "0244 FRONTIER" 0 1959 3115 0 0 0 65 0 0
Maricopa "0245 FULTON RANCH" 0 3343 3582 0 0 0 76 0 0
Maricopa "0246 GALVESTON" 0 3261 2118 0 0 0 104 0 0
Maricopa "0247 GARDEN GROVES" 0 1924 882 0 0 0 59 0 0
Maricopa "0248 GARDENS" 0 842 179 0 0 0 26 0 0
Maricopa "0249 GATEWAY" 0 1803 360 0 0 0 35 0 0
Maricopa "0250 GAVILAN PEAK" 0 1250 2126 0 0 0 46 0 0
Maricopa "0251 GEMINI" 0 1270 1351 0 0 0 39 0 0
Maricopa "0252 GENE AUTRY" 0 992 1585 0 0 0 49 0 0
Maricopa "0253 GERMANN" 0 2207 1771 0 0 0 68 0 0
Maricopa "0254 GERONIMO" 0 812 604 0 0 0 34 0 0
Maricopa "0255 GILA" 0 2126 1493 0 0 0 82 0 0
Maricopa "0256 GILA BEND" 0 212 307 0 0 0 4 0 0
Maricopa "0257 GILBERT" 0 1404 1599 0 0 0 55 0 0
Maricopa "0258 GILBERT GARDENS" 0 2126 2195 0 0 0 90 0 0
Maricopa "0259 GLENCROFT" 0 1233 989 0 0 0 42 0 0
Maricopa "0260 GLENN" 0 1150 747 0 0 0 18 0 0
Maricopa "0261 GLENROSA" 0 1289 656 0 0 0 23 0 0
Maricopa "0262 GLENVIEW" 0 1043 2123 0 0 0 50 0 0
Maricopa "0263 GOLD DUST" 0 724 685 0 0 0 33 0 0
Maricopa "0264 GOLDEN EAGLE" 0 1446 2335 0 0 0 38 0 0
Maricopa "0265 GOLDEN HILLS" 0 1877 1983 0 0 0 79 0 0
Maricopa "0266 GOLDFIELD RANCH" 0 61 164 0 0 0 4 0 0
Maricopa "0267 GOODYEAR" 0 730 455 0 0 0 25 0 0
Maricopa "0268 GRANADA" 0 1678 535 0 0 0 34 0 0
Maricopa "0269 GRAND" 0 1974 2589 0 0 0 16 0 0
Maricopa "0270 GRANITE FALLS" 0 1620 2310 0 0 0 45 0 0
Maricopa "0271 GRANITE MOUNTAIN" 0 1298 2702 0 0 0 33 0 0
Maricopa "0272 GRAYHAWK" 0 929 1347 0 0 0 19 0 0
Maricopa "0273 GREENBRIAR" 0 845 1602 0 0 0 33 0 0
Maricopa "0274 GREENFIELD" 0 1526 365 0 0 0 24 0 0
Maricopa "0275 GREENFIELD PARK" 0 2068 2666 0 0 0 124 0 0
Maricopa "0276 GREENWAY" 0 1547 1560 0 0 0 43 0 0
Maricopa "0277 GREYSTONE" 0 493 769 0 0 0 7 0 0
Maricopa "0278 GROVERS" 0 1369 1247 0 0 0 65 0 0
Maricopa "0279 GROVES" 0 1601 2444 0 0 0 71 0 0
Maricopa "0280 GUADALUPE" 0 1629 222 0 0 0 28 0 0
Maricopa "0281 GUERRERO" 0 1540 790 0 0 0 42 0 0
Maricopa "0282 HADLEY" 0 1208 521 0 0 0 29 0 0
Maricopa "0283 HALL" 0 2041 1022 0 0 0 44 0 0
Maricopa "0284 HAPPY TRAILS" 0 242 511 0 0 0 5 0 0
Maricopa "0285 HAPPY VALLEY" 0 889 1770 0 0 0 25 0 0
Maricopa "0286 HARMONT" 0 1904 1248 0 0 0 67 0 0
Maricopa "0287 HARMONY PARK" 0 1622 2139 0 0 0 77 0 0
Maricopa "0288 HARQUAHALA" 0 45 69 0 0 0 0 0 0
Maricopa "0289 HARRIS" 0 502 424 0 0 0 33 0 0
Maricopa "0290 HARRISON" 0 851 174 0 0 0 13 0 0
Maricopa "0291 HASSAYAMPA" 0 64 87 0 0 0 2 0 0
Maricopa "0292 HASTINGS" 0 1162 1926 0 0 0 47 0 0
Maricopa "0293 HATCHER" 0 1315 860 0 0 0 36 0 0
Maricopa "0294 HAWES" 0 900 1468 0 0 0 49 0 0
Maricopa "0295 HAYDEN HIGH" 0 1120 204 0 0 0 17 0 0
Maricopa "0296 HERITAGE" 0 1688 1063 0 0 0 63 0 0
Maricopa "0297 HERMOSA" 0 2430 429 0 0 0 45 0 0
Maricopa "0298 HERMOSA VISTA" 0 1790 3231 0 0 0 68 0 0
Maricopa "0299 HICKIWAN" 0 31 0 0 0 0 1 0 0
Maricopa "0300 HIDALGO" 0 2460 713 0 0 0 68 0 0
Maricopa "0301 HIGHLAND" 0 2234 3402 0 0 0 84 0 0
Maricopa "0302 HIGLEY" 0 2358 3272 0 0 0 83 0 0
Maricopa "0303 HILLCREST" 0 932 1296 0 0 0 6 0 0
Maricopa "0304 HILLERY" 0 998 1292 0 0 0 25 0 0
Maricopa "0305 HILLVIEW" 0 1377 1588 0 0 0 37 0 0
Maricopa "0306 HILTON" 0 502 148 0 0 0 10 0 0
Maricopa "0307 HOHOKAM PARK" 0 1347 995 0 0 0 66 0 0
Maricopa "0308 HOLIDAY GARDENS" 0 699 206 0 0 0 18 0 0
Maricopa "0309 HOLIDAY PARK" 0 2019 620 0 0 0 28 0 0
Maricopa "0310 HOLLIS" 0 1764 791 0 0 0 58 0 0
Maricopa "0311 HOLLY" 0 995 307 0 0 0 27 0 0
Maricopa "0312 HOLLYHOCK" 0 1675 424 0 0 0 44 0 0
Maricopa "0313 HOLMES" 0 1939 519 0 0 0 23 0 0
Maricopa "0314 HONDA" 0 1621 486 0 0 0 34 0 0
Maricopa "0315 HOPE" 0 2219 497 0 0 0 32 0 0
Maricopa "0316 HOPEVILLE" 0 1477 1881 0 0 0 69 0 0
Maricopa "0317 HOPI" 0 1240 1304 0 0 0 22 0 0
Maricopa "0318 HORIZON" 0 2086 2309 0 0 0 56 0 0
Maricopa "0319 HUALAPAI" 0 2005 2441 0 0 0 34 0 0
Maricopa "0320 HUBBELL" 0 954 724 0 0 0 33 0 0
Maricopa "0321 HUDSON" 0 2055 648 0 0 0 67 0 0
Maricopa "0322 INDEPENDENCE" 0 1769 1075 0 0 0 46 0 0
Maricopa "0323 INDIAN BEND" 0 1286 1137 0 0 0 47 0 0
Maricopa "0324 INDIAN SPRINGS" 0 2417 1016 0 0 0 114 0 0
Maricopa "0325 INDIAN WELLS" 0 1033 1854 0 0 0 34 0 0
Maricopa "0326 ISAAC" 0 702 192 0 0 0 12 0 0
Maricopa "0327 IVANHOE" 0 3038 3420 0 0 0 121 0 0
Maricopa "0328 JACKRABBIT" 0 1500 1631 0 0 0 29 0 0
Maricopa "0329 JANICE" 0 1125 917 0 0 0 25 0 0
Maricopa "0330 JASMINE" 0 444 797 0 0 0 7 0 0
Maricopa "0331 JASPER" 0 1553 1152 0 0 0 50 0 0
Maricopa "0332 JENTILLY" 0 1986 788 0 0 0 68 0 0
Maricopa "0333 JOHN CABOT" 0 1253 1838 0 0 0 44 0 0
Maricopa "0334 JULIE" 0 1622 1937 0 0 0 70 0 0
Maricopa "0335 JUNIPER" 0 522 795 0 0 0 25 0 0
Maricopa "0336 JUPITER" 0 1976 1297 0 0 0 49 0 0
Maricopa "0337 JUSTINE" 0 1251 1420 0 0 0 19 0 0
Maricopa "0338 KACHINA" 0 1914 1139 0 0 0 41 0 0
Maricopa "0339 KAIBAB" 0 997 1049 0 0 0 23 0 0
Maricopa "0340 KALER" 0 2036 1495 0 0 0 61 0 0
Maricopa "0341 KEIM" 0 1577 841 0 0 0 41 0 0
Maricopa "0342 KENLY FARMS" 0 2249 3172 0 0 0 73 0 0
Maricopa "0343 KIMBERLY" 0 529 882 0 0 0 24 0 0
Maricopa "0344 KINGS" 0 1295 1583 0 0 0 75 0 0
Maricopa "0345 KIVA" 0 429 566 0 0 0 4 0 0
Maricopa "0346 KLEINMAN" 0 2381 1272 0 0 0 89 0 0
Maricopa "0347 KODIAK" 0 463 698 0 0 0 8 0 0
Maricopa "0348 KOKOPELLI" 0 2863 1590 0 0 0 78 0 0
Maricopa "0349 KOMATKE" 0 392 37 0 0 0 6 0 0
Maricopa "0350 LA REATA" 0 935 793 0 0 0 24 0 0
Maricopa "0351 LA SOLANA" 0 1678 2473 0 0 0 11 0 0
Maricopa "0352 LAKE PLEASANT" 0 2033 3966 0 0 0 52 0 0
Maricopa "0353 LAKEVIEW" 0 515 760 0 0 0 5 0 0
Maricopa "0354 LAKEWOOD" 0 2241 1591 0 0 0 41 0 0
Maricopa "0355 LAMAR" 0 878 678 0 0 0 26 0 0
Maricopa "0356 LANTANA CANYON" 0 2696 2588 0 0 0 68 0 0
Maricopa "0357 LAREDO" 0 1689 1611 0 0 0 56 0 0
Maricopa "0358 LAS COLINAS" 0 1579 2350 0 0 0 91 0 0
Maricopa "0359 LAS SENDAS" 0 1833 2857 0 0 0 53 0 0
Maricopa "0360 LASSEN" 0 1894 589 0 0 0 32 0 0
Maricopa "0361 LAUREL" 0 712 871 0 0 0 14 0 0
Maricopa "0362 LAVEEN" 0 1564 449 0 0 0 22 0 0
Maricopa "0363 LAVEEN MEADOWS" 0 3632 1339 0 0 0 71 0 0
Maricopa "0364 LAYTON LAKES" 0 253 253 0 0 0 4 0 0
Maricopa "0365 LEHI" 0 719 1235 0 0 0 37 0 0
Maricopa "0366 LEISURE WORLD" 0 874 1328 0 0 0 12 0 0
Maricopa "0367 LEWIS" 0 799 211 0 0 0 18 0 0
Maricopa "0368 LIBBY" 0 759 1114 0 0 0 41 0 0
Maricopa "0369 LIBERTY" 0 973 1409 0 0 0 36 0 0
Maricopa "0370 LINDNER" 0 1018 1462 0 0 0 41 0 0
Maricopa "0371 LITCHFIELD" 0 856 870 0 0 0 31 0 0
Maricopa "0372 LOBO" 0 1156 1685 0 0 0 45 0 0
Maricopa "0373 LOLA" 0 1339 1275 0 0 0 50 0 0
Maricopa "0374 LOMA LINDA" 0 2190 866 0 0 0 42 0 0
Maricopa "0375 LOMA VERDES" 0 690 1244 0 0 0 12 0 0
Maricopa "0376 LONE BUTTE" 0 13 5 0 0 0 0 0 0
Maricopa "0377 LONE MOUNTAIN" 0 2469 4154 0 0 0 63 0 0
Maricopa "0378 LONESOME" 0 1601 476 0 0 0 35 0 0
Maricopa "0379 LONGBOW" 0 783 1646 0 0 0 37 0 0
Maricopa "0380 LONGHORN" 0 2127 1659 0 0 0 50 0 0
Maricopa "0381 LONGMORE" 0 825 407 0 0 0 34 0 0
Maricopa "0382 LOOKOUT RIDGE" 0 1366 1213 0 0 0 17 0 0
Maricopa "0383 LOS ALAMOS" 0 901 1673 0 0 0 62 0 0
Maricopa "0384 LOS GATOS" 0 1507 2248 0 0 0 45 0 0
Maricopa "0385 LOWELL" 0 777 217 0 0 0 8 0 0
Maricopa "0386 LUDDEN" 0 2489 3389 0 0 0 86 0 0
Maricopa "0387 LUKE" 0 1731 751 0 0 0 43 0 0
Maricopa "0388 LUKE FIELD" 0 1174 1010 0 0 0 43 0 0
Maricopa "0389 LYNWOOD" 0 1278 260 0 0 0 22 0 0
Maricopa "0390 MADISON HEIGHTS" 0 1009 787 0 0 0 18 0 0
Maricopa "0391 MADISON PARK" 0 2695 845 0 0 0 74 0 0
Maricopa "0392 MADRID" 0 1413 355 0 0 0 43 0 0
Maricopa "0393 MAGGIE" 0 752 997 0 0 0 39 0 0
Maricopa "0394 MAGIC STONE" 0 3003 1967 0 0 0 88 0 0
Maricopa "0395 MAJESTY" 0 1259 2078 0 0 0 46 0 0
Maricopa "0396 MANDALAY" 0 1214 1306 0 0 0 57 0 0
Maricopa "0397 MANISTEE" 0 1130 590 0 0 0 25 0 0
Maricopa "0398 MANZANITA" 0 765 590 0 0 0 34 0 0
Maricopa "0399 MARICOPA" 0 1420 1087 0 0 0 49 0 0
Maricopa "0400 MARIGOLD" 0 885 765 0 0 0 38 0 0
Maricopa "0401 MARIPOSA" 0 1393 796 0 0 0 30 0 0
Maricopa "0402 MARIVUE" 0 1990 537 0 0 0 40 0 0
Maricopa "0403 MARLETTE" 0 2372 1067 0 0 0 59 0 0
Maricopa "0404 MARLEY PARK" 0 1369 1654 0 0 0 49 0 0
Maricopa "0405 MARTIN" 0 262 501 0 0 0 18 0 0
Maricopa "0406 MARYLAND" 0 1014 411 0 0 0 25 0 0
Maricopa "0407 MARYVALE" 0 1524 494 0 0 0 28 0 0
Maricopa "0408 MAYFLOWER" 0 2332 1179 0 0 0 44 0 0
Maricopa "0409 MCAFEE PLACE" 0 583 362 0 0 0 40 0 0
Maricopa "0410 MCCORMICK RANCH" 0 2788 2638 0 0 0 58 0 0
Maricopa "0411 MCDONALD" 0 484 382 0 0 0 11 0 0
Maricopa "0412 MCDOWELL" 0 1563 295 0 0 0 23 0 0
Maricopa "0413 SUPAI" 0 1790 1281 0 0 0 58 0 0
Maricopa "0414 MCKEMY" 0 1861 1327 0 0 0 58 0 0
Maricopa "0415 MCQUEEN" 0 3215 3727 0 0 0 81 0 0
Maricopa "0416 MEGAN" 0 2654 3217 0 0 0 148 0 0
Maricopa "0417 MESA GRAND" 0 466 682 0 0 0 36 0 0
Maricopa "0418 MESA LINDA" 0 1092 872 0 0 0 39 0 0
Maricopa "0419 MESA VISTA" 0 1416 1514 0 0 0 76 0 0
Maricopa "0420 MESQUITE" 0 2461 4098 0 0 0 106 0 0
Maricopa "0421 METRO" 0 927 567 0 0 0 32 0 0
Maricopa "0422 MICHELLE" 0 568 686 0 0 0 24 0 0
Maricopa "0423 MIMOSA" 0 1242 1976 0 0 0 21 0 0
Maricopa "0424 MINNEZONA" 0 865 273 0 0 0 20 0 0
Maricopa "0425 MIRADA" 0 2288 2196 0 0 0 57 0 0
Maricopa "0426 MISSION" 0 1650 1397 0 0 0 81 0 0
Maricopa "0427 MITCHELL PARK" 0 1468 372 0 0 0 34 0 0
Maricopa "0428 MOBILE" 0 13 33 0 0 0 1 0 0
Maricopa "0429 MOHAVE" 0 1688 1432 0 0 0 47 0 0
Maricopa "0430 MOHAWK" 0 749 1090 0 0 0 22 0 0
Maricopa "0431 MONROE" 0 1869 581 0 0 0 47 0 0
Maricopa "0432 MONTE CRISTO" 0 2119 1904 0 0 0 58 0 0
Maricopa "0433 MONTE VISTA" 0 924 230 0 0 0 17 0 0
Maricopa "0434 MONTEBELLO" 0 964 391 0 0 0 27 0 0
Maricopa "0435 MONTOYA" 0 1410 2551 0 0 0 36 0 0
Maricopa "0436 MOON VALLEY" 0 1158 1307 0 0 0 27 0 0
Maricopa "0437 MORRISTOWN" 0 175 574 0 0 0 11 0 0
Maricopa "0438 MOUNTAIN SKY" 0 1960 1615 0 0 0 58 0 0
Maricopa "0439 MOUNTAIN VISTA" 0 1589 3383 0 0 0 50 0 0
Maricopa "0440 MUMMY MOUNTAIN" 0 1941 1550 0 0 0 46 0 0
Maricopa "0441 MUSKET" 0 3123 2296 0 0 0 91 0 0
Maricopa "0442 MUSTANG" 0 1835 1917 0 0 0 44 0 0
Maricopa "0443 MYSTIC" 0 1827 1937 0 0 0 54 0 0
Maricopa "0444 NEW RIVER" 0 1073 2991 0 0 0 50 0 0
Maricopa "0445 NICOLET" 0 1128 786 0 0 0 41 0 0
Maricopa "0446 NIGHTINGALE" 0 1422 1429 0 0 0 42 0 0
Maricopa "0447 NORTERRA" 0 3192 4076 0 0 0 100 0 0
Maricopa "0448 NORTH HIGH" 0 1995 508 0 0 0 35 0 0
Maricopa "0449 NORTON" 0 269 187 0 0 0 4 0 0
Maricopa "0450 OAK PARK" 0 554 299 0 0 0 22 0 0
Maricopa "0451 OAKGROVE" 0 930 654 0 0 0 26 0 0
Maricopa "0452 OAKHURST" 0 417 540 0 0 0 20 0 0
Maricopa "0453 OAKTREE" 0 2252 1691 0 0 0 48 0 0
Maricopa "0454 OAKWOOD COUNTRY CLUB" 0 1753 2669 0 0 0 24 0 0
Maricopa "0455 OASIS" 0 2196 3526 0 0 0 80 0 0
Maricopa "0456 OCOTILLO" 0 795 401 0 0 0 17 0 0
Maricopa "0457 OLD WEST" 0 1362 1318 0 0 0 80 0 0
Maricopa "0458 OLIVE" 0 907 1317 0 0 0 14 0 0
Maricopa "0459 OLNEY" 0 1787 904 0 0 0 41 0 0
Maricopa "0460 ONYX" 0 1242 854 0 0 0 30 0 0
Maricopa "0461 OPTIMIST" 0 2002 1196 0 0 0 60 0 0
Maricopa "0462 ORANGE TREE" 0 527 697 0 0 0 10 0 0
Maricopa "0463 ORANGEWOOD" 0 1183 614 0 0 0 24 0 0
Maricopa "0464 ORANGEWOOD FARMS" 0 2955 3269 0 0 0 103 0 0
Maricopa "0465 ORME" 0 2339 1209 0 0 0 73 0 0
Maricopa "0466 OSUNA PARK" 0 1620 1322 0 0 0 58 0 0
Maricopa "0467 OVAL" 0 1627 2379 0 0 0 61 0 0
Maricopa "0468 PAINTED MOUNTAIN" 0 904 1337 0 0 0 37 0 0
Maricopa "0469 PAIUTE" 0 2312 1454 0 0 0 65 0 0
Maricopa "0470 PALISADES" 0 1113 1629 0 0 0 27 0 0
Maricopa "0471 PALM GARDENS" 0 178 138 0 0 0 7 0 0
Maricopa "0472 PALM VALLEY" 0 996 1107 0 0 0 30 0 0
Maricopa "0473 PALMAIRE" 0 814 492 0 0 0 19 0 0
Maricopa "0474 PALMBROOK" 0 1981 1459 0 0 0 64 0 0
Maricopa "0475 PALMDALE" 0 1581 369 0 0 0 28 0 0
Maricopa "0476 PALMER" 0 1940 843 0 0 0 72 0 0
Maricopa "0477 PALO BLANCO" 0 1311 1505 0 0 0 45 0 0
Maricopa "0478 PALO CRISTI" 0 980 1227 0 0 0 14 0 0
Maricopa "0479 PALO VERDE" 0 2224 1982 0 0 0 85 0 0
Maricopa "0480 PALOMINO" 0 1816 1285 0 0 0 50 0 0
Maricopa "0481 PAPAGO PARK" 0 1154 419 0 0 0 41 0 0
Maricopa "0482 PARADA" 0 1712 451 0 0 0 36 0 0
Maricopa "0483 PARADISE" 0 527 722 0 0 0 27 0 0
Maricopa "0484 PARADISE PARK" 0 1091 1116 0 0 0 39 0 0
Maricopa "0485 PARK CENTRAL" 0 3776 1024 0 0 0 65 0 0
Maricopa "0486 PARK MEADOWS" 0 567 735 0 0 0 16 0 0
Maricopa "0487 PARKRIDGE" 0 1634 2484 0 0 0 56 0 0
Maricopa "0488 PARKWOOD" 0 1363 2581 0 0 0 73 0 0
Maricopa "0489 PEAK VIEW" 0 891 1607 0 0 0 16 0 0
Maricopa "0490 PEBBLE CREEK" 0 3168 4391 0 0 0 37 0 0
Maricopa "0491 PECK" 0 818 328 0 0 0 16 0 0
Maricopa "0492 PECOS" 0 2425 2065 0 0 0 57 0 0
Maricopa "0493 PEE-POSH" 0 196 30 0 0 0 3 0 0
Maricopa "0494 PEGASUS" 0 847 1250 0 0 0 47 0 0
Maricopa "0495 PENA" 0 1458 460 0 0 0 26 0 0
Maricopa "0496 PENNY LANE" 0 628 311 0 0 0 23 0 0
Maricopa "0497 PEORIA HEIGHTS" 0 1193 847 0 0 0 49 0 0
Maricopa "0498 PEPPERWOOD" 0 1987 762 0 0 0 65 0 0
Maricopa "0499 PERRY PARK" 0 1287 480 0 0 0 37 0 0
Maricopa "0500 PHELPS" 0 764 1285 0 0 0 41 0 0
Maricopa "0501 PICADILLY" 0 1205 875 0 0 0 39 0 0
Maricopa "0502 PIERCE" 0 1164 540 0 0 0 43 0 0
Maricopa "0503 PILGRIM" 0 2235 2365 0 0 0 71 0 0
Maricopa "0504 PIMA" 0 1357 1184 0 0 0 39 0 0
Maricopa "0505 PINE VALLEY" 0 1444 1740 0 0 0 30 0 0
Maricopa "0506 PINNACLE PEAK" 0 2356 4184 0 0 0 39 0 0
Maricopa "0507 PINNACLE WEST" 0 1291 1773 0 0 0 17 0 0
Maricopa "0508 PINON" 0 2013 1913 0 0 0 88 0 0
Maricopa "0509 PINTO" 0 1574 1440 0 0 0 46 0 0
Maricopa "0510 PIONEER" 0 601 931 0 0 0 25 0 0
Maricopa "0511 POCO BUENO" 0 1698 2006 0 0 0 58 0 0
Maricopa "0512 POINCIANA" 0 847 1526 0 0 0 25 0 0
Maricopa "0513 POINSETTIA" 0 426 461 0 0 0 7 0 0
Maricopa "0514 PONDEROSA" 0 872 810 0 0 0 38 0 0
Maricopa "0515 PORT ROYALE" 0 1179 923 0 0 0 42 0 0
Maricopa "0516 PORTER" 0 985 1181 0 0 0 66 0 0
Maricopa "0517 PORTOBELLO" 0 1720 2409 0 0 0 74 0 0
Maricopa "0518 POWER RANCH" 0 2236 2674 0 0 0 83 0 0
Maricopa "0519 PUEBLO" 0 2379 1677 0 0 0 63 0 0
Maricopa "0520 PURPLE SAGE" 0 1935 1556 0 0 0 49 0 0
Maricopa "0521 PYRAMID PEAK" 0 3111 4625 0 0 0 91 0 0
Maricopa "0522 QUAIL RUN" 0 2330 2329 0 0 0 70 0 0
Maricopa "0523 QUEEN CREEK" 0 1199 3157 0 0 0 46 0 0
