COUNTY AREA TOTAL DEM REP LIB GRN Writein
COUNTY AREA TOTAL Clinton Trump Johnson Stein Writein
Dallas 1134044 0 481 22 12 3 0
Dallas 1134046 0 522 31 7 5 0
Dallas 1134047 0 370 19 2 0 0
Dallas 1134048 0 4 47 3 0 0
Dallas 1134049 0 0 0 0 0 0
Dallas 1134050 0 1809 488 76 21 0
Dallas 1134051 0 0 0 0 0 0
Dallas 1134052 0 1866 562 49 25 0
Dallas 1134053 0 160 52 10 4 0
Dallas 1134054 0 111 22 2 1 0
Dallas 1134055 0 1056 237 24 8 0
Dallas 1134056 0 1093 131 15 7 0
Dallas 1134057 0 681 104 11 9 0
Dallas 1134058 0 316 72 11 7 0
Dallas 1134059 0 161 25 5 2 0
Dallas 1134060 0 909 117 10 12 0
Dallas 1134061 0 887 188 21 8 0
Dallas 1134062 0 708 150 18 5 0
Dallas 1134063 0 1173 248 41 15 0
Dallas 1134065 0 377 113 16 5 0
Dallas 1134066 0 361 83 11 5 0
Dallas 1134067 0 742 161 26 15 0
Dallas 1134068 0 700 155 25 12 0
Dallas 1134069 0 1157 227 27 22 0
Dallas 1134070 0 634 91 22 10 0
Dallas 1134071 0 124 28 1 5 0
Dallas 1134072 0 134 17 1 2 0
Dallas 1134073 0 725 181 29 12 0
Dallas 1134074 0 1297 259 68 21 0
Dallas 1134075 0 384 64 13 5 0
Dallas 1134076 0 1023 197 25 8 0
Dallas 1134077 0 410 72 15 8 0
Dallas 1134078 0 641 102 33 14 0
Dallas 1134079 0 1953 631 93 17 0
Dallas 1134080 0 306 179 27 2 0
Dallas 1134081 0 1167 179 21 11 0
Dallas 1134082 0 141 19 4 0 0
Dallas 1134083 0 394 95 16 8 0
Dallas 1134084 0 262 25 4 2 0
Dallas 1134085 0 392 57 12 3 0
Dallas 1134086 0 1003 176 23 14 0
Dallas 1134087a 0 350 73 6 4 0
Dallas 1134087b 0 0 0 0 0 0
Dallas 1134088 0 150 18 7 2 0
Dallas 1134090 0 27 16 0 0 0
Dallas 1134091a 0 0 0 0 0 0
Dallas 1134091b 0 0 0 0 0 0
Dallas 1134091c 0 0 0 0 0 0
Dallas 1134092 0 65 34 7 1 0
Dallas 1134093 0 37 5 2 0 0
Dallas 1134094 0 178 90 5 4 0
Dallas 1134095 0 12 13 1 0 0
Dallas 1134096 0 20 14 1 0 0
Dallas 1134097a 0 374 144 23 8 0
Dallas 1134097b 0 0 0 0 0 0
Dallas 1134098 0 15 6 0 0 0
Dallas 1134099 0 359 375 22 1 0
Dallas 1134100 0 11 5 0 0 0
Dallas 1134101 0 51 3 0 0 0
Dallas 1134102 0 93 85 10 0 0
Dallas 1134103 0 59 16 5 1 0
Dallas 1134104 0 16 3 1 0 0
Dallas 1134105 0 4 0 0 1 0
Dallas 1134106 0 41 45 9 0 0
Dallas 1134107 0 48 2 0 0 0
Dallas 1134108 0 34 1 1 0 0
Dallas 1134109 0 27 1 0 0 0
Dallas 1134110 0 488 22 3 1 0
Dallas 1134111 0 114 22 2 1 0
Dallas 1134112 0 10 94 1 1 0
Dallas 1134113 0 747 175 31 6 0
Dallas 1134114 0 601 100 15 8 0
Dallas 1134115 0 116 49 10 2 0
Dallas 1134116 0 1 0 0 0 0
Dallas 1134117 0 9 12 0 0 0
Dallas 1134118 0 0 0 0 0 0
Dallas 1134119 0 1 0 0 0 0
Dallas 1134120 0 225 19 2 2 0
Dallas 1134121 0 0 0 0 0 0
Dallas 1134122 0 0 0 0 0 0
Dallas 1134123 0 0 0 0 0 0
Dallas 1134124 0 0 0 0 0 0
Dallas 1134125 0 0 0 0 0 0
Dallas 1134300 0 533 155 24 11 0
Dallas 1134500 0 852 540 45 6 0
Dallas 1134501 0 662 607 44 12 0
Dallas 1134502 0 1272 710 53 21 0
Dallas 1134503 0 1511 614 66 21 0
Dallas 1134504 0 416 312 16 4 0
Dallas 1134505 0 615 486 32 15 0
Dallas 1134506 0 413 304 17 6 0
Dallas 1134507 0 488 57 7 3 0
Dallas 1134508 0 194 119 16 3 0
Dallas 1134509 0 351 456 19 3 0
Dallas 1134510 0 593 330 18 12 0
Dallas 1134511 0 477 384 27 14 0
Dallas 1134512 0 354 342 22 7 0
Dallas 1134513 0 739 385 38 16 0
Dallas 1134514 0 337 374 35 6 0
Dallas 1134515 0 576 262 27 10 0
Dallas 1134516 0 2 1 0 1 0
Dallas 1134517 0 760 1148 72 19 0
Dallas 1134518a 0 555 406 26 11 0
Dallas 1134518b 0 0 0 0 0 0
Dallas 1134519 0 1069 801 56 21 0
Dallas 1134520 0 297 143 11 5 0
Dallas 1134521 0 1251 1086 75 20 0
Dallas 1134522 0 1107 666 31 14 0
Dallas 1134523 0 191 124 4 3 0
Dallas 1134525 0 435 223 16 6 0
Dallas 1134527 0 487 243 30 12 0
Dallas 1134528 0 0 0 0 0 0
Dallas 1134529 0 260 166 8 4 0
Dallas 1134530 0 95 14 1 1 0
Dallas 1134531 0 133 178 14 3 0
Dallas 1134532 0 80 75 3 1 0
Dallas 1134533 0 314 189 11 4 0
Dallas 1134534 0 28 14 1 0 0
Dallas 1134535 0 290 123 12 5 0
Dallas 1134536 0 18 9 0 1 0
Dallas 1134537 0 3 0 0 0 0
Dallas 1134538 0 277 140 14 5 0
Dallas 1134539 0 0 0 0 0 0
Dallas 1134540 0 0 0 0 0 0
Dallas 1134541 0 0 0 0 0 0
Dallas 1134542 0 0 0 0 0 0
Dallas 1134600 0 629 693 33 15 0
Dallas 1134601 0 1027 1123 87 18 0
Dallas 1134602 0 580 487 36 19 0
Dallas 1134603 0 20 8 0 0 0
Dallas 1134604 0 852 667 35 19 0
Dallas 1134605 0 661 646 41 9 0
Dallas 1134606 0 808 701 67 23 0
Dallas 1134607 0 575 310 26 13 0
Dallas 1134608a 0 1188 630 51 23 0
Dallas 1134608b 0 0 0 0 0 0
Dallas 1134609 0 698 202 29 8 0
Dallas 1134610 0 619 726 47 14 0
Dallas 1134611 0 485 383 26 12 0
Dallas 1134612 0 87 114 4 2 0
Dallas 1134613a 0 240 84 7 1 0
Dallas 1134613b 0 0 0 0 0 0
Dallas 1134614 0 107 226 16 1 0
Dallas 1134615 0 75 36 1 0 0
Dallas 1134616 0 373 242 14 4 0
Dallas 1134617 0 36 58 3 0 0
Dallas 1134618 0 134 107 10 2 0
Dallas 1134619 0 310 495 30 6 0
Dallas 1134620 0 482 439 37 4 0
Dallas 1134621 0 1408 427 53 30 0
Dallas 1134622 0 619 447 42 12 0
Dallas 1134623 0 786 506 40 15 0
Dallas 1134624 0 485 463 30 14 0
Dallas 1134625 0 592 687 46 13 0
Dallas 1134626 0 749 862 62 14 0
Dallas 1134627a 0 1196 972 105 19 0
Dallas 1134627b 0 0 0 0 0 0
Dallas 1134628 0 917 224 23 17 0
Dallas 1134629 0 432 208 17 5 0
Dallas 1134630 0 494 487 33 9 0
Dallas 1134631 0 329 393 35 16 0
Dallas 1134632 0 742 243 26 18 0
Dallas 1134633 0 300 109 10 6 0
Dallas 1134634 0 788 770 58 8 0
Dallas 1134635 0 592 243 26 10 0
Dallas 1134636 0 0 0 0 0 0
Dallas 1134637 0 1236 750 74 19 0
Dallas 1134639 0 210 97 17 3 0
Dallas 1134640 0 1011 390 37 13 0
Dallas 1134641 0 155 127 11 4 0
Dallas 1134642 0 52 39 2 3 0
Dallas 1134644 0 14 9 1 2 0
Dallas 1134645 0 1 0 0 0 0
Dallas 1134646 0 129 153 11 8 0
Dallas 1134647 0 1191 966 101 19 0
Dallas 1134648 0 810 259 27 12 0
Dallas 1134649 0 25 10 0 1 0
Dallas 1134650 0 0 0 0 0 0
Dallas 1134651 0 22 8 3 0 0
Dallas 1134652 0 276 124 22 4 0
Dallas 1134653 0 23 16 0 1 0
Dallas 1134654 0 352 254 17 4 0
Dallas 1134655 0 7 33 3 0 0
Dallas 1134656 0 46 18 0 0 0
Dallas 1134657 0 30 7 1 0 0
Dallas 1134658 0 34 23 3 0 0
Dallas 1134659 0 81 41 3 3 0
Dallas 1134660 0 23 11 0 0 0
Dallas 1134661 0 312 115 7 4 0
Dallas 1134662 0 73 44 6 3 0
Dallas 1134663 0 0 0 0 0 0
Dallas 1134664 0 611 454 50 7 0
Dawson 1150001 0 195 475 10 2 1
Dawson 1150002 0 196 499 14 5 0
Dawson 1150003 0 202 690 26 2 0
Dawson 1150004 0 182 646 21 2 0
Dawson 1150005 0 15 82 4 0 0
Dawson 1150011 0 23 89 0 0 0
Dawson 1150012 0 5 38 3 0 0
Dawson 1150013 0 10 70 2 0 0
Dawson 1150017 0 7 47 0 0 0
"Deaf Smith" 1170001 0 275 463 16 2 5
"Deaf Smith" 1170002 0 263 479 23 1 3
"Deaf Smith" 1170003 0 322 1421 34 4 5
"Deaf Smith" 1170004 0 325 548 18 7 2
Delta 1190001 0 71 454 10 1 0
Delta 1190003 0 97 193 1 0 0
Delta 1190004 0 54 289 7 2 0
Delta 1190005 0 83 412 10 4 2
Delta 1190007 0 23 135 4 0 0
Delta 1190009 0 18 178 1 0 0
Delta 1190010 0 54 175 3 0 0
Denton 1211000 0 291 1538 44 6 15
Denton 1211001 0 164 765 43 3 5
Denton 1211002 0 136 529 28 8 6
Denton 1211003 0 367 1655 54 9 6
Denton 1211004a 0 746 1243 81 16 21
Denton 1211004b 0 0 0 0 0 0
Denton 1211005 0 271 1222 44 6 7
Denton 1211006 0 883 1656 109 23 25
Denton 1211007 0 716 1509 78 16 17
Denton 1211008 0 187 674 30 2 7
Denton 1211009 0 656 791 81 25 18
Denton 1211010 0 605 966 80 20 19
Denton 1211011 0 884 777 80 30 18
Denton 1211012 0 849 940 63 26 30
Denton 1211013 0 667 967 71 26 22
Denton 1211014 0 83 35 13 5 1
Denton 1211015 0 732 1052 72 14 13
Denton 1211016 0 691 1189 66 14 12
Denton 1211017 0 235 369 22 5 8
Denton 1211018 0 1138 1712 121 36 47
Denton 1211019 0 724 863 64 19 23
Denton 1211020 0 766 2014 95 11 26
Denton 1211021 0 588 1430 83 19 19
Denton 1211022 0 600 1283 92 14 25
Denton 1211023 0 723 1665 94 25 32
Denton 1211024a 0 291 992 37 7 17
Denton 1211024b 0 2 6 0 0 0
Denton 1211025a 0 464 1268 80 16 14
Denton 1211025b 0 0 0 0 0 0
Denton 1211026a 0 1114 1021 80 19 18
Denton 1211026b 0 3 3 0 0 0
Denton 1211027 0 55 57 3 0 2
Denton 1211028 0 575 633 57 9 12
Denton 1211029 0 1274 1720 119 18 23
Denton 1211030 0 972 1802 124 14 34
Denton 1211031 0 564 1071 72 5 14
Denton 1211032a 0 1253 1963 116 16 19
Denton 1211032b 0 11 17 1 0 0
Denton 1211033 0 909 1039 60 9 10
Denton 1211034 0 1102 1795 106 14 14
Denton 1211035 0 631 1297 63 4 18
Denton 1211036 0 795 1603 69 9 11
Denton 1211037 0 104 392 24 2 6
Denton 1211038 0 94 130 9 2 4
Denton 1211039 0 0 0 0 0 0
Denton 1211040 0 560 1166 58 11 21
Denton 1211041 0 557 929 57 11 14
Denton 1211042 0 67 111 5 1 1
Denton 1211043 0 137 229 13 4 5
Denton 1211044 0 186 311 17 2 2
Denton 1211045 0 398 831 44 6 6
Denton 1211046 0 893 1397 92 21 43
Denton 1211047 0 125 354 17 2 2
Denton 1211048 0 134 368 24 4 3
Denton 1211049 0 0 1 0 0 0
Denton 1211050 0 117 161 10 1 2
Denton 1211051 0 440 838 55 3 9
Denton 1211052 0 233 366 19 2 2
Denton 1211053 0 374 1478 62 13 10
Denton 1211054 0 265 238 15 4 4
Denton 1211055 0 410 554 36 3 7
Denton 1211056 0 255 518 25 0 6
Denton 1211057 0 311 601 27 4 5
Denton 1212000 0 1405 548 75 27 14
Denton 1212001 0 1309 563 82 26 13
Denton 1212002 0 1590 916 90 34 21
Denton 1212003 0 677 531 66 19 8
Denton 1212004 0 1083 861 72 19 15
Denton 1212005 0 1174 1568 96 21 21
Denton 1212006 0 891 1005 85 20 12
Denton 1212007 0 1248 760 75 19 16
Denton 1212008 0 1086 883 82 13 26
Denton 1212009 0 661 779 57 19 25
Denton 1212010 0 1102 1396 107 29 25
Denton 1212011 0 920 928 85 30 10
Denton 1212012 0 328 818 28 7 7
Denton 1212013 0 454 664 47 5 11
Denton 1212014 0 700 1045 77 19 24
Denton 1212015 0 936 1079 61 20 24
Denton 1212016 0 1084 1105 99 26 19
Denton 1212017 0 1519 2042 161 10 45
Denton 1212018 0 701 672 92 20 13
Denton 1212019 0 1 0 0 0 0
Denton 1212020a 0 322 643 28 3 5
Denton 1212020b 0 608 1206 52 9 9
Denton 1212021 0 1078 1169 84 20 10
Denton 1212022 0 664 1190 93 21 13
Denton 1212023 0 1009 1241 101 26 19
Denton 1212024 0 504 744 86 16 11
Denton 1212025 0 479 739 65 13 15
Denton 1212026 0 776 1388 106 16 18
Denton 1212027 0 607 1079 65 9 8
Denton 1212028 0 1388 1584 134 23 18
Denton 1212029 0 579 708 54 4 15
Denton 1212030 0 1431 1596 132 28 33
Denton 1212031 0 932 1115 98 15 12
Denton 1212032 0 663 802 67 19 17
Denton 1212033 0 1103 786 65 16 14
Denton 1212034 0 105 141 9 1 2
Denton 1212035 0 323 370 31 6 4
Denton 1212036 0 237 319 26 3 7
Denton 1212096 0 1 2 0 0 0
Denton 1212097 0 0 0 0 0 0
Denton 1212099 0 0 0 0 0 0
Denton 1213000 0 737 1720 111 20 19
Denton 1213001 0 514 1353 72 14 17
Denton 1213002 0 907 1997 95 20 39
Denton 1213003 0 551 1134 59 9 18
Denton 1213004 0 594 1497 85 18 16
Denton 1213005 0 325 985 62 8 20
Denton 1213006 0 856 1396 113 26 33
Denton 1213007 0 1207 1285 111 17 38
Denton 1213008 0 678 1193 84 20 23
Denton 1213009 0 599 1006 59 22 20
Denton 1213010 0 1198 1326 110 34 30
Denton 1213011 0 1250 1117 108 29 29
Denton 1213012 0 478 655 40 11 15
Denton 1213013 0 632 906 71 16 17
Denton 1213014 0 614 742 58 10 16
Denton 1213015 0 681 655 49 23 7
Denton 1213016a 0 621 479 50 15 14
Denton 1213016b 0 0 0 0 0 0
Denton 1213017 0 1194 573 87 28 21
Denton 1213018 0 294 323 18 11 3
Denton 1213019 0 1408 1098 84 18 31
Denton 1213020 0 197 125 16 4 0
Denton 1213021 0 1087 1335 101 28 29
Denton 1213022 0 53 86 3 1 2
Denton 1213023 0 112 136 14 1 5
Denton 1213024 0 722 1344 79 11 31
Denton 1213025 0 792 1522 113 9 27
Denton 1213026 0 591 994 92 15 13
Denton 1213027 0 1046 1824 176 25 43
Denton 1213028 0 890 1655 127 17 19
Denton 1213029 0 565 988 71 21 26
Denton 1213030 0 579 1186 73 20 28
Denton 1213031 0 698 1449 86 18 21
Denton 1213032 0 558 303 37 11 6
Denton 1213033 0 403 827 52 11 18
Denton 1213098 0 6 1 0 0 0
Denton 1213099 0 0 0 0 0 0
Denton 1214000 0 543 2130 123 24 20
Denton 1214001 0 184 692 22 8 4
Denton 1214002 0 362 1805 59 13 14
Denton 1214003 0 568 1950 71 11 17
Denton 1214004 0 683 236 50 50 5
Denton 1214005 0 706 792 87 22 21
Denton 1214006 0 856 580 72 49 28
Denton 1214007 0 913 277 62 35 9
Denton 1214008 0 629 278 32 42 16
Denton 1214009 0 1168 551 102 62 27
Denton 1214010 0 536 527 56 29 13
Denton 1214011 0 1745 813 108 57 36
Denton 1214012 0 534 840 54 12 17
Denton 1214013 0 123 58 7 4 9
Denton 1214014 0 725 195 47 26 13
Denton 1214015 0 270 127 32 11 6
Denton 1214016 0 0 1 0 0 0
Denton 1214017 0 480 2208 93 9 18
Denton 1214018 0 447 1217 52 7 24
Denton 1214019 0 48 102 7 0 0
Denton 1214020 0 148 528 20 4 5
Denton 1214021 0 194 972 50 4 6
Denton 1214022 0 387 1361 69 8 12
Denton 1214023a 0 531 1396 100 6 14
Denton 1214023b 0 0 0 0 0 0
Denton 1214024 0 626 1408 105 11 38
Denton 1214025 0 838 1239 71 13 34
Denton 1214026 0 406 645 44 9 19
Denton 1214027 0 959 1582 99 16 31
Denton 1214028 0 651 2055 100 13 25
Denton 1214029 0 49 232 14 1 3
Denton 1214030 0 94 224 8 1 3
Denton 1214031 0 834 2441 120 11 29
Denton 1214032 0 703 1898 85 11 25
Denton 1214033 0 536 1350 86 16 33
Denton 1214034 0 768 1923 97 26 42
Denton 1214035 0 358 1267 65 6 22
Denton 1214036 0 268 1356 48 7 11
Denton 1214037 0 645 392 68 29 22
Denton 1214038 0 60 141 7 2 3
Denton 1214039 0 849 166 65 47 17
Denton 1214040 0 392 376 25 9 17
Denton 1214041 0 454 558 54 7 23
Denton 1214042 0 7 20 3 0 0
Denton 1214043 0 421 1296 59 4 12
Denton 1214044 0 501 1737 60 8 16
Denton 1214045 0 1731 536 134 85 28
Denton 1214046a 0 456 1234 55 8 25
Denton 1214046b 0 2 4 0 0 0
Denton 1214046c 0 7 19 1 0 0
Denton 1214046d 0 0 1 0 0 0
Denton 1214047 0 215 533 38 4 14
Denton 1214048 0 371 948 46 10 18
Denton 1214049 0 217 1082 48 7 12
DeWitt 1230101 0 130 758 21 2 2
DeWitt 1230102 0 271 151 10 3 0
DeWitt 1230201 0 35 272 4 0 1
DeWitt 1230202 0 117 580 12 1 1
DeWitt 1230203 0 68 504 8 4 0
DeWitt 1230301 0 113 733 14 1 3
DeWitt 1230302 0 110 558 10 6 0
DeWitt 1230303 0 38 202 6 2 0
DeWitt 1230401 0 226 1078 27 1 4
DeWitt 1230402 0 55 683 12 7 0
Dickens 1250001 0 10 74 0 0 0
Dickens 1250002 0 10 72 2 1 0
Dickens 1250003a 0 26 157 6 1 0
Dickens 1250003b 0 4 24 1 0 0
Dickens 1250004a 0 34 97 2 1 0
Dickens 1250004b 0 1 4 0 0 0
Dickens 1250005 0 9 132 6 0 0
Dickens 1250006 0 34 195 6 0 0
Dimmit 1270001 0 516 236 16 9 0
Dimmit 1270002 0 588 266 14 3 0
Dimmit 1270003 0 150 63 1 0 0
Dimmit 1270004 0 18 6 0 0 0
Dimmit 1270005 0 327 143 7 2 0
Dimmit 1270006 0 347 156 10 5 0
Dimmit 1270007 0 227 104 9 2 0
Donley 1290101 0 12 119 2 0 2
Donley 1290102 0 33 159 3 1 2
Donley 1290201 0 64 393 13 1 0
Donley 1290301 0 8 135 8 2 0
Donley 1290303 0 28 167 2 0 0
Donley 1290401 0 46 252 12 1 0
Duval 1310001 0 825 263 9 8 0
Duval 1310002 0 508 140 9 4 1
Duval 1310003 0 238 70 5 1 0
Duval 1310004 0 83 46 2 0 0
Duval 1310005 0 112 52 0 1 0
Duval 1310006 0 64 18 2 0 0
Duval 1310007 0 22 53 2 0 0
Duval 1310008 0 492 548 15 4 0
Duval 1310009 0 439 126 5 1 0
Eastland 1330001 0 178 1424 33 3 7
Eastland 1330002 0 22 180 7 2 0
Eastland 1330003 0 148 803 28 5 6
Eastland 1330004 0 20 196 1 1 0
Eastland 1330005 0 55 356 5 3 1
Eastland 1330006 0 18 186 1 1 0
Eastland 1330007 0 112 1139 12 4 4
Eastland 1330008 0 179 1423 29 12 7
Eastland 1330009 0 44 304 4 0 0
Ector 1350101 0 624 1454 55 12 0
Ector 1350102 0 506 832 34 6 0
Ector 1350103 0 236 540 26 4 0
Ector 1350104 0 33 104 6 1 1
Ector 1350106 0 177 608 12 2 1
Ector 1350107 0 75 429 11 0 0
Ector 1350108 0 271 1197 31 6 1
Ector 1350109 0 14 139 4 0 1
Ector 1350110 0 396 1379 58 5 9
Ector 1350111 0 109 231 7 5 0
Ector 1350201 0 536 2854 103 10 20
Ector 1350202 0 300 1406 51 6 7
Ector 1350203 0 303 1394 36 9 2
Ector 1350204 0 176 729 20 4 5
Ector 1350205 0 208 943 26 11 0
Ector 1350206 0 53 378 10 0 1
Ector 1350207 0 80 1053 27 2 5
Ector 1350208 0 454 1729 77 9 7
Ector 1350209 0 138 493 20 2 2
Ector 1350301 0 435 819 35 1 2
Ector 1350302 0 182 342 20 2 0
Ector 1350303 0 336 505 36 2 0
Ector 1350304 0 94 105 8 1 0
Ector 1350305 0 120 81 9 3 3
Ector 1350306 0 219 300 22 1 1
Ector 1350307 0 373 575 37 12 1
Ector 1350308 0 118 378 8 3 0
Ector 1350309 0 178 525 28 3 3
Ector 1350311 0 176 322 16 3 4
Ector 1350312 0 181 604 22 4 2
Ector 1350401 0 118 272 11 2 0
Ector 1350402 0 491 200 19 6 0
Ector 1350403 0 779 262 30 10 0
Ector 1350404 0 279 378 11 3 1
Ector 1350405 0 311 102 14 5 1
Ector 1350406 0 533 515 32 6 1
Ector 1350407 0 142 351 10 2 2
Ector 1350408 0 146 112 6 1 0
Ector 1350409 0 210 234 16 1 2
Ector 1350412 0 139 146 5 2 0
Edwards 1370001 0 83 99 4 2 1
Edwards 1370002 0 45 282 3 3 2
Edwards 1370003 0 70 229 8 0 1
Edwards 1370004 0 105 136 2 0 2
Ellis 1390101 0 437 1328 50 8 21
Ellis 1390102 0 442 1835 72 13 40
Ellis 1390103 0 467 2002 89 19 42
Ellis 1390104 0 419 1833 80 19 54
Ellis 1390105 0 363 1867 58 12 37
Ellis 1390106 0 325 1767 55 10 32
Ellis 1390107 0 475 1757 59 7 50
Ellis 1390108 0 389 1487 53 5 20
Ellis 1390109 0 328 1010 26 1 17
Ellis 1390110 0 953 1472 68 11 32
Ellis 1390111 0 202 935 39 3 24
Ellis 1390112 0 201 805 30 5 10
Ellis 1390113 0 623 133 33 2 8
Ellis 1390114 0 267 806 43 5 15
Ellis 1390115 0 268 641 28 9 20
Ellis 1390116 0 296 870 48 8 21
Ellis 1390117 0 359 1065 59 13 37
Ellis 1390118 0 480 1186 41 11 23
Ellis 1390119 0 203 660 19 3 9
Ellis 1390120 0 61 255 4 0 3
Ellis 1390121 0 292 981 35 7 12
Ellis 1390122 0 192 549 23 5 18
Ellis 1390123 0 326 53 14 0 0
Ellis 1390124 0 435 224 23 4 8
Ellis 1390125 0 518 1574 52 9 13
Ellis 1390126 0 174 356 28 2 8
Ellis 1390127 0 70 194 5 0 2
Ellis 1390128 0 39 36 6 0 2
Ellis 1390129 0 108 307 8 3 2
Ellis 1390130 0 110 243 10 1 4
Ellis 1390131 0 297 763 20 3 10
Ellis 1390132 0 52 295 7 0 0
Ellis 1390133 0 80 233 5 2 5
Ellis 1390134 0 66 393 4 2 3
Ellis 1390135 0 329 1927 50 8 22
Ellis 1390136 0 71 297 10 1 1
Ellis 1390137 0 141 648 15 4 4
Ellis 1390138 0 203 836 20 5 7
Ellis 1390139 0 154 598 22 3 8
Ellis 1390140 0 585 1809 83 14 51
Ellis 1390141 0 250 1008 39 6 16
Ellis 1390142 0 290 908 34 0 8
Ellis 1390143 0 397 1354 45 7 28
Ellis 1390144 0 641 517 24 12 19
Ellis 1390145 0 853 1025 67 24 26
Ellis 1390146 0 549 1086 32 11 11
Ellis 1390147 0 647 1653 68 17 18
Ellis 1390148 0 581 843 25 6 15
Ellis 1390149 0 245 517 19 5 8
"El Paso" 1410001 0 651 249 44 9 6
"El Paso" 1410002 0 935 316 49 18 7
"El Paso" 1410003 0 766 363 52 9 9
"El Paso" 1410004 0 545 273 28 5 9
"El Paso" 1410005 0 858 414 62 16 22
"El Paso" 1410006 0 506 664 48 13 15
"El Paso" 1410007 0 871 638 82 21 31
"El Paso" 1410008 0 664 953 61 13 26
"El Paso" 1410009 0 1068 722 86 20 24
"El Paso" 1410010 0 1331 444 49 30 15
"El Paso" 1410011 0 1478 793 92 37 34
"El Paso" 1410012 0 458 225 26 6 13
"El Paso" 1410013 0 1163 531 86 25 9
"El Paso" 1410014 0 1115 872 75 17 37
"El Paso" 1410015 0 813 681 61 13 28
"El Paso" 1410016 0 1330 423 76 30 24
"El Paso" 1410017 0 540 391 37 10 18
"El Paso" 1410018 0 964 829 67 15 55
"El Paso" 1410019 0 1145 544 68 26 10
"El Paso" 1410020 0 432 231 29 8 2
"El Paso" 1410021 0 683 654 38 12 20
"El Paso" 1410022 0 864 455 64 28 21
"El Paso" 1410023 0 460 378 26 8 13
"El Paso" 1410024 0 1118 789 68 25 23
"El Paso" 1410025 0 946 457 59 27 28
"El Paso" 1410026 0 596 326 41 19 15
"El Paso" 1410027 0 711 274 33 12 10
"El Paso" 1410028 0 156 49 4 2 2
"El Paso" 1410029 0 979 308 53 38 21
"El Paso" 1410030 0 85 15 4 1 0
"El Paso" 1410031 0 517 133 20 13 12
"El Paso" 1410032 0 624 260 35 12 8
"El Paso" 1410033 0 785 374 41 9 15
"El Paso" 1410034 0 278 48 6 8 5
"El Paso" 1410035 0 795 344 44 21 15
"El Paso" 1410036 0 790 130 34 50 6
"El Paso" 1410037 0 864 108 25 15 8
"El Paso" 1410038 0 782 128 40 21 6
"El Paso" 1410039 0 314 38 13 4 1
"El Paso" 1410040 0 330 62 10 7 2
"El Paso" 1410041 0 387 66 15 9 6
"El Paso" 1410042 0 752 90 15 11 3
"El Paso" 1410043 0 600 586 67 9 18
"El Paso" 1410044a 0 756 548 90 22 21
"El Paso" 1410044b 0 106 78 11 1 1
"El Paso" 1410045 0 1092 551 93 27 23
"El Paso" 1410046 0 433 210 37 9 4
"El Paso" 1410047 0 775 545 68 17 13
"El Paso" 1410048 0 669 224 36 17 20
"El Paso" 1410049 0 405 256 30 7 9
"El Paso" 1410050 0 801 407 71 25 21
"El Paso" 1410051 0 626 422 52 19 15
"El Paso" 1410052 0 720 306 49 21 9
"El Paso" 1410053 0 930 420 43 20 5
"El Paso" 1410054 0 650 252 38 20 9
"El Paso" 1410055 0 770 415 49 10 12
"El Paso" 1410056 0 618 456 65 20 17
"El Paso" 1410057 0 487 245 30 10 7
"El Paso" 1410058 0 512 297 43 12 5
"El Paso" 1410059 0 886 285 53 20 13
"El Paso" 1410060 0 618 629 64 8 11
"El Paso" 1410061 0 463 270 29 22 10
"El Paso" 1410062 0 453 126 19 15 5
"El Paso" 1410063 0 863 241 49 16 11
"El Paso" 1410064 0 957 222 36 24 8
"El Paso" 1410065 0 125 151 20 7 2
"El Paso" 1410066 0 724 219 35 11 7
"El Paso" 1410067 0 797 242 35 18 11
"El Paso" 1410068 0 236 66 18 8 3
"El Paso" 1410069 0 1429 359 67 39 22
"El Paso" 1410070 0 932 235 37 13 10
"El Paso" 1410071 0 822 216 24 16 8
"El Paso" 1410072 0 504 112 23 12 4
"El Paso" 1410073 0 439 115 17 8 10
"El Paso" 1410074 0 829 130 39 21 4
"El Paso" 1410075 0 584 215 20 8 14
"El Paso" 1410076 0 506 121 17 8 5
"El Paso" 1410077 0 887 196 38 20 13
"El Paso" 1410078 0 546 129 21 4 6
"El Paso" 1410079 0 269 46 5 2 2
"El Paso" 1410080 0 611 76 18 17 1
"El Paso" 1410081 0 150 32 5 2 0
"El Paso" 1410082 0 825 142 23 21 6
"El Paso" 1410083 0 516 83 11 13 6
"El Paso" 1410084 0 872 112 22 22 5
"El Paso" 1410085 0 677 97 23 7 4
"El Paso" 1410086 0 223 164 31 9 4
"El Paso" 1410087 0 3 2 0 0 0
"El Paso" 1410088 0 173 181 30 9 14
"El Paso" 1410089 0 1101 294 62 25 16
"El Paso" 1410090 0 689 338 27 21 10
"El Paso" 1410091 0 368 141 12 6 2
"El Paso" 1410092 0 1008 589 51 31 23
"El Paso" 1410093 0 608 251 24 15 13
"El Paso" 1410094 0 930 404 52 23 11
"El Paso" 1410095 0 969 446 53 9 9
"El Paso" 1410096 0 1085 617 50 15 20
"El Paso" 1410097 0 698 302 41 14 15
"El Paso" 1410098 0 678 447 34 16 13
"El Paso" 1410099 0 461 176 26 7 2
"El Paso" 1410100 0 1084 456 63 17 14
"El Paso" 1410101 0 870 461 34 12 6
"El Paso" 1410102 0 844 314 43 17 11
"El Paso" 1410103 0 608 429 34 11 9
