DIST COUNTY AREA TOTAL DEM REP LIB OTH1 OTH2
DIST COUNTY AREA TOTAL DEM REP LIB OTH1 OTH2
11 Midland 3290202 0 342 3752 68 0 0
11 Midland 3290203 0 72 435 10 0 0
11 Midland 3290204 0 281 1757 45 0 0
11 Midland 3290205 0 118 678 14 0 0
11 Midland 3290206 0 196 1127 41 0 0
11 Midland 3290207 0 363 1568 44 0 0
11 Midland 3290208 0 134 388 21 0 0
11 Midland 3290210 0 206 810 29 0 0
11 Midland 3290211 0 501 2333 56 0 0
11 Midland 3290212 0 273 805 25 0 0
11 Midland 3290302 0 358 1468 38 0 0
11 Midland 3290303 0 43 113 6 0 0
11 Midland 3290304 0 268 357 13 0 0
11 Midland 3290305 0 405 224 19 0 0
11 Midland 3290306 0 572 427 24 0 0
11 Midland 3290307 0 183 546 25 0 0
11 Midland 3290308 0 1177 1017 50 0 0
11 Midland 3290309 0 39 116 9 0 0
11 Midland 3290310 0 82 231 13 0 0
11 Midland 3290401 0 67 718 9 0 0
11 Midland 3290402 0 24 188 5 0 0
11 Midland 3290403 0 331 2056 63 0 0
11 Midland 3290404 0 286 1524 27 0 0
11 Midland 3290405 0 336 1473 48 0 0
11 Midland 3290406 0 210 1179 24 0 0
11 Midland 3290407 0 388 1484 38 0 0
11 Midland 3290408 0 140 1363 21 0 0
11 Midland 3290409 0 225 1053 24 0 0
11 Midland 3290410 0 115 1014 26 0 0
11 Midland 3290411 0 289 2733 37 0 0
11 Midland 329108a 0 40 240 8 0 0
11 Midland 329109a 0 0 0 0 0 0
11 Midland 329307a 0 31 103 0 0 0
11 Midland 329309a 0 2 14 1 0 0
11 Midland 329402a 0 91 500 10 0 0
11 Mills 3330001 0 71 592 11 0 0
11 Mills 3330002 0 26 299 3 0 0
11 Mills 3330004 0 21 224 3 0 0
11 Mills 3330006 0 16 186 1 0 0
11 Mills 3330008 0 49 367 8 0 0
11 Mills 3330009 0 45 405 6 0 0
11 Mills 3330011 0 12 116 3 0 0
11 Mitchell 3350001 0 97 581 4 0 0
11 Mitchell 3350002 0 4 181 1 0 0
11 Mitchell 3350003 0 100 558 17 0 0
11 Mitchell 3350004 0 46 311 5 0 0
11 Mitchell 3350025 0 74 258 10 0 0
11 Mitchell 3350046 0 33 243 3 0 0
11 "Palo Pinto" 3630001 0 72 328 10 0 0
11 "Palo Pinto" 3630002 0 0 15 0 0 0
11 "Palo Pinto" 3630003 0 88 602 6 0 0
11 "Palo Pinto" 3630004 0 29 273 8 0 0
11 "Palo Pinto" 3630005 0 63 264 4 0 0
11 "Palo Pinto" 3630006 0 137 588 14 0 0
11 "Palo Pinto" 3630007 0 40 352 4 0 0
11 "Palo Pinto" 3630008 0 121 1120 17 0 0
11 "Palo Pinto" 3630009 0 38 268 4 0 0
11 "Palo Pinto" 3630011 0 27 208 2 0 0
11 "Palo Pinto" 3630012 0 50 257 7 0 0
11 "Palo Pinto" 3630013 0 81 398 5 0 0
11 "Palo Pinto" 3630014 0 14 90 0 0 0
11 "Palo Pinto" 3630015 0 68 583 2 0 0
11 "Palo Pinto" 3630016 0 35 303 3 0 0
11 "Palo Pinto" 3630017 0 101 241 9 0 0
11 "Palo Pinto" 3630018 0 18 112 0 0 0
11 "Palo Pinto" 3630020 0 12 150 3 0 0
11 "Palo Pinto" 3630021 0 107 446 8 0 0
11 "Palo Pinto" 3630022 0 65 596 12 0 0
11 "Palo Pinto" 3630023 0 212 693 25 0 0
11 "Palo Pinto" 3630024 0 19 75 2 0 0
11 "Palo Pinto" 3630025 0 19 69 1 0 0
11 "Palo Pinto" 3630026 0 11 37 0 0 0
11 "Palo Pinto" 3630027 0 217 863 26 0 0
11 "Palo Pinto" 3630028 0 97 369 14 0 0
11 "Palo Pinto" 3630029 0 146 461 14 0 0
11 "Palo Pinto" 3630030 0 121 234 11 0 0
11 Runnels 3990001 0 117 753 14 0 0
11 Runnels 3990002 0 21 60 2 0 0
11 Runnels 3990003 0 109 794 12 0 0
11 Runnels 3990004a 0 33 196 4 0 0
11 Runnels 3990004b 0 0 11 0 0 0
11 Runnels 3990005 0 8 120 2 0 0
11 Runnels 3990006 0 7 91 2 0 0
11 Runnels 3990007 0 69 502 9 0 0
11 Runnels 3990008 0 48 457 12 0 0
11 Runnels 3990009 0 67 469 11 0 0
11 Runnels 3990010 0 15 289 7 0 0
11 "San Saba" 4110001 0 70 568 7 0 0
11 "San Saba" 411002a 0 43 397 1 0 0
11 "San Saba" 411002b 0 16 177 1 0 0
11 "San Saba" 411003a 0 41 334 6 0 0
11 "San Saba" 411003b 0 31 240 3 0 0
11 "San Saba" 411004a 0 50 470 6 0 0
11 "San Saba" 411004b 0 8 72 1 0 0
11 Stephens 4291-11 0 63 608 8 0 0
11 Stephens 4292-11 0 84 777 6 0 0
11 Stephens 4293-11 0 62 308 11 0 0
11 Stephens 4294-11 0 44 370 4 0 0
11 Stephens 4295-11 0 11 227 0 0 0
11 Sterling 4310001a 0 9 122 1 0 0
11 Sterling 4310001b 0 4 35 1 0 0
11 Sterling 4310002a 0 12 87 2 0 0
11 Sterling 4310002b 0 2 7 0 0 0
11 Sterling 4310002c 0 2 12 1 0 0
11 Sterling 4310002d 0 1 4 0 0 0
11 Sterling 4310003 0 6 161 0 0 0
11 Sterling 4310004 0 11 142 1 0 0
11 "Tom Green" 4510106 0 279 472 20 0 0
11 "Tom Green" 4510107 0 77 206 8 0 0
11 "Tom Green" 4510108 0 67 541 11 0 0
11 "Tom Green" 4510112 0 80 637 7 0 0
11 "Tom Green" 4510114 0 231 147 13 0 0
11 "Tom Green" 4510124 0 354 292 23 0 0
11 "Tom Green" 4510137 0 560 844 32 0 0
11 "Tom Green" 4510144 0 351 536 23 0 0
11 "Tom Green" 4510146 0 617 855 39 0 0
11 "Tom Green" 4510213 0 174 2004 30 0 0
11 "Tom Green" 4510215 0 375 1370 36 0 0
11 "Tom Green" 4510225 0 3 65 0 0 0
11 "Tom Green" 4510228 0 466 1218 39 0 0
11 "Tom Green" 4510230 0 954 2677 111 0 0
11 "Tom Green" 4510241 0 786 2991 68 0 0
11 "Tom Green" 4510304 0 515 1485 45 0 0
11 "Tom Green" 4510305 0 13 16 1 0 0
11 "Tom Green" 4510306 0 285 774 36 0 0
11 "Tom Green" 4510308 0 71 119 7 0 0
11 "Tom Green" 4510319 0 620 1813 57 0 0
11 "Tom Green" 4510327 0 524 988 50 0 0
11 "Tom Green" 4510348 0 95 389 10 0 0
11 "Tom Green" 4510351 0 59 224 6 0 0
11 "Tom Green" 4510358 0 443 2842 111 0 0
11 "Tom Green" 4510401 0 28 72 3 0 0
11 "Tom Green" 4510402 0 614 1198 53 0 0
11 "Tom Green" 4510420 0 97 348 10 0 0
11 "Tom Green" 4510421 0 565 1907 60 0 0
11 "Tom Green" 4510422 0 113 906 26 0 0
11 "Tom Green" 4510423 0 80 721 8 0 0
11 "Tom Green" 4510424 0 418 1077 25 0 0
11 "Tom Green" 4510434 0 245 437 20 0 0
11 "Tom Green" 4510435 0 196 444 20 0 0
11 "Tom Green" 4510436 0 760 1767 55 0 0
12 Parker 3670100 0 520 2569 85 0 0
12 Parker 3670105 0 212 1382 50 0 0
12 Parker 3670110 0 218 992 49 0 0
12 Parker 3670111 0 155 794 30 0 0
12 Parker 3670115 0 287 1574 64 0 0
12 Parker 3670120 0 192 1310 57 0 0
12 Parker 3670125 0 191 1802 59 0 0
12 Parker 3670130 0 328 1998 83 0 0
12 Parker 3670135 0 174 1045 51 0 0
12 Parker 3670140 0 111 821 27 0 0
12 Parker 3670200 0 212 819 57 0 0
12 Parker 3670205 0 251 929 65 0 0
12 Parker 3670210 0 130 1307 37 0 0
12 Parker 3670215 0 291 2335 104 0 0
12 Parker 3670220 0 36 499 14 0 0
12 Parker 3670225 0 87 868 22 0 0
12 Parker 3670230 0 165 973 48 0 0
12 Parker 3670235 0 81 747 31 0 0
12 Parker 3670240 0 116 1065 48 0 0
12 Parker 3670245 0 117 853 29 0 0
12 Parker 3670250 0 149 900 44 0 0
12 Parker 3670255 0 226 1080 44 0 0
12 Parker 3670300 0 285 897 57 0 0
12 Parker 3670305 0 326 1573 79 0 0
12 Parker 3670310 0 277 831 49 0 0
12 Parker 3670315 0 433 2260 114 0 0
12 Parker 3670320 0 179 1349 64 0 0
12 Parker 3670325 0 175 1225 45 0 0
12 Parker 3670330 0 159 851 44 0 0
12 Parker 3670335 0 231 2861 94 0 0
12 Parker 3670340 0 70 712 19 0 0
12 Parker 3670345 0 174 1397 50 0 0
12 Parker 3670350 0 210 1694 82 0 0
12 Parker 3670400 0 385 2047 73 0 0
12 Parker 3670405a 0 368 2024 84 0 0
12 Parker 3670405b 0 30 176 7 0 0
12 Parker 3670410 0 254 1333 59 0 0
12 Parker 3670415 0 618 2290 122 0 0
12 Parker 3670420 0 237 1497 60 0 0
12 Parker 3670425 0 163 927 37 0 0
12 Parker 3670430 0 371 1802 111 0 0
12 Parker 3670435 0 373 1900 94 0 0
12 Parker 3670440 0 412 2685 111 0 0
12 Parker 3670445 0 202 1373 53 0 0
12 Parker 3670450 0 338 1619 65 0 0
12 Tarrant 4391001 0 625 656 39 0 0
12 Tarrant 4391004 0 840 744 57 0 0
12 Tarrant 4391009 0 361 633 27 0 0
12 Tarrant 4391014 0 206 168 12 0 0
12 Tarrant 4391015 0 431 261 27 0 0
12 Tarrant 4391021 0 644 1492 51 0 0
12 Tarrant 4391022 0 380 481 34 0 0
12 Tarrant 4391056 0 117 55 5 0 0
12 Tarrant 4391061 0 136 34 3 0 0
12 Tarrant 4391071 0 961 521 57 0 0
12 Tarrant 4391076 0 438 393 20 0 0
12 Tarrant 4391081 0 143 320 13 0 0
12 Tarrant 4391094 0 666 418 46 0 0
12 Tarrant 4391095 0 207 444 15 0 0
12 Tarrant 4391103 0 377 765 31 0 0
12 Tarrant 4391105 0 538 681 46 0 0
12 Tarrant 4391108 0 638 730 36 0 0
12 Tarrant 4391111 0 548 2063 76 0 0
12 Tarrant 4391117 0 615 798 40 0 0
12 Tarrant 4391119 0 1591 900 64 0 0
12 Tarrant 4391120 0 1406 162 26 0 0
12 Tarrant 4391133 0 679 623 39 0 0
12 Tarrant 4391142 0 428 490 24 0 0
12 Tarrant 4391150 0 696 306 18 0 0
12 Tarrant 4391165 0 85 62 4 0 0
12 Tarrant 4391167 0 534 531 46 0 0
12 Tarrant 4391186 0 224 431 5 0 0
12 Tarrant 4391189 0 896 876 60 0 0
12 Tarrant 4391199 0 123 223 4 0 0
12 Tarrant 4391206 0 583 1352 73 0 0
12 Tarrant 4391207 0 908 783 63 0 0
12 Tarrant 4391208 0 411 1174 44 0 0
12 Tarrant 4391241 0 108 60 3 0 0
12 Tarrant 4391257 0 646 366 40 0 0
12 Tarrant 4391264 0 565 716 41 0 0
12 Tarrant 4391265 0 832 619 42 0 0
12 Tarrant 4391292 0 747 252 32 0 0
12 Tarrant 4391296 0 786 1201 46 0 0
12 Tarrant 4391298 0 804 908 43 0 0
12 Tarrant 4391300 0 1097 559 33 0 0
12 Tarrant 4391337 0 530 1360 49 0 0
12 Tarrant 4391339 0 833 1180 73 0 0
12 Tarrant 4391347 0 1543 1193 63 0 0
12 Tarrant 4391348 0 168 554 23 0 0
12 Tarrant 4391366 0 0 0 0 0 0
12 Tarrant 4391376 0 12 5 1 0 0
12 Tarrant 4391377 0 1355 1449 63 0 0
12 Tarrant 4391416 0 59 60 4 0 0
12 Tarrant 4391423 0 573 1594 44 0 0
12 Tarrant 4391424 0 1 7 0 0 0
12 Tarrant 4391440 0 952 296 33 0 0
12 Tarrant 4391444 0 42 10 2 0 0
12 Tarrant 4391457 0 1 1 1 0 0
12 Tarrant 4391472 0 43 107 3 0 0
12 Tarrant 4391549 0 0 0 0 0 0
12 Tarrant 4391594 0 0 0 0 0 0
12 Tarrant 4391608 0 399 311 25 0 0
12 Tarrant 4391623 0 0 0 0 0 0
12 Tarrant 4391625 0 0 0 0 0 0
12 Tarrant 4391633 0 11 13 0 0 0
12 Tarrant 4391641a 0 1537 1075 69 0 0
12 Tarrant 4391641b 0 47 31 2 0 0
12 Tarrant 4391641c 0 95 66 4 0 0
12 Tarrant 4391674 0 0 0 0 0 0
12 Tarrant 4391676 0 105 78 7 0 0
12 Tarrant 4391677 0 106 54 9 0 0
12 Tarrant 4391678 0 1 2 0 0 0
12 Tarrant 4391684 0 156 166 11 0 0
12 Tarrant 4391715 0 405 354 18 0 0
12 Tarrant 4391718 0 458 381 22 0 0
12 Tarrant 4391719 0 599 1394 67 0 0
12 Tarrant 4391723 0 827 451 20 0 0
12 Tarrant 4393041 0 978 1410 93 0 0
12 Tarrant 4393043 0 624 1892 88 0 0
12 Tarrant 4393131 0 384 856 49 0 0
12 Tarrant 4393140 0 394 909 42 0 0
12 Tarrant 4393164 0 483 862 38 0 0
12 Tarrant 4393177 0 499 1407 57 0 0
12 Tarrant 4393192 0 195 617 16 0 0
12 Tarrant 4393214 0 748 1316 64 0 0
12 Tarrant 4393215 0 446 1281 33 0 0
12 Tarrant 4393289 0 601 1249 72 0 0
12 Tarrant 4393324 0 556 1114 64 0 0
12 Tarrant 4393325 0 204 559 29 0 0
12 Tarrant 4393326 0 223 356 36 0 0
12 Tarrant 4393333 0 1051 1942 64 0 0
12 Tarrant 4393363a 0 388 1003 35 0 0
12 Tarrant 4393363b 0 280 716 25 0 0
12 Tarrant 4393364 0 297 434 25 0 0
12 Tarrant 4393406 0 0 0 0 0 0
12 Tarrant 4393507 0 649 1037 60 0 0
12 Tarrant 4393567 0 877 2721 95 0 0
12 Tarrant 4393570 0 804 1302 80 0 0
12 Tarrant 4393637 0 761 893 49 0 0
12 Tarrant 4393664 0 0 0 0 0 0
12 Tarrant 4393667 0 31 61 2 0 0
12 Tarrant 4393698 0 1085 1594 80 0 0
12 Tarrant 4393700 0 500 988 60 0 0
12 Tarrant 4393729 0 254 254 15 0 0
12 Tarrant 4394006 0 391 192 27 0 0
12 Tarrant 4394016 0 542 608 53 0 0
12 Tarrant 4394018 0 205 494 20 0 0
12 Tarrant 4394020 0 363 594 48 0 0
12 Tarrant 4394042 0 264 445 29 0 0
12 Tarrant 4394044 0 783 2009 83 0 0
12 Tarrant 4394045 0 473 1509 66 0 0
12 Tarrant 4394046 0 596 2456 112 0 0
12 Tarrant 4394047 0 405 1982 73 0 0
12 Tarrant 4394051 0 3 2 0 0 0
12 Tarrant 4394053 0 275 573 39 0 0
12 Tarrant 4394057 0 280 321 17 0 0
12 Tarrant 4394060 0 1030 467 59 0 0
12 Tarrant 4394065 0 617 2293 87 0 0
12 Tarrant 4394069 0 317 1102 46 0 0
12 Tarrant 4394070 0 750 878 50 0 0
12 Tarrant 4394073 0 152 170 9 0 0
12 Tarrant 4394077 0 112 100 6 0 0
12 Tarrant 4394086 0 553 1419 55 0 0
12 Tarrant 4394091 0 493 1181 61 0 0
12 Tarrant 4394096 0 534 296 27 0 0
12 Tarrant 4394102 0 296 339 27 0 0
12 Tarrant 4394113 0 73 163 11 0 0
12 Tarrant 4394115 0 76 443 7 0 0
12 Tarrant 4394116 0 686 973 47 0 0
12 Tarrant 4394118 0 461 441 36 0 0
12 Tarrant 4394121 0 571 990 77 0 0
12 Tarrant 4394124 0 437 446 44 0 0
12 Tarrant 4394125 0 147 188 10 0 0
12 Tarrant 4394128 0 640 1257 66 0 0
12 Tarrant 4394129 0 296 609 34 0 0
12 Tarrant 4394130 0 674 1349 51 0 0
12 Tarrant 4394135 0 382 489 40 0 0
12 Tarrant 4394136 0 758 742 64 0 0
12 Tarrant 4394137 0 373 701 40 0 0
12 Tarrant 4394138 0 193 261 14 0 0
12 Tarrant 4394141 0 741 1046 70 0 0
12 Tarrant 4394144 0 379 776 33 0 0
12 Tarrant 4394159 0 377 651 40 0 0
12 Tarrant 4394163 0 416 565 34 0 0
12 Tarrant 4394178 0 860 1334 65 0 0
12 Tarrant 4394179 0 457 379 38 0 0
12 Tarrant 4394182 0 886 1426 67 0 0
12 Tarrant 4394202 0 472 535 33 0 0
12 Tarrant 4394203 0 750 534 40 0 0
12 Tarrant 4394204 0 831 1468 86 0 0
12 Tarrant 4394218 0 324 458 24 0 0
12 Tarrant 4394222 0 322 352 20 0 0
12 Tarrant 4394230 0 1074 1588 112 0 0
12 Tarrant 4394232 0 1026 1339 89 0 0
12 Tarrant 4394234 0 840 1566 83 0 0
12 Tarrant 4394239 0 25 54 5 0 0
12 Tarrant 4394242 0 130 337 16 0 0
12 Tarrant 4394243 0 479 694 44 0 0
12 Tarrant 4394250 0 1145 1319 68 0 0
12 Tarrant 4394252 0 319 427 18 0 0
12 Tarrant 4394253 0 259 254 21 0 0
12 Tarrant 4394259 0 181 669 27 0 0
12 Tarrant 4394261 0 924 1131 98 0 0
12 Tarrant 4394272 0 143 288 19 0 0
12 Tarrant 4394276 0 609 960 59 0 0
12 Tarrant 4394284 0 37 159 8 0 0
12 Tarrant 4394285 0 255 201 19 0 0
12 Tarrant 4394290 0 607 913 60 0 0
12 Tarrant 4394328 0 379 520 33 0 0
12 Tarrant 4394338 0 1195 1658 95 0 0
12 Tarrant 4394340 0 364 1240 58 0 0
12 Tarrant 4394342 0 638 1099 85 0 0
12 Tarrant 4394343 0 581 1242 55 0 0
12 Tarrant 4394344 0 371 785 32 0 0
12 Tarrant 4394350 0 583 484 37 0 0
12 Tarrant 4394362 0 0 3 0 0 0
12 Tarrant 4394369 0 849 1810 94 0 0
12 Tarrant 4394371 0 359 1687 54 0 0
12 Tarrant 4394373 0 38 119 4 0 0
12 Tarrant 4394374 0 614 916 60 0 0
12 Tarrant 4394375 0 560 1495 72 0 0
12 Tarrant 4394395 0 71 346 12 0 0
12 Tarrant 4394397 0 108 158 14 0 0
12 Tarrant 4394399 0 24 91 8 0 0
12 Tarrant 4394400 0 74 123 8 0 0
12 Tarrant 4394410 0 901 1001 69 0 0
12 Tarrant 4394429 0 671 1004 61 0 0
12 Tarrant 4394452a 0 1043 1135 54 0 0
12 Tarrant 4394452b 0 66 72 3 0 0
12 Tarrant 4394454 0 636 1283 71 0 0
12 Tarrant 4394456 0 251 605 25 0 0
12 Tarrant 4394458 0 3 4 0 0 0
12 Tarrant 4394475 0 32 12 1 0 0
12 Tarrant 4394480 0 172 589 20 0 0
12 Tarrant 4394487 0 0 0 0 0 0
12 Tarrant 4394492 0 368 315 28 0 0
12 Tarrant 4394493a 0 334 451 25 0 0
12 Tarrant 4394493b 0 14 18 1 0 0
12 Tarrant 4394493c 0 314 422 25 0 0
12 Tarrant 4394494 0 0 3 0 0 0
12 Tarrant 4394496 0 251 148 16 0 0
12 Tarrant 4394497 0 1001 563 58 0 0
12 Tarrant 4394498 0 135 347 6 0 0
12 Tarrant 4394499 0 1319 1434 90 0 0
12 Tarrant 4394508 0 1176 1620 93 0 0
12 Tarrant 4394512 0 0 0 0 0 0
12 Tarrant 4394528 0 1051 1595 89 0 0
12 Tarrant 4394531 0 618 1408 66 0 0
12 Tarrant 4394532 0 177 746 23 0 0
12 Tarrant 4394534 0 1013 1717 114 0 0
12 Tarrant 4394540 0 896 1191 81 0 0
12 Tarrant 4394551 0 1068 1635 92 0 0
12 Tarrant 4394565 0 10 15 0 0 0
12 Tarrant 4394568 0 9 30 0 0 0
12 Tarrant 4394572 0 15 6 2 0 0
12 Tarrant 4394573 0 0 0 0 0 0
12 Tarrant 4394591 0 930 1194 76 0 0
12 Tarrant 4394595 0 15 28 3 0 0
12 Tarrant 4394596 0 52 19 1 0 0
12 Tarrant 4394599 0 1379 1956 114 0 0
12 Tarrant 4394604 0 0 0 0 0 0
12 Tarrant 4394615 0 0 0 0 0 0
12 Tarrant 4394620 0 17 11 0 0 0
12 Tarrant 4394629 0 0 0 0 0 0
12 Tarrant 4394630 0 0 0 0 0 0
12 Tarrant 4394634 0 431 405 28 0 0
12 Tarrant 4394638 0 922 1295 71 0 0
12 Tarrant 4394640 0 251 195 9 0 0
12 Tarrant 4394649 0 685 1556 66 0 0
12 Tarrant 4394650 0 856 1308 88 0 0
12 Tarrant 4394683 0 0 0 0 0 0
12 Tarrant 4394686 0 0 0 0 0 0
12 Tarrant 4394687 0 64 35 2 0 0
12 Tarrant 4394690 0 2 5 0 0 0
12 Tarrant 4394691 0 6 10 0 0 0
12 Tarrant 4394694 0 1347 2213 124 0 0
12 Tarrant 4394702 0 441 748 43 0 0
12 Tarrant 4394703 0 936 969 92 0 0
12 Tarrant 4394705 0 786 881 42 0 0
12 Tarrant 4394707 0 527 462 43 0 0
12 Tarrant 4394711 0 641 907 41 0 0
12 Tarrant 4394713 0 869 1258 77 0 0
12 Tarrant 4394724a 0 100 576 16 0 0
12 Tarrant 4394724b 0 6 36 1 0 0
12 Wise 4970002 0 377 1815 55 0 0
12 Wise 4970005 0 184 1133 44 0 0
12 Wise 4970006 0 268 1171 70 0 0
12 Wise 4970007a 0 106 429 18 0 0
12 Wise 4970007b 0 114 429 17 0 0
12 Wise 4970024 0 462 2078 83 0 0
12 Wise 4970025 0 15 79 0 0 0
12 Wise 4970027 0 331 2401 89 0 0
13 Archer 0090001 0 83 832 22 0 0
13 Archer 0090002 0 60 719 7 0 0
13 Archer 0090003 0 23 255 3 0 0
13 Archer 0090004 0 22 490 8 0 0
13 Archer 0090005 0 10 121 1 0 0
13 Archer 0090006 0 71 739 13 0 0
13 Archer 0090007 0 9 134 2 0 0
13 Archer 0090008 0 29 222 8 0 0
13 Archer 0090009 0 9 126 1 0 0
13 Archer 0090010 0 81 524 6 0 0
13 Archer 0090011 0 7 67 0 0 0
13 Armstrong 0110101 0 12 267 5 0 0
13 Armstrong 0110201 0 11 144 5 0 0
13 Armstrong 0110202 0 10 60 0 0 0
13 Armstrong 0110301 0 10 219 3 0 0
13 Armstrong 0110303 0 6 37 0 0 0
13 Armstrong 0110401 0 9 143 0 0 0
13 Armstrong 0110402 0 11 132 3 0 0
13 Armstrong 0110404 0 0 23 0 0 0
13 Baylor 0230001 0 40 464 9 0 0
13 Baylor 0230002 0 36 313 7 0 0
13 Baylor 0230003 0 40 306 13 0 0
13 Baylor 0230004 0 51 397 11 0 0
13 Briscoe 0450001 0 14 85 0 0 0
13 Briscoe 0450002 0 15 154 2 0 0
13 Briscoe 0450003 0 18 159 3 0 0
13 Briscoe 0450004 0 23 202 5 0 0
13 Briscoe 0450006 0 7 37 0 0 0
13 Carson 0650101 0 38 319 8 0 0
13 Carson 0650102 0 1 57 1 0 0
13 Carson 0650103 0 38 254 11 0 0
13 Carson 0650201 0 78 778 21 0 0
13 Carson 0650301 0 50 430 13 0 0
13 Carson 0650302 0 18 230 1 0 0
13 Carson 0650401 0 69 473 9 0 0
13 Carson 0650402 0 14 190 6 0 0
13 Childress 0750101 0 51 455 3 0 0
13 Childress 0750201 0 60 536 8 0 0
13 Childress 0750301 0 76 422 15 0 0
13 Childress 0750401 0 85 544 6 0 0
13 Clay 0770001 0 85 566 6 0 0
13 Clay 0770006 0 42 251 7 0 0
13 Clay 0770008 0 73 513 16 0 0
13 Clay 0770009 0 40 315 9 0 0
13 Clay 0770010 0 25 196 7 0 0
13 Clay 0770011 0 55 602 16 0 0
13 Clay 0770012 0 31 223 5 0 0
13 Clay 0770013 0 16 99 2 0 0
13 Clay 0770014 0 13 124 0 0 0
13 Clay 0770015 0 37 249 5 0 0
13 Clay 0770017 0 93 653 14 0 0
13 Clay 0770020 0 17 350 10 0 0
13 Clay 0770024 0 14 241 5 0 0
13 Clay 0770026 0 11 133 1 0 0
13 Clay 0770027 0 27 284 6 0 0
13 Clay 0770032 0 13 178 1 0 0
13 Collingsworth 0870101 0 42 299 8 0 0
13 Collingsworth 0870201 0 24 171 2 0 0
13 Collingsworth 0870202 0 0 34 0 0 0
13 Collingsworth 0870301 0 31 213 2 0 0
13 Collingsworth 0870302 0 3 37 0 0 0
13 Collingsworth 0870401 0 30 206 1 0 0
13 Collingsworth 0870402 0 5 75 1 0 0
13 Cooke 0970001 0 240 638 33 0 0
13 Cooke 0970002 0 35 120 0 0 0
13 Cooke 0970003 0 52 256 10 0 0
13 Cooke 0970004 0 62 291 8 0 0
13 Cooke 0970005 0 204 567 28 0 0
13 Cooke 0970006 0 41 334 11 0 0
13 Cooke 0970007 0 126 977 40 0 0
13 Cooke 0970008 0 74 619 17 0 0
13 Cooke 0970009 0 112 973 32 0 0
13 Cooke 0970010 0 183 1298 32 0 0
13 Cooke 0970011 0 302 1548 36 0 0
13 Cooke 0970012 0 73 560 6 0 0
13 Cooke 0970014 0 28 211 7 0 0
13 Cooke 0970015 0 20 188 2 0 0
13 Cooke 0970017 0 18 344 7 0 0
13 Cooke 0970018 0 116 1313 23 0 0
13 Cooke 0970019 0 40 288 8 0 0
13 Cooke 0970020 0 41 304 8 0 0
13 Cooke 0970021 0 54 923 12 0 0
13 Cooke 0970022 0 206 1405 33 0 0
13 Cooke 0970026 0 84 241 15 0 0
13 Cooke 0970027 0 58 158 6 0 0
13 Cooke 0970028 0 18 52 3 0 0
13 Cooke 0970030 0 46 101 0 0 0
13 Cooke 0970031 0 37 64 5 0 0
13 Cooke 0970033 0 35 306 9 0 0
13 Cooke 0970034 0 147 210 17 0 0
13 Cooke 0970035 0 147 327 19 0 0
13 Cooke 0970037 0 219 802 32 0 0
13 Cottle 1010101 0 29 185 1 0 0
13 Cottle 1010201 0 18 161 2 0 0
13 Cottle 1010301 0 32 86 2 0 0
13 Cottle 1010401 0 33 111 1 0 0
13 Dallam 1110001 0 23 220 3 0 0
13 Dallam 1110002 0 3 53 0 0 0
13 Dallam 1110003 0 0 24 0 0 0
13 Dallam 1110004 0 0 30 0 0 0
13 Dallam 1110005 0 2 22 0 0 0
13 Dallam 1110006 0 22 164 3 0 0
13 Dallam 1110007 0 56 224 2 0 0
13 Dallam 1110008 0 43 366 12 0 0
13 Dallam 1110009 0 51 268 6 0 0
13 "Deaf Smith" 1170001 0 257 549 7 0 0
13 "Deaf Smith" 1170002 0 326 524 16 0 0
13 "Deaf Smith" 1170003 0 362 1471 26 0 0
13 "Deaf Smith" 1170004 0 322 662 16 0 0
13 Dickens 1250001 0 9 75 0 0 0
13 Dickens 1250002 0 9 77 1 0 0
13 Dickens 1250003a 0 39 178 2 0 0
13 Dickens 1250003b 0 5 27 0 0 0
13 Dickens 1250004a 0 21 118 0 0 0
13 Dickens 1250004b 0 1 6 0 0 0
13 Dickens 1250005 0 15 143 4 0 0
13 Dickens 1250006 0 24 204 2 0 0
13 Donley 1290101 0 13 101 3 0 0
13 Donley 1290102 0 24 234 6 0 0
13 Donley 1290201 0 59 379 9 0 0
13 Donley 1290301 0 13 128 0 0 0
13 Donley 1290303 0 21 226 3 0 0
13 Donley 1290401 0 48 351 8 0 0
13 Floyd 1530009 0 3 70 1 0 0
13 Floyd 1530018 0 89 525 7 0 0
13 Floyd 1530024 0 47 93 2 0 0
13 Foard 1550101 0 21 67 1 0 0
13 Foard 1550201 0 17 129 2 0 0
13 Foard 1550301 0 27 102 1 0 0
13 Foard 1550401 0 30 117 0 0 0
13 Gray 1790001 0 15 284 3 0 0
13 Gray 1790002 0 158 1364 36 0 0
13 Gray 1790003 0 2 98 3 0 0
13 Gray 1790004 0 35 440 8 0 0
13 Gray 1790005 0 192 1827 33 0 0
13 Gray 1790006 0 178 1719 25 0 0
13 Gray 1790007 0 207 1009 48 0 0
13 Hall 1910101 0 45 174 3 0 0
13 Hall 1910201 0 10 51 2 0 0
13 Hall 1910202 0 34 215 4 0 0
13 Hall 1910301 0 13 54 1 0 0
13 Hall 1910302 0 28 187 3 0 0
13 Hall 1910401 0 16 178 4 0 0
13 Hall 1910402 0 11 102 0 0 0
13 Hansford 1950001 0 36 427 3 0 0
13 Hansford 1950002 0 0 17 0 0 0
13 Hansford 1950003 0 13 174 4 0 0
