DIST COUNTY AREA TOTAL DEM REP LIB OTHER
DIST COUNTY AREA TOTAL Dem Rep Lib Other
32 Lake "Precinct 103.LEE3" 0 544 882 0 0
32 Lake "Precinct 106.GRV" 0 773 912 0 0
32 Lake "Precinct 107" 0 201 443 0 0
32 Lake "Precinct 12" 0 767 1380 0 0
32 Lake "Precinct 13" 0 374 844 0 0
32 Lake "Precinct 14" 0 1366 1475 0 0
32 Lake "Precinct 15.CLE" 0 1321 946 0 0
32 Lake "Precinct 16" 0 742 1584 0 0
32 Lake "Precinct 17" 0 402 1113 0 0
32 Lake "Precinct 18" 0 61 163 0 0
32 Lake "Precinct 21" 0 625 1418 0 0
32 Lake "Precinct 22" 0 3539 4124 0 0
32 Lake "Precinct 23" 0 2580 2880 0 0
32 Lake "Precinct 24" 0 300 891 0 0
32 Lake "Precinct 26" 0 1048 965 0 0
32 Lake "Precinct 27" 0 526 141 0 0
32 Lake "Precinct 28" 0 349 294 0 0
32 Lake "Precinct 29" 0 394 606 0 0
32 Lake "Precinct 30" 0 739 1454 0 0
32 Lake "Precinct 36.LEE3" 0 476 902 0 0
32 Lake "Precinct 37" 0 434 809 0 0
32 Lake "Precinct 38" 0 948 1701 0 0
32 Lake "Precinct 41" 0 219 566 0 0
32 Lake "Precinct 45" 0 872 1063 0 0
32 Lake "Precinct 46" 0 375 580 0 0
32 Lake "Precinct 47" 0 1200 1897 0 0
32 Lake "Precinct 50" 0 483 421 0 0
32 Lake "Precinct 52" 0 2295 2360 0 0
32 Lake "Precinct 56" 0 230 307 0 0
32 Lake "Precinct 60" 0 229 410 0 0
32 Lake "Precinct 61" 0 912 1650 0 0
32 Lake "Precinct 68" 0 728 792 0 0
32 Lake "Precinct 71" 0 179 843 0 0
32 Lake "Precinct 74" 0 431 782 0 0
32 Lake "Precinct 75" 0 480 980 0 0
32 Lake "Precinct 77.LEE3" 0 108 173 0 0
32 Lake "Precinct 78.CLE" 0 1038 1726 0 0
32 Lake "Precinct 79" 0 2905 2986 0 0
32 Lake "Precinct 80" 0 950 1553 0 0
32 Lake "Precinct 81" 0 1374 1601 0 0
32 Lake "Precinct 82" 0 2464 1494 0 0
32 Lake "Precinct 83" 0 808 1355 0 0
32 Lake "Precinct 84" 0 3907 2620 0 0
32 Lake "Precinct 87.CLE" 0 707 825 0 0
32 Lake "Precinct 88" 0 1240 1977 0 0
32 Lake "Precinct 89" 0 2754 2694 0 0
32 Lake "Precinct 90" 0 500 581 0 0
32 Lake "Precinct 95" 0 1134 1443 0 0
32 Lake "Precinct 97" 0 1901 1441 0 0
33 Lake "Precinct 11" 0 784 1130 0 0
33 Lake "Precinct 20" 0 922 1958 0 0
33 Lake "Precinct 25" 0 907 2202 0 0
33 Lake "Precinct 46" 0 22 28 0 0
33 Lake "Precinct 49" 0 681 1510 0 0
33 Lake "Precinct 51" 0 150 277 0 0
33 Lake "Precinct 59" 0 780 1652 0 0
33 Lake "Precinct 65" 0 802 1448 0 0
33 Lake "Precinct 67" 0 872 2078 0 0
33 Lake "Precinct 70" 0 235 518 0 0
33 Lake "Precinct 72" 0 422 751 0 0
33 Lake "Precinct 73" 0 436 842 0 0
33 Lake "Precinct 8" 0 88 187 0 0
33 Lake "Precinct 85" 0 386 779 0 0
33 Lake "Precinct 9" 0 182 699 0 0
33 Lake "Precinct 94" 0 566 1716 0 0
33 Lake "Precinct 96" 0 359 689 0 0
33 Marion 3520 0 385 1281 0 0
33 Marion 3530 0 865 2110 0 0
33 Marion 3540 0 563 1320 0 0
33 Marion 3550 0 2188 4843 0 0
33 Marion 3560 0 273 667 0 0
33 Marion 3580 0 924 2144 0 0
33 Sumter "0101 101 SAVANNAH CTR" 0 632 1465 0 113
33 Sumter "0102 102 HOPE LUTH CHURCH" 0 1133 2714 0 173
33 Sumter "0103 103 SADDLEBROOK REC" 0 1361 3312 0 194
33 Sumter "0104 104 PIMLICO REC" 0 886 2136 0 133
33 Sumter "0105 105 COCONUT COVE REC" 0 1132 3162 0 176
33 Sumter "0106 106 CANAL ST REC" 0 1083 2301 0 130
33 Sumter "0107 107 LAUREL MANOR REC" 0 898 1845 0 103
33 Sumter "0108 108 ALLAMANDA VLG REC" 0 951 2113 0 121
33 Sumter "0109 109 TRUMAN REC" 0 845 1848 0 115
33 Sumter "0110 110 STERLING HEIGHTS" 0 893 2180 0 126
33 Sumter "0111 111 CAPTIVA VILLAGE" 0 2021 4852 0 246
33 Sumter "0112 112 OXFORD COMM BLDG" 0 586 3074 0 160
33 Sumter "0113 113 ROYAL COMM BLDG" 0 141 550 0 33
33 Sumter "0114 114 LAKE PAN REC BLDG" 0 279 1818 0 85
33 Sumter "0115 115 WILDWOOD COMM BLDG" 0 965 1008 0 78
33 Sumter "0117 117 FENNEY REC" 0 1459 5388 0 287
33 Sumter "0118 118 FIRST UNITED METH" 0 479 1662 0 85
33 Sumter "0119 119 CENTER HILL COMM" 0 90 692 0 32
33 Sumter "0120 120 BUSHNELL COMM" 0 904 3235 0 185
33 Sumter "0121 121 INDIAN HILL BAPT" 0 135 1143 0 67
33 Sumter "0123 123 WEBSTER COMM" 0 195 1363 0 69
33 Sumter "0125 125 EL SANTIAGO REC" 0 883 2037 0 150
33 Sumter "0127 127 COLONY COTTAGE" 0 1122 2363 0 122
33 Sumter "0128 128 SEABREEZE REC" 0 1151 2664 0 121
33 Sumter "0129 129 EISENHOWER REC" 0 1254 4230 0 218
33 Sumter "0130 130 ROHAN REC CTR" 0 1483 3662 0 206
34 Citrus 100 0 464 1910 0 0
34 Citrus 101 0 521 1989 0 0
34 Citrus 102 0 228 565 0 0
34 Citrus 103 0 542 1482 0 0
34 Citrus 104 0 402 1292 0 0
34 Citrus 105 0 430 1296 0 0
34 Citrus 107 0 544 1699 0 0
34 Citrus 108 0 750 2171 0 0
34 Citrus 109 0 705 2394 0 0
34 Citrus 110 0 1107 3062 0 0
34 Citrus 200 0 484 1771 0 0
34 Citrus 201 0 685 1987 0 0
34 Citrus 202 0 1361 3972 0 0
34 Citrus 203 0 682 1745 0 0
34 Citrus 204 0 802 2382 0 0
34 Citrus 205 0 508 1127 0 0
34 Citrus 206 0 582 1159 0 0
34 Citrus 208 0 369 1154 0 0
34 Citrus 300 0 403 1615 0 0
34 Citrus 301 0 1126 3881 0 0
34 Citrus 302 0 909 3259 0 0
34 Citrus 305 0 886 2926 0 0
34 Citrus 307 0 2163 5750 0 0
34 Citrus 400 0 343 1403 0 0
34 Citrus 402 0 746 2545 0 0
34 Citrus 403 0 1102 2666 0 0
34 Citrus 404 0 496 1822 0 0
34 Citrus 405 0 1265 3705 0 0
34 Citrus 406 0 526 1684 0 0
34 Citrus 407 0 438 1489 0 0
34 Citrus 408 0 512 1768 0 0
34 Hernando "1017 - Nativity Luth. CH" 0 1047 2679 0 0
34 Hernando "1024 - Christian CH in the Wildwood" 0 1941 5396 0 0
35 Hernando "1001 - Tri-County Comm. CTR" 0 303 871 0 0
35 Hernando "1002 - Eden Baptist CH Fellowship HL" 0 295 1262 0 0
35 Hernando "1004 - Jerome Brown Comm. CTR" 0 1654 2494 0 0
35 Hernando "1006 - Faith Evanl. Presb. CH" 0 845 2239 0 0
35 Hernando "1008 - Ridge Manor Comm. CTR" 0 838 1950 0 0
35 Hernando "1009 - Spring Lake United Methodist CH" 0 438 1461 0 0
35 Hernando "1010 - Grace World Outreach CH" 0 1057 2252 0 0
35 Hernando "1012 - Deerfield Clubhouse" 0 742 1653 0 0
35 Hernando "1014 - Brooksville Elks Lodge" 0 2158 4081 0 0
35 Hernando "1015 - Holy Cross Luth. CH" 0 1499 2087 0 0
35 Hernando "1018 - High Point Comm. Clubhouse" 0 723 1669 0 0
35 Hernando "1019 - Grace Presb. CH" 0 1923 3612 0 0
35 Hernando "1021 - Fellowship Comm. CH" 0 1007 1596 0 0
35 Hernando "1023 - Forest Oaks Luth. CH" 0 1353 1945 0 0
35 Hernando "1025 - Brookridge Clubhouse Middle RM" 0 1103 1768 0 0
35 Hernando "1027 - St. Joan of Arc CH Parish Hall" 0 1642 2583 0 0
35 Hernando "1029 - Providence CH" 0 1220 1632 0 0
35 Hernando "1030 - Coast Guard Aux. BLDG" 0 560 1536 0 0
35 Hernando "1031 - Hernando County Utilities DEPT" 0 994 2180 0 0
35 Hernando "1033 - Gateway Bible CH" 0 1101 1924 0 0
35 Hernando "1034 - Northcliffe Bapt. CH Hall" 0 1618 2254 0 0
35 Hernando "1036 - Hillside Comm. Bapt. CH" 0 1129 2277 0 0
35 Hernando "1038 - Regency Oaks Clubhouse" 0 1006 1627 0 0
35 Hernando "1039 - SH Cal. CH of the Nazarene" 0 712 1036 0 0
35 Hernando "1040 - SH United CH of Christ Hall" 0 1792 2584 0 0
35 Hernando "1042 - Family First Assembly" 0 825 1618 0 0
35 Hernando "1044 - Sterling Hill Clubhouse North" 0 2194 3198 0 0
35 Hernando "1047 - Timber Pines Perf. Arts CTR" 0 1305 2466 0 0
35 Hernando "1048 - YMCA of Suncoast" 0 1148 1836 0 0
35 Hernando "1054 - Wellington Clubhouse" 0 577 1042 0 0
36 Pasco 013 0 760 2086 0 78
36 Pasco 015 0 1979 3142 0 187
36 Pasco 018 0 346 644 0 34
36 Pasco 023 0 656 971 0 70
36 Pasco 025 0 2123 3329 0 180
36 Pasco 026 0 713 1491 0 80
36 Pasco 028 0 1218 1905 0 135
36 Pasco 029 0 383 686 0 61
36 Pasco 030 0 1024 1512 0 87
36 Pasco 032 0 988 1594 0 75
36 Pasco 033 0 1497 3371 0 137
36 Pasco 034 0 940 1883 0 76
36 Pasco 040 0 199 482 0 24
36 Pasco 042 0 1500 2557 0 134
36 Pasco 043 0 226 354 0 28
36 Pasco 044 0 399 740 0 30
36 Pasco 046 0 1152 1774 0 73
36 Pasco 047 0 441 623 0 38
36 Pasco 050 0 831 1210 0 66
36 Pasco 051 0 820 1334 0 81
36 Pasco 052 0 1484 2747 0 111
36 Pasco 053 0 733 1075 0 55
36 Pasco 054 0 1106 1486 0 94
36 Pasco 057 0 650 1078 0 56
36 Pasco 058 0 447 738 0 37
36 Pasco 059 0 1776 3127 0 137
36 Pasco 066 0 1115 1825 0 90
36 Pasco 067 0 877 1849 0 84
36 Pasco 068 0 803 1536 0 68
36 Pasco 072 0 880 1398 0 74
36 Pasco 075 0 1061 1695 0 84
36 Pasco 092 0 599 1190 0 55
37 Pasco 008 0 1790 2833 0 149
37 Pasco 011 0 1552 2279 0 137
37 Pasco 012 0 685 1476 0 78
37 Pasco 014 0 2067 3256 0 195
37 Pasco 017 0 1809 2373 0 140
37 Pasco 027 0 1466 3727 0 204
37 Pasco 031 0 1321 1608 0 82
37 Pasco 035 0 2300 4062 0 190
37 Pasco 036 0 2659 3734 0 215
37 Pasco 041 0 535 1076 0 104
37 Pasco 045 0 1234 2884 0 159
37 Pasco 049 0 1435 2691 0 158
37 Pasco 061 0 400 617 0 39
37 Pasco 065 0 1287 1813 0 124
37 Pasco 070 0 1217 2014 0 108
37 Pasco 071 0 374 868 0 47
37 Pasco 077 0 747 1732 0 98
37 Pasco 078 0 858 1451 0 113
37 Pasco 080 0 341 618 0 23
37 Pasco 081 0 354 853 0 53
37 Pasco 082 0 959 1968 0 98
37 Pasco 083 0 1802 3437 0 172
37 Pasco 089 0 368 825 0 49
37 Pasco 091 0 899 1785 0 107
37 Pasco 093 0 882 1399 0 89
37 Pasco 094 0 692 1128 0 74
37 Pasco 095 0 1080 1563 0 92
37 Pasco 097 0 1242 2105 0 136
37 Pasco 100 0 604 1154 0 72
37 Pasco 102 0 791 1073 0 65
37 Pasco 103 0 821 1055 0 64
37 Pasco 105 0 1022 1697 0 87
37 Pasco 106 0 1077 1699 0 83
37 Pasco 108 0 1665 2842 0 169
37 Pasco 109 0 1999 2687 0 113
37 Pasco 110 0 878 1275 0 58
37 Pasco 111 0 1224 2065 0 100
38 Pasco 001 0 1445 1644 0 95
38 Pasco 002 0 265 489 0 28
38 Pasco 003 0 926 1812 0 76
38 Pasco 004 0 329 790 0 25
38 Pasco 005 0 617 1585 0 75
38 Pasco 006 0 2924 4918 0 230
38 Pasco 007 0 3138 3041 0 180
38 Pasco 009 0 177 506 0 15
38 Pasco 010 0 237 628 0 24
38 Pasco 016 0 162 550 0 26
38 Pasco 019 0 887 2295 0 76
38 Pasco 020 0 144 316 0 9
38 Pasco 021 0 252 451 0 29
38 Pasco 022 0 807 1761 0 80
38 Pasco 024 0 127 173 0 9
38 Pasco 037 0 681 1502 0 76
38 Pasco 038 0 2619 2676 0 149
38 Pasco 039 0 244 539 0 15
38 Pasco 048 0 810 1009 0 62
38 Pasco 055 0 1540 2277 0 114
38 Pasco 056 0 180 399 0 16
38 Pasco 060 0 860 875 0 57
38 Pasco 062 0 1466 2712 0 119
38 Pasco 063 0 404 805 0 32
38 Pasco 064 0 533 1002 0 60
38 Pasco 069 0 1058 2330 0 118
38 Pasco 073 0 1848 2145 0 153
38 Pasco 074 0 56 60 0 4
38 Pasco 076 0 769 1492 0 67
38 Pasco 079 0 248 970 0 33
38 Pasco 084 0 659 1150 0 83
38 Pasco 085 0 1132 1295 0 96
38 Pasco 086 0 669 1314 0 77
38 Pasco 087 0 1884 2206 0 122
38 Pasco 088 0 146 459 0 21
38 Pasco 090 0 2540 2205 0 154
38 Pasco 096 0 1089 1010 0 80
38 Pasco 098 0 956 1172 0 89
38 Pasco 099 0 1621 1225 0 89
38 Pasco 101 0 1591 1374 0 96
38 Pasco 104 0 235 486 0 24
38 Pasco 107 0 2367 2146 0 153
39 Osceola 100 0 324 334 0 0
39 Osceola 101 0 2071 1399 0 0
39 Osceola 102 0 115 174 0 0
39 Osceola 104 0 2020 1033 0 0
39 Osceola 130 0 159 79 0 0
39 Osceola 131 0 176 92 0 0
39 Osceola 133 0 0 0 0 0
39 Osceola 134 0 0 0 0 0
39 Osceola 135 0 0 0 0 0
39 Osceola 136 0 143 119 0 0
39 Osceola 137 0 158 189 0 0
39 Osceola 150 0 564 292 0 0
39 Osceola 151 0 2980 3348 0 0
39 Osceola 152 0 0 0 0 0
39 Osceola 153 0 0 0 0 0
39 Osceola 154 0 726 511 0 0
39 Osceola 155 0 195 301 0 0
39 Osceola 156 0 201 118 0 0
39 Osceola 157 0 388 369 0 0
39 Osceola 159 0 0 0 0 0
39 Polk "Precinct 101" 0 361 1568 0 0
39 Polk "Precinct 102" 0 195 828 0 0
39 Polk "Precinct 103" 0 1837 1517 0 0
39 Polk "Precinct 104" 0 1276 1077 0 0
39 Polk "Precinct 105" 0 1016 666 0 0
39 Polk "Precinct 106" 0 282 925 0 0
39 Polk "Precinct 107" 0 939 2615 0 0
39 Polk "Precinct 108" 0 246 876 0 0
39 Polk "Precinct 109" 0 1587 2771 0 0
39 Polk "Precinct 110" 0 1122 2197 0 0
39 Polk "Precinct 111" 0 1595 3877 0 0
39 Polk "Precinct 113" 0 244 922 0 0
39 Polk "Precinct 114" 0 1399 1917 0 0
39 Polk "Precinct 115" 0 987 1842 0 0
39 Polk "Precinct 117" 0 1700 2708 0 0
39 Polk "Precinct 123" 0 1394 1016 0 0
39 Polk "Precinct 124" 0 2549 1880 0 0
39 Polk "Precinct 203" 0 621 1017 0 0
39 Polk "Precinct 208" 0 889 1584 0 0
39 Polk "Precinct 215" 0 31 112 0 0
39 Polk "Precinct 219" 0 485 615 0 0
39 Polk "Precinct 226" 0 563 853 0 0
39 Polk "Precinct 227" 0 92 371 0 0
39 Polk "Precinct 251" 0 193 540 0 0
39 Polk "Precinct 301" 0 446 773 0 0
39 Polk "Precinct 303" 0 939 2624 0 0
39 Polk "Precinct 304" 0 1249 3020 0 0
39 Polk "Precinct 307" 0 387 743 0 0
39 Polk "Precinct 309" 0 871 1739 0 0
39 Polk "Precinct 310" 0 220 443 0 0
39 Polk "Precinct 315" 0 139 403 0 0
39 Polk "Precinct 316" 0 338 260 0 0
39 Polk "Precinct 321" 0 654 1526 0 0
39 Polk "Precinct 333" 0 949 1823 0 0
39 Polk "Precinct 401" 0 2087 1322 0 0
40 Polk "Precinct 112" 0 1395 1769 0 125
40 Polk "Precinct 116" 0 358 646 0 35
40 Polk "Precinct 118" 0 1582 3622 0 205
40 Polk "Precinct 119" 0 243 738 0 36
40 Polk "Precinct 120" 0 761 1114 0 61
40 Polk "Precinct 121" 0 1228 1171 0 73
40 Polk "Precinct 125" 0 139 218 0 13
40 Polk "Precinct 201" 0 1157 1260 0 95
40 Polk "Precinct 204" 0 1609 170 0 53
40 Polk "Precinct 205" 0 1262 240 0 50
40 Polk "Precinct 206" 0 617 530 0 57
40 Polk "Precinct 207" 0 319 454 0 35
40 Polk "Precinct 209" 0 684 393 0 46
40 Polk "Precinct 210" 0 495 117 0 20
40 Polk "Precinct 211" 0 589 455 0 42
40 Polk "Precinct 212" 0 376 694 0 37
40 Polk "Precinct 213" 0 312 329 0 41
40 Polk "Precinct 214" 0 652 467 0 57
40 Polk "Precinct 216" 0 438 476 0 63
40 Polk "Precinct 217" 0 770 743 0 82
40 Polk "Precinct 218" 0 595 768 0 74
40 Polk "Precinct 220" 0 923 1736 0 91
40 Polk "Precinct 221" 0 825 1622 0 59
40 Polk "Precinct 222" 0 599 812 0 57
40 Polk "Precinct 223" 0 455 624 0 49
40 Polk "Precinct 224" 0 558 1290 0 61
40 Polk "Precinct 225" 0 948 803 0 97
40 Polk "Precinct 228" 0 661 905 0 58
40 Polk "Precinct 229" 0 758 1167 0 60
40 Polk "Precinct 230" 0 711 962 0 89
40 Polk "Precinct 231" 0 1068 1350 0 91
40 Polk "Precinct 232" 0 501 856 0 44
40 Polk "Precinct 233" 0 375 617 0 39
40 Polk "Precinct 234" 0 132 325 0 19
40 Polk "Precinct 235" 0 739 1558 0 56
40 Polk "Precinct 236" 0 1140 2195 0 105
40 Polk "Precinct 237" 0 1180 3186 0 133
40 Polk "Precinct 238" 0 1027 1322 0 89
40 Polk "Precinct 239" 0 888 2023 0 62
40 Polk "Precinct 240" 0 468 1275 0 47
40 Polk "Precinct 241" 0 1153 2370 0 92
40 Polk "Precinct 242" 0 865 1632 0 88
41 Polk "Precinct 302" 0 1247 847 0 0
41 Polk "Precinct 306" 0 702 1319 0 0
41 Polk "Precinct 312" 0 1380 1983 0 0
41 Polk "Precinct 313" 0 1398 1340 0 0
41 Polk "Precinct 314" 0 1381 1859 0 0
41 Polk "Precinct 319" 0 1118 1627 0 0
41 Polk "Precinct 322" 0 752 721 0 0
41 Polk "Precinct 323" 0 708 760 0 0
41 Polk "Precinct 324" 0 508 647 0 0
41 Polk "Precinct 325" 0 1304 187 0 0
41 Polk "Precinct 326" 0 1785 1783 0 0
41 Polk "Precinct 327" 0 1448 1911 0 0
41 Polk "Precinct 329" 0 1114 1498 0 0
41 Polk "Precinct 330" 0 561 648 0 0
41 Polk "Precinct 331" 0 504 1114 0 0
41 Polk "Precinct 332" 0 1005 1807 0 0
41 Polk "Precinct 334" 0 319 796 0 0
41 Polk "Precinct 336" 0 645 1563 0 0
41 Polk "Precinct 337" 0 911 1702 0 0
41 Polk "Precinct 338" 0 481 767 0 0
41 Polk "Precinct 339" 0 1043 2534 0 0
41 Polk "Precinct 340" 0 298 355 0 0
41 Polk "Precinct 402" 0 2420 2631 0 0
41 Polk "Precinct 403" 0 1569 1378 0 0
41 Polk "Precinct 404" 0 2767 2121 0 0
41 Polk "Precinct 405" 0 445 318 0 0
41 Polk "Precinct 406" 0 1129 941 0 0
41 Polk "Precinct 407" 0 2301 834 0 0
41 Polk "Precinct 408" 0 2601 1907 0 0
41 Polk "Precinct 409" 0 1284 1014 0 0
41 Polk "Precinct 410" 0 352 395 0 0
41 Polk "Precinct 411" 0 2773 2870 0 0
41 Polk "Precinct 413" 0 548 624 0 0
41 Polk "Precinct 414" 0 546 1141 0 0
41 Polk "Precinct 415" 0 1472 2361 0 0
41 Polk "Precinct 416" 0 1311 1409 0 0
41 Polk "Precinct 421" 0 738 822 0 0
41 Polk "Precinct 510" 0 441 495 0 0
41 Polk "Precinct 519" 0 463 569 0 0
41 Polk "Precinct 520" 0 157 267 0 0
41 Polk "Precinct 522" 0 1037 1423 0 0
41 Polk "Precinct 525" 0 84 189 0 0
42 Osceola 202 0 0 37 0 3
42 Osceola 300 0 1657 855 0 232
42 Osceola 301 0 325 247 0 43
42 Osceola 302 0 1927 1158 0 184
42 Osceola 303 0 1840 686 0 219
42 Osceola 350 0 245 139 0 41
42 Osceola 352 0 482 172 0 51
42 Osceola 400 0 148 440 0 76
42 Osceola 401 0 233 305 0 58
42 Osceola 402 0 231 324 0 76
42 Osceola 407 0 652 925 0 137
42 Osceola 420 0 3486 3234 0 752
42 Osceola 450 0 608 303 0 108
42 Osceola 451 0 0 0 0 11
42 Osceola 452 0 0 0 0 6
42 Osceola 470 0 550 306 0 109
42 Osceola 471 0 420 366 0 71
42 Osceola 500 0 92 434 0 43
42 Osceola 501 0 258 496 0 138
42 Osceola 502 0 1049 2080 0 408
42 Osceola 503 0 2204 1713 0 336
42 Osceola 504 0 2319 2667 0 435
42 Osceola 505 0 444 775 0 163
42 Osceola 506 0 801 1923 0 385
42 Osceola 507 0 0 0 0 9
42 Osceola 508 0 972 1279 0 246
42 Osceola 520 0 2660 2699 0 672
42 Osceola 521 0 2759 2463 0 640
42 Osceola 522 0 2407 1663 0 436
42 Osceola 523 0 370 449 0 121
42 Osceola 550 0 726 888 0 146
42 Osceola 551 0 0 0 0 1
42 Osceola 552 0 36 32 0 9
42 Osceola 553 0 254 284 0 41
42 Osceola 570 0 371 219 0 62
42 Osceola 571 0 0 0 0 6
42 Osceola 580 0 0 0 0 0
42 Polk "Precinct 412" 0 3178 1181 0 251
42 Polk "Precinct 418" 0 505 1572 0 64
42 Polk "Precinct 419" 0 3457 1418 0 253
42 Polk "Precinct 420" 0 463 403 0 16
42 Polk "Precinct 523" 0 464 126 0 9
42 Polk "Precinct 524" 0 660 1288 0 41
42 Polk "Precinct 527" 0 823 868 0 53
42 Polk "Precinct 528" 0 373 108 0 14
42 Polk "Precinct 530" 0 1035 1261 0 70
42 Polk "Precinct 532" 0 514 573 0 19
42 Polk "Precinct 533" 0 702 1219 0 44
42 Polk "Precinct 534" 0 193 672 0 11
42 Polk "Precinct 535" 0 184 500 0 16
42 Polk "Precinct 536" 0 286 908 0 21
42 Polk "Precinct 537" 0 469 1647 0 47
42 Polk "Precinct 539" 0 394 608 0 19
42 Polk "Precinct 540" 0 212 826 0 14
42 Polk "Precinct 542" 0 603 1595 0 38
44 Orange 101 0 1072 712 0 74
44 Orange 102 0 1295 917 0 97
44 Orange 103 0 1132 1033 0 92
44 Orange 104 0 1911 1346 0 133
44 Orange 105 0 407 206 0 13
44 Orange 108 0 644 366 0 48
44 Orange 109 0 2770 2216 0 174
44 Orange 110 0 1581 1688 0 128
44 Orange 111 0 1016 1639 0 99
44 Orange 112 0 1050 1269 0 81
44 Orange 113 0 1604 1666 0 131
44 Orange 114 0 1399 840 0 84
44 Orange 115 0 1587 1593 0 144
44 Orange 116 0 1656 1366 0 125
44 Orange 117 0 1588 967 0 110
44 Orange 118 0 1378 1099 0 115
44 Orange 119 0 1797 1210 0 110
44 Orange 120 0 1317 1085 0 76
44 Orange 123 0 1477 1110 0 126
44 Orange 124 0 3153 1307 0 205
44 Orange 125 0 1479 1553 0 124
44 Orange 126 0 1730 1727 0 132
44 Orange 127 0 840 1023 0 57
44 Orange 128 0 1276 1722 0 125
44 Orange 129 0 783 1860 0 91
44 Orange 130 0 1703 2570 0 119
44 Orange 131 0 2119 1941 0 150
44 Orange 132 0 2183 2373 0 158
44 Orange 133 0 2203 2129 0 149
44 Orange 134 0 1804 1934 0 134
44 Orange 135 0 1958 1991 0 142
44 Orange 136 0 831 1123 0 77
44 Orange 137 0 1226 658 0 97
44 Orange 138 0 1362 1731 0 110
44 Orange 139 0 3212 2747 0 209
44 Orange 140 0 3404 2684 0 202
44 Orange 141 0 3033 2265 0 199
44 Orange 616 0 584 284 0 38
47 Orange 201 0 270 228 0 13
47 Orange 202 0 714 704 0 60
47 Orange 301 0 1274 600 0 80
47 Orange 302 0 1527 1012 0 99
47 Orange 303 0 1933 970 0 84
47 Orange 304 0 1855 1149 0 93
47 Orange 305 0 1532 1022 0 107
47 Orange 323 0 1203 888 0 99
47 Orange 324 0 1378 981 0 102
47 Orange 325 0 1897 1125 0 102
47 Orange 326 0 1809 1523 0 117
47 Orange 327 0 1504 965 0 85
47 Orange 328 0 1049 670 0 84
47 Orange 330 0 880 1113 0 64
47 Orange 331 0 622 500 0 43
47 Orange 333 0 769 1334 0 74
47 Orange 334 0 1149 1655 0 96
47 Orange 335 0 844 1172 0 79
47 Orange 336 0 1952 1186 0 112
47 Orange 337 0 1337 1505 0 129
47 Orange 338 0 1093 1080 0 113
47 Orange 339 0 808 536 0 68
47 Orange 342 0 403 201 0 35
47 Orange 419 0 5 5 0 0
47 Orange 501 0 2197 1081 0 143
47 Orange 502 0 2847 962 0 101
47 Orange 503 0 1461 481 0 64
47 Orange 504 0 935 690 0 42
47 Orange 505 0 1368 642 0 56
47 Orange 507 0 1044 945 0 63
47 Orange 508 0 1875 1206 0 111
47 Orange 509 0 1236 985 0 77
47 Orange 510 0 1255 919 0 89
47 Orange 511 0 1207 903 0 76
47 Orange 512 0 1104 532 0 80
47 Orange 519 0 1084 808 0 83
47 Orange 520 0 1281 868 0 78
47 Orange 521 0 1349 996 0 78
47 Orange 522 0 1151 1249 0 102
47 Orange 523 0 640 546 0 23
47 Orange 524 0 2170 954 0 97
47 Orange 525 0 3007 2202 0 224
47 Orange 526 0 751 302 0 49
47 Orange 527 0 1126 844 0 45
47 Orange 549 0 2079 829 0 110
47 Orange 630 0 520 253 0 57
47 Orange 631 0 0 0 0 0
48 Orange 121 0 1447 985 0 114
48 Orange 122 0 1263 702 0 81
48 Orange 306 0 1587 957 0 117
48 Orange 314 0 2048 1133 0 144
48 Orange 315 0 1288 617 0 85
48 Orange 316 0 2151 1026 0 114
48 Orange 317 0 1766 1096 0 89
48 Orange 318 0 1387 863 0 113
48 Orange 319 0 364 189 0 21
48 Orange 320 0 1147 914 0 86
48 Orange 321 0 2158 1048 0 151
48 Orange 322 0 1868 1024 0 144
48 Orange 329 0 1124 613 0 79
48 Orange 331 0 765 404 0 67
48 Orange 332 0 1027 496 0 62
48 Orange 340 0 1396 629 0 80
48 Orange 419 0 1341 933 0 89
48 Orange 420 0 2773 1518 0 165
48 Orange 421 0 1384 732 0 89
48 Orange 422 0 1890 988 0 108
48 Orange 423 0 1637 850 0 104
48 Orange 424 0 1785 871 0 86
48 Orange 425 0 1931 1013 0 113
48 Orange 426 0 3555 1824 0 189
48 Orange 427 0 2702 1280 0 124
48 Orange 428 0 1524 692 0 82
48 Orange 429 0 2308 947 0 124
48 Orange 439 0 343 129 0 19
48 Orange 441 0 1095 576 0 69
48 Orange 618 0 287 148 0 14
49 Orange 307 0 2370 1072 0 170
49 Orange 308 0 877 602 0 71
49 Orange 309 0 1205 815 0 83
49 Orange 310 0 484 219 0 27
49 Orange 311 0 1088 1187 0 89
49 Orange 312 0 1743 1374 0 129
49 Orange 313 0 1036 651 0 59
49 Orange 341 0 1552 900 0 83
49 Orange 401 0 1638 1196 0 122
49 Orange 402 0 2681 1077 0 136
49 Orange 403 0 1815 1141 0 142
49 Orange 404 0 379 193 0 15
49 Orange 409 0 1876 1459 0 161
49 Orange 410 0 1975 1301 0 127
49 Orange 411 0 1456 1219 0 94
49 Orange 435 0 2120 738 0 130
49 Orange 436 0 1336 740 0 87
49 Orange 506 0 1340 438 0 102
49 Orange 526 0 694 417 0 43
49 Orange 528 0 1673 699 0 88
49 Orange 529 0 1058 678 0 73
49 Orange 531 0 1063 1131 0 116
49 Orange 532 0 1612 877 0 103
