DIST COUNTY AREA TOTAL DEM REP GRN LIB OTHER
DIST COUNTY AREA TOTAL Dem Rep Grn Lib Other
NA Galveston 454 0 1305 1977 11 58 0
NA Galveston 455 0 547 904 3 20 0
NA Galveston 456 0 735 2038 7 25 0
NA Galveston 457 0 999 2568 8 48 0
NA Galveston 460 0 977 3033 11 57 0
NA Galveston 461 0 741 2227 10 33 0
NA Galveston 462 0 1166 3082 10 60 0
NA Galveston 464 0 745 1608 7 38 0
NA Galveston 471 0 799 1099 4 31 0
NA Galveston 482 0 22 129 0 2 0
NA Galveston 487 0 1715 3408 10 74 0
NA Galveston 488 0 1085 1967 6 59 0
NA Galveston 490 0 1248 2382 10 59 0
NA Garza 1 0 38 334 0 3 0
NA Garza 2 0 57 438 1 0 0
NA Garza 3 0 50 355 3 0 0
NA Garza 4 0 55 188 0 1 0
NA Garza 5 0 15 71 0 0 0
NA Garza 6 0 16 97 0 1 0
NA Gillespie 1 0 504 1444 2 17 0
NA Gillespie 10 0 158 639 0 12 0
NA Gillespie 12 0 340 1705 5 7 1
NA Gillespie 13 0 257 1383 1 15 0
NA Gillespie 15 0 152 518 0 5 1
NA Gillespie 2 0 279 761 3 9 0
NA Gillespie 3 0 210 632 2 8 0
NA Gillespie 4 0 553 1558 2 23 0
NA Gillespie 5 0 152 1248 1 15 1
NA Gillespie 6 0 96 427 0 3 0
NA Gillespie 7 0 416 1823 0 22 1
NA Gillespie 8 0 44 229 0 3 0
NA Gillespie 9 0 16 147 0 1 0
NA Glasscock 1 0 3 40 0 2 0
NA Glasscock 2 0 2 18 0 0 0
NA Glasscock 3 0 0 59 0 0 0
NA Glasscock 4 0 2 40 0 0 0
NA Glasscock "Early Voting" 0 32 454 0 1 0
NA Goliad "Precinct 11" 0 252 386 2 1 0
NA Goliad "Precinct 12" 0 35 313 0 0 0
NA Goliad "Precinct 21" 0 226 395 0 7 0
NA Goliad "Precinct 22" 0 52 125 0 1 0
NA Goliad "Precinct 31" 0 125 448 0 0 0
NA Gonzales "Precinct 1" 0 426 1316 4 13 0
NA Gonzales "Precinct 10" 0 74 313 0 2 0
NA Gonzales "Precinct 11" 0 15 165 1 0 0
NA Gonzales "Precinct 12" 0 32 105 0 1 0
NA Gonzales "Precinct 13" 0 43 229 0 2 0
NA Gonzales "Precinct 14" 0 8 59 0 1 0
NA Gonzales "Precinct 15" 0 32 241 0 1 0
NA Gonzales "Precinct 2" 0 340 695 3 11 0
NA Gonzales "Precinct 3" 0 278 719 3 8 0
NA Gonzales "Precinct 4" 0 156 282 2 3 0
NA Gonzales "Precinct 5" 0 86 366 1 2 0
NA Gonzales "Precinct 6" 0 47 274 0 2 0
NA Gonzales "Precinct 7" 0 61 266 0 5 0
NA Gonzales "Precinct 8" 0 52 209 1 2 0
NA Gonzales "Precinct 9" 0 298 388 0 4 0
NA Gray 1 0 2 2 0 0 0
NA Gray "1 - CITY LISD" 0 4 150 1 3 0
NA Gray "1 - LISD" 0 1 34 0 0 0
NA Gray "1 - Mclean" 0 0 1 0 0 0
NA Gray 2 0 30 300 0 5 0
NA Gray "2 - LISD" 0 0 2 0 0 0
NA Gray 3 0 0 30 0 1 0
NA Gray "3 - GISD" 0 0 13 0 0 0
NA Gray "4 - LISD" 0 0 5 0 0 0
NA Gray "4 - Mclean" 0 19 318 1 3 0
NA Gray 5 0 37 325 2 9 1
NA Gray "5 - Miami" 0 0 5 0 0 0
NA Gray 6 0 38 293 0 6 0
NA Gray 7 0 58 305 0 5 0
NA Grayson "Precinct 101" 0 1031 1316 12 28 2
NA Grayson "Precinct 102" 0 795 494 3 15 2
NA Grayson "Precinct 103" 0 69 357 1 3 4
NA Grayson "Precinct 104" 0 108 631 0 5 3
NA Grayson "Precinct 105" 0 945 3823 6 52 14
NA Grayson "Precinct 106" 0 382 1688 8 25 3
NA Grayson "Precinct 107" 0 195 1242 2 15 3
NA Grayson "Precinct 108" 0 181 1176 2 10 5
NA Grayson "Precinct 201" 0 721 1507 7 33 9
NA Grayson "Precinct 202" 0 625 1536 7 27 3
NA Grayson "Precinct 203" 0 264 380 8 6 2
NA Grayson "Precinct 204" 0 175 608 4 7 2
NA Grayson "Precinct 205" 0 532 2337 6 25 6
NA Grayson "Precinct 206" 0 283 770 1 8 4
NA Grayson "Precinct 207" 0 145 680 1 7 2
NA Grayson "Precinct 208" 0 250 855 2 13 2
NA Grayson "Precinct 209" 0 153 742 1 7 2
NA Grayson "Precinct 210" 0 209 1337 4 18 4
NA Grayson "Precinct 301" 0 499 907 1 15 4
NA Grayson "Precinct 302" 0 1326 2721 10 46 12
NA Grayson "Precinct 303" 0 124 602 1 6 0
NA Grayson "Precinct 304" 0 676 1290 2 29 6
NA Grayson "Precinct 305" 0 173 957 3 12 1
NA Grayson "Precinct 306" 0 394 2442 4 23 2
NA Grayson "Precinct 307" 0 199 1386 4 17 2
NA Grayson "Precinct 308" 0 146 790 2 14 0
NA Grayson "Precinct 309" 0 112 495 1 9 7
NA Grayson "Precinct 401" 0 488 508 3 16 2
NA Grayson "Precinct 402" 0 514 1202 4 18 6
NA Grayson "Precinct 403" 0 440 1857 7 19 4
NA Grayson "Precinct 404" 0 525 2213 5 26 8
NA Grayson "Precinct 405" 0 133 215 2 3 0
NA Grayson "Precinct 406" 0 312 1861 4 15 2
NA Grayson "Precinct 407" 0 46 51 0 1 0
NA Grayson "Precinct 408" 0 391 971 3 19 1
NA Grayson "Precinct 409" 0 945 2216 5 42 8
NA Gregg 01~01 0 2 0 0 0 0
NA Gregg 01~02 0 54 182 0 1 1
NA Gregg 01~03 0 58 116 0 2 1
NA Gregg 01~04 0 89 108 1 4 0
NA Gregg 01~05 0 171 389 2 5 4
NA Gregg 02~01 0 484 1161 4 13 6
NA Gregg 02~02 0 1 17 0 0 0
NA Gregg 02~03 0 116 262 1 9 1
NA Gregg 02~04 0 219 449 1 12 1
NA Gregg 03~01 0 3 7 0 0 0
NA Gregg 03~02 0 725 1685 6 37 4
NA Gregg 03~04 0 2 6 0 0 0
NA Gregg 04~01 0 1 1 0 0 0
NA Gregg 04~02 0 84 177 0 4 0
NA Gregg 04~03 0 497 1742 3 29 4
NA Gregg 04~04 0 0 0 0 0 0
NA Gregg 05~01 0 296 1251 6 14 2
NA Gregg 05~02 0 218 662 0 18 2
NA Gregg 05~03 0 9 48 0 2 0
NA Gregg 05~04 0 83 70 0 6 0
NA Gregg 05~06 0 5 64 1 1 0
NA Gregg 06~03 0 303 1497 3 23 4
NA Gregg 07~01 0 428 1917 6 27 6
NA Gregg 07~02 0 6 6 0 0 0
NA Gregg 08~02 0 55 56 0 3 0
NA Gregg 08~03 0 132 359 0 4 0
NA Gregg 08~04 0 37 131 1 2 0
NA Gregg 08~05 0 283 969 1 15 2
NA Gregg 08~06 0 308 641 3 11 1
NA Gregg 08~07 0 51 98 0 3 2
NA Gregg 09~01 0 126 178 0 8 1
NA Gregg 09~02 0 97 59 3 0 0
NA Gregg 09~03 0 269 484 2 11 1
NA Gregg 09~04 0 412 1330 0 14 5
NA Gregg 10~01 0 529 829 5 11 1
NA Gregg 10~03 0 394 628 3 8 1
NA Gregg 10~06 0 28 84 1 0 0
NA Gregg 10~07 0 61 96 0 2 0
NA Gregg 10~08 0 0 1 0 0 0
NA Gregg 10~09 0 0 3 0 0 0
NA Gregg 10~10 0 0 0 0 0 0
NA Gregg 11~06 0 500 1392 2 27 3
NA Gregg 11~08 0 168 615 1 7 0
NA Gregg 11~09 0 69 152 0 3 0
NA Gregg 12~04 0 21 73 0 4 0
NA Gregg 12~05 0 13 80 0 5 0
NA Gregg 12~07 0 325 2535 4 31 2
NA Gregg 12~08 0 42 178 1 3 0
NA Gregg 13~01 0 15 92 0 0 0
NA Gregg 13~02 0 358 810 7 16 1
NA Gregg 13~03 0 23 115 0 1 0
NA Gregg 13~04 0 29 237 1 6 0
NA Gregg 13~06 0 19 237 1 6 0
NA Gregg 14~03 0 45 233 0 3 0
NA Gregg 14~04 0 19 66 1 2 0
NA Gregg 14~05 0 415 2400 6 21 3
NA Gregg 15~01 0 146 290 3 8 0
NA Gregg 15~02 0 14 27 0 0 0
NA Gregg 15~03 0 105 268 3 3 1
NA Gregg 15~04 0 2 2 0 0 0
NA Gregg 16~01 0 44 320 1 1 0
NA Gregg 16~02 0 407 1837 7 30 5
NA Gregg 16~03 0 27 161 1 1 0
NA Gregg 16~04 0 14 10 0 0 0
NA Gregg 17~01 0 16 84 0 2 0
NA Gregg 17~02 0 242 172 1 2 0
NA Gregg 17~04 0 0 2 0 0 0
NA Gregg 17~05 0 2 18 0 0 0
NA Gregg 18~01 0 1 2 0 0 0
NA Gregg 18~02 0 94 48 1 1 0
NA Gregg 18~03 0 1 4 0 0 0
NA Gregg 18~04 0 331 806 3 13 3
NA Gregg 18~05 0 224 74 2 0 0
NA Gregg 18~06 0 75 10 0 0 0
NA Gregg 18~07 0 434 169 1 3 0
NA Gregg 19~01 0 294 44 2 5 3
NA Gregg 19~03 0 268 82 0 2 2
NA Gregg 19~04 0 0 0 0 0 0
NA Gregg 19~05 0 986 140 2 11 1
NA Gregg 19~06 0 131 35 0 2 0
NA Gregg 19~07 0 3 0 0 0 0
NA Gregg 20~01 0 123 55 0 8 0
NA Gregg 20~04 0 30 17 0 1 0
NA Gregg 20~05 0 98 47 0 6 0
NA Gregg 20~06 0 59 41 1 1 0
NA Gregg 20~07 0 86 54 0 0 1
NA Gregg 20~08 0 715 168 2 5 1
NA Gregg 20~09 0 32 33 1 4 0
NA Gregg 21~01 0 154 127 0 0 0
NA Gregg 21~02 0 126 105 0 0 0
NA Gregg 21~03 0 100 84 1 3 0
NA Gregg 21~05 0 6 8 0 0 0
NA Gregg 21~06 0 59 25 1 0 0
NA Gregg 21~07 0 650 146 3 5 5
NA Gregg 21~10 0 0 0 0 0 0
NA Grimes 1 0 218 1162 2 8 0
NA Grimes 10 0 144 1097 1 13 0
NA Grimes 11 0 32 171 2 5 0
NA Grimes 12 0 197 508 1 9 0
NA Grimes 14 0 273 1112 9 20 0
NA Grimes 15 0 79 389 0 4 0
NA Grimes 2 0 66 618 0 8 0
NA Grimes 3 0 600 395 5 11 0
NA Grimes 4 0 198 1001 3 12 0
NA Grimes 5 0 290 939 2 6 0
NA Grimes 6 0 462 748 2 12 1
NA Grimes 7 0 150 688 2 7 0
NA Grimes 8 0 73 341 1 3 0
NA Grimes 9 0 51 263 0 0 0
NA Guadalupe 101 0 137 352 2 7 1
NA Guadalupe 102 0 249 539 1 4 1
NA Guadalupe 103 0 154 352 3 5 0
NA Guadalupe 104 0 316 328 1 9 1
NA Guadalupe 105 0 502 1606 11 28 5
NA Guadalupe 106 0 802 1575 13 31 9
NA Guadalupe 107 0 180 724 2 6 0
NA Guadalupe 108 0 194 374 1 7 4
NA Guadalupe 109 0 85 342 0 3 0
NA Guadalupe 110 0 74 104 1 2 0
NA Guadalupe 111 0 49 50 1 0 0
NA Guadalupe 112 0 109 44 1 4 2
NA Guadalupe 113 0 248 569 3 16 0
NA Guadalupe 114 0 256 487 3 13 0
NA Guadalupe 115 0 42 202 0 0 0
NA Guadalupe 116 0 487 1287 0 19 3
NA Guadalupe 117 0 1246 2559 4 85 11
NA Guadalupe 118 0 15 31 0 0 0
NA Guadalupe 119 0 348 1075 6 15 3
NA Guadalupe 120 0 221 696 3 12 0
NA Guadalupe 121 0 30 73 0 0 0
NA Guadalupe 122 0 10 28 0 0 0
NA Guadalupe 123 0 7 2 0 1 0
NA Guadalupe 124 0 0 2 0 0 0
NA Guadalupe 125 0 27 106 0 2 0
NA Guadalupe 126 0 3 12 0 0 0
NA Guadalupe 127 0 1 11 0 0 0
NA Guadalupe 201 0 133 175 2 1 0
NA Guadalupe 202 0 422 213 4 7 1
NA Guadalupe 203 0 170 121 0 2 1
NA Guadalupe 204 0 493 426 0 12 0
NA Guadalupe 205 0 245 674 1 16 3
NA Guadalupe 206 0 859 593 1 15 3
NA Guadalupe 207 0 357 237 4 10 3
NA Guadalupe 208 0 689 2128 10 35 6
NA Guadalupe 209 0 263 146 4 7 0
NA Guadalupe 210 0 245 299 3 7 3
NA Guadalupe 211 0 43 47 0 1 0
NA Guadalupe 212 0 59 40 0 0 0
NA Guadalupe 213 0 650 1474 4 41 4
NA Guadalupe 214 0 125 374 1 7 1
NA Guadalupe 215 0 232 511 1 4 1
NA Guadalupe 216 0 11 43 0 0 0
NA Guadalupe 217 0 52 50 0 0 0
NA Guadalupe 218 0 22 23 1 0 0
NA Guadalupe 219 0 25 40 0 2 1
NA Guadalupe 220 0 31 23 0 0 0
NA Guadalupe 221 0 4 16 0 0 0
NA Guadalupe 222 0 1 1 0 0 0
NA Guadalupe 223 0 93 89 2 1 0
NA Guadalupe 224 0 60 27 1 0 0
NA Guadalupe 225 0 9 4 0 0 0
NA Guadalupe 226 0 80 137 0 3 0
NA Guadalupe 301 0 1214 1490 8 36 6
NA Guadalupe 302 0 1554 1836 5 52 8
NA Guadalupe 303 0 404 666 3 9 0
NA Guadalupe 304 0 1205 1790 11 40 9
NA Guadalupe 305 0 1402 1764 8 37 7
NA Guadalupe 306 0 1232 1787 4 34 11
NA Guadalupe 307 0 1562 1877 10 58 3
NA Guadalupe 308 0 602 1011 7 29 2
NA Guadalupe 401 0 387 1037 2 24 0
NA Guadalupe 402 0 545 753 3 23 2
NA Guadalupe 403 0 802 1091 11 19 4
NA Guadalupe 404 0 1195 1417 8 44 7
NA Guadalupe 405 0 335 1256 7 20 1
NA Guadalupe 406 0 249 1319 3 11 3
NA Guadalupe 407 0 269 1119 3 12 1
NA Guadalupe 408 0 1157 2287 8 51 9
NA Guadalupe 409 0 2298 1961 7 50 15
NA Guadalupe 410 0 22 90 0 1 0
NA Guadalupe 411 0 1206 1561 8 33 11
NA Hale 101 0 49 184 0 1 0
NA Hale 102 0 13 32 0 0 0
NA Hale "102 - PISD6" 0 3 17 0 1 0
NA Hale 103 0 1 1 0 0 0
NA Hale "103 - PISD6" 0 11 38 0 0 0
NA Hale "103 - PISD7" 0 96 90 0 3 0
NA Hale 104 0 108 170 2 2 0
NA Hale 105 0 33 67 2 5 0
NA Hale 110 0 32 239 0 0 0
NA Hale 111 0 107 319 2 2 0
NA Hale 112 0 53 383 1 4 0
NA Hale "112 - PISD6" 0 0 0 0 0 0
NA Hale "202 - PISD1" 0 65 51 1 3 0
NA Hale "202 - PISD6" 0 4 24 0 0 0
NA Hale 203 0 80 112 1 0 1
NA Hale "203 - PISD6" 0 3 3 0 0 0
NA Hale "203 - PISD7" 0 23 24 1 0 0
NA Hale 204 0 12 46 0 0 0
NA Hale "204 - PISD1" 0 4 3 0 0 0
NA Hale "204 - PISD6" 0 111 194 3 3 1
NA Hale 205 0 33 28 1 1 0
NA Hale "206 - PISD1" 0 2 7 0 0 0
NA Hale "206 - PISD6" 0 8 15 0 1 0
NA Hale "213 - CO" 0 3 64 0 1 0
NA Hale "213 - CO-PSD" 0 0 8 0 0 0
NA Hale "213 - CO - CICH" 0 27 44 0 0 0
NA Hale "214 - CO-CPE-PSD" 0 120 315 2 6 1
NA Hale "214 - CO-PSD" 0 3 24 0 0 0
NA Hale "215 - CO" 0 52 157 0 2 0
NA Hale "215 - CO-PSD" 0 1 5 0 0 0
NA Hale 304 0 89 332 1 3 2
NA Hale "304 - PISD7" 0 51 87 0 3 0
NA Hale 305 0 130 621 3 4 2
NA Hale "305 - PISD6" 0 1 3 0 0 0
NA Hale 306 0 21 23 0 0 0
NA Hale 307 0 55 119 1 0 0
NA Hale "307 - PISD7" 0 12 29 0 3 0
NA Hale 308 0 7 27 0 0 0
NA Hale "316 - CO" 0 23 124 0 2 0
NA Hale "316 - CO-CI" 0 121 426 3 5 0
NA Hale 317 0 12 85 0 0 0
NA Hale 318 0 118 639 1 10 2
NA Hale 406 0 125 194 2 5 0
NA Hale "406 - PISD7" 0 14 21 1 0 0
NA Hale 407 0 177 731 0 10 2
NA Hale 408 0 101 392 1 9 4
NA Hale 409 0 17 41 0 0 0
NA Hale "409 - PISD7" 0 118 266 2 7 0
NA Hale 419 0 12 118 0 0 0
NA Hale 420 0 18 235 0 1 0
NA Hall 101 0 48 183 0 1 1
NA Hall 201 0 8 58 0 0 0
NA Hall 202 0 33 224 1 0 0
NA Hall 301 0 11 56 0 1 0
NA Hall 302 0 38 189 0 1 0
NA Hall 401 0 17 184 0 1 0
NA Hall 402 0 13 101 0 0 0
NA Hamilton 1 0 106 616 5 5 3
NA Hamilton 12 0 10 159 2 3 1
NA Hamilton 14 0 17 129 2 1 1
NA Hamilton 15 0 7 130 1 3 1
NA Hamilton 17 0 18 121 5 2 2
NA Hamilton 22 0 127 625 5 14 2
NA Hamilton 23 0 103 625 4 5 2
NA Hamilton 4 0 25 92 4 2 2
NA Hamilton 5 0 19 100 5 2 2
NA Hamilton 7 0 185 886 2 11 3
NA Hamilton 9 0 22 127 4 4 3
NA Hansford 1 0 12 118 0 4 0
NA Hansford 2 0 0 9 0 0 0
NA Hansford 3 0 3 77 0 2 0
NA Hansford 4 0 12 141 1 1 1
NA Hansford 5 0 5 88 0 3 0
NA Hansford 6 0 15 110 0 3 0
NA Hansford 7 0 0 22 0 0 0
NA Hansford 8 0 110 1237 2 13 1
NA Hansford 9 0 9 46 0 1 0
NA Hardeman 1 0 70 371 0 4 0
NA Hardeman 2 0 160 280 0 12 0
NA Hardeman 3 0 56 305 0 3 0
NA Hardeman 4 0 65 374 0 1 0
NA Hardin 1 0 291 776 0 10 0
NA Hardin 10 0 594 581 2 11 0
NA Hardin 11 0 78 650 1 7 0
NA Hardin 12 0 94 651 1 6 0
NA Hardin 13 0 154 1634 2 27 0
NA Hardin 14 0 91 947 2 3 0
NA Hardin 15 0 150 1288 2 13 0
NA Hardin 16 0 155 1493 1 13 0
NA Hardin 17 0 68 832 0 9 0
NA Hardin 18 0 497 3922 2 48 0
NA Hardin 19 0 73 676 1 9 0
NA Hardin 2 0 361 3172 6 41 0
NA Hardin 3 0 17 450 2 4 0
NA Hardin 4 0 42 593 0 2 0
NA Hardin 5 0 24 437 0 2 0
NA Hardin 6 0 335 3206 5 41 0
NA Hardin 7 0 32 542 0 3 0
NA Hardin 8 0 69 594 0 7 0
NA Hardin 9 0 349 1414 0 20 0
NA Harris 1 0 1897 745 9 46 0
NA Harris 10 0 792 250 6 9 0
NA Harris 100 0 483 417 6 8 0
NA Harris 1000 0 179 46 0 1 0
NA Harris 1001 0 694 264 2 6 0
NA Harris 1002 0 638 188 2 4 0
NA Harris 1003 0 1 0 0 0 0
NA Harris 1004 0 336 237 1 15 0
NA Harris 1005 0 0 0 0 0 0
NA Harris 1006 0 0 0 0 0 0
NA Harris 1007 0 1007 320 5 12 0
NA Harris 1008 0 220 763 4 6 0
NA Harris 1009 0 0 0 0 0 0
NA Harris 101 0 269 104 0 2 0
NA Harris 1010 0 615 180 2 8 0
NA Harris 1011 0 6 12 0 0 0
NA Harris 1012 0 720 409 5 5 0
NA Harris 102 0 571 276 6 13 0
NA Harris 103 0 2247 2090 13 37 0
NA Harris 104 0 1066 78 4 1 0
NA Harris 105 0 875 439 6 5 0
NA Harris 106 0 78 63 1 1 0
NA Harris 107 0 841 284 2 3 0
NA Harris 108 0 1151 1012 17 26 0
NA Harris 109 0 1425 81 3 1 0
NA Harris 11 0 817 242 6 11 0
NA Harris 110 0 1282 1235 9 31 0
NA Harris 111 0 1748 3033 10 66 0
NA Harris 112 0 1009 1373 6 41 0
NA Harris 113 0 1089 880 5 11 0
NA Harris 114 0 1330 2796 8 57 0
NA Harris 115 0 776 159 6 6 0
NA Harris 116 0 992 1723 1 23 0
NA Harris 117 0 705 381 11 4 0
NA Harris 118 0 1851 1234 8 40 0
NA Harris 119 0 1419 3054 5 59 0
NA Harris 12 0 219 202 0 3 0
NA Harris 120 0 1823 1764 10 53 0
NA Harris 121 0 298 486 1 8 0
NA Harris 122 0 961 89 3 2 0
NA Harris 123 0 955 234 2 16 0
NA Harris 124 0 1376 3410 6 71 0
NA Harris 125 0 953 889 12 22 0
NA Harris 126 0 689 2669 4 32 0
NA Harris 127 0 427 1002 7 16 0
NA Harris 128 0 1136 885 2 25 0
NA Harris 129 0 2180 2004 8 39 0
NA Harris 13 0 684 1128 6 13 1
NA Harris 130 0 711 1129 3 19 0
NA Harris 131 0 1115 324 5 5 0
NA Harris 132 0 1302 55 7 8 0
NA Harris 133 0 1393 979 1 20 0
NA Harris 134 0 637 444 4 6 0
NA Harris 135 0 1353 1447 3 38 0
NA Harris 136 0 1287 93 8 5 0
NA Harris 137 0 745 1172 5 14 0
NA Harris 138 0 804 64 1 5 0
NA Harris 139 0 2137 1086 5 41 0
NA Harris 14 0 963 584 4 23 2
NA Harris 140 0 2073 346 7 20 0
NA Harris 141 0 168 279 2 4 2
NA Harris 142 0 340 157 2 0 0
NA Harris 143 0 2062 2270 6 42 0
NA Harris 144 0 526 28 2 2 0
NA Harris 145 0 755 29 3 5 0
NA Harris 146 0 1074 563 3 16 2
NA Harris 147 0 1646 285 7 24 0
NA Harris 148 0 1543 590 5 18 0
NA Harris 149 0 3815 3813 21 86 0
NA Harris 15 0 1574 999 5 29 0
NA Harris 150 0 798 58 3 4 0
NA Harris 151 0 372 51 1 1 0
NA Harris 152 0 1062 443 10 14 0
NA Harris 153 0 692 340 2 2 0
NA Harris 154 0 938 367 5 5 0
NA Harris 155 0 1532 1864 5 36 0
NA Harris 156 0 1923 116 5 17 0
NA Harris 157 0 1176 106 4 8 0
NA Harris 158 0 1497 56 8 8 0
NA Harris 159 0 633 143 1 9 0
NA Harris 16 0 1141 634 5 26 0
NA Harris 160 0 357 22 0 4 0
NA Harris 161 0 577 44 2 5 0
NA Harris 162 0 447 287 2 5 0
NA Harris 163 0 1002 705 4 13 0
NA Harris 164 0 670 50 4 2 0
NA Harris 165 0 861 963 8 18 0
NA Harris 166 0 767 301 3 17 0
NA Harris 167 0 7 2 0 0 0
NA Harris 168 0 233 14 1 0 0
NA Harris 169 0 1253 73 11 7 0
NA Harris 17 0 524 318 2 6 0
NA Harris 170 0 543 558 2 15 0
NA Harris 171 0 646 85 3 3 0
NA Harris 172 0 292 128 0 1 0
NA Harris 173 0 1253 2725 7 44 0
NA Harris 174 0 1280 1540 11 51 0
NA Harris 175 0 1373 823 8 22 0
NA Harris 176 0 655 464 2 7 0
NA Harris 177 0 973 586 3 17 0
NA Harris 178 0 848 859 1 13 0
NA Harris 179 0 832 614 3 23 0
NA Harris 18 0 762 428 2 10 0
NA Harris 180 0 1367 106 13 16 0
NA Harris 181 0 868 393 10 8 0
NA Harris 182 0 2137 1271 10 28 0
NA Harris 183 0 1154 1021 6 27 0
NA Harris 184 0 441 180 1 7 0
NA Harris 185 0 846 404 6 5 0
NA Harris 186 0 355 76 5 1 0
NA Harris 187 0 100 43 2 1 0
NA Harris 188 0 526 357 4 9 0
NA Harris 189 0 740 564 2 20 0
NA Harris 19 0 964 292 3 35 0
NA Harris 190 0 588 374 8 10 0
NA Harris 191 0 417 263 4 3 0
NA Harris 192 0 1017 119 7 6 0
NA Harris 193 0 595 32 7 2 0
NA Harris 194 0 1557 375 5 27 0
NA Harris 195 0 975 166 4 13 0
NA Harris 196 0 207 40 3 3 0
NA Harris 197 0 1431 99 6 3 0
NA Harris 198 0 300 32 3 5 0
NA Harris 199 0 906 2119 8 36 0
NA Harris 2 0 1093 448 3 44 0
NA Harris 20 0 1305 371 9 20 0
NA Harris 200 0 2146 1166 11 57 0
NA Harris 201 0 328 32 3 0 0
NA Harris 202 0 671 49 5 5 0
NA Harris 203 0 380 116 3 5 0
NA Harris 204 0 1675 1331 9 45 0
NA Harris 205 0 929 73 6 6 0
NA Harris 206 0 1706 629 7 40 0
NA Harris 207 0 621 247 4 10 1
NA Harris 208 0 874 495 8 7 0
NA Harris 209 0 0 0 0 0 0
NA Harris 21 0 772 149 6 16 0
NA Harris 210 0 1805 283 10 23 0
NA Harris 211 0 1087 723 17 16 0
NA Harris 212 0 488 204 4 4 0
NA Harris 213 0 924 2048 3 33 0
NA Harris 214 0 934 698 3 20 0
NA Harris 215 0 1144 852 4 19 0
NA Harris 216 0 1030 113 5 7 0
NA Harris 217 0 1223 1126 4 23 0
NA Harris 218 0 1340 476 8 15 0
NA Harris 219 0 1619 137 6 12 0
NA Harris 22 0 1304 218 3 13 0
NA Harris 220 0 446 817 9 5 0
NA Harris 221 0 1029 663 7 10 0
NA Harris 222 0 1586 809 0 31 0
NA Harris 223 0 2180 479 14 34 0
NA Harris 224 0 1419 699 5 21 1
NA Harris 225 0 1579 844 13 22 0
NA Harris 226 0 975 377 7 11 0
NA Harris 227 0 647 797 3 15 0
NA Harris 228 0 788 58 3 6 0
NA Harris 229 0 271 164 2 5 0
NA Harris 23 0 206 55 2 3 0
NA Harris 230 0 471 52 2 1 0
NA Harris 231 0 916 406 7 4 0
NA Harris 232 0 906 653 0 26 0
NA Harris 233 0 3054 1465 7 74 0
NA Harris 234 0 1529 2140 3 18 0
NA Harris 235 0 774 57 7 2 0
NA Harris 236 0 920 82 5 7 0
NA Harris 237 0 1020 56 6 5 0
NA Harris 238 0 875 65 2 1 0
NA Harris 239 0 931 62 3 11 0
NA Harris 24 0 513 81 1 4 0
NA Harris 240 0 1329 78 12 4 0
NA Harris 241 0 784 482 3 11 0
NA Harris 242 0 501 458 7 7 0
NA Harris 243 0 363 12 3 2 0
NA Harris 244 0 1294 984 7 20 0
NA Harris 245 0 1445 2026 6 59 0
NA Harris 246 0 1644 1763 11 30 0
NA Harris 247 0 746 47 6 1 0
NA Harris 248 0 604 323 5 15 0
NA Harris 249 0 675 1085 8 18 0
NA Harris 25 0 441 31 1 4 0
NA Harris 250 0 487 32 1 1 0
NA Harris 251 0 1210 217 3 17 0
NA Harris 252 0 1179 53 1 5 0
NA Harris 253 0 1016 82 4 5 0
NA Harris 254 0 567 258 6 6 0
NA Harris 255 0 1314 669 6 19 0
NA Harris 256 0 1383 736 14 24 1
NA Harris 257 0 1412 553 8 14 0
NA Harris 258 0 1083 1740 3 34 0
NA Harris 259 0 1364 66 5 4 0
NA Harris 26 0 1071 310 4 17 0
NA Harris 260 0 609 523 1 7 0
NA Harris 261 0 496 279 2 4 0
NA Harris 262 0 1605 1407 9 30 0
NA Harris 263 0 1221 2083 12 35 0
NA Harris 264 0 1122 906 6 21 0
NA Harris 265 0 1210 1776 5 26 0
NA Harris 266 0 724 523 2 15 0
NA Harris 267 0 478 344 2 7 0
NA Harris 268 0 1214 847 10 23 0
NA Harris 269 0 753 1191 3 16 0
NA Harris 27 0 1690 496 15 22 0
NA Harris 270 0 1506 1238 9 37 0
NA Harris 271 0 1644 55 1 6 0
NA Harris 272 0 1035 427 11 12 0
NA Harris 273 0 691 1414 2 24 0
NA Harris 274 0 850 1003 2 27 0
NA Harris 275 0 718 197 9 6 0
NA Harris 276 0 1250 48 4 5 0
NA Harris 277 0 616 414 7 8 0
NA Harris 278 0 922 787 9 9 0
NA Harris 279 0 560 833 4 15 0
NA Harris 28 0 1259 1292 6 26 2
NA Harris 280 0 591 282 3 4 0
NA Harris 281 0 1206 690 5 10 0
NA Harris 282 0 930 749 9 24 0
NA Harris 283 0 3679 935 23 29 1
NA Harris 284 0 1467 813 5 24 1
NA Harris 285 0 1390 208 3 5 0
NA Harris 286 0 2201 323 10 7 0
NA Harris 287 0 856 541 4 18 0
NA Harris 288 0 1192 47 5 1 0
NA Harris 289 0 548 389 4 11 0
NA Harris 29 0 730 571 2 13 0
NA Harris 290 0 379 888 6 21 0
NA Harris 291 0 551 304 1 13 0
NA Harris 292 0 694 152 1 5 0
NA Harris 293 0 933 459 5 13 0
NA Harris 294 0 1077 47 3 4 0
NA Harris 295 0 416 19 1 5 0
NA Harris 296 0 577 563 5 10 1
